#           k/h    P           
 0.99999997E-04 0.97301455E+04
 0.10202013E-03 0.98087695E+04
 0.10408108E-03 0.98845146E+04
 0.10618366E-03 0.99572236E+04
 0.10832871E-03 0.10026742E+05
 0.11051710E-03 0.10092917E+05
 0.11274968E-03 0.10155599E+05
 0.11502737E-03 0.10214641E+05
 0.11735109E-03 0.10269896E+05
 0.11972173E-03 0.10321223E+05
 0.12214028E-03 0.10368484E+05
 0.12460767E-03 0.10411555E+05
 0.12712492E-03 0.10450309E+05
 0.12969300E-03 0.10484629E+05
 0.13231297E-03 0.10514399E+05
 0.13498588E-03 0.10539520E+05
 0.13771278E-03 0.10559902E+05
 0.14049475E-03 0.10575463E+05
 0.14333293E-03 0.10586127E+05
 0.14622846E-03 0.10591824E+05
 0.14918247E-03 0.10592506E+05
 0.15219615E-03 0.10588138E+05
 0.15527071E-03 0.10578694E+05
 0.15840739E-03 0.10564156E+05
 0.16160744E-03 0.10544514E+05
 0.16487212E-03 0.10519781E+05
 0.16820275E-03 0.10489990E+05
 0.17160067E-03 0.10455180E+05
 0.17506724E-03 0.10415397E+05
 0.17860383E-03 0.10370699E+05
 0.18221186E-03 0.10321167E+05
 0.18589280E-03 0.10266901E+05
 0.18964807E-03 0.10208007E+05
 0.19347922E-03 0.10144598E+05
 0.19738778E-03 0.10076792E+05
 0.20137527E-03 0.10004736E+05
 0.20544330E-03 0.99285908E+04
 0.20959355E-03 0.98485205E+04
 0.21382760E-03 0.97646914E+04
 0.21814722E-03 0.96772764E+04
 0.22255408E-03 0.95864697E+04
 0.22704997E-03 0.94924766E+04
 0.23163669E-03 0.93955020E+04
 0.23631606E-03 0.92957510E+04
 0.24108996E-03 0.91934258E+04
 0.24596031E-03 0.90887520E+04
 0.25092901E-03 0.89819561E+04
 0.25599814E-03 0.88732607E+04
 0.26116965E-03 0.87628848E+04
 0.26644560E-03 0.86510430E+04
 0.27182818E-03 0.85379629E+04
 0.27731949E-03 0.84238711E+04
 0.28292168E-03 0.83089844E+04
 0.28863709E-03 0.81935146E+04
 0.29446793E-03 0.80776650E+04
 0.30041661E-03 0.79616455E+04
 0.30648540E-03 0.78456602E+04
 0.31267683E-03 0.77299028E+04
 0.31899329E-03 0.76145581E+04
 0.32543740E-03 0.74998037E+04
 0.33201167E-03 0.73858145E+04
 0.33871876E-03 0.72727573E+04
 0.34556136E-03 0.71607905E+04
 0.35254212E-03 0.70500610E+04
 0.35966394E-03 0.69407085E+04
 0.36692963E-03 0.68328657E+04
 0.37434211E-03 0.67266572E+04
 0.38190430E-03 0.66221982E+04
 0.38961932E-03 0.65195962E+04
 0.39749016E-03 0.64189502E+04
 0.40552000E-03 0.63203486E+04
 0.41371203E-03 0.62238721E+04
 0.42206954E-03 0.61295952E+04
 0.43059592E-03 0.60375869E+04
 0.43929456E-03 0.59479077E+04
 0.44816890E-03 0.58606060E+04
 0.45722249E-03 0.57757261E+04
 0.46645897E-03 0.56933071E+04
 0.47588209E-03 0.56133848E+04
 0.48549555E-03 0.55359888E+04
 0.49530319E-03 0.54611353E+04
 0.50530903E-03 0.53888384E+04
 0.51551696E-03 0.53191099E+04
 0.52593107E-03 0.52519609E+04
 0.53655554E-03 0.51873955E+04
 0.54739468E-03 0.51254087E+04
 0.55845280E-03 0.50659922E+04
 0.56973431E-03 0.50091392E+04
 0.58124372E-03 0.49548442E+04
 0.59298560E-03 0.49030952E+04
 0.60496473E-03 0.48538716E+04
 0.61718578E-03 0.48071533E+04
 0.62965375E-03 0.47629209E+04
 0.64237369E-03 0.47211577E+04
 0.65535045E-03 0.46818442E+04
 0.66858943E-03 0.46449512E+04
 0.68209582E-03 0.46104512E+04
 0.69587503E-03 0.45783203E+04
 0.70993265E-03 0.45485366E+04
 0.72427420E-03 0.45210762E+04
 0.73890563E-03 0.44959067E+04
 0.75383246E-03 0.44730005E+04
 0.76906086E-03 0.44523315E+04
 0.78459689E-03 0.44338770E+04
 0.80044678E-03 0.44176113E+04
 0.81661687E-03 0.44035054E+04
 0.83311368E-03 0.43915308E+04
 0.84994361E-03 0.43816636E+04
 0.86711359E-03 0.43738818E+04
 0.88463066E-03 0.43681626E+04
 0.90250134E-03 0.43644785E+04
 0.92073303E-03 0.43628062E+04
 0.93933311E-03 0.43631230E+04
 0.95830887E-03 0.43654111E+04
 0.97766798E-03 0.43696494E+04
 0.99741819E-03 0.43758154E+04
 0.10175674E-02 0.43838892E+04
 0.10381236E-02 0.43938525E+04
 0.10590950E-02 0.44056895E+04
 0.10804901E-02 0.44193828E+04
 0.11023175E-02 0.44349155E+04
 0.11245857E-02 0.44522705E+04
 0.11473041E-02 0.44714341E+04
 0.11704812E-02 0.44923926E+04
 0.11941264E-02 0.45151333E+04
 0.12182494E-02 0.45396426E+04
 0.12428596E-02 0.45659082E+04
 0.12679670E-02 0.45939185E+04
 0.12935817E-02 0.46236631E+04
 0.13197137E-02 0.46551328E+04
 0.13463736E-02 0.46883164E+04
 0.13735722E-02 0.47232061E+04
 0.14013201E-02 0.47597925E+04
 0.14296286E-02 0.47980679E+04
 0.14585090E-02 0.48380249E+04
 0.14879731E-02 0.48796558E+04
 0.15180323E-02 0.49229541E+04
 0.15486985E-02 0.49679126E+04
 0.15799842E-02 0.50145249E+04
 0.16119020E-02 0.50627856E+04
 0.16444647E-02 0.51126890E+04
 0.16776850E-02 0.51642305E+04
 0.17115764E-02 0.52174043E+04
 0.17461524E-02 0.52722046E+04
 0.17814270E-02 0.53286274E+04
 0.18174142E-02 0.53866685E+04
 0.18541284E-02 0.54463228E+04
 0.18915841E-02 0.55075845E+04
 0.19297971E-02 0.55704487E+04
 0.19687817E-02 0.56349102E+04
 0.20085536E-02 0.57009639E+04
 0.20491290E-02 0.57686050E+04
 0.20905242E-02 0.58378271E+04
 0.21327557E-02 0.59086235E+04
 0.21758399E-02 0.59809883E+04
 0.22197948E-02 0.60549165E+04
 0.22646377E-02 0.61304033E+04
 0.23103864E-02 0.62074404E+04
 0.23570592E-02 0.62860205E+04
 0.24046749E-02 0.63661362E+04
 0.24532524E-02 0.64477788E+04
 0.25028118E-02 0.65309390E+04
 0.25533722E-02 0.66156064E+04
 0.26049537E-02 0.67017690E+04
 0.26575772E-02 0.67894180E+04
 0.27112637E-02 0.68785430E+04
 0.27660348E-02 0.69691333E+04
 0.28219123E-02 0.70611772E+04
 0.28789188E-02 0.71546606E+04
 0.29370766E-02 0.72495703E+04
 0.29964095E-02 0.73458921E+04
 0.30569409E-02 0.74436099E+04
 0.31186952E-02 0.75427056E+04
 0.31816978E-02 0.76431616E+04
 0.32459723E-02 0.77449590E+04
 0.33115451E-02 0.78480791E+04
 0.33784427E-02 0.79525015E+04
 0.34466919E-02 0.80582031E+04
 0.35163197E-02 0.81651602E+04
 0.35873537E-02 0.82733486E+04
 0.36598232E-02 0.83827432E+04
 0.37337563E-02 0.84933164E+04
 0.38091831E-02 0.86050391E+04
 0.38861334E-02 0.87178799E+04
 0.39646388E-02 0.88318076E+04
 0.40447293E-02 0.89467920E+04
 0.41264393E-02 0.90627979E+04
 0.42097992E-02 0.91797900E+04
 0.42948425E-02 0.92977285E+04
 0.43816040E-02 0.94165723E+04
 0.44701183E-02 0.95362773E+04
 0.45604203E-02 0.96567988E+04
 0.46525472E-02 0.97780859E+04
 0.47465344E-02 0.99000947E+04
 0.48424210E-02 0.10022783E+05
 0.49402444E-02 0.10146112E+05
 0.50400435E-02 0.10270040E+05
 0.51418589E-02 0.10394524E+05
 0.52457317E-02 0.10519510E+05
 0.53517036E-02 0.10644922E+05
 0.54598148E-02 0.10770680E+05
