#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.241697E+08   0.241697E+08   0.322128E+08   0.322124E+08   0.241722E+08   0.241697E+08   0.241697E+08   0.241783E+08  -0.436808E+00   0.331658E+07   0.331658E+07   0.623241E+01  -0.960578E+05   0.102487E+01  -0.333448E+14
   0.109829E-04   0.241687E+08   0.241687E+08   0.322086E+08   0.322081E+08   0.241712E+08   0.241687E+08   0.241687E+08   0.241773E+08  -0.436790E+00   0.331657E+07   0.331657E+07   0.688151E+01  -0.784940E+05   0.102478E+01  -0.301986E+14
   0.121272E-04   0.241676E+08   0.241676E+08   0.322035E+08   0.322029E+08   0.241701E+08   0.241676E+08   0.241676E+08   0.241762E+08  -0.436770E+00   0.331656E+07   0.331656E+07   0.759816E+01  -0.640884E+05   0.102467E+01  -0.273492E+14
   0.133906E-04   0.241662E+08   0.241662E+08   0.321972E+08   0.321965E+08   0.241686E+08   0.241662E+08   0.241662E+08   0.241748E+08  -0.436744E+00   0.331655E+07   0.331655E+07   0.838937E+01  -0.522731E+05   0.102454E+01  -0.247686E+14
   0.147857E-04   0.241645E+08   0.241645E+08   0.321896E+08   0.321887E+08   0.241669E+08   0.241645E+08   0.241645E+08   0.241731E+08  -0.436713E+00   0.331653E+07   0.331653E+07   0.926289E+01  -0.425823E+05   0.102438E+01  -0.224315E+14
   0.163261E-04   0.241624E+08   0.241624E+08   0.321804E+08   0.321792E+08   0.241648E+08   0.241624E+08   0.241624E+08   0.241710E+08  -0.436675E+00   0.331652E+07   0.331652E+07   0.102272E+02  -0.346341E+05   0.102418E+01  -0.203150E+14
   0.180270E-04   0.241598E+08   0.241598E+08   0.321691E+08   0.321677E+08   0.241622E+08   0.241598E+08   0.241598E+08   0.241684E+08  -0.436629E+00   0.331649E+07   0.331649E+07   0.112918E+02  -0.281153E+05   0.102394E+01  -0.183981E+14
   0.199051E-04   0.241567E+08   0.241567E+08   0.321553E+08   0.321536E+08   0.241591E+08   0.241567E+08   0.241567E+08   0.241653E+08  -0.436573E+00   0.331647E+07   0.331647E+07   0.124670E+02  -0.227688E+05   0.102365E+01  -0.166620E+14
   0.219788E-04   0.241530E+08   0.241529E+08   0.321385E+08   0.321364E+08   0.241553E+08   0.241530E+08   0.241530E+08   0.241615E+08  -0.436505E+00   0.331644E+07   0.331643E+07   0.137641E+02  -0.183839E+05   0.102329E+01  -0.150898E+14
   0.242687E-04   0.241484E+08   0.241484E+08   0.321180E+08   0.321155E+08   0.241507E+08   0.241484E+08   0.241484E+08   0.241569E+08  -0.436422E+00   0.331640E+07   0.331639E+07   0.151958E+02  -0.147878E+05   0.102285E+01  -0.136659E+14
   0.267970E-04   0.241428E+08   0.241427E+08   0.320931E+08   0.320901E+08   0.241450E+08   0.241428E+08   0.241428E+08   0.241513E+08  -0.436320E+00   0.331635E+07   0.331635E+07   0.167759E+02  -0.118388E+05   0.102232E+01  -0.123763E+14
   0.295888E-04   0.241359E+08   0.241359E+08   0.320628E+08   0.320590E+08   0.241381E+08   0.241359E+08   0.241359E+08   0.241445E+08  -0.436197E+00   0.331629E+07   0.331629E+07   0.185196E+02  -0.942055E+04   0.102168E+01  -0.112083E+14
   0.326714E-04   0.241276E+08   0.241276E+08   0.320258E+08   0.320212E+08   0.241297E+08   0.241276E+08   0.241276E+08   0.241362E+08  -0.436047E+00   0.331622E+07   0.331622E+07   0.204435E+02  -0.743780E+04   0.102089E+01  -0.101506E+14
   0.360752E-04   0.241175E+08   0.241175E+08   0.319808E+08   0.319752E+08   0.241195E+08   0.241175E+08   0.241175E+08   0.241261E+08  -0.435864E+00   0.331613E+07   0.331613E+07   0.225660E+02  -0.581239E+04   0.101994E+01  -0.919261E+13
   0.398336E-04   0.241053E+08   0.241052E+08   0.319260E+08   0.319192E+08   0.241071E+08   0.241053E+08   0.241053E+08   0.241138E+08  -0.435642E+00   0.331603E+07   0.331602E+07   0.249070E+02  -0.448023E+04   0.101878E+01  -0.832499E+13
   0.439836E-04   0.240903E+08   0.240903E+08   0.318593E+08   0.318511E+08   0.240921E+08   0.240903E+08   0.240903E+08   0.240988E+08  -0.435372E+00   0.331590E+07   0.331589E+07   0.274884E+02  -0.338881E+04   0.101737E+01  -0.753922E+13
   0.485659E-04   0.240722E+08   0.240722E+08   0.317782E+08   0.317682E+08   0.240738E+08   0.240722E+08   0.240722E+08   0.240807E+08  -0.435044E+00   0.331574E+07   0.331574E+07   0.303342E+02  -0.249511E+04   0.101565E+01  -0.682755E+13
   0.536256E-04   0.240502E+08   0.240502E+08   0.316797E+08   0.316675E+08   0.240515E+08   0.240502E+08   0.240502E+08   0.240586E+08  -0.434645E+00   0.331555E+07   0.331555E+07   0.334702E+02  -0.176388E+04   0.101358E+01  -0.618300E+13
   0.592125E-04   0.240235E+08   0.240235E+08   0.315599E+08   0.315452E+08   0.240246E+08   0.240235E+08   0.240235E+08   0.240319E+08  -0.434162E+00   0.331532E+07   0.331531E+07   0.369245E+02  -0.116628E+04   0.101105E+01  -0.559923E+13
   0.653814E-04   0.239911E+08   0.239911E+08   0.314146E+08   0.313966E+08   0.239919E+08   0.239911E+08   0.239911E+08   0.239995E+08  -0.433577E+00   0.331504E+07   0.331503E+07   0.407275E+02  -0.678732E+03   0.100800E+01  -0.507050E+13
   0.721930E-04   0.239520E+08   0.239520E+08   0.312384E+08   0.312165E+08   0.239524E+08   0.239520E+08   0.239520E+08   0.239604E+08  -0.432869E+00   0.331470E+07   0.331470E+07   0.449116E+02  -0.281962E+03   0.100431E+01  -0.459162E+13
   0.797142E-04   0.239048E+08   0.239048E+08   0.310249E+08   0.309984E+08   0.239047E+08   0.239048E+08   0.239048E+08   0.239131E+08  -0.432014E+00   0.331430E+07   0.331428E+07   0.495114E+02   0.397285E+02   0.999854E+00  -0.415787E+13
   0.880190E-04   0.238479E+08   0.238478E+08   0.307667E+08   0.307346E+08   0.238472E+08   0.238479E+08   0.238479E+08   0.238561E+08  -0.430985E+00   0.331380E+07   0.331379E+07   0.545632E+02   0.299114E+03   0.994488E+00  -0.376501E+13
   0.971891E-04   0.237795E+08   0.237794E+08   0.304549E+08   0.304161E+08   0.237781E+08   0.237794E+08   0.237795E+08   0.237876E+08  -0.429746E+00   0.331321E+07   0.331319E+07   0.601049E+02   0.506555E+03   0.988042E+00  -0.340916E+13
   0.107314E-03   0.236975E+08   0.236974E+08   0.300792E+08   0.300323E+08   0.236952E+08   0.236974E+08   0.236974E+08   0.237055E+08  -0.428262E+00   0.331250E+07   0.331248E+07   0.661753E+02   0.670422E+03   0.980322E+00  -0.308683E+13
   0.118495E-03   0.235995E+08   0.235994E+08   0.296277E+08   0.295711E+08   0.235962E+08   0.235995E+08   0.235995E+08   0.236074E+08  -0.426490E+00   0.331165E+07   0.331162E+07   0.728129E+02   0.797451E+03   0.971112E+00  -0.279486E+13
   0.130840E-03   0.234831E+08   0.234830E+08   0.290867E+08   0.290185E+08   0.234785E+08   0.234830E+08   0.234831E+08   0.234908E+08  -0.424383E+00   0.331063E+07   0.331060E+07   0.800552E+02   0.893042E+03   0.960173E+00  -0.253038E+13
   0.144471E-03   0.233453E+08   0.233451E+08   0.284408E+08   0.283589E+08   0.233391E+08   0.233452E+08   0.233453E+08   0.233528E+08  -0.421889E+00   0.330943E+07   0.330939E+07   0.879361E+02   0.961509E+03   0.947248E+00  -0.229080E+13
   0.159522E-03   0.231832E+08   0.231830E+08   0.276731E+08   0.275751E+08   0.231751E+08   0.231831E+08   0.231832E+08   0.231905E+08  -0.418955E+00   0.330800E+07   0.330796E+07   0.964842E+02   0.100631E+04   0.932071E+00  -0.207376E+13
   0.176142E-03   0.229939E+08   0.229937E+08   0.267655E+08   0.266487E+08   0.229835E+08   0.229938E+08   0.229939E+08   0.230009E+08  -0.415529E+00   0.330633E+07   0.330627E+07   0.105719E+03   0.103022E+04   0.914381E+00  -0.187715E+13
   0.194493E-03   0.227746E+08   0.227743E+08   0.256994E+08   0.255609E+08   0.227613E+08   0.227745E+08   0.227745E+08   0.227813E+08  -0.411559E+00   0.330438E+07   0.330431E+07   0.115646E+03   0.103557E+04   0.893938E+00  -0.169903E+13
