#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.100922E+09   0.100922E+09   0.134538E+09   0.134537E+09   0.100927E+09   0.100922E+09   0.100922E+09   0.100958E+09  -0.455899E+00   0.577339E+07   0.577339E+07   0.807154E+01   0.476301E+06   0.855769E+00  -0.580456E+14
   0.109829E-04   0.100884E+09   0.100884E+09   0.134482E+09   0.134482E+09   0.100890E+09   0.100885E+09   0.100884E+09   0.100920E+09  -0.455728E+00   0.577262E+07   0.577262E+07   0.891175E+01   0.391516E+06   0.855398E+00  -0.525618E+14
   0.121272E-04   0.100839E+09   0.100839E+09   0.134414E+09   0.134414E+09   0.100844E+09   0.100839E+09   0.100839E+09   0.100875E+09  -0.455521E+00   0.577168E+07   0.577168E+07   0.983926E+01   0.321974E+06   0.854946E+00  -0.475947E+14
   0.133906E-04   0.100783E+09   0.100783E+09   0.134332E+09   0.134331E+09   0.100788E+09   0.100783E+09   0.100783E+09   0.100819E+09  -0.455269E+00   0.577053E+07   0.577053E+07   0.108631E+02   0.264934E+06   0.854397E+00  -0.430954E+14
   0.147857E-04   0.100715E+09   0.100715E+09   0.134231E+09   0.134230E+09   0.100720E+09   0.100715E+09   0.100715E+09   0.100751E+09  -0.454962E+00   0.576914E+07   0.576914E+07   0.119931E+02   0.218147E+06   0.853727E+00  -0.390198E+14
   0.163261E-04   0.100632E+09   0.100632E+09   0.134109E+09   0.134108E+09   0.100637E+09   0.100632E+09   0.100632E+09   0.100668E+09  -0.454588E+00   0.576744E+07   0.576744E+07   0.132403E+02   0.179769E+06   0.852913E+00  -0.353278E+14
   0.180270E-04   0.100531E+09   0.100531E+09   0.133960E+09   0.133959E+09   0.100537E+09   0.100531E+09   0.100531E+09   0.100567E+09  -0.454134E+00   0.576537E+07   0.576537E+07   0.146166E+02   0.148287E+06   0.851923E+00  -0.319830E+14
   0.199051E-04   0.100409E+09   0.100409E+09   0.133779E+09   0.133777E+09   0.100414E+09   0.100409E+09   0.100409E+09   0.100445E+09  -0.453581E+00   0.576285E+07   0.576285E+07   0.161352E+02   0.122462E+06   0.850720E+00  -0.289527E+14
   0.219788E-04   0.100260E+09   0.100260E+09   0.133559E+09   0.133557E+09   0.100265E+09   0.100260E+09   0.100260E+09   0.100296E+09  -0.452910E+00   0.575979E+07   0.575979E+07   0.178106E+02   0.101273E+06   0.849258E+00  -0.262070E+14
   0.242687E-04   0.100080E+09   0.100080E+09   0.133292E+09   0.133289E+09   0.100085E+09   0.100080E+09   0.100080E+09   0.100116E+09  -0.452094E+00   0.575606E+07   0.575606E+07   0.196587E+02   0.838878E+05   0.847484E+00  -0.237190E+14
   0.267970E-04   0.998609E+08   0.998608E+08   0.132967E+09   0.132964E+09   0.998657E+08   0.998609E+08   0.998608E+08   0.998964E+08  -0.451105E+00   0.575154E+07   0.575154E+07   0.216967E+02   0.696197E+05   0.845333E+00  -0.214642E+14
   0.295888E-04   0.995954E+08   0.995954E+08   0.132574E+09   0.132570E+09   0.996001E+08   0.995954E+08   0.995954E+08   0.996308E+08  -0.449906E+00   0.574605E+07   0.574605E+07   0.239436E+02   0.579067E+05   0.842729E+00  -0.194204E+14
   0.326714E-04   0.992741E+08   0.992741E+08   0.132098E+09   0.132093E+09   0.992787E+08   0.992741E+08   0.992741E+08   0.993094E+08  -0.448454E+00   0.573939E+07   0.573939E+07   0.264199E+02   0.482874E+05   0.839579E+00  -0.175677E+14
   0.360752E-04   0.988858E+08   0.988858E+08   0.131522E+09   0.131516E+09   0.988903E+08   0.988858E+08   0.988858E+08   0.989209E+08  -0.446700E+00   0.573133E+07   0.573133E+07   0.291480E+02   0.403828E+05   0.835777E+00  -0.158877E+14
   0.398336E-04   0.984174E+08   0.984174E+08   0.130827E+09   0.130820E+09   0.984218E+08   0.984174E+08   0.984174E+08   0.984524E+08  -0.444585E+00   0.572158E+07   0.572157E+07   0.321520E+02   0.338820E+05   0.831198E+00  -0.143642E+14
   0.439836E-04   0.978537E+08   0.978537E+08   0.129989E+09   0.129981E+09   0.978579E+08   0.978537E+08   0.978537E+08   0.978885E+08  -0.442039E+00   0.570980E+07   0.570979E+07   0.354579E+02   0.285292E+05   0.825697E+00  -0.129821E+14
   0.485659E-04   0.971772E+08   0.971771E+08   0.128983E+09   0.128973E+09   0.971811E+08   0.971772E+08   0.971772E+08   0.972116E+08  -0.438983E+00   0.569560E+07   0.569559E+07   0.390935E+02   0.241142E+05   0.819108E+00  -0.117280E+14
   0.536256E-04   0.963678E+08   0.963678E+08   0.127778E+09   0.127765E+09   0.963715E+08   0.963678E+08   0.963678E+08   0.964019E+08  -0.435327E+00   0.567853E+07   0.567852E+07   0.430881E+02   0.204644E+05   0.811245E+00  -0.105896E+14
   0.592125E-04   0.954032E+08   0.954032E+08   0.126340E+09   0.126324E+09   0.954066E+08   0.954032E+08   0.954032E+08   0.954370E+08  -0.430970E+00   0.565807E+07   0.565806E+07   0.474728E+02   0.174375E+05   0.801904E+00  -0.955589E+13
   0.653814E-04   0.942591E+08   0.942591E+08   0.124630E+09   0.124611E+09   0.942621E+08   0.942591E+08   0.942591E+08   0.942924E+08  -0.425802E+00   0.563363E+07   0.563362E+07   0.522798E+02   0.149166E+05   0.790864E+00  -0.861688E+13
   0.721930E-04   0.929094E+08   0.929094E+08   0.122608E+09   0.122585E+09   0.929120E+08   0.929094E+08   0.929094E+08   0.929422E+08  -0.419705E+00   0.560455E+07   0.560454E+07   0.575419E+02   0.128057E+05   0.777896E+00  -0.776357E+13
   0.797142E-04   0.913274E+08   0.913273E+08   0.120232E+09   0.120204E+09   0.913293E+08   0.913274E+08   0.913274E+08   0.913595E+08  -0.412559E+00   0.557012E+07   0.557011E+07   0.632924E+02   0.110260E+05   0.762776E+00  -0.698787E+13
