#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.214456E+08   0.214456E+08   0.285812E+08   0.285807E+08   0.214481E+08   0.214457E+08   0.214456E+08   0.214533E+08  -0.436038E+00   0.323274E+07   0.323274E+07   0.617246E+01  -0.116775E+06   0.102998E+01  -0.325019E+14
   0.109829E-04   0.214450E+08   0.214450E+08   0.285775E+08   0.285770E+08   0.214474E+08   0.214451E+08   0.214450E+08   0.214527E+08  -0.436026E+00   0.323274E+07   0.323274E+07   0.681532E+01  -0.955198E+05   0.102990E+01  -0.294352E+14
   0.121272E-04   0.214443E+08   0.214443E+08   0.285730E+08   0.285724E+08   0.214467E+08   0.214443E+08   0.214443E+08   0.214520E+08  -0.436012E+00   0.323274E+07   0.323274E+07   0.752508E+01  -0.780866E+05   0.102980E+01  -0.266579E+14
   0.133906E-04   0.214434E+08   0.214434E+08   0.285676E+08   0.285668E+08   0.214458E+08   0.214434E+08   0.214434E+08   0.214511E+08  -0.435993E+00   0.323273E+07   0.323273E+07   0.830869E+01  -0.637880E+05   0.102968E+01  -0.241427E+14
   0.147857E-04   0.214424E+08   0.214423E+08   0.285610E+08   0.285601E+08   0.214447E+08   0.214424E+08   0.214424E+08   0.214500E+08  -0.435971E+00   0.323273E+07   0.323273E+07   0.917380E+01  -0.520604E+05   0.102954E+01  -0.218647E+14
   0.163261E-04   0.214410E+08   0.214410E+08   0.285529E+08   0.285518E+08   0.214434E+08   0.214410E+08   0.214410E+08   0.214487E+08  -0.435945E+00   0.323272E+07   0.323272E+07   0.101289E+02  -0.424416E+05   0.102937E+01  -0.198017E+14
   0.180270E-04   0.214394E+08   0.214394E+08   0.285431E+08   0.285417E+08   0.214417E+08   0.214394E+08   0.214394E+08   0.214471E+08  -0.435912E+00   0.323272E+07   0.323272E+07   0.111832E+02  -0.345525E+05   0.102916E+01  -0.179333E+14
   0.199051E-04   0.214375E+08   0.214375E+08   0.285311E+08   0.285294E+08   0.214398E+08   0.214375E+08   0.214375E+08   0.214451E+08  -0.435872E+00   0.323271E+07   0.323271E+07   0.123471E+02  -0.280820E+05   0.102890E+01  -0.162412E+14
   0.219788E-04   0.214351E+08   0.214351E+08   0.285165E+08   0.285144E+08   0.214373E+08   0.214351E+08   0.214351E+08   0.214427E+08  -0.435823E+00   0.323270E+07   0.323270E+07   0.136318E+02  -0.227752E+05   0.102858E+01  -0.147088E+14
   0.242687E-04   0.214322E+08   0.214322E+08   0.284987E+08   0.284962E+08   0.214344E+08   0.214322E+08   0.214322E+08   0.214398E+08  -0.435764E+00   0.323269E+07   0.323269E+07   0.150497E+02  -0.184228E+05   0.102820E+01  -0.133209E+14
   0.267970E-04   0.214286E+08   0.214286E+08   0.284770E+08   0.284740E+08   0.214308E+08   0.214286E+08   0.214286E+08   0.214363E+08  -0.435692E+00   0.323268E+07   0.323267E+07   0.166147E+02  -0.148534E+05   0.102774E+01  -0.120640E+14
   0.295888E-04   0.214243E+08   0.214243E+08   0.284506E+08   0.284469E+08   0.214264E+08   0.214243E+08   0.214243E+08   0.214319E+08  -0.435604E+00   0.323266E+07   0.323266E+07   0.183416E+02  -0.119261E+05   0.102717E+01  -0.109257E+14
   0.326714E-04   0.214191E+08   0.214191E+08   0.284184E+08   0.284139E+08   0.214211E+08   0.214191E+08   0.214191E+08   0.214267E+08  -0.435497E+00   0.323264E+07   0.323264E+07   0.202471E+02  -0.952569E+04   0.102648E+01  -0.989475E+13
   0.360752E-04   0.214127E+08   0.214127E+08   0.283793E+08   0.283738E+08   0.214146E+08   0.214127E+08   0.214127E+08   0.214203E+08  -0.435367E+00   0.323261E+07   0.323261E+07   0.223492E+02  -0.755749E+04   0.102564E+01  -0.896109E+13
   0.398336E-04   0.214049E+08   0.214049E+08   0.283316E+08   0.283249E+08   0.214067E+08   0.214049E+08   0.214049E+08   0.214125E+08  -0.435209E+00   0.323258E+07   0.323258E+07   0.246677E+02  -0.594392E+04   0.102461E+01  -0.811551E+13
   0.439836E-04   0.213955E+08   0.213955E+08   0.282735E+08   0.282653E+08   0.213971E+08   0.213955E+08   0.213955E+08   0.214030E+08  -0.435016E+00   0.323255E+07   0.323255E+07   0.272245E+02  -0.462138E+04   0.102337E+01  -0.734971E+13
   0.485659E-04   0.213840E+08   0.213840E+08   0.282029E+08   0.281930E+08   0.213855E+08   0.213840E+08   0.213840E+08   0.213915E+08  -0.434783E+00   0.323251E+07   0.323250E+07   0.300430E+02  -0.353773E+04   0.102186E+01  -0.665616E+13
   0.536256E-04   0.213701E+08   0.213700E+08   0.281171E+08   0.281050E+08   0.213713E+08   0.213701E+08   0.213701E+08   0.213776E+08  -0.434499E+00   0.323245E+07   0.323245E+07   0.331491E+02  -0.265026E+04   0.102002E+01  -0.602803E+13
   0.592125E-04   0.213532E+08   0.213531E+08   0.280127E+08   0.279980E+08   0.213541E+08   0.213532E+08   0.213531E+08   0.213606E+08  -0.434154E+00   0.323239E+07   0.323238E+07   0.365705E+02  -0.192395E+04   0.101780E+01  -0.545916E+13
   0.653814E-04   0.213326E+08   0.213326E+08   0.278861E+08   0.278681E+08   0.213333E+08   0.213326E+08   0.213326E+08   0.213401E+08  -0.433736E+00   0.323231E+07   0.323230E+07   0.403374E+02  -0.133018E+04   0.101510E+01  -0.494396E+13
   0.721930E-04   0.213078E+08   0.213078E+08   0.277324E+08   0.277106E+08   0.213081E+08   0.213078E+08   0.213078E+08   0.213152E+08  -0.433230E+00   0.323222E+07   0.323221E+07   0.444818E+02  -0.845502E+03   0.101183E+01  -0.447735E+13
   0.797142E-04   0.212778E+08   0.212778E+08   0.275461E+08   0.275197E+08   0.212776E+08   0.212778E+08   0.212778E+08   0.212852E+08  -0.432619E+00   0.323210E+07   0.323209E+07   0.490380E+02  -0.450774E+03   0.100788E+01  -0.405476E+13
   0.880190E-04   0.212416E+08   0.212416E+08   0.273206E+08   0.272886E+08   0.212408E+08   0.212416E+08   0.212416E+08   0.212489E+08  -0.431881E+00   0.323197E+07   0.323195E+07   0.540422E+02  -0.130376E+03   0.100312E+01  -0.367203E+13
   0.971891E-04   0.211980E+08   0.211980E+08   0.270481E+08   0.270094E+08   0.211966E+08   0.211980E+08   0.211980E+08   0.212052E+08  -0.430993E+00   0.323180E+07   0.323178E+07   0.595319E+02   0.128409E+03   0.997397E+00  -0.332539E+13
   0.107314E-03   0.211457E+08   0.211456E+08   0.267195E+08   0.266726E+08   0.211434E+08   0.211457E+08   0.211457E+08   0.211528E+08  -0.429927E+00   0.323161E+07   0.323158E+07   0.655456E+02   0.335908E+03   0.990523E+00  -0.301145E+13
   0.118495E-03   0.210831E+08   0.210830E+08   0.263240E+08   0.262674E+08   0.210797E+08   0.210831E+08   0.210831E+08   0.210901E+08  -0.428651E+00   0.323137E+07   0.323135E+07   0.721217E+02   0.500480E+03   0.982302E+00  -0.272711E+13
   0.130840E-03   0.210084E+08   0.210083E+08   0.258495E+08   0.257814E+08   0.210037E+08   0.210084E+08   0.210084E+08   0.210153E+08  -0.427129E+00   0.323110E+07   0.323106E+07   0.792973E+02   0.628872E+03   0.972509E+00  -0.246959E+13
   0.144471E-03   0.209198E+08   0.209197E+08   0.252820E+08   0.252003E+08   0.209136E+08   0.209197E+08   0.209198E+08   0.209265E+08  -0.425323E+00   0.323077E+07   0.323073E+07   0.871065E+02   0.726506E+03   0.960897E+00  -0.223635E+13
   0.159522E-03   0.208152E+08   0.208150E+08   0.246063E+08   0.245085E+08   0.208070E+08   0.208151E+08   0.208152E+08   0.208217E+08  -0.423191E+00   0.323039E+07   0.323034E+07   0.955775E+02   0.797737E+03   0.947205E+00  -0.202511E+13
   0.176142E-03   0.206925E+08   0.206923E+08   0.238057E+08   0.236892E+08   0.206820E+08   0.206924E+08   0.206924E+08   0.206987E+08  -0.420690E+00   0.322994E+07   0.322989E+07   0.104730E+03   0.846067E+03   0.931168E+00  -0.183378E+13
   0.194493E-03   0.205496E+08   0.205494E+08   0.228631E+08   0.227249E+08   0.205364E+08   0.205495E+08   0.205496E+08   0.205556E+08  -0.417778E+00   0.322943E+07   0.322937E+07   0.114571E+03   0.874341E+03   0.912530E+00  -0.166050E+13
   0.214755E-03   0.203848E+08   0.203845E+08   0.217613E+08   0.215986E+08   0.203681E+08   0.203846E+08   0.203847E+08   0.203904E+08  -0.414418E+00   0.322885E+07   0.322877E+07   0.125087E+03   0.884923E+03   0.891061E+00  -0.150355E+13
   0.237129E-03   0.201964E+08   0.201960E+08   0.204854E+08   0.202951E+08   0.201755E+08   0.201962E+08   0.201963E+08   0.202017E+08  -0.410578E+00   0.322820E+07   0.322811E+07   0.136241E+03   0.879855E+03   0.866589E+00  -0.136141E+13
   0.261834E-03   0.199836E+08   0.199832E+08   0.190240E+08   0.188036E+08   0.199576E+08   0.199834E+08   0.199835E+08   0.199885E+08  -0.406239E+00   0.322748E+07   0.322737E+07   0.147962E+03   0.861003E+03   0.839021E+00  -0.123268E+13
   0.289112E-03   0.197464E+08   0.197458E+08   0.173726E+08   0.171203E+08   0.197142E+08   0.197461E+08   0.197463E+08   0.197507E+08  -0.401401E+00   0.322670E+07   0.322656E+07   0.160135E+03   0.830180E+03   0.808379E+00  -0.111610E+13
