#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.661443E+08   0.661443E+08   0.881729E+08   0.881725E+08   0.661482E+08   0.661443E+08   0.661443E+08   0.661679E+08  -0.448204E+00   0.462508E+07   0.462508E+07   0.719253E+01   0.221055E+06   0.938967E+00  -0.465004E+14
   0.109829E-04   0.661299E+08   0.661299E+08   0.881494E+08   0.881489E+08   0.661338E+08   0.661299E+08   0.661299E+08   0.661534E+08  -0.448106E+00   0.462481E+07   0.462481E+07   0.794149E+01   0.182006E+06   0.938717E+00  -0.421105E+14
   0.121272E-04   0.661123E+08   0.661123E+08   0.881208E+08   0.881202E+08   0.661162E+08   0.661123E+08   0.661123E+08   0.661359E+08  -0.447987E+00   0.462448E+07   0.462448E+07   0.876836E+01   0.149978E+06   0.938413E+00  -0.381346E+14
   0.133906E-04   0.660909E+08   0.660909E+08   0.880859E+08   0.880852E+08   0.660948E+08   0.660909E+08   0.660909E+08   0.661145E+08  -0.447843E+00   0.462407E+07   0.462407E+07   0.968119E+01   0.123707E+06   0.938042E+00  -0.345335E+14
   0.147857E-04   0.660649E+08   0.660649E+08   0.880435E+08   0.880425E+08   0.660688E+08   0.660649E+08   0.660649E+08   0.660884E+08  -0.447666E+00   0.462358E+07   0.462358E+07   0.106889E+02   0.102159E+06   0.937590E+00  -0.312718E+14
   0.163261E-04   0.660331E+08   0.660331E+08   0.879917E+08   0.879906E+08   0.660370E+08   0.660331E+08   0.660331E+08   0.660567E+08  -0.447451E+00   0.462299E+07   0.462299E+07   0.118013E+02   0.844835E+05   0.937040E+00  -0.283176E+14
   0.180270E-04   0.659945E+08   0.659945E+08   0.879288E+08   0.879273E+08   0.659983E+08   0.659945E+08   0.659945E+08   0.660180E+08  -0.447189E+00   0.462226E+07   0.462226E+07   0.130291E+02   0.699843E+05   0.936370E+00  -0.256417E+14
   0.199051E-04   0.659475E+08   0.659475E+08   0.878521E+08   0.878503E+08   0.659513E+08   0.659475E+08   0.659475E+08   0.659710E+08  -0.446871E+00   0.462138E+07   0.462138E+07   0.143843E+02   0.580898E+05   0.935556E+00  -0.232179E+14
   0.219788E-04   0.658903E+08   0.658903E+08   0.877588E+08   0.877566E+08   0.658940E+08   0.658903E+08   0.658903E+08   0.659137E+08  -0.446483E+00   0.462030E+07   0.462030E+07   0.158799E+02   0.483312E+05   0.934564E+00  -0.210224E+14
   0.242687E-04   0.658207E+08   0.658207E+08   0.876453E+08   0.876427E+08   0.658244E+08   0.658207E+08   0.658207E+08   0.658441E+08  -0.446012E+00   0.461899E+07   0.461899E+07   0.175303E+02   0.403239E+05   0.933359E+00  -0.190335E+14
   0.267970E-04   0.657361E+08   0.657361E+08   0.875072E+08   0.875041E+08   0.657398E+08   0.657361E+08   0.657361E+08   0.657595E+08  -0.445439E+00   0.461740E+07   0.461740E+07   0.193513E+02   0.337523E+05   0.931895E+00  -0.172317E+14
   0.295888E-04   0.656334E+08   0.656334E+08   0.873395E+08   0.873357E+08   0.656370E+08   0.656334E+08   0.656334E+08   0.656568E+08  -0.444743E+00   0.461546E+07   0.461546E+07   0.213602E+02   0.283574E+05   0.930117E+00  -0.155993E+14
   0.326714E-04   0.655088E+08   0.655088E+08   0.871358E+08   0.871312E+08   0.655123E+08   0.655088E+08   0.655088E+08   0.655321E+08  -0.443898E+00   0.461311E+07   0.461311E+07   0.235758E+02   0.239266E+05   0.927961E+00  -0.141202E+14
   0.360752E-04   0.653577E+08   0.653577E+08   0.868888E+08   0.868831E+08   0.653611E+08   0.653577E+08   0.653577E+08   0.653809E+08  -0.442874E+00   0.461025E+07   0.461025E+07   0.260189E+02   0.202854E+05   0.925348E+00  -0.127800E+14
   0.398336E-04   0.651747E+08   0.651747E+08   0.865893E+08   0.865823E+08   0.651780E+08   0.651747E+08   0.651747E+08   0.651979E+08  -0.441635E+00   0.460679E+07   0.460678E+07   0.287121E+02   0.172903E+05   0.922186E+00  -0.115655E+14
   0.439836E-04   0.649535E+08   0.649535E+08   0.862268E+08   0.862184E+08   0.649566E+08   0.649535E+08   0.649535E+08   0.649765E+08  -0.440135E+00   0.460259E+07   0.460258E+07   0.316798E+02   0.148236E+05   0.918365E+00  -0.104647E+14
   0.485659E-04   0.646864E+08   0.646864E+08   0.857888E+08   0.857785E+08   0.646893E+08   0.646865E+08   0.646864E+08   0.647094E+08  -0.438326E+00   0.459751E+07   0.459750E+07   0.349486E+02   0.127881E+05   0.913759E+00  -0.946688E+13
   0.536256E-04   0.643648E+08   0.643648E+08   0.852603E+08   0.852478E+08   0.643675E+08   0.643648E+08   0.643648E+08   0.643876E+08  -0.436147E+00   0.459137E+07   0.459136E+07   0.385472E+02   0.111041E+05   0.908217E+00  -0.856220E+13
   0.592125E-04   0.639785E+08   0.639784E+08   0.846243E+08   0.846091E+08   0.639808E+08   0.639785E+08   0.639784E+08   0.640011E+08  -0.433529E+00   0.458396E+07   0.458395E+07   0.425062E+02   0.970565E+04   0.901568E+00  -0.774183E+13
   0.653814E-04   0.635157E+08   0.635157E+08   0.838608E+08   0.838423E+08   0.635178E+08   0.635157E+08   0.635157E+08   0.635381E+08  -0.430393E+00   0.457505E+07   0.457504E+07   0.468583E+02   0.853848E+04   0.893620E+00  -0.699774E+13
