#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.390468E+08   0.390468E+08   0.520469E+08   0.520465E+08   0.390498E+08   0.390468E+08   0.390468E+08   0.390607E+08  -0.441005E+00   0.377453E+07   0.377453E+07   0.656349E+01   0.170386E+05   0.995997E+00  -0.379491E+14
   0.109829E-04   0.390429E+08   0.390429E+08   0.520382E+08   0.520377E+08   0.390459E+08   0.390429E+08   0.390429E+08   0.390568E+08  -0.440961E+00   0.377447E+07   0.377447E+07   0.724705E+01   0.144360E+05   0.995850E+00  -0.343679E+14
   0.121272E-04   0.390380E+08   0.390380E+08   0.520277E+08   0.520270E+08   0.390410E+08   0.390380E+08   0.390380E+08   0.390519E+08  -0.440906E+00   0.377439E+07   0.377439E+07   0.800174E+01   0.123010E+05   0.995670E+00  -0.311246E+14
   0.133906E-04   0.390321E+08   0.390321E+08   0.520148E+08   0.520140E+08   0.390351E+08   0.390322E+08   0.390321E+08   0.390461E+08  -0.440840E+00   0.377430E+07   0.377430E+07   0.883494E+01   0.105496E+05   0.995451E+00  -0.281872E+14
   0.147857E-04   0.390250E+08   0.390250E+08   0.519991E+08   0.519981E+08   0.390279E+08   0.390250E+08   0.390250E+08   0.390389E+08  -0.440759E+00   0.377419E+07   0.377419E+07   0.975480E+01   0.911266E+04   0.995184E+00  -0.255269E+14
   0.163261E-04   0.390163E+08   0.390162E+08   0.519799E+08   0.519788E+08   0.390192E+08   0.390163E+08   0.390162E+08   0.390301E+08  -0.440660E+00   0.377405E+07   0.377405E+07   0.107703E+02   0.793357E+04   0.994859E+00  -0.231175E+14
   0.180270E-04   0.390056E+08   0.390056E+08   0.519566E+08   0.519552E+08   0.390085E+08   0.390056E+08   0.390056E+08   0.390195E+08  -0.440540E+00   0.377388E+07   0.377388E+07   0.118913E+02   0.696585E+04   0.994462E+00  -0.209354E+14
   0.199051E-04   0.389927E+08   0.389927E+08   0.519282E+08   0.519265E+08   0.389955E+08   0.389927E+08   0.389927E+08   0.390065E+08  -0.440394E+00   0.377367E+07   0.377367E+07   0.131287E+02   0.617136E+04   0.993980E+00  -0.189590E+14
   0.219788E-04   0.389769E+08   0.389769E+08   0.518936E+08   0.518915E+08   0.389797E+08   0.389769E+08   0.389769E+08   0.389908E+08  -0.440215E+00   0.377342E+07   0.377342E+07   0.144945E+02   0.551878E+04   0.993392E+00  -0.171691E+14
   0.242687E-04   0.389577E+08   0.389577E+08   0.518514E+08   0.518489E+08   0.389605E+08   0.389577E+08   0.389577E+08   0.389715E+08  -0.439998E+00   0.377312E+07   0.377311E+07   0.160020E+02   0.498240E+04   0.992677E+00  -0.155479E+14
   0.267970E-04   0.389343E+08   0.389343E+08   0.518001E+08   0.517970E+08   0.389370E+08   0.389343E+08   0.389343E+08   0.389481E+08  -0.439734E+00   0.377274E+07   0.377274E+07   0.176656E+02   0.454109E+04   0.991807E+00  -0.140795E+14
   0.295888E-04   0.389059E+08   0.389059E+08   0.517376E+08   0.517338E+08   0.389085E+08   0.389059E+08   0.389059E+08   0.389197E+08  -0.439413E+00   0.377229E+07   0.377229E+07   0.195013E+02   0.417744E+04   0.990749E+00  -0.127495E+14
   0.326714E-04   0.388713E+08   0.388713E+08   0.516615E+08   0.516570E+08   0.388739E+08   0.388713E+08   0.388713E+08   0.388851E+08  -0.439022E+00   0.377174E+07   0.377174E+07   0.215267E+02   0.387715E+04   0.989462E+00  -0.115449E+14
   0.360752E-04   0.388293E+08   0.388292E+08   0.515691E+08   0.515635E+08   0.388318E+08   0.388293E+08   0.388293E+08   0.388430E+08  -0.438548E+00   0.377107E+07   0.377106E+07   0.237608E+02   0.362839E+04   0.987898E+00  -0.104537E+14
   0.398336E-04   0.387782E+08   0.387782E+08   0.514567E+08   0.514499E+08   0.387806E+08   0.387782E+08   0.387782E+08   0.387920E+08  -0.437971E+00   0.377025E+07   0.377025E+07   0.262247E+02   0.342137E+04   0.986000E+00  -0.946535E+13
   0.439836E-04   0.387163E+08   0.387163E+08   0.513201E+08   0.513118E+08   0.387185E+08   0.387163E+08   0.387163E+08   0.387300E+08  -0.437272E+00   0.376926E+07   0.376926E+07   0.289414E+02   0.324797E+04   0.983698E+00  -0.857001E+13
   0.485659E-04   0.386413E+08   0.386412E+08   0.511544E+08   0.511443E+08   0.386433E+08   0.386413E+08   0.386413E+08   0.386549E+08  -0.436424E+00   0.376806E+07   0.376806E+07   0.319357E+02   0.310141E+04   0.980909E+00  -0.775894E+13
   0.536256E-04   0.385504E+08   0.385504E+08   0.509534E+08   0.509411E+08   0.385522E+08   0.385504E+08   0.385504E+08   0.385640E+08  -0.435398E+00   0.376660E+07   0.376660E+07   0.352348E+02   0.297599E+04   0.977534E+00  -0.702414E+13
   0.592125E-04   0.384406E+08   0.384406E+08   0.507099E+08   0.506950E+08   0.384421E+08   0.384406E+08   0.384406E+08   0.384541E+08  -0.434157E+00   0.376484E+07   0.376483E+07   0.388680E+02   0.286686E+04   0.973457E+00  -0.635841E+13
   0.653814E-04   0.383081E+08   0.383081E+08   0.504154E+08   0.503972E+08   0.383093E+08   0.383081E+08   0.383081E+08   0.383216E+08  -0.432661E+00   0.376270E+07   0.376269E+07   0.428668E+02   0.276988E+04   0.968542E+00  -0.575521E+13
   0.721930E-04   0.381486E+08   0.381486E+08   0.500597E+08   0.500377E+08   0.381494E+08   0.381486E+08   0.381486E+08   0.381620E+08  -0.430859E+00   0.376012E+07   0.376011E+07   0.472648E+02   0.268145E+04   0.962631E+00  -0.520862E+13
   0.797142E-04   0.379572E+08   0.379571E+08   0.496311E+08   0.496043E+08   0.379575E+08   0.379571E+08   0.379571E+08   0.379704E+08  -0.428696E+00   0.375701E+07   0.375700E+07   0.520977E+02   0.259840E+04   0.955542E+00  -0.471328E+13
   0.880190E-04   0.377280E+08   0.377280E+08   0.491157E+08   0.490833E+08   0.377277E+08   0.377280E+08   0.377280E+08   0.377411E+08  -0.426108E+00   0.375328E+07   0.375326E+07   0.574030E+02   0.251793E+04   0.947070E+00  -0.426432E+13
   0.971891E-04   0.374549E+08   0.374548E+08   0.484978E+08   0.484586E+08   0.374538E+08   0.374548E+08   0.374548E+08   0.374678E+08  -0.423022E+00   0.374880E+07   0.374878E+07   0.632193E+02   0.243751E+04   0.936986E+00  -0.385737E+13
   0.107314E-03   0.371307E+08   0.371306E+08   0.477596E+08   0.477122E+08   0.371288E+08   0.371307E+08   0.371307E+08   0.371434E+08  -0.419360E+00   0.374346E+07   0.374343E+07   0.695860E+02   0.235487E+04   0.925044E+00  -0.348843E+13
   0.118495E-03   0.367481E+08   0.367480E+08   0.468812E+08   0.468239E+08   0.367451E+08   0.367481E+08   0.367481E+08   0.367606E+08  -0.415038E+00   0.373710E+07   0.373707E+07   0.765417E+02   0.226802E+04   0.910981E+00  -0.315392E+13
   0.130840E-03   0.362994E+08   0.362993E+08   0.458409E+08   0.457719E+08   0.362951E+08   0.362994E+08   0.362994E+08   0.363116E+08  -0.409969E+00   0.372958E+07   0.372954E+07   0.841234E+02   0.217525E+04   0.894536E+00  -0.285059E+13
   0.144471E-03   0.357772E+08   0.357770E+08   0.446158E+08   0.445330E+08   0.357713E+08   0.357771E+08   0.357771E+08   0.357890E+08  -0.404069E+00   0.372072E+07   0.372068E+07   0.923638E+02   0.207519E+04   0.875458E+00  -0.257550E+13
   0.159522E-03   0.351745E+08   0.351744E+08   0.431824E+08   0.430833E+08   0.351667E+08   0.351745E+08   0.351745E+08   0.351860E+08  -0.397261E+00   0.371038E+07   0.371033E+07   0.101289E+03   0.196693E+04   0.853532E+00  -0.232601E+13
   0.176142E-03   0.344860E+08   0.344858E+08   0.415178E+08   0.413998E+08   0.344758E+08   0.344860E+08   0.344860E+08   0.344971E+08  -0.389482E+00   0.369839E+07   0.369833E+07   0.110916E+03   0.185005E+04   0.828604E+00  -0.209974E+13
   0.194493E-03   0.337084E+08   0.337082E+08   0.396016E+08   0.394617E+08   0.336953E+08   0.337083E+08   0.337084E+08   0.337189E+08  -0.380697E+00   0.368461E+07   0.368454E+07   0.121244E+03   0.172481E+04   0.800608E+00  -0.189454E+13
   0.214755E-03   0.328414E+08   0.328411E+08   0.374175E+08   0.372525E+08   0.328247E+08   0.328413E+08   0.328413E+08   0.328512E+08  -0.370900E+00   0.366895E+07   0.366886E+07   0.132255E+03   0.159214E+04   0.769600E+00  -0.170849E+13
   0.237129E-03   0.318883E+08   0.318879E+08   0.349557E+08   0.347628E+08   0.318674E+08   0.318881E+08   0.318882E+08   0.318975E+08  -0.360131E+00   0.365134E+07   0.365124E+07   0.143902E+03   0.145370E+04   0.735783E+00  -0.153986E+13
   0.261834E-03   0.308569E+08   0.308565E+08   0.322164E+08   0.319929E+08   0.308308E+08   0.308567E+08   0.308569E+08   0.308653E+08  -0.348477E+00   0.363180E+07   0.363168E+07   0.156101E+03   0.131182E+04   0.699522E+00  -0.138711E+13
   0.289112E-03   0.297595E+08   0.297590E+08   0.292121E+08   0.289562E+08   0.297271E+08   0.297593E+08   0.297594E+08   0.297671E+08  -0.336076E+00   0.361043E+07   0.361028E+07   0.168724E+03   0.116930E+04   0.661347E+00  -0.124884E+13
   0.319233E-03   0.286126E+08   0.286119E+08   0.259718E+08   0.256828E+08   0.285724E+08   0.286123E+08   0.286124E+08   0.286192E+08  -0.323113E+00   0.358739E+07   0.358721E+07   0.181589E+03   0.102925E+04   0.621931E+00  -0.112378E+13
   0.352491E-03   0.274359E+08   0.274351E+08   0.225437E+08   0.222229E+08   0.273865E+08   0.274355E+08   0.274358E+08   0.274415E+08  -0.309814E+00   0.356294E+07   0.356274E+07   0.194446E+03   0.894729E+03   0.582054E+00  -0.101082E+13
   0.389215E-03   0.262516E+08   0.262506E+08   0.189983E+08   0.186499E+08   0.261909E+08   0.262511E+08   0.262514E+08   0.262562E+08  -0.296426E+00   0.353743E+07   0.353719E+07   0.206975E+03   0.768461E+03   0.542540E+00  -0.908887E+12
   0.429764E-03   0.250819E+08   0.250808E+08   0.154309E+08   0.150621E+08   0.250076E+08   0.250814E+08   0.250817E+08   0.250855E+08  -0.283204E+00   0.351124E+07   0.351096E+07   0.218782E+03   0.652601E+03   0.504197E+00  -0.817035E+12
   0.474538E-03   0.239482E+08   0.239470E+08   0.119601E+08   0.115822E+08   0.238573E+08   0.239476E+08   0.239480E+08   0.239508E+08  -0.270387E+00   0.348479E+07   0.348446E+07   0.229403E+03   0.548571E+03   0.467748E+00  -0.734370E+12
   0.523976E-03   0.228690E+08   0.228675E+08   0.872337E+07   0.835117E+07   0.227581E+08   0.228682E+08   0.228687E+08   0.228705E+08  -0.258183E+00   0.345849E+07   0.345811E+07   0.238326E+03   0.457020E+03   0.433780E+00  -0.660059E+12
   0.578566E-03   0.218588E+08   0.218570E+08   0.586421E+07   0.551450E+07   0.217237E+08   0.218578E+08   0.218585E+08   0.218594E+08  -0.246760E+00   0.343270E+07   0.343228E+07   0.245021E+03   0.377895E+03   0.402713E+00  -0.593322E+12
   0.638842E-03   0.209278E+08   0.209258E+08   0.351018E+07   0.319873E+07   0.207636E+08   0.209267E+08   0.209275E+08   0.209276E+08  -0.236232E+00   0.340774E+07   0.340726E+07   0.248997E+03   0.310577E+03   0.374787E+00  -0.533431E+12
   0.705398E-03   0.200819E+08   0.200796E+08   0.174245E+07   0.147922E+07   0.198826E+08   0.200806E+08   0.200815E+08   0.200810E+08  -0.226667E+00   0.338381E+07   0.338328E+07   0.249862E+03   0.254059E+03   0.350078E+00  -0.479707E+12
   0.778888E-03   0.193226E+08   0.193200E+08   0.564238E+06   0.347588E+06   0.190813E+08   0.193210E+08   0.193222E+08   0.193212E+08  -0.218081E+00   0.336103E+07   0.336045E+07   0.247390E+03   0.207120E+03   0.328517E+00  -0.431520E+12
   0.860035E-03   0.186481E+08   0.186451E+08  -0.115638E+06  -0.303439E+06   0.183564E+08   0.186462E+08   0.186476E+08   0.186461E+08  -0.210455E+00   0.333943E+07   0.333880E+07   0.241568E+03   0.168464E+03   0.309929E+00  -0.388292E+12
   0.949635E-03   0.180537E+08   0.180504E+08  -0.462188E+06  -0.654997E+06   0.177022E+08   0.180515E+08   0.180532E+08   0.180514E+08  -0.203737E+00   0.331893E+07   0.331827E+07   0.232591E+03   0.136827E+03   0.294069E+00  -0.349496E+12
   0.104857E-02   0.175331E+08   0.175296E+08  -0.645913E+06  -0.886354E+06   0.171105E+08   0.175305E+08   0.175325E+08   0.175303E+08  -0.197853E+00   0.329939E+07   0.329869E+07   0.220819E+03   0.111050E+03   0.280650E+00  -0.314656E+12
   0.115781E-02   0.170787E+08   0.170750E+08  -0.753269E+06  -0.107892E+07   0.165723E+08   0.170757E+08   0.170781E+08   0.170755E+08  -0.192716E+00   0.328060E+07   0.327988E+07   0.206701E+03   0.901051E+02   0.269374E+00  -0.283345E+12
   0.127844E-02   0.166824E+08   0.166785E+08  -0.751984E+06  -0.118215E+07   0.160780E+08   0.166789E+08   0.166818E+08   0.166787E+08  -0.188235E+00   0.326232E+07   0.326159E+07   0.190743E+03   0.731137E+02   0.259952E+00  -0.255180E+12
   0.141163E-02   0.163360E+08   0.163319E+08  -0.581516E+06  -0.111400E+07   0.156185E+08   0.163319E+08   0.163353E+08   0.163317E+08  -0.184317E+00   0.324425E+07   0.324352E+07   0.173550E+03   0.593391E+02   0.252111E+00  -0.229823E+12
   0.155869E-02   0.160314E+08   0.160273E+08  -0.305849E+06   0.403338E+06   0.151848E+08   0.160267E+08   0.160307E+08   0.160267E+08  -0.180875E+00   0.322600E+07   0.322527E+07   0.155902E+03   0.481767E+02   0.245606E+00  -0.206968E+12
   0.172108E-02   0.157613E+08   0.157571E+08  -0.106054E+06   0.325242E+06   0.147687E+08   0.157559E+08   0.157606E+08   0.157559E+08  -0.177818E+00   0.320740E+07   0.320668E+07   0.138705E+03   0.391231E+02   0.240226E+00  -0.186359E+12
   0.190039E-02   0.155187E+08   0.155145E+08  -0.482305E+05   0.262656E+06   0.143633E+08   0.155125E+08   0.155180E+08   0.155125E+08  -0.175071E+00   0.318810E+07   0.318740E+07   0.122782E+03   0.317775E+02   0.235786E+00  -0.167760E+12
   0.209838E-02   0.152973E+08   0.152932E+08  -0.231075E+05   0.212357E+06   0.139626E+08   0.152903E+08   0.152966E+08   0.152903E+08  -0.172563E+00   0.316775E+07   0.316706E+07   0.108705E+03   0.258134E+02   0.232126E+00  -0.150962E+12
   0.231699E-02   0.150915E+08   0.150873E+08  -0.297795E+05   0.171831E+06   0.135620E+08   0.150836E+08   0.150908E+08   0.150836E+08  -0.170230E+00   0.314602E+07   0.314535E+07   0.967803E+02   0.209679E+02   0.229112E+00  -0.135781E+12
   0.255838E-02   0.148962E+08   0.148919E+08  -0.112372E+06   0.139111E+06   0.131577E+08   0.148873E+08   0.148955E+08   0.148873E+08  -0.168014E+00   0.312259E+07   0.312192E+07   0.869450E+02   0.170286E+02   0.226631E+00  -0.122054E+12
   0.282492E-02   0.147069E+08   0.147024E+08  -0.131068E+06   0.112648E+06   0.127466E+08   0.146969E+08   0.147061E+08   0.146968E+08  -0.165865E+00   0.309715E+07   0.309648E+07   0.787014E+02   0.138245E+02   0.224590E+00  -0.109637E+12
   0.311923E-02   0.145196E+08   0.145149E+08  -0.108882E+06   0.912166E+05   0.123258E+08   0.145084E+08   0.145188E+08   0.145084E+08  -0.163738E+00   0.306939E+07   0.306872E+07   0.713946E+02   0.112176E+02   0.222912E+00  -0.984023E+11
   0.344419E-02   0.143308E+08   0.143258E+08  -0.605875E+05   0.738424E+05   0.118923E+08   0.143184E+08   0.143299E+08   0.143184E+08  -0.161593E+00   0.303903E+07   0.303837E+07   0.644971E+02   0.909628E+01   0.221531E+00  -0.882364E+11
   0.380302E-02   0.141373E+08   0.141321E+08  -0.398887E+05   0.597476E+05   0.114434E+08   0.141237E+08   0.141364E+08   0.141237E+08  -0.159395E+00   0.300580E+07   0.300514E+07   0.578882E+02   0.737005E+01   0.220396E+00  -0.790372E+11
   0.419923E-02   0.139365E+08   0.139309E+08  -0.393214E+05   0.483084E+05   0.109772E+08   0.139216E+08   0.139356E+08   0.139216E+08  -0.157114E+00   0.296942E+07   0.296877E+07   0.518141E+02   0.596556E+01   0.219462E+00  -0.707136E+11
   0.463671E-02   0.137258E+08   0.137198E+08  -0.467897E+05   0.390232E+05   0.104920E+08   0.137095E+08   0.137248E+08   0.137095E+08  -0.154721E+00   0.292964E+07   0.292899E+07   0.465267E+02   0.482319E+01   0.218694E+00  -0.631836E+11
   0.511978E-02   0.135030E+08   0.134965E+08  -0.295751E+05   0.314870E+05   0.998871E+07   0.134853E+08   0.135019E+08   0.134853E+08  -0.152191E+00   0.288620E+07   0.288556E+07   0.419405E+02   0.389446E+01   0.218061E+00  -0.563735E+11
   0.565317E-02   0.132666E+08   0.132595E+08  -0.130992E+05   0.253731E+05   0.944302E+07   0.132473E+08   0.132654E+08   0.132473E+08  -0.149504E+00   0.283894E+07   0.283830E+07   0.377631E+02   0.313997E+01   0.217538E+00  -0.502185E+11
   0.624213E-02   0.130137E+08   0.130059E+08  -0.791127E+04   0.204141E+05   0.888784E+07   0.129929E+08   0.130124E+08   0.129929E+08  -0.146633E+00   0.278744E+07   0.278681E+07   0.339027E+02   0.252737E+01   0.217107E+00  -0.446552E+11
   0.689245E-02   0.127432E+08   0.127345E+08   0.140783E+05   0.163953E+05   0.831074E+07   0.127208E+08   0.127418E+08   0.127208E+08  -0.143562E+00   0.273155E+07   0.273092E+07   0.304895E+02   0.203048E+01   0.216750E+00  -0.396310E+11
   0.761052E-02   0.124535E+08   0.124437E+08   0.111329E+05   0.131414E+05   0.772067E+07   0.124294E+08   0.124518E+08   0.124294E+08  -0.140274E+00   0.267104E+07   0.267041E+07   0.274791E+02   0.162789E+01   0.216455E+00  -0.350965E+11
   0.840340E-02   0.121430E+08   0.121319E+08  -0.356700E+04   0.105096E+05   0.712644E+07   0.121174E+08   0.121411E+08   0.121174E+08  -0.136752E+00   0.260567E+07   0.260505E+07   0.247517E+02   0.130209E+01   0.216210E+00  -0.310072E+11
   0.927889E-02   0.118105E+08   0.117979E+08   0.687715E+04   0.838368E+04   0.652807E+07   0.117834E+08   0.118084E+08   0.117834E+08  -0.132983E+00   0.253525E+07   0.253463E+07   0.223301E+02   0.103882E+01   0.216006E+00  -0.273227E+11
