#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.116986E+04   0.553326E-01   0.000000E+00   0.402431E+01   0.767602E-07   0.279472E-02  -0.188276E-04
     3   0.144784E+04   0.891846E-01   0.000000E+00   0.551670E+01   0.950259E-07   0.184672E-02  -0.231174E-04
     4   0.166708E+04   0.985893E-01   0.000000E+00   0.565021E+01   0.110291E-06   0.103222E-02  -0.233764E-04
     5   0.182500E+04   0.859714E-01   0.000000E+00   0.501265E+01   0.123251E-06   0.390546E-03  -0.208516E-04
     6   0.193338E+04   0.624644E-01   0.000000E+00   0.412535E+01   0.134319E-06  -0.105524E-03  -0.166404E-04
     7   0.200518E+04   0.391823E-01   0.000000E+00   0.327400E+01   0.143860E-06  -0.487462E-03  -0.117327E-04
     8   0.205218E+04   0.224376E-01   0.000000E+00   0.257055E+01   0.152130E-06  -0.785269E-03  -0.699315E-05
     9   0.208225E+04   0.132879E-01   0.000000E+00   0.202589E+01   0.159341E-06  -0.102459E-02  -0.308750E-05
    10   0.209887E+04   0.958680E-02   0.000000E+00   0.163895E+01   0.165631E-06  -0.121680E-02  -0.347046E-06
    11   0.210652E+04   0.844791E-02   0.000000E+00   0.138531E+01   0.171167E-06  -0.137142E-02   0.121471E-05
    12   0.210857E+04   0.788990E-02   0.000000E+00   0.124521E+01   0.176002E-06  -0.149319E-02   0.170272E-05
    13   0.210565E+04   0.705700E-02   0.000000E+00   0.119034E+01   0.180221E-06  -0.158864E-02   0.125690E-05
    14   0.209903E+04   0.614327E-02   0.000000E+00   0.119113E+01   0.183918E-06  -0.166461E-02   0.777191E-07
    15   0.209016E+04   0.544448E-02   0.000000E+00   0.123238E+01   0.187147E-06  -0.172691E-02  -0.138686E-05
    16   0.208034E+04   0.517128E-02   0.000000E+00   0.130111E+01   0.189956E-06  -0.177993E-02  -0.269627E-05
    17   0.207022E+04   0.531272E-02   0.000000E+00   0.137551E+01   0.192393E-06  -0.182396E-02  -0.365067E-05
    18   0.205947E+04   0.562117E-02   0.000000E+00   0.143831E+01   0.194503E-06  -0.185873E-02  -0.415929E-05
    19   0.204934E+04   0.597261E-02   0.000000E+00   0.149246E+01   0.196306E-06  -0.188561E-02  -0.432643E-05
    20   0.203844E+04   0.635266E-02   0.000000E+00   0.154070E+01   0.197820E-06  -0.190635E-02  -0.426423E-05
    21   0.202736E+04   0.679501E-02   0.000000E+00   0.157918E+01   0.199082E-06  -0.192243E-02  -0.393150E-05
    22   0.201653E+04   0.742102E-02   0.000000E+00   0.160484E+01   0.200125E-06  -0.193491E-02  -0.330283E-05
    23   0.200594E+04   0.829548E-02   0.000000E+00   0.162937E+01   0.200965E-06  -0.194361E-02  -0.256540E-05
    24   0.199580E+04   0.942657E-02   0.000000E+00   0.166567E+01   0.201614E-06  -0.194820E-02  -0.193639E-05
    25   0.198618E+04   0.108237E-01   0.000000E+00   0.171661E+01   0.202092E-06  -0.194909E-02  -0.154816E-05
    26   0.197702E+04   0.124514E-01   0.000000E+00   0.178011E+01   0.202416E-06  -0.194688E-02  -0.146330E-05
    27   0.196867E+04   0.142574E-01   0.000000E+00   0.183695E+01   0.202602E-06  -0.194227E-02  -0.155184E-05
    28   0.196106E+04   0.162217E-01   0.000000E+00   0.187078E+01   0.202661E-06  -0.193577E-02  -0.166647E-05
    29   0.195415E+04   0.183563E-01   0.000000E+00   0.188868E+01   0.202594E-06  -0.192707E-02  -0.177824E-05
    30   0.194774E+04   0.206823E-01   0.000000E+00   0.190065E+01   0.202404E-06  -0.191590E-02  -0.189283E-05
    31   0.194176E+04   0.231878E-01   0.000000E+00   0.191128E+01   0.202108E-06  -0.190289E-02  -0.203653E-05
    32   0.193650E+04   0.258491E-01   0.000000E+00   0.192210E+01   0.201724E-06  -0.188882E-02  -0.221817E-05
    33   0.193203E+04   0.286765E-01   0.000000E+00   0.192807E+01   0.201259E-06  -0.187404E-02  -0.235683E-05
    34   0.192819E+04   0.316988E-01   0.000000E+00   0.192474E+01   0.200716E-06  -0.185871E-02  -0.236503E-05
    35   0.192496E+04   0.349366E-01   0.000000E+00   0.191360E+01   0.200103E-06  -0.184288E-02  -0.221708E-05
    36   0.192222E+04   0.384097E-01   0.000000E+00   0.189523E+01   0.199425E-06  -0.182643E-02  -0.192911E-05
    37   0.192001E+04   0.421106E-01   0.000000E+00   0.186462E+01   0.198688E-06  -0.180883E-02  -0.162269E-05
    38   0.191862E+04   0.460357E-01   0.000000E+00   0.181897E+01   0.197898E-06  -0.178965E-02  -0.141244E-05
    39   0.191803E+04   0.501967E-01   0.000000E+00   0.176102E+01   0.197058E-06  -0.176932E-02  -0.128181E-05
    40   0.191798E+04   0.546146E-01   0.000000E+00   0.169471E+01   0.196171E-06  -0.174848E-02  -0.118168E-05
    41   0.191858E+04   0.593105E-01   0.000000E+00   0.162269E+01   0.195240E-06  -0.172763E-02  -0.107388E-05
    42   0.191959E+04   0.642856E-01   0.000000E+00   0.154318E+01   0.194269E-06  -0.170677E-02  -0.963282E-06
    43   0.192116E+04   0.695357E-01   0.000000E+00   0.145336E+01   0.193262E-06  -0.168577E-02  -0.865496E-06
    44   0.192315E+04   0.750418E-01   0.000000E+00   0.135126E+01   0.192222E-06  -0.166449E-02  -0.796066E-06
    45   0.192591E+04   0.807955E-01   0.000000E+00   0.123500E+01   0.191152E-06  -0.164280E-02  -0.770497E-06
    46   0.192938E+04   0.867931E-01   0.000000E+00   0.110148E+01   0.190057E-06  -0.162062E-02  -0.798673E-06
    47   0.193338E+04   0.930372E-01   0.000000E+00   0.952463E+00   0.188939E-06  -0.159811E-02  -0.868129E-06
    48   0.193782E+04   0.995394E-01   0.000000E+00   0.793620E+00   0.187800E-06  -0.157547E-02  -0.960868E-06
    49   0.194277E+04   0.106289E+00   0.000000E+00   0.630017E+00   0.186644E-06  -0.155290E-02  -0.105894E-05
    50   0.194842E+04   0.113267E+00   0.000000E+00   0.459943E+00   0.185471E-06  -0.153063E-02  -0.114444E-05
    51   0.195454E+04   0.120450E+00   0.000000E+00   0.279873E+00   0.184285E-06  -0.150878E-02  -0.120313E-05
    52   0.196136E+04   0.127920E+00   0.000000E+00   0.846647E-01   0.183086E-06  -0.148727E-02  -0.123520E-05
    53   0.196852E+04   0.135821E+00   0.000000E+00  -0.129377E+00   0.181877E-06  -0.146595E-02  -0.124447E-05
    54   0.197597E+04   0.144139E+00   0.000000E+00  -0.357979E+00   0.180659E-06  -0.144466E-02  -0.123472E-05
    55   0.198393E+04   0.152849E+00   0.000000E+00  -0.596753E+00   0.179432E-06  -0.142326E-02  -0.120975E-05
    56   0.199263E+04   0.161801E+00   0.000000E+00  -0.847444E+00   0.178198E-06  -0.140163E-02  -0.117315E-05
    57   0.200198E+04   0.170891E+00   0.000000E+00  -0.111003E+01   0.176958E-06  -0.137981E-02  -0.112777E-05
    58   0.201194E+04   0.180130E+00   0.000000E+00  -0.138526E+01   0.175712E-06  -0.135786E-02  -0.107629E-05
