#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.228885E+04   0.581029E-01   0.000000E+00   0.697637E+01   0.115312E-06  -0.749308E-03  -0.232649E-04
     3   0.326638E+04   0.914899E-01   0.000000E+00   0.865449E+01   0.142391E-06  -0.275029E-02  -0.278185E-04
     4   0.394000E+04   0.100301E+00   0.000000E+00   0.822304E+01   0.164507E-06  -0.419498E-02  -0.279650E-04
     5   0.437208E+04   0.872051E-01   0.000000E+00   0.689838E+01   0.182935E-06  -0.519998E-02  -0.251973E-04
     6   0.463758E+04   0.633709E-01   0.000000E+00   0.546853E+01   0.198406E-06  -0.589354E-02  -0.207190E-04
     7   0.478935E+04   0.398915E-01   0.000000E+00   0.426598E+01   0.211522E-06  -0.636725E-02  -0.155542E-04
     8   0.486606E+04   0.230285E-01   0.000000E+00   0.336267E+01   0.222705E-06  -0.668767E-02  -0.105814E-04
     9   0.489463E+04   0.138060E-01   0.000000E+00   0.270951E+01   0.232294E-06  -0.690649E-02  -0.647783E-05
    10   0.488751E+04   0.100544E-01   0.000000E+00   0.226665E+01   0.240513E-06  -0.704734E-02  -0.356260E-05
    11   0.485848E+04   0.887401E-02   0.000000E+00   0.197649E+01   0.247619E-06  -0.713317E-02  -0.182270E-05
    12   0.481510E+04   0.828207E-02   0.000000E+00   0.180368E+01   0.253701E-06  -0.717311E-02  -0.114932E-05
    13   0.476085E+04   0.741940E-02   0.000000E+00   0.171858E+01   0.258890E-06  -0.717762E-02  -0.142912E-05
    14   0.469962E+04   0.647671E-02   0.000000E+00   0.169266E+01   0.263332E-06  -0.715771E-02  -0.248262E-05
    15   0.463418E+04   0.575195E-02   0.000000E+00   0.171108E+01   0.267109E-06  -0.712120E-02  -0.383722E-05
    16   0.456675E+04   0.545773E-02   0.000000E+00   0.176014E+01   0.270293E-06  -0.707396E-02  -0.502461E-05
    17   0.449864E+04   0.557859E-02   0.000000E+00   0.181381E+01   0.272957E-06  -0.701724E-02  -0.584675E-05
    18   0.443009E+04   0.586330E-02   0.000000E+00   0.185212E+01   0.275168E-06  -0.695149E-02  -0.622444E-05
    19   0.436259E+04   0.619407E-02   0.000000E+00   0.188499E+01   0.276955E-06  -0.687823E-02  -0.628390E-05
    20   0.429499E+04   0.656185E-02   0.000000E+00   0.192091E+01   0.278349E-06  -0.679936E-02  -0.615080E-05
    21   0.422804E+04   0.699195E-02   0.000000E+00   0.194720E+01   0.279400E-06  -0.671698E-02  -0.575449E-05
    22   0.416236E+04   0.759774E-02   0.000000E+00   0.195231E+01   0.280158E-06  -0.663277E-02  -0.504017E-05
    23   0.409799E+04   0.845103E-02   0.000000E+00   0.195544E+01   0.280646E-06  -0.654646E-02  -0.420683E-05
    24   0.403518E+04   0.956862E-02   0.000000E+00   0.197885E+01   0.280883E-06  -0.645757E-02  -0.349062E-05
    25   0.397407E+04   0.109600E-01   0.000000E+00   0.202641E+01   0.280895E-06  -0.636662E-02  -0.303099E-05
    26   0.391467E+04   0.125870E-01   0.000000E+00   0.209281E+01   0.280708E-06  -0.627440E-02  -0.289155E-05
    27   0.385738E+04   0.143916E-01   0.000000E+00   0.214736E+01   0.280345E-06  -0.618172E-02  -0.293113E-05
    28   0.380214E+04   0.163490E-01   0.000000E+00   0.216409E+01   0.279821E-06  -0.608912E-02  -0.299133E-05
    29   0.374878E+04   0.184727E-01   0.000000E+00   0.215617E+01   0.279137E-06  -0.599601E-02  -0.304449E-05
    30   0.369702E+04   0.207868E-01   0.000000E+00   0.214254E+01   0.278299E-06  -0.590189E-02  -0.310046E-05
    31   0.364676E+04   0.232814E-01   0.000000E+00   0.213246E+01   0.277330E-06  -0.580761E-02  -0.318911E-05
    32   0.359836E+04   0.259343E-01   0.000000E+00   0.213000E+01   0.276255E-06  -0.571415E-02  -0.332178E-05
    33   0.355185E+04   0.287555E-01   0.000000E+00   0.212850E+01   0.275084E-06  -0.562179E-02  -0.341653E-05
    34   0.350710E+04   0.317732E-01   0.000000E+00   0.212097E+01   0.273821E-06  -0.553060E-02  -0.338407E-05
    35   0.346401E+04   0.350073E-01   0.000000E+00   0.210699E+01   0.272475E-06  -0.544060E-02  -0.319756E-05
    36   0.342247E+04   0.384769E-01   0.000000E+00   0.208557E+01   0.271055E-06  -0.535163E-02  -0.287244E-05
    37   0.338244E+04   0.421742E-01   0.000000E+00   0.205093E+01   0.269569E-06  -0.526308E-02  -0.253073E-05
    38   0.334422E+04   0.460958E-01   0.000000E+00   0.199989E+01   0.268024E-06  -0.517444E-02  -0.228757E-05
    39   0.330776E+04   0.502532E-01   0.000000E+00   0.193560E+01   0.266424E-06  -0.508613E-02  -0.212590E-05
    40   0.327277E+04   0.546680E-01   0.000000E+00   0.186261E+01   0.264774E-06  -0.499883E-02  -0.199580E-05
    41   0.323936E+04   0.593611E-01   0.000000E+00   0.178408E+01   0.263078E-06  -0.491304E-02  -0.185845E-05
    42   0.320725E+04   0.643337E-01   0.000000E+00   0.169832E+01   0.261341E-06  -0.482870E-02  -0.171869E-05
    43   0.317659E+04   0.695815E-01   0.000000E+00   0.160248E+01   0.259567E-06  -0.474559E-02  -0.159219E-05
    44   0.314719E+04   0.750854E-01   0.000000E+00   0.149461E+01   0.257761E-06  -0.466349E-02  -0.149459E-05
    45   0.311940E+04   0.808367E-01   0.000000E+00   0.137280E+01   0.255928E-06  -0.458218E-02  -0.144146E-05
    46   0.309313E+04   0.868319E-01   0.000000E+00   0.123393E+01   0.254072E-06  -0.450153E-02  -0.144286E-05
    47   0.306818E+04   0.930735E-01   0.000000E+00   0.107979E+01   0.252197E-06  -0.442171E-02  -0.148677E-05
    48   0.304443E+04   0.995732E-01   0.000000E+00   0.916024E+00   0.250306E-06  -0.434293E-02  -0.155574E-05
    49   0.302190E+04   0.106320E+00   0.000000E+00   0.747718E+00   0.248401E-06  -0.426545E-02  -0.163236E-05
    50   0.300078E+04   0.113296E+00   0.000000E+00   0.573156E+00   0.246487E-06  -0.418948E-02  -0.169925E-05
    51   0.298080E+04   0.120478E+00   0.000000E+00   0.388821E+00   0.244565E-06  -0.411520E-02  -0.174245E-05
    52   0.296218E+04   0.127946E+00   0.000000E+00   0.189603E+00   0.242638E-06  -0.404250E-02  -0.176140E-05
    53   0.294459E+04   0.135846E+00   0.000000E+00  -0.281529E-01   0.240707E-06  -0.397122E-02  -0.175890E-05
    54   0.292795E+04   0.144164E+00   0.000000E+00  -0.260137E+00   0.238773E-06  -0.390116E-02  -0.173774E-05
    55   0.291252E+04   0.152872E+00   0.000000E+00  -0.501923E+00   0.236838E-06  -0.383217E-02  -0.170070E-05
    56   0.289851E+04   0.161824E+00   0.000000E+00  -0.755244E+00   0.234903E-06  -0.376411E-02  -0.165060E-05
    57   0.288577E+04   0.170913E+00   0.000000E+00  -0.102017E+01   0.232970E-06  -0.369690E-02  -0.159053E-05
    58   0.287423E+04   0.180151E+00   0.000000E+00  -0.129758E+01   0.231038E-06  -0.363052E-02  -0.152359E-05
    59   0.286365E+04   0.189580E+00   0.000000E+00  -0.158839E+01   0.229109E-06  -0.356496E-02  -0.145291E-05
    60   0.285394E+04   0.199256E+00   0.000000E+00  -0.189206E+01   0.227185E-06  -0.350016E-02  -0.138160E-05
    61   0.284533E+04   0.209274E+00   0.000000E+00  -0.220790E+01   0.225265E-06  -0.343614E-02  -0.131255E-05
    62   0.283724E+04   0.219621E+00   0.000000E+00  -0.253684E+01   0.223351E-06  -0.337300E-02  -0.124782E-05
    63   0.282994E+04   0.230254E+00   0.000000E+00  -0.287986E+01   0.221446E-06  -0.331088E-02  -0.118928E-05
    64   0.282375E+04   0.241182E+00   0.000000E+00  -0.323818E+01   0.219550E-06  -0.324989E-02  -0.113876E-05
    65   0.281833E+04   0.252378E+00   0.000000E+00  -0.361239E+01   0.217665E-06  -0.319018E-02  -0.109813E-05
    66   0.281402E+04   0.263773E+00   0.000000E+00  -0.400058E+01   0.215792E-06  -0.313183E-02  -0.106913E-05
    67   0.281060E+04   0.275368E+00   0.000000E+00  -0.439981E+01   0.213933E-06  -0.307470E-02  -0.105309E-05
    68   0.280831E+04   0.287205E+00   0.000000E+00  -0.480814E+01   0.212088E-06  -0.301863E-02  -0.105125E-05
    69   0.280686E+04   0.299245E+00   0.000000E+00  -0.522360E+01   0.210257E-06  -0.296343E-02  -0.106485E-05
