#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.336517E+04   0.651236E-01   0.000000E+00   0.135789E+02   0.857894E-07  -0.533790E-02  -0.254540E-04
     3   0.240210E+04   0.939945E-01   0.000000E+00   0.121064E+02   0.100549E-06  -0.481205E-02  -0.266665E-04
     4   0.173020E+04   0.100496E+00   0.000000E+00   0.895560E+01   0.112586E-06  -0.415398E-02  -0.247159E-04
     5   0.139008E+04   0.865446E-01   0.000000E+00   0.631418E+01   0.122773E-06  -0.366554E-02  -0.209070E-04
     6   0.121886E+04   0.625064E-01   0.000000E+00   0.448500E+01   0.131452E-06  -0.332074E-02  -0.160234E-04
     7   0.112572E+04   0.390527E-01   0.000000E+00   0.326841E+01   0.138909E-06  -0.306981E-02  -0.107858E-04
     8   0.107140E+04   0.222685E-01   0.000000E+00   0.244816E+01   0.145337E-06  -0.288026E-02  -0.589123E-05
     9   0.103787E+04   0.131189E-01   0.000000E+00   0.187977E+01   0.150901E-06  -0.273479E-02  -0.191517E-05
    10   0.101600E+04   0.942771E-02   0.000000E+00   0.149103E+01   0.155710E-06  -0.261692E-02   0.853941E-06
    11   0.100163E+04   0.830015E-02   0.000000E+00   0.123784E+01   0.159904E-06  -0.251618E-02   0.241691E-05
    12   0.993354E+03   0.774860E-02   0.000000E+00   0.109641E+01   0.163520E-06  -0.242367E-02   0.288560E-05
    13   0.988664E+03   0.692127E-02   0.000000E+00   0.104186E+01   0.166629E-06  -0.233705E-02   0.241436E-05
    14   0.986180E+03   0.601682E-02   0.000000E+00   0.104752E+01   0.169313E-06  -0.225618E-02   0.121528E-05
    15   0.985972E+03   0.532666E-02   0.000000E+00   0.109239E+01   0.171616E-06  -0.218201E-02  -0.270417E-06
    16   0.988280E+03   0.505716E-02   0.000000E+00   0.115814E+01   0.173579E-06  -0.211507E-02  -0.161111E-05
    17   0.992836E+03   0.520223E-02   0.000000E+00   0.122844E+01   0.175243E-06  -0.205303E-02  -0.260752E-05
    18   0.998534E+03   0.551902E-02   0.000000E+00   0.129206E+01   0.176645E-06  -0.199342E-02  -0.316441E-05
    19   0.100615E+04   0.587860E-02   0.000000E+00   0.134922E+01   0.177802E-06  -0.193602E-02  -0.336973E-05
    20   0.101400E+04   0.626198E-02   0.000000E+00   0.139932E+01   0.178730E-06  -0.188112E-02  -0.332447E-05
    21   0.102239E+04   0.670878E-02   0.000000E+00   0.144114E+01   0.179458E-06  -0.182902E-02  -0.300803E-05
    22   0.103155E+04   0.734602E-02   0.000000E+00   0.147397E+01   0.180017E-06  -0.177981E-02  -0.241557E-05
    23   0.104127E+04   0.823242E-02   0.000000E+00   0.150453E+01   0.180418E-06  -0.173263E-02  -0.172418E-05
    24   0.105157E+04   0.936896E-02   0.000000E+00   0.154030E+01   0.180672E-06  -0.168659E-02  -0.113586E-05
    25   0.106238E+04   0.107652E-01   0.000000E+00   0.158406E+01   0.180794E-06  -0.164155E-02  -0.777218E-06
    26   0.107353E+04   0.123881E-01   0.000000E+00   0.163669E+01   0.180800E-06  -0.159758E-02  -0.710037E-06
    27   0.108527E+04   0.141906E-01   0.000000E+00   0.168872E+01   0.180702E-06  -0.155496E-02  -0.813849E-06
    28   0.109745E+04   0.161573E-01   0.000000E+00   0.173184E+01   0.180510E-06  -0.151382E-02  -0.950702E-06
    29   0.111008E+04   0.182983E-01   0.000000E+00   0.176742E+01   0.180223E-06  -0.147360E-02  -0.109049E-05
    30   0.112302E+04   0.206320E-01   0.000000E+00   0.179727E+01   0.179843E-06  -0.143380E-02  -0.123521E-05
    31   0.113614E+04   0.231446E-01   0.000000E+00   0.182159E+01   0.179384E-06  -0.139481E-02  -0.140776E-05
    32   0.114971E+04   0.258109E-01   0.000000E+00   0.183949E+01   0.178863E-06  -0.135714E-02  -0.161445E-05
    33   0.116372E+04   0.286413E-01   0.000000E+00   0.184735E+01   0.178283E-06  -0.132094E-02  -0.177490E-05
    34   0.117801E+04   0.316653E-01   0.000000E+00   0.184303E+01   0.177649E-06  -0.128623E-02  -0.180284E-05
    35   0.119254E+04   0.349042E-01   0.000000E+00   0.182983E+01   0.176964E-06  -0.125289E-02  -0.167351E-05
    36   0.120721E+04   0.383785E-01   0.000000E+00   0.180989E+01   0.176234E-06  -0.122068E-02  -0.140360E-05
    37   0.122206E+04   0.420807E-01   0.000000E+00   0.177897E+01   0.175463E-06  -0.118898E-02  -0.111435E-05
    38   0.123737E+04   0.460074E-01   0.000000E+00   0.173463E+01   0.174656E-06  -0.115729E-02  -0.919996E-06
    39   0.125313E+04   0.501699E-01   0.000000E+00   0.167915E+01   0.173814E-06  -0.112587E-02  -0.804322E-06
    40   0.126906E+04   0.545893E-01   0.000000E+00   0.161578E+01   0.172940E-06  -0.109523E-02  -0.718721E-06
    41   0.128529E+04   0.592863E-01   0.000000E+00   0.154661E+01   0.172037E-06  -0.106572E-02  -0.625441E-06
    42   0.130157E+04   0.642623E-01   0.000000E+00   0.146977E+01   0.171108E-06  -0.103729E-02  -0.529460E-06
    43   0.131805E+04   0.695132E-01   0.000000E+00   0.138249E+01   0.170154E-06  -0.100979E-02  -0.446381E-06
    44   0.133458E+04   0.750202E-01   0.000000E+00   0.128283E+01   0.169178E-06  -0.983051E-03  -0.391759E-06
    45   0.135153E+04   0.807749E-01   0.000000E+00   0.116897E+01   0.168185E-06  -0.956918E-03  -0.381105E-06
    46   0.136882E+04   0.867737E-01   0.000000E+00   0.103783E+01   0.167175E-06  -0.931279E-03  -0.424219E-06
    47   0.138632E+04   0.930193E-01   0.000000E+00   0.891184E+00   0.166151E-06  -0.906202E-03  -0.508207E-06
    48   0.140393E+04   0.995229E-01   0.000000E+00   0.734707E+00   0.165115E-06  -0.881801E-03  -0.614549E-06
    49   0.142174E+04   0.106274E+00   0.000000E+00   0.573467E+00   0.164068E-06  -0.858191E-03  -0.724779E-06
    50   0.143998E+04   0.113253E+00   0.000000E+00   0.405753E+00   0.163013E-06  -0.835485E-03  -0.820477E-06
    51   0.145842E+04   0.120437E+00   0.000000E+00   0.228026E+00   0.161951E-06  -0.813746E-03  -0.887088E-06
    52   0.147727E+04   0.127908E+00   0.000000E+00   0.350731E-01   0.160882E-06  -0.792830E-03  -0.925361E-06
    53   0.149618E+04   0.135809E+00   0.000000E+00  -0.176890E+00   0.159808E-06  -0.772542E-03  -0.939862E-06
    54   0.151505E+04   0.144128E+00   0.000000E+00  -0.403677E+00   0.158730E-06  -0.752690E-03  -0.935137E-06
    55   0.153412E+04   0.152837E+00   0.000000E+00  -0.640988E+00   0.157648E-06  -0.733078E-03  -0.915727E-06
    56   0.155361E+04   0.161790E+00   0.000000E+00  -0.890618E+00   0.156564E-06  -0.713565E-03  -0.885801E-06
    57   0.157343E+04   0.170880E+00   0.000000E+00  -0.115244E+01   0.155478E-06  -0.694203E-03  -0.848095E-06
    58   0.159358E+04   0.180120E+00   0.000000E+00  -0.142709E+01   0.154390E-06  -0.675092E-03  -0.804984E-06
    59   0.161392E+04   0.189550E+00   0.000000E+00  -0.171521E+01   0.153301E-06  -0.656337E-03  -0.758838E-06
    60   0.163444E+04   0.199227E+00   0.000000E+00  -0.201603E+01   0.152212E-06  -0.638038E-03  -0.712021E-06
    61   0.165543E+04   0.209247E+00   0.000000E+00  -0.232862E+01   0.151122E-06  -0.620284E-03  -0.666785E-06
    62   0.167632E+04   0.219595E+00   0.000000E+00  -0.265395E+01   0.150033E-06  -0.603111E-03  -0.624942E-06
    63   0.169732E+04   0.230229E+00   0.000000E+00  -0.299307E+01   0.148946E-06  -0.586544E-03  -0.588191E-06
    64   0.171876E+04   0.241159E+00   0.000000E+00  -0.334725E+01   0.147862E-06  -0.570607E-03  -0.558230E-06
    65   0.174027E+04   0.252356E+00   0.000000E+00  -0.371717E+01   0.146781E-06  -0.555323E-03  -0.536754E-06
    66   0.176214E+04   0.263752E+00   0.000000E+00  -0.410100E+01   0.145705E-06  -0.540690E-03  -0.525428E-06
    67   0.178421E+04   0.275349E+00   0.000000E+00  -0.449587E+01   0.144633E-06  -0.526604E-03  -0.525801E-06
    68   0.180674E+04   0.287188E+00   0.000000E+00  -0.489997E+01   0.143568E-06  -0.512930E-03  -0.539391E-06
    69   0.182947E+04   0.299228E+00   0.000000E+00  -0.531140E+01   0.142507E-06  -0.499540E-03  -0.567715E-06
    70   0.185253E+04   0.311512E+00   0.000000E+00  -0.573170E+01   0.141453E-06  -0.486300E-03  -0.612290E-06
    71   0.187575E+04   0.324028E+00   0.000000E+00  -0.616316E+01   0.140405E-06  -0.473113E-03  -0.672467E-06
    72   0.189916E+04   0.336750E+00   0.000000E+00  -0.660721E+01   0.139363E-06  -0.460003E-03  -0.738945E-06
    73   0.192274E+04   0.349645E+00   0.000000E+00  -0.706457E+01   0.138327E-06  -0.447027E-03  -0.800275E-06
    74   0.194654E+04   0.362700E+00   0.000000E+00  -0.753444E+01   0.137297E-06  -0.434244E-03  -0.845018E-06
    75   0.197067E+04   0.375927E+00   0.000000E+00  -0.801548E+01   0.136273E-06  -0.421709E-03  -0.861747E-06
    76   0.199510E+04   0.389326E+00   0.000000E+00  -0.850712E+01   0.135254E-06  -0.409476E-03  -0.843035E-06
    77   0.201988E+04   0.402889E+00   0.000000E+00  -0.900921E+01   0.134241E-06  -0.397579E-03  -0.797400E-06
    78   0.204504E+04   0.416641E+00   0.000000E+00  -0.952316E+01   0.133234E-06  -0.386048E-03  -0.737336E-06
    79   0.207039E+04   0.430528E+00   0.000000E+00  -0.100452E+02   0.132234E-06  -0.374912E-03  -0.675326E-06
    80   0.209605E+04   0.444553E+00   0.000000E+00  -0.105767E+02   0.131240E-06  -0.364202E-03  -0.623838E-06
    81   0.212190E+04   0.458667E+00   0.000000E+00  -0.111181E+02   0.130254E-06  -0.353932E-03  -0.592925E-06
    82   0.214802E+04   0.472890E+00   0.000000E+00  -0.116685E+02   0.129275E-06  -0.344064E-03  -0.583016E-06
    83   0.217434E+04   0.487197E+00   0.000000E+00  -0.122273E+02   0.128303E-06  -0.334546E-03  -0.592135E-06
    84   0.220094E+04   0.501586E+00   0.000000E+00  -0.127925E+02   0.127339E-06  -0.325323E-03  -0.618311E-06
    85   0.222767E+04   0.516032E+00   0.000000E+00  -0.133653E+02   0.126383E-06  -0.316343E-03  -0.659573E-06
    86   0.225462E+04   0.530546E+00   0.000000E+00  -0.139445E+02   0.125434E-06  -0.307562E-03  -0.713403E-06
