#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.103419E+04   0.562495E-01   0.000000E+00   0.483298E+01   0.619250E-07   0.210397E-02  -0.183011E-04
     3   0.994028E+03   0.892922E-01   0.000000E+00   0.564565E+01   0.752490E-07   0.181213E-02  -0.217474E-04
     4   0.954896E+03   0.983357E-01   0.000000E+00   0.533481E+01   0.864055E-07   0.158079E-02  -0.215135E-04
     5   0.929297E+03   0.856376E-01   0.000000E+00   0.457955E+01   0.959348E-07   0.139152E-02  -0.187689E-04
     6   0.913533E+03   0.621608E-01   0.000000E+00   0.374386E+01   0.104133E-06   0.123195E-02  -0.144997E-04
     7   0.904375E+03   0.389284E-01   0.000000E+00   0.298038E+01   0.111253E-06   0.109640E-02  -0.961752E-05
     8   0.900245E+03   0.222242E-01   0.000000E+00   0.234268E+01   0.117472E-06   0.977772E-03  -0.493884E-05
     9   0.899692E+03   0.131000E-01   0.000000E+00   0.183676E+01   0.122936E-06   0.869612E-03  -0.109971E-05
    10   0.901401E+03   0.941534E-02   0.000000E+00   0.146385E+01   0.127737E-06   0.771892E-03   0.157353E-05
    11   0.904680E+03   0.828955E-02   0.000000E+00   0.121380E+01   0.131995E-06   0.686360E-03   0.305617E-05
    12   0.910147E+03   0.773965E-02   0.000000E+00   0.107532E+01   0.135743E-06   0.613964E-03   0.345252E-05
    13   0.916417E+03   0.691358E-02   0.000000E+00   0.102291E+01   0.139041E-06   0.552544E-03   0.292215E-05
    14   0.922919E+03   0.600927E-02   0.000000E+00   0.102787E+01   0.141956E-06   0.499258E-03   0.168134E-05
    15   0.930132E+03   0.531913E-02   0.000000E+00   0.107189E+01   0.144527E-06   0.450805E-03   0.162119E-06
    16   0.938592E+03   0.505062E-02   0.000000E+00   0.113958E+01   0.146787E-06   0.404733E-03  -0.121342E-05
    17   0.948325E+03   0.519733E-02   0.000000E+00   0.121387E+01   0.148772E-06   0.362056E-03  -0.224483E-05
    18   0.958478E+03   0.551574E-02   0.000000E+00   0.128167E+01   0.150515E-06   0.324118E-03  -0.283330E-05
    19   0.969963E+03   0.587608E-02   0.000000E+00   0.134088E+01   0.152028E-06   0.290171E-03  -0.306418E-05
    20   0.981171E+03   0.625891E-02   0.000000E+00   0.138951E+01   0.153325E-06   0.259075E-03  -0.303740E-05
    21   0.992483E+03   0.670508E-02   0.000000E+00   0.142958E+01   0.154433E-06   0.230084E-03  -0.273661E-05
    22   0.100420E+04   0.734280E-02   0.000000E+00   0.146357E+01   0.155377E-06   0.202770E-03  -0.216118E-05
    23   0.101616E+04   0.823023E-02   0.000000E+00   0.149679E+01   0.156168E-06   0.177535E-03  -0.148724E-05
    24   0.102845E+04   0.936752E-02   0.000000E+00   0.153456E+01   0.156815E-06   0.154837E-03  -0.914891E-06
    25   0.104105E+04   0.107640E-01   0.000000E+00   0.157918E+01   0.157332E-06   0.134542E-03  -0.570322E-06
    26   0.105382E+04   0.123869E-01   0.000000E+00   0.163162E+01   0.157732E-06   0.116335E-03  -0.515367E-06
    27   0.106700E+04   0.141893E-01   0.000000E+00   0.168332E+01   0.158026E-06   0.997480E-04  -0.630277E-06
    28   0.108049E+04   0.161561E-01   0.000000E+00   0.172679E+01   0.158223E-06   0.844377E-04  -0.777761E-06
    29   0.109430E+04   0.182973E-01   0.000000E+00   0.176315E+01   0.158323E-06   0.706959E-04  -0.927559E-06
    30   0.110831E+04   0.206312E-01   0.000000E+00   0.179379E+01   0.158328E-06   0.587910E-04  -0.108137E-05
    31   0.112240E+04   0.231439E-01   0.000000E+00   0.181872E+01   0.158251E-06   0.482699E-04  -0.126210E-05
    32   0.113685E+04   0.258103E-01   0.000000E+00   0.183696E+01   0.158105E-06   0.385712E-04  -0.147612E-05
    33   0.115167E+04   0.286408E-01   0.000000E+00   0.184500E+01   0.157896E-06   0.294077E-04  -0.164328E-05
    34   0.116671E+04   0.316649E-01   0.000000E+00   0.184082E+01   0.157626E-06   0.206097E-04  -0.167751E-05
    35   0.118191E+04   0.349038E-01   0.000000E+00   0.182776E+01   0.157299E-06   0.122003E-04  -0.155412E-05
    36   0.119722E+04   0.383781E-01   0.000000E+00   0.180794E+01   0.156922E-06   0.434208E-05  -0.128990E-05
    37   0.121264E+04   0.420804E-01   0.000000E+00   0.177712E+01   0.156498E-06  -0.243597E-05  -0.100605E-05
    38   0.122850E+04   0.460071E-01   0.000000E+00   0.173286E+01   0.156030E-06  -0.771148E-05  -0.816845E-06
    39   0.124476E+04   0.501696E-01   0.000000E+00   0.167746E+01   0.155522E-06  -0.118468E-04  -0.706105E-06
    40   0.126116E+04   0.545890E-01   0.000000E+00   0.161421E+01   0.154975E-06  -0.153980E-04  -0.625289E-06
    41   0.127782E+04   0.592861E-01   0.000000E+00   0.154521E+01   0.154392E-06  -0.188087E-04  -0.536688E-06
    42   0.129450E+04   0.642621E-01   0.000000E+00   0.146859E+01   0.153777E-06  -0.220800E-04  -0.445244E-06
    43   0.131135E+04   0.695131E-01   0.000000E+00   0.138153E+01   0.153130E-06  -0.251027E-04  -0.366504E-06
    44   0.132823E+04   0.750201E-01   0.000000E+00   0.128212E+01   0.152456E-06  -0.277680E-04  -0.315965E-06
    45   0.134551E+04   0.807748E-01   0.000000E+00   0.116847E+01   0.151758E-06  -0.299675E-04  -0.309086E-06
    46   0.136311E+04   0.867737E-01   0.000000E+00   0.103751E+01   0.151036E-06  -0.316365E-04  -0.355623E-06
    47   0.138089E+04   0.930193E-01   0.000000E+00   0.890995E+00   0.150294E-06  -0.328852E-04  -0.442696E-06
    48   0.139878E+04   0.995229E-01   0.000000E+00   0.734600E+00   0.149534E-06  -0.338670E-04  -0.551813E-06
    49   0.141684E+04   0.106274E+00   0.000000E+00   0.573391E+00   0.148757E-06  -0.347350E-04  -0.664535E-06
    50   0.143532E+04   0.113253E+00   0.000000E+00   0.405650E+00   0.147965E-06  -0.356418E-04  -0.762470E-06
    51   0.145397E+04   0.120437E+00   0.000000E+00   0.227840E+00   0.147159E-06  -0.366870E-04  -0.831095E-06
    52   0.147304E+04   0.127908E+00   0.000000E+00   0.347652E-01   0.146342E-06  -0.377603E-04  -0.871215E-06
    53   0.149214E+04   0.135809E+00   0.000000E+00  -0.177335E+00   0.145513E-06  -0.386989E-04  -0.887452E-06
    54   0.151120E+04   0.144128E+00   0.000000E+00  -0.404253E+00   0.144675E-06  -0.393404E-04  -0.884416E-06
    55   0.153044E+04   0.152837E+00   0.000000E+00  -0.641667E+00   0.143827E-06  -0.395229E-04  -0.866703E-06
    56   0.155009E+04   0.161790E+00   0.000000E+00  -0.891354E+00   0.142972E-06  -0.391327E-04  -0.838531E-06
    57   0.157007E+04   0.170880E+00   0.000000E+00  -0.115319E+01   0.142109E-06  -0.382481E-04  -0.802628E-06
    58   0.159037E+04   0.180119E+00   0.000000E+00  -0.142781E+01   0.141239E-06  -0.369955E-04  -0.761348E-06
    59   0.161084E+04   0.189549E+00   0.000000E+00  -0.171588E+01   0.140363E-06  -0.355010E-04  -0.717042E-06
    60   0.163150E+04   0.199227E+00   0.000000E+00  -0.201661E+01   0.139482E-06  -0.338903E-04  -0.672053E-06
    61   0.165262E+04   0.209247E+00   0.000000E+00  -0.232911E+01   0.138596E-06  -0.322749E-04  -0.628615E-06
    62   0.167362E+04   0.219595E+00   0.000000E+00  -0.265433E+01   0.137706E-06  -0.307097E-04  -0.588520E-06
    63   0.169475E+04   0.230229E+00   0.000000E+00  -0.299335E+01   0.136813E-06  -0.292351E-04  -0.553452E-06
    64   0.171630E+04   0.241159E+00   0.000000E+00  -0.334743E+01   0.135918E-06  -0.278917E-04  -0.525088E-06
    65   0.173790E+04   0.252356E+00   0.000000E+00  -0.371727E+01   0.135022E-06  -0.267201E-04  -0.505109E-06
    66   0.175988E+04   0.263752E+00   0.000000E+00  -0.410104E+01   0.134127E-06  -0.257346E-04  -0.495166E-06
    67   0.178204E+04   0.275349E+00   0.000000E+00  -0.449588E+01   0.133232E-06  -0.248453E-04  -0.496815E-06
    68   0.180465E+04   0.287188E+00   0.000000E+00  -0.489996E+01   0.132339E-06  -0.239365E-04  -0.511589E-06
    69   0.182747E+04   0.299228E+00   0.000000E+00  -0.531139E+01   0.131447E-06  -0.228923E-04  -0.541017E-06
    70   0.185061E+04   0.311512E+00   0.000000E+00  -0.573170E+01   0.130557E-06  -0.215973E-04  -0.586629E-06
    71   0.187390E+04   0.324028E+00   0.000000E+00  -0.616318E+01   0.129669E-06  -0.199671E-04  -0.647787E-06
    72   0.189739E+04   0.336750E+00   0.000000E+00  -0.660725E+01   0.128784E-06  -0.180416E-04  -0.715196E-06
    73   0.192104E+04   0.349645E+00   0.000000E+00  -0.706463E+01   0.127901E-06  -0.158917E-04  -0.777409E-06
    74   0.194490E+04   0.362700E+00   0.000000E+00  -0.753452E+01   0.127021E-06  -0.135881E-04  -0.822992E-06
    75   0.196910E+04   0.375927E+00   0.000000E+00  -0.801557E+01   0.126143E-06  -0.112015E-04  -0.840522E-06
    76   0.199359E+04   0.389326E+00   0.000000E+00  -0.850723E+01   0.125268E-06  -0.879745E-05  -0.822572E-06
    77   0.201842E+04   0.402889E+00   0.000000E+00  -0.900933E+01   0.124395E-06  -0.642101E-05  -0.777663E-06
    78   0.204364E+04   0.416641E+00   0.000000E+00  -0.952328E+01   0.123525E-06  -0.411212E-05  -0.718289E-06
    79   0.206904E+04   0.430528E+00   0.000000E+00  -0.100453E+02   0.122659E-06  -0.191070E-05  -0.656932E-06
    80   0.209475E+04   0.444553E+00   0.000000E+00  -0.105768E+02   0.121797E-06   0.143395E-06  -0.606059E-06
    81   0.212065E+04   0.458667E+00   0.000000E+00  -0.111182E+02   0.120939E-06   0.202440E-05  -0.575727E-06
    82   0.214681E+04   0.472890E+00   0.000000E+00  -0.116686E+02   0.120086E-06   0.376297E-05  -0.566372E-06
    83   0.217318E+04   0.487197E+00   0.000000E+00  -0.122274E+02   0.119237E-06   0.540381E-05  -0.576026E-06
    84   0.219982E+04   0.501586E+00   0.000000E+00  -0.127927E+02   0.118394E-06   0.699157E-05  -0.602727E-06
    85   0.222659E+04   0.516032E+00   0.000000E+00  -0.133654E+02   0.117555E-06   0.857088E-05  -0.644515E-06
    86   0.225358E+04   0.530546E+00   0.000000E+00  -0.139446E+02   0.116722E-06   0.101774E-04  -0.698877E-06
    87   0.228101E+04   0.545099E+00   0.000000E+00  -0.145294E+02   0.115895E-06   0.118114E-04  -0.761098E-06
    88   0.230843E+04   0.559706E+00   0.000000E+00  -0.151199E+02   0.115073E-06   0.134641E-04  -0.825914E-06
    89   0.233621E+04   0.574351E+00   0.000000E+00  -0.157178E+02   0.114257E-06   0.151269E-04  -0.888065E-06
    90   0.236422E+04   0.588998E+00   0.000000E+00  -0.163202E+02   0.113446E-06   0.167910E-04  -0.942298E-06
    91   0.239237E+04   0.603640E+00   0.000000E+00  -0.169280E+02   0.112641E-06   0.184488E-04  -0.984397E-06
    92   0.242082E+04   0.618262E+00   0.000000E+00  -0.175404E+02   0.111842E-06   0.200972E-04  -0.101430E-05
    93   0.244956E+04   0.632858E+00   0.000000E+00  -0.181575E+02   0.111049E-06   0.217340E-04  -0.103300E-05
    94   0.247838E+04   0.647391E+00   0.000000E+00  -0.187779E+02   0.110262E-06   0.233571E-04  -0.104147E-05
    95   0.250749E+04   0.661862E+00   0.000000E+00  -0.194023E+02   0.109481E-06   0.249644E-04  -0.104068E-05
    96   0.253660E+04   0.676257E+00   0.000000E+00  -0.200300E+02   0.108706E-06   0.265538E-04  -0.103161E-05
    97   0.256616E+04   0.690561E+00   0.000000E+00  -0.206603E+02   0.107936E-06   0.281231E-04  -0.101524E-05
    98   0.259594E+04   0.704769E+00   0.000000E+00  -0.212910E+02   0.107172E-06   0.296702E-04  -0.992547E-06
    99   0.262580E+04   0.718843E+00   0.000000E+00  -0.219251E+02   0.106415E-06   0.311929E-04  -0.964503E-06
   100   0.265596E+04   0.732784E+00   0.000000E+00  -0.225582E+02   0.105663E-06   0.326893E-04  -0.932084E-06
   101   0.268627E+04   0.746653E+00   0.000000E+00  -0.231933E+02   0.104917E-06   0.341572E-04  -0.896262E-06
   102   0.271711E+04   0.760302E+00   0.000000E+00  -0.238282E+02   0.104177E-06   0.355943E-04  -0.858011E-06
   103   0.274787E+04   0.773806E+00   0.000000E+00  -0.244637E+02   0.103443E-06   0.369987E-04  -0.818302E-06
   104   0.277886E+04   0.787165E+00   0.000000E+00  -0.250968E+02   0.102715E-06   0.383682E-04  -0.778108E-06
   105   0.281000E+04   0.800305E+00   0.000000E+00  -0.257291E+02   0.101993E-06   0.397007E-04  -0.738399E-06
   106   0.284137E+04   0.813303E+00   0.000000E+00  -0.263598E+02   0.101277E-06   0.409940E-04  -0.700147E-06
   107   0.287268E+04   0.826010E+00   0.000000E+00  -0.269875E+02   0.100567E-06   0.422461E-04  -0.664321E-06
   108   0.290436E+04   0.838501E+00   0.000000E+00  -0.276130E+02   0.998629E-07   0.434549E-04  -0.631892E-06
   109   0.293619E+04   0.850703E+00   0.000000E+00  -0.282349E+02   0.991651E-07   0.446181E-04  -0.603828E-06
   110   0.296811E+04   0.862616E+00   0.000000E+00  -0.288516E+02   0.984733E-07   0.457338E-04  -0.581099E-06
   111   0.300019E+04   0.874315E+00   0.000000E+00  -0.294647E+02   0.977877E-07   0.468003E-04  -0.564434E-06
   112   0.303242E+04   0.885726E+00   0.000000E+00  -0.300734E+02   0.971081E-07   0.478185E-04  -0.553608E-06
   113   0.306488E+04   0.896851E+00   0.000000E+00  -0.306763E+02   0.964346E-07   0.487899E-04  -0.548155E-06
   114   0.309741E+04   0.907614E+00   0.000000E+00  -0.312726E+02   0.957671E-07   0.497157E-04  -0.547613E-06
   115   0.313018E+04   0.918164E+00   0.000000E+00  -0.318621E+02   0.951056E-07   0.505974E-04  -0.551518E-06
   116   0.316294E+04   0.928280E+00   0.000000E+00  -0.324443E+02   0.944499E-07   0.514365E-04  -0.559405E-06
   117   0.319601E+04   0.938036E+00   0.000000E+00  -0.330184E+02   0.938002E-07   0.522343E-04  -0.570812E-06
   118   0.322922E+04   0.947580E+00   0.000000E+00  -0.335849E+02   0.931563E-07   0.529923E-04  -0.585277E-06
   119   0.326243E+04   0.956765E+00   0.000000E+00  -0.341418E+02   0.925182E-07   0.537117E-04  -0.602335E-06
   120   0.329579E+04   0.965441E+00   0.000000E+00  -0.346890E+02   0.918858E-07   0.543941E-04  -0.621524E-06
   121   0.332914E+04   0.973907E+00   0.000000E+00  -0.352265E+02   0.912592E-07   0.550408E-04  -0.642383E-06
   122   0.336256E+04   0.981866E+00   0.000000E+00  -0.357534E+02   0.906383E-07   0.556533E-04  -0.664450E-06
   123   0.339605E+04   0.989393E+00   0.000000E+00  -0.362699E+02   0.900230E-07   0.562328E-04  -0.687261E-06
   124   0.342961E+04   0.996561E+00   0.000000E+00  -0.367729E+02   0.894134E-07   0.567809E-04  -0.710357E-06
   125   0.346316E+04   0.100330E+01   0.000000E+00  -0.372646E+02   0.888093E-07   0.572989E-04  -0.733274E-06
   126   0.349677E+04   0.100968E+01   0.000000E+00  -0.377442E+02   0.882108E-07   0.577882E-04  -0.755552E-06
   127   0.353037E+04   0.101555E+01   0.000000E+00  -0.382111E+02   0.876178E-07   0.582503E-04  -0.776730E-06
   128   0.356396E+04   0.102107E+01   0.000000E+00  -0.386644E+02   0.870303E-07   0.586864E-04  -0.796346E-06
   129   0.359761E+04   0.102608E+01   0.000000E+00  -0.391033E+02   0.864482E-07   0.590980E-04  -0.813940E-06
   130   0.363125E+04   0.103059E+01   0.000000E+00  -0.395272E+02   0.858715E-07   0.594865E-04  -0.829051E-06
   131   0.366487E+04   0.103474E+01   0.000000E+00  -0.399375E+02   0.853002E-07   0.598530E-04  -0.841326E-06
   132   0.369855E+04   0.103839E+01   0.000000E+00  -0.403312E+02   0.847342E-07   0.601976E-04  -0.850845E-06
   133   0.373215E+04   0.104160E+01   0.000000E+00  -0.407107E+02   0.841735E-07   0.605203E-04  -0.857793E-06
   134   0.376573E+04   0.104439E+01   0.000000E+00  -0.410714E+02   0.836181E-07   0.608209E-04  -0.862358E-06
   135   0.379930E+04   0.104668E+01   0.000000E+00  -0.414165E+02   0.830677E-07   0.610992E-04  -0.864726E-06
   136   0.383271E+04   0.104846E+01   0.000000E+00  -0.417422E+02   0.825225E-07   0.613552E-04  -0.865083E-06
   137   0.386612E+04   0.104982E+01   0.000000E+00  -0.420508E+02   0.819823E-07   0.615888E-04  -0.863615E-06
   138   0.389944E+04   0.105067E+01   0.000000E+00  -0.423408E+02   0.814471E-07   0.617998E-04  -0.860510E-06
   139   0.393253E+04   0.105117E+01   0.000000E+00  -0.426116E+02   0.809169E-07   0.619880E-04  -0.855953E-06
   140   0.396569E+04   0.105109E+01   0.000000E+00  -0.428638E+02   0.803915E-07   0.621535E-04  -0.850130E-06
   141   0.399863E+04   0.105052E+01   0.000000E+00  -0.430955E+02   0.798710E-07   0.622959E-04  -0.843228E-06
   142   0.403156E+04   0.104952E+01   0.000000E+00  -0.433072E+02   0.793553E-07   0.624153E-04  -0.835432E-06
   143   0.406442E+04   0.104809E+01   0.000000E+00  -0.434991E+02   0.788444E-07   0.625115E-04  -0.826929E-06
   144   0.409705E+04   0.104616E+01   0.000000E+00  -0.436704E+02   0.783381E-07   0.625843E-04  -0.817904E-06
   145   0.412954E+04   0.104388E+01   0.000000E+00  -0.438205E+02   0.778364E-07   0.626337E-04  -0.808543E-06
   146   0.416210E+04   0.104102E+01   0.000000E+00  -0.439494E+02   0.773393E-07   0.626596E-04  -0.799032E-06
   147   0.419429E+04   0.103782E+01   0.000000E+00  -0.440555E+02   0.768468E-07   0.626617E-04  -0.789556E-06
   148   0.422634E+04   0.103411E+01   0.000000E+00  -0.441406E+02   0.763587E-07   0.626400E-04  -0.780302E-06
   149   0.425832E+04   0.102999E+01   0.000000E+00  -0.442030E+02   0.758751E-07   0.625944E-04  -0.771455E-06
