#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.281123E+04   0.557620E-01   0.000000E+00   0.443358E+01   0.129423E-06   0.325191E-02  -0.222599E-04
     3   0.463961E+04   0.906518E-01   0.000000E+00   0.705323E+01   0.164048E-06   0.740030E-03  -0.284435E-04
     4   0.631373E+04   0.100516E+00   0.000000E+00   0.781508E+01   0.193133E-06  -0.163084E-02  -0.299236E-04
     5   0.765235E+04   0.879619E-01   0.000000E+00   0.729716E+01   0.217774E-06  -0.360052E-02  -0.280472E-04
     6   0.864756E+04   0.643436E-01   0.000000E+00   0.626965E+01   0.238688E-06  -0.515310E-02  -0.240875E-04
     7   0.934760E+04   0.409137E-01   0.000000E+00   0.522622E+01   0.256551E-06  -0.634259E-02  -0.191823E-04
     8   0.981650E+04   0.240299E-01   0.000000E+00   0.437582E+01   0.271871E-06  -0.724347E-02  -0.143114E-04
     9   0.101163E+05   0.147639E-01   0.000000E+00   0.373207E+01   0.285074E-06  -0.793054E-02  -0.102263E-04
    10   0.102846E+05   0.109612E-01   0.000000E+00   0.328917E+01   0.296449E-06  -0.844675E-02  -0.727996E-05
    11   0.103613E+05   0.972629E-02   0.000000E+00   0.299199E+01   0.306330E-06  -0.883663E-02  -0.546366E-05
    12   0.103705E+05   0.908503E-02   0.000000E+00   0.280569E+01   0.314836E-06  -0.912358E-02  -0.467755E-05
    13   0.103280E+05   0.817440E-02   0.000000E+00   0.269989E+01   0.322144E-06  -0.932920E-02  -0.483983E-05
    14   0.102488E+05   0.718041E-02   0.000000E+00   0.264629E+01   0.328441E-06  -0.947417E-02  -0.579631E-05
    15   0.101426E+05   0.640710E-02   0.000000E+00   0.263724E+01   0.333839E-06  -0.957318E-02  -0.705646E-05
    16   0.100171E+05   0.607277E-02   0.000000E+00   0.266485E+01   0.338433E-06  -0.963774E-02  -0.812987E-05
    17   0.987779E+04   0.615520E-02   0.000000E+00   0.269636E+01   0.342322E-06  -0.967310E-02  -0.881979E-05
    18   0.972858E+04   0.639683E-02   0.000000E+00   0.270521E+01   0.345590E-06  -0.968302E-02  -0.905842E-05
    19   0.957323E+04   0.668777E-02   0.000000E+00   0.270769E+01   0.348282E-06  -0.967137E-02  -0.900034E-05
    20   0.941244E+04   0.702612E-02   0.000000E+00   0.271865E+01   0.350437E-06  -0.964207E-02  -0.878992E-05
    21   0.924847E+04   0.742713E-02   0.000000E+00   0.271871E+01   0.352122E-06  -0.959922E-02  -0.832094E-05
    22   0.908325E+04   0.799457E-02   0.000000E+00   0.269010E+01   0.353403E-06  -0.954624E-02  -0.750288E-05
    23   0.891776E+04   0.880965E-02   0.000000E+00   0.266067E+01   0.354312E-06  -0.948380E-02  -0.655072E-05
    24   0.875303E+04   0.990045E-02   0.000000E+00   0.266272E+01   0.354873E-06  -0.941219E-02  -0.572549E-05
    25   0.858982E+04   0.112764E-01   0.000000E+00   0.270066E+01   0.355122E-06  -0.933280E-02  -0.517664E-05
    26   0.842869E+04   0.128952E-01   0.000000E+00   0.276472E+01   0.355096E-06  -0.924726E-02  -0.496972E-05
    27   0.827046E+04   0.146908E-01   0.000000E+00   0.280889E+01   0.354821E-06  -0.915705E-02  -0.494817E-05
    28   0.811537E+04   0.166318E-01   0.000000E+00   0.279448E+01   0.354321E-06  -0.906325E-02  -0.493824E-05
    29   0.796334E+04   0.187337E-01   0.000000E+00   0.274332E+01   0.353599E-06  -0.896550E-02  -0.491386E-05
    30   0.781410E+04   0.210251E-01   0.000000E+00   0.268685E+01   0.352662E-06  -0.886349E-02  -0.489063E-05
    31   0.766774E+04   0.234989E-01   0.000000E+00   0.264098E+01   0.351541E-06  -0.875855E-02  -0.490385E-05
    32   0.752483E+04   0.261347E-01   0.000000E+00   0.261348E+01   0.350269E-06  -0.865215E-02  -0.496892E-05
    33   0.738551E+04   0.289424E-01   0.000000E+00   0.259544E+01   0.348859E-06  -0.854482E-02  -0.500266E-05
    34   0.724973E+04   0.319494E-01   0.000000E+00   0.257635E+01   0.347319E-06  -0.843683E-02  -0.491347E-05
    35   0.711742E+04   0.351742E-01   0.000000E+00   0.255298E+01   0.345659E-06  -0.832836E-02  -0.467290E-05
    36   0.698847E+04   0.386350E-01   0.000000E+00   0.252201E+01   0.343894E-06  -0.821945E-02  -0.429543E-05
    37   0.686287E+04   0.423238E-01   0.000000E+00   0.247649E+01   0.342033E-06  -0.810954E-02  -0.390390E-05
    38   0.674090E+04   0.462369E-01   0.000000E+00   0.241263E+01   0.340085E-06  -0.799817E-02  -0.361432E-05
    39   0.662252E+04   0.503864E-01   0.000000E+00   0.233426E+01   0.338059E-06  -0.788601E-02  -0.340891E-05
    40   0.650745E+04   0.547936E-01   0.000000E+00   0.224691E+01   0.335959E-06  -0.777395E-02  -0.323666E-05
    41   0.639575E+04   0.594801E-01   0.000000E+00   0.215450E+01   0.333792E-06  -0.766273E-02  -0.305783E-05
    42   0.628718E+04   0.644466E-01   0.000000E+00   0.205549E+01   0.331564E-06  -0.755229E-02  -0.287708E-05
    43   0.618182E+04   0.696889E-01   0.000000E+00   0.194697E+01   0.329283E-06  -0.744239E-02  -0.271007E-05
    44   0.607950E+04   0.751875E-01   0.000000E+00   0.182689E+01   0.326953E-06  -0.733278E-02  -0.257242E-05
