#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.238486E+04   0.556207E-01   0.000000E+00   0.432037E+01   0.117945E-06   0.310580E-02  -0.215490E-04
     3   0.382866E+04   0.903063E-01   0.000000E+00   0.672425E+01   0.148930E-06   0.898954E-03  -0.273266E-04
     4   0.512591E+04   0.100061E+00   0.000000E+00   0.734309E+01   0.174903E-06  -0.114180E-02  -0.285212E-04
     5   0.614621E+04   0.874741E-01   0.000000E+00   0.677115E+01   0.196890E-06  -0.281374E-02  -0.264747E-04
     6   0.689411E+04   0.638643E-01   0.000000E+00   0.574462E+01   0.215555E-06  -0.412004E-02  -0.224333E-04
     7   0.741359E+04   0.404579E-01   0.000000E+00   0.472164E+01   0.231508E-06  -0.511578E-02  -0.175069E-04
     8   0.775761E+04   0.236017E-01   0.000000E+00   0.389101E+01   0.245206E-06  -0.586845E-02  -0.126503E-04
     9   0.797477E+04   0.143623E-01   0.000000E+00   0.326323E+01   0.257028E-06  -0.644317E-02  -0.859556E-05
    10   0.809368E+04   0.105851E-01   0.000000E+00   0.283148E+01   0.267229E-06  -0.687623E-02  -0.568927E-05
    11   0.814469E+04   0.937533E-02   0.000000E+00   0.254521E+01   0.276105E-06  -0.720441E-02  -0.392565E-05
    12   0.814612E+04   0.875688E-02   0.000000E+00   0.237150E+01   0.283762E-06  -0.744676E-02  -0.320282E-05
    13   0.810962E+04   0.786791E-02   0.000000E+00   0.227981E+01   0.290354E-06  -0.762131E-02  -0.342656E-05
    14   0.804623E+04   0.689584E-02   0.000000E+00   0.224124E+01   0.296046E-06  -0.774546E-02  -0.443279E-05
    15   0.796324E+04   0.614299E-02   0.000000E+00   0.224651E+01   0.300939E-06  -0.783176E-02  -0.573943E-05
    16   0.786647E+04   0.582611E-02   0.000000E+00   0.228666E+01   0.305117E-06  -0.788998E-02  -0.686604E-05
    17   0.776007E+04   0.592519E-02   0.000000E+00   0.233103E+01   0.308666E-06  -0.792412E-02  -0.761510E-05
    18   0.764666E+04   0.618466E-02   0.000000E+00   0.235482E+01   0.311662E-06  -0.793694E-02  -0.791401E-05
    19   0.752926E+04   0.649182E-02   0.000000E+00   0.237167E+01   0.314143E-06  -0.793166E-02  -0.790706E-05
    20   0.740796E+04   0.684233E-02   0.000000E+00   0.239399E+01   0.316144E-06  -0.791165E-02  -0.773201E-05
    21   0.728451E+04   0.725513E-02   0.000000E+00   0.240549E+01   0.317725E-06  -0.788036E-02  -0.729579E-05
    22   0.716038E+04   0.783750E-02   0.000000E+00   0.239130E+01   0.318945E-06  -0.784066E-02  -0.652110E-05
    23   0.703626E+04   0.866739E-02   0.000000E+00   0.237606E+01   0.319831E-06  -0.779298E-02  -0.561736E-05
    24   0.691294E+04   0.976897E-02   0.000000E+00   0.238822E+01   0.320405E-06  -0.773744E-02  -0.483677E-05
    25   0.679098E+04   0.111517E-01   0.000000E+00   0.243189E+01   0.320700E-06  -0.767516E-02  -0.432520E-05
    26   0.667075E+04   0.127746E-01   0.000000E+00   0.249883E+01   0.320747E-06  -0.760755E-02  -0.414746E-05
    27   0.655294E+04   0.145744E-01   0.000000E+00   0.254835E+01   0.320572E-06  -0.753588E-02  -0.415241E-05
    28   0.643770E+04   0.165220E-01   0.000000E+00   0.254625E+01   0.320193E-06  -0.746111E-02  -0.417170E-05
    29   0.632493E+04   0.186323E-01   0.000000E+00   0.251141E+01   0.319614E-06  -0.738286E-02  -0.417875E-05
    30   0.621437E+04   0.209322E-01   0.000000E+00   0.247103E+01   0.318842E-06  -0.730081E-02  -0.418718E-05
    31   0.610606E+04   0.234139E-01   0.000000E+00   0.243874E+01   0.317903E-06  -0.721613E-02  -0.423042E-05
    32   0.600047E+04   0.260562E-01   0.000000E+00   0.242110E+01   0.316828E-06  -0.713015E-02  -0.432252E-05
    33   0.589774E+04   0.288692E-01   0.000000E+00   0.240996E+01   0.315628E-06  -0.704334E-02  -0.438076E-05
    34   0.579779E+04   0.318804E-01   0.000000E+00   0.239602E+01   0.314309E-06  -0.695592E-02  -0.431444E-05
    35   0.570055E+04   0.351090E-01   0.000000E+00   0.237699E+01   0.312883E-06  -0.686805E-02  -0.409568E-05
    36   0.560591E+04   0.385734E-01   0.000000E+00   0.235037E+01   0.311361E-06  -0.677974E-02  -0.373929E-05
    37   0.551386E+04   0.422656E-01   0.000000E+00   0.230956E+01   0.309751E-06  -0.669041E-02  -0.336780E-05
    38   0.542468E+04   0.461820E-01   0.000000E+00   0.225099E+01   0.308062E-06  -0.659963E-02  -0.309690E-05
    39   0.533836E+04   0.503346E-01   0.000000E+00   0.217829E+01   0.306301E-06  -0.650800E-02  -0.290908E-05
    40   0.525459E+04   0.547447E-01   0.000000E+00   0.209665E+01   0.304472E-06  -0.641635E-02  -0.275376E-05
    41   0.517347E+04   0.594338E-01   0.000000E+00   0.200976E+01   0.302582E-06  -0.632536E-02  -0.259156E-05
    42   0.509474E+04   0.644028E-01   0.000000E+00   0.191603E+01   0.300636E-06  -0.623498E-02  -0.242719E-05
    43   0.501851E+04   0.696472E-01   0.000000E+00   0.181256E+01   0.298640E-06  -0.614501E-02  -0.227630E-05
    44   0.494462E+04   0.751479E-01   0.000000E+00   0.169735E+01   0.296600E-06  -0.605521E-02  -0.215451E-05
    45   0.487339E+04   0.808961E-01   0.000000E+00   0.156846E+01   0.294522E-06  -0.596539E-02  -0.207740E-05
    46   0.480471E+04   0.868879E-01   0.000000E+00   0.142272E+01   0.292412E-06  -0.587542E-02  -0.205509E-05
    47   0.473837E+04   0.931262E-01   0.000000E+00   0.126190E+01   0.290273E-06  -0.578556E-02  -0.207606E-05
    48   0.467422E+04   0.996226E-01   0.000000E+00   0.109165E+01   0.288110E-06  -0.569616E-02  -0.212346E-05
    49   0.461225E+04   0.106366E+00   0.000000E+00   0.917041E+00   0.285927E-06  -0.560755E-02  -0.218044E-05
    50   0.455262E+04   0.113340E+00   0.000000E+00   0.736350E+00   0.283727E-06  -0.552010E-02  -0.223023E-05
    51   0.449503E+04   0.120519E+00   0.000000E+00   0.546064E+00   0.281515E-06  -0.543407E-02  -0.225919E-05
