#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.108227E+04   0.560838E-01   0.000000E+00   0.474154E+01   0.708425E-07   0.206760E-02  -0.188922E-04
     3   0.118673E+04   0.894240E-01   0.000000E+00   0.585787E+01   0.867700E-07   0.142143E-02  -0.226893E-04
     4   0.125032E+04   0.985507E-01   0.000000E+00   0.566364E+01   0.100038E-06   0.913929E-03  -0.226224E-04
     5   0.129106E+04   0.858308E-01   0.000000E+00   0.487466E+01   0.111304E-06   0.527258E-03  -0.199251E-04
     6   0.131706E+04   0.623062E-01   0.000000E+00   0.395458E+01   0.120938E-06   0.229767E-03  -0.156421E-04
     7   0.133342E+04   0.390349E-01   0.000000E+00   0.311665E+01   0.129259E-06  -0.119604E-05  -0.107195E-04
     8   0.134446E+04   0.223056E-01   0.000000E+00   0.243256E+01   0.136485E-06  -0.185021E-03  -0.599275E-05
     9   0.135224E+04   0.131680E-01   0.000000E+00   0.190247E+01   0.142800E-06  -0.337610E-03  -0.210927E-05
    10   0.135701E+04   0.947622E-02   0.000000E+00   0.152167E+01   0.148318E-06  -0.464158E-03   0.604863E-06
    11   0.135993E+04   0.834538E-02   0.000000E+00   0.127029E+01   0.153186E-06  -0.568154E-03   0.213268E-05
    12   0.136254E+04   0.779295E-02   0.000000E+00   0.113170E+01   0.157446E-06  -0.651000E-03   0.257954E-05
    13   0.136412E+04   0.696498E-02   0.000000E+00   0.107892E+01   0.161171E-06  -0.716718E-03   0.209488E-05
    14   0.136472E+04   0.605748E-02   0.000000E+00   0.108292E+01   0.164442E-06  -0.769914E-03   0.886838E-06
    15   0.136514E+04   0.536444E-02   0.000000E+00   0.112671E+01   0.167307E-06  -0.814934E-03  -0.603830E-06
    16   0.136615E+04   0.509485E-02   0.000000E+00   0.119585E+01   0.169806E-06  -0.855036E-03  -0.194501E-05
    17   0.136797E+04   0.524002E-02   0.000000E+00   0.127093E+01   0.171981E-06  -0.889731E-03  -0.293662E-05
    18   0.136992E+04   0.555446E-02   0.000000E+00   0.133692E+01   0.173871E-06  -0.918093E-03  -0.348413E-05
    19   0.137301E+04   0.591133E-02   0.000000E+00   0.139443E+01   0.175494E-06  -0.941103E-03  -0.368255E-05
