#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.175854E+04   0.603778E-01   0.000000E+00   0.893987E+01   0.744866E-07  -0.147672E-02  -0.218014E-04
     3   0.144099E+04   0.915669E-01   0.000000E+00   0.877371E+01   0.887624E-07  -0.150455E-02  -0.242320E-04
     4   0.120441E+04   0.994129E-01   0.000000E+00   0.713066E+01   0.100510E-06  -0.137661E-02  -0.231768E-04
     5   0.107730E+04   0.860985E-01   0.000000E+00   0.545206E+01   0.110463E-06  -0.126284E-02  -0.199029E-04
     6   0.101076E+04   0.623375E-01   0.000000E+00   0.411626E+01   0.118965E-06  -0.118287E-02  -0.153193E-04
     7   0.974159E+03   0.389912E-01   0.000000E+00   0.312091E+01   0.126298E-06  -0.112792E-02  -0.102513E-04
     8   0.953746E+03   0.222455E-01   0.000000E+00   0.238952E+01   0.132653E-06  -0.109100E-02  -0.545818E-05
     9   0.942550E+03   0.131084E-01   0.000000E+00   0.185231E+01   0.138189E-06  -0.106913E-02  -0.154594E-05
    10   0.936603E+03   0.942066E-02   0.000000E+00   0.147248E+01   0.143009E-06  -0.105512E-02   0.117872E-05
    11   0.934132E+03   0.829426E-02   0.000000E+00   0.122193E+01   0.147245E-06  -0.104340E-02   0.270480E-05
    12   0.935115E+03   0.774370E-02   0.000000E+00   0.108272E+01   0.150932E-06  -0.102921E-02   0.314056E-05
    13   0.937804E+03   0.691712E-02   0.000000E+00   0.102982E+01   0.154136E-06  -0.101255E-02   0.264246E-05
    14   0.941367E+03   0.601288E-02   0.000000E+00   0.103575E+01   0.156934E-06  -0.994848E-03   0.142432E-05
    15   0.946168E+03   0.532285E-02   0.000000E+00   0.108070E+01   0.159367E-06  -0.978232E-03  -0.767151E-07
    16   0.952659E+03   0.505387E-02   0.000000E+00   0.114767E+01   0.161471E-06  -0.964204E-03  -0.143318E-05
    17   0.960756E+03   0.519973E-02   0.000000E+00   0.122002E+01   0.163287E-06  -0.951073E-03  -0.244533E-05
    18   0.969508E+03   0.551727E-02   0.000000E+00   0.128571E+01   0.164850E-06  -0.936942E-03  -0.301639E-05
    19   0.979784E+03   0.587723E-02   0.000000E+00   0.134397E+01   0.166173E-06  -0.922046E-03  -0.323321E-05
    20   0.989952E+03   0.626042E-02   0.000000E+00   0.139362E+01   0.167274E-06  -0.907094E-03  -0.319633E-05
    21   0.100037E+04   0.670697E-02   0.000000E+00   0.143484E+01   0.168178E-06  -0.892610E-03  -0.288700E-05
    22   0.101133E+04   0.734445E-02   0.000000E+00   0.146831E+01   0.168915E-06  -0.878848E-03  -0.230220E-05
    23   0.102263E+04   0.823132E-02   0.000000E+00   0.150014E+01   0.169497E-06  -0.865168E-03  -0.161862E-05
    24   0.103434E+04   0.936820E-02   0.000000E+00   0.153687E+01   0.169932E-06  -0.850889E-03  -0.103744E-05
    25   0.104642E+04   0.107645E-01   0.000000E+00   0.158109E+01   0.170235E-06  -0.835999E-03  -0.685097E-06
