#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.376000E+04   0.595866E-01   0.000000E+00   0.861596E+01   0.154043E-06  -0.327116E-02  -0.266042E-04
     3   0.571533E+04   0.931198E-01   0.000000E+00   0.107828E+02   0.190972E-06  -0.648840E-02  -0.318718E-04
     4   0.709722E+04   0.101820E+00   0.000000E+00   0.103303E+02   0.220888E-06  -0.880035E-02  -0.323211E-04
     5   0.799290E+04   0.885251E-01   0.000000E+00   0.874674E+01   0.245601E-06  -0.103882E-01  -0.296034E-04
     6   0.854447E+04   0.644981E-01   0.000000E+00   0.702395E+01   0.266159E-06  -0.114573E-01  -0.250373E-04
     7   0.885779E+04   0.408687E-01   0.000000E+00   0.558597E+01   0.283423E-06  -0.121596E-01  -0.197149E-04
     8   0.901081E+04   0.238928E-01   0.000000E+00   0.452187E+01   0.297996E-06  -0.126061E-01  -0.145587E-04
     9   0.906088E+04   0.145854E-01   0.000000E+00   0.376206E+01   0.310365E-06  -0.128825E-01  -0.102776E-04
    10   0.903622E+04   0.107652E-01   0.000000E+00   0.324927E+01   0.320849E-06  -0.130310E-01  -0.719206E-05
    11   0.896581E+04   0.952417E-02   0.000000E+00   0.290373E+01   0.329811E-06  -0.130929E-01  -0.527128E-05
    12   0.886459E+04   0.888019E-02   0.000000E+00   0.267941E+01   0.337382E-06  -0.130853E-01  -0.440627E-05
    13   0.874115E+04   0.797083E-02   0.000000E+00   0.254602E+01   0.343746E-06  -0.130249E-01  -0.451067E-05
    14   0.860391E+04   0.698348E-02   0.000000E+00   0.247604E+01   0.349104E-06  -0.129291E-01  -0.542624E-05
    15   0.845802E+04   0.621839E-02   0.000000E+00   0.245547E+01   0.353574E-06  -0.128089E-01  -0.665752E-05
    16   0.830743E+04   0.589025E-02   0.000000E+00   0.247036E+01   0.357255E-06  -0.126729E-01  -0.771010E-05
    17   0.815475E+04   0.597900E-02   0.000000E+00   0.249026E+01   0.360248E-06  -0.125239E-01  -0.838760E-05
    18   0.800127E+04   0.622957E-02   0.000000E+00   0.249212E+01   0.362643E-06  -0.123639E-01  -0.862200E-05
    19   0.784901E+04   0.653008E-02   0.000000E+00   0.249217E+01   0.364484E-06  -0.121948E-01  -0.856133E-05
    20   0.769724E+04   0.687654E-02   0.000000E+00   0.250424E+01   0.365810E-06  -0.120192E-01  -0.834485E-05
    21   0.754707E+04   0.728616E-02   0.000000E+00   0.250750E+01   0.366692E-06  -0.118399E-01  -0.787287E-05
    22   0.739944E+04   0.786452E-02   0.000000E+00   0.248267E+01   0.367196E-06  -0.116597E-01  -0.706148E-05
    23   0.725457E+04   0.869022E-02   0.000000E+00   0.245598E+01   0.367353E-06  -0.114782E-01  -0.612123E-05
    24   0.711280E+04   0.978838E-02   0.000000E+00   0.245850E+01   0.367188E-06  -0.112949E-01  -0.530695E-05
    25   0.697440E+04   0.111686E-01   0.000000E+00   0.249488E+01   0.366738E-06  -0.111107E-01  -0.476546E-05
    26   0.683947E+04   0.127897E-01   0.000000E+00   0.255665E+01   0.366038E-06  -0.109267E-01  -0.456176E-05
    27   0.670848E+04   0.145881E-01   0.000000E+00   0.260184E+01   0.365116E-06  -0.107437E-01  -0.454333E-05
    28   0.658141E+04   0.165343E-01   0.000000E+00   0.259507E+01   0.363993E-06  -0.105625E-01  -0.454048E-05
    29   0.645797E+04   0.186432E-01   0.000000E+00   0.255544E+01   0.362673E-06  -0.103822E-01  -0.452663E-05
    30   0.633773E+04   0.209419E-01   0.000000E+00   0.251067E+01   0.361162E-06  -0.102021E-01  -0.451572E-05
    31   0.622065E+04   0.234224E-01   0.000000E+00   0.247459E+01   0.359491E-06  -0.100234E-01  -0.454134E-05
    32   0.610710E+04   0.260638E-01   0.000000E+00   0.245380E+01   0.357692E-06  -0.984715E-02  -0.461749E-05
    33   0.599713E+04   0.288760E-01   0.000000E+00   0.244000E+01   0.355777E-06  -0.967375E-02  -0.466113E-05
    34   0.589056E+04   0.318865E-01   0.000000E+00   0.242370E+01   0.353754E-06  -0.950315E-02  -0.458110E-05
    35   0.578727E+04   0.351145E-01   0.000000E+00   0.240254E+01   0.351634E-06  -0.933535E-02  -0.434936E-05
    36   0.568708E+04   0.385783E-01   0.000000E+00   0.237396E+01   0.349428E-06  -0.917019E-02  -0.398062E-05
    37   0.558993E+04   0.422701E-01   0.000000E+00   0.233140E+01   0.347146E-06  -0.900697E-02  -0.359753E-05
    38   0.549607E+04   0.461861E-01   0.000000E+00   0.227127E+01   0.344797E-06  -0.884509E-02  -0.331586E-05
    39   0.540541E+04   0.503383E-01   0.000000E+00   0.219714E+01   0.342388E-06  -0.868500E-02  -0.311794E-05
    40   0.531764E+04   0.547482E-01   0.000000E+00   0.211415E+01   0.339923E-06  -0.852743E-02  -0.295297E-05
    41   0.523283E+04   0.594370E-01   0.000000E+00   0.202595E+01   0.337409E-06  -0.837291E-02  -0.278139E-05
    42   0.515068E+04   0.644056E-01   0.000000E+00   0.193095E+01   0.334851E-06  -0.822130E-02  -0.260792E-05
    43   0.507129E+04   0.696498E-01   0.000000E+00   0.182626E+01   0.332255E-06  -0.807229E-02  -0.244828E-05
    44   0.499446E+04   0.751502E-01   0.000000E+00   0.170989E+01   0.329626E-06  -0.792558E-02  -0.231817E-05
    45   0.492050E+04   0.808981E-01   0.000000E+00   0.157994E+01   0.326972E-06  -0.778087E-02  -0.223321E-05
    46   0.484926E+04   0.868897E-01   0.000000E+00   0.143324E+01   0.324298E-06  -0.763794E-02  -0.220360E-05
    47   0.478053E+04   0.931278E-01   0.000000E+00   0.127158E+01   0.321607E-06  -0.749699E-02  -0.221784E-05
    48   0.471415E+04   0.996241E-01   0.000000E+00   0.110061E+01   0.318905E-06  -0.735828E-02  -0.225908E-05
    49   0.465009E+04   0.106368E+00   0.000000E+00   0.925394E+00   0.316194E-06  -0.722209E-02  -0.231050E-05
    50   0.458851E+04   0.113341E+00   0.000000E+00   0.744226E+00   0.313478E-06  -0.708871E-02  -0.235535E-05
    51   0.452910E+04   0.120520E+00   0.000000E+00   0.553588E+00   0.310762E-06  -0.695833E-02  -0.237995E-05
    52   0.447209E+04   0.127986E+00   0.000000E+00   0.348402E+00   0.308047E-06  -0.683083E-02  -0.238293E-05
    53   0.441712E+04   0.135884E+00   0.000000E+00   0.125049E+00   0.305334E-06  -0.670603E-02  -0.236596E-05
    54   0.436413E+04   0.144200E+00   0.000000E+00  -0.112122E+00   0.302625E-06  -0.658372E-02  -0.233071E-05
    55   0.431336E+04   0.152907E+00   0.000000E+00  -0.358644E+00   0.299923E-06  -0.646371E-02  -0.227885E-05
    56   0.426501E+04   0.161857E+00   0.000000E+00  -0.616242E+00   0.297228E-06  -0.634582E-02  -0.221238E-05
    57   0.421890E+04   0.170945E+00   0.000000E+00  -0.885083E+00   0.294541E-06  -0.622990E-02  -0.213463E-05
    58   0.417485E+04   0.180182E+00   0.000000E+00  -0.116618E+01   0.291864E-06  -0.611581E-02  -0.204931E-05
    59   0.413257E+04   0.189609E+00   0.000000E+00  -0.146057E+01   0.289198E-06  -0.600342E-02  -0.196007E-05
    60   0.409191E+04   0.199284E+00   0.000000E+00  -0.176785E+01   0.286543E-06  -0.589257E-02  -0.187058E-05
    61   0.405304E+04   0.209301E+00   0.000000E+00  -0.208742E+01   0.283901E-06  -0.578320E-02  -0.178421E-05
    62   0.401537E+04   0.219647E+00   0.000000E+00  -0.242020E+01   0.281274E-06  -0.567543E-02  -0.170311E-05
    63   0.397919E+04   0.230278E+00   0.000000E+00  -0.276715E+01   0.278664E-06  -0.556945E-02  -0.162912E-05
    64   0.394483E+04   0.241205E+00   0.000000E+00  -0.312941E+01   0.276072E-06  -0.546545E-02  -0.156411E-05
    65   0.391198E+04   0.252399E+00   0.000000E+00  -0.350758E+01   0.273500E-06  -0.536363E-02  -0.150991E-05
    66   0.388096E+04   0.263793E+00   0.000000E+00  -0.389968E+01   0.270950E-06  -0.526409E-02  -0.146823E-05
    67   0.385153E+04   0.275387E+00   0.000000E+00  -0.430273E+01   0.268423E-06  -0.516669E-02  -0.144026E-05
    68   0.382392E+04   0.287224E+00   0.000000E+00  -0.471476E+01   0.265919E-06  -0.507119E-02  -0.142702E-05
    69   0.379781E+04   0.299262E+00   0.000000E+00  -0.513375E+01   0.263439E-06  -0.497736E-02  -0.142955E-05
