#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.166215E+04   0.554093E-01   0.000000E+00   0.413228E+01   0.963875E-07   0.289537E-02  -0.201574E-04
     3   0.244110E+04   0.896860E-01   0.000000E+00   0.609300E+01   0.120638E-06   0.131195E-02  -0.251628E-04
     4   0.310843E+04   0.992488E-01   0.000000E+00   0.645133E+01   0.140904E-06  -0.937174E-04  -0.258467E-04
     5   0.361378E+04   0.866262E-01   0.000000E+00   0.581503E+01   0.158058E-06  -0.121595E-02  -0.235197E-04
     6   0.397292E+04   0.630544E-01   0.000000E+00   0.483036E+01   0.172644E-06  -0.208090E-02  -0.193620E-04
     7   0.421596E+04   0.397048E-01   0.000000E+00   0.387552E+01   0.185147E-06  -0.273717E-02  -0.144249E-04
     8   0.437386E+04   0.229051E-01   0.000000E+00   0.309971E+01   0.195920E-06  -0.323505E-02  -0.961588E-05
     9   0.447170E+04   0.137147E-01   0.000000E+00   0.251068E+01   0.205256E-06  -0.361981E-02  -0.563123E-05
    10   0.452312E+04   0.998149E-02   0.000000E+00   0.210227E+01   0.213346E-06  -0.391476E-02  -0.280771E-05
    11   0.454301E+04   0.881372E-02   0.000000E+00   0.183538E+01   0.220419E-06  -0.414220E-02  -0.114767E-05
    12   0.454058E+04   0.823214E-02   0.000000E+00   0.168253E+01   0.226551E-06  -0.431334E-02  -0.546680E-06
    13   0.452075E+04   0.737770E-02   0.000000E+00   0.161376E+01   0.231860E-06  -0.443990E-02  -0.886868E-06
    14   0.448858E+04   0.644098E-02   0.000000E+00   0.159950E+01   0.236472E-06  -0.453349E-02  -0.198534E-05
    15   0.444774E+04   0.572096E-02   0.000000E+00   0.162742E+01   0.240464E-06  -0.460290E-02  -0.337701E-05
    16   0.440123E+04   0.543134E-02   0.000000E+00   0.168649E+01   0.243899E-06  -0.465490E-02  -0.460141E-05
    17   0.435103E+04   0.555661E-02   0.000000E+00   0.175042E+01   0.246843E-06  -0.469142E-02  -0.545972E-05
    18   0.429792E+04   0.584518E-02   0.000000E+00   0.179811E+01   0.249356E-06  -0.471346E-02  -0.587005E-05
    19   0.424380E+04   0.617871E-02   0.000000E+00   0.183782E+01   0.251466E-06  -0.472322E-02  -0.595648E-05
    20   0.418786E+04   0.654791E-02   0.000000E+00   0.187718E+01   0.253199E-06  -0.472312E-02  -0.584378E-05
    21   0.413110E+04   0.697907E-02   0.000000E+00   0.190606E+01   0.254602E-06  -0.471552E-02  -0.546500E-05
    22   0.407433E+04   0.758652E-02   0.000000E+00   0.191547E+01   0.255720E-06  -0.470229E-02  -0.476897E-05
    23   0.401781E+04   0.844170E-02   0.000000E+00   0.192361E+01   0.256575E-06  -0.468351E-02  -0.395400E-05
    24   0.396195E+04   0.956080E-02   0.000000E+00   0.195118E+01   0.257184E-06  -0.465901E-02  -0.325471E-05
    25   0.390703E+04   0.109533E-01   0.000000E+00   0.200170E+01   0.257570E-06  -0.462952E-02  -0.281007E-05
    26   0.385315E+04   0.125809E-01   0.000000E+00   0.206997E+01   0.257760E-06  -0.459599E-02  -0.268362E-05
    27   0.380079E+04   0.143860E-01   0.000000E+00   0.212604E+01   0.257773E-06  -0.455938E-02  -0.273492E-05
    28   0.374995E+04   0.163440E-01   0.000000E+00   0.214460E+01   0.257623E-06  -0.452041E-02  -0.280627E-05
    29   0.370057E+04   0.184682E-01   0.000000E+00   0.213868E+01   0.257313E-06  -0.447870E-02  -0.286994E-05
    30   0.365240E+04   0.207829E-01   0.000000E+00   0.212691E+01   0.256847E-06  -0.443396E-02  -0.293560E-05
    31   0.360539E+04   0.232780E-01   0.000000E+00   0.211840E+01   0.256247E-06  -0.438707E-02  -0.303305E-05
    32   0.355992E+04   0.259313E-01   0.000000E+00   0.211721E+01   0.255537E-06  -0.433906E-02  -0.317366E-05
    33   0.351608E+04   0.287528E-01   0.000000E+00   0.211675E+01   0.254726E-06  -0.429032E-02  -0.327568E-05
    34   0.347376E+04   0.317707E-01   0.000000E+00   0.211014E+01   0.253818E-06  -0.424104E-02  -0.325004E-05
    35   0.343289E+04   0.350051E-01   0.000000E+00   0.209698E+01   0.252823E-06  -0.419131E-02  -0.306999E-05
    36   0.339338E+04   0.384749E-01   0.000000E+00   0.207632E+01   0.251748E-06  -0.414107E-02  -0.275102E-05
    37   0.335522E+04   0.421724E-01   0.000000E+00   0.204236E+01   0.250601E-06  -0.408977E-02  -0.241511E-05
    38   0.331871E+04   0.460941E-01   0.000000E+00   0.199192E+01   0.249389E-06  -0.403697E-02  -0.217738E-05
    39   0.328383E+04   0.502517E-01   0.000000E+00   0.192818E+01   0.248117E-06  -0.398318E-02  -0.202081E-05
