#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.138201E+04   0.553503E-01   0.000000E+00   0.406543E+01   0.863270E-07   0.283146E-02  -0.194828E-04
     3   0.188800E+04   0.894183E-01   0.000000E+00   0.579622E+01   0.107490E-06   0.156470E-02  -0.241232E-04
     4   0.230733E+04   0.988981E-01   0.000000E+00   0.603767E+01   0.125166E-06   0.460926E-03  -0.245835E-04
     5   0.261779E+04   0.862728E-01   0.000000E+00   0.539250E+01   0.140143E-06  -0.411787E-03  -0.221471E-04
     6   0.283472E+04   0.627301E-01   0.000000E+00   0.444942E+01   0.152899E-06  -0.108296E-02  -0.179548E-04
     7   0.297975E+04   0.394132E-01   0.000000E+00   0.354200E+01   0.163860E-06  -0.159388E-02  -0.130276E-04
     8   0.307365E+04   0.226415E-01   0.000000E+00   0.280043E+01   0.173330E-06  -0.198500E-02  -0.825085E-05
     9   0.313199E+04   0.134727E-01   0.000000E+00   0.223316E+01   0.181559E-06  -0.229164E-02  -0.430488E-05
    10   0.316267E+04   0.975720E-02   0.000000E+00   0.183599E+01   0.188711E-06  -0.253100E-02  -0.152313E-05
    11   0.317474E+04   0.860566E-02   0.000000E+00   0.157672E+01   0.194982E-06  -0.271873E-02   0.868704E-07
    12   0.317407E+04   0.803766E-02   0.000000E+00   0.143145E+01   0.200438E-06  -0.286264E-02   0.630067E-06
    13   0.316315E+04   0.719572E-02   0.000000E+00   0.137092E+01   0.205178E-06  -0.297170E-02   0.235538E-06
    14   0.314487E+04   0.627212E-02   0.000000E+00   0.136546E+01   0.209312E-06  -0.305501E-02  -0.904869E-06
    15   0.312164E+04   0.556422E-02   0.000000E+00   0.140131E+01   0.212906E-06  -0.311977E-02  -0.233463E-05
    16   0.309547E+04   0.528422E-02   0.000000E+00   0.146646E+01   0.216013E-06  -0.317150E-02  -0.360324E-05
    17   0.306758E+04   0.541887E-02   0.000000E+00   0.153683E+01   0.218693E-06  -0.321123E-02  -0.451132E-05
    18   0.303812E+04   0.571857E-02   0.000000E+00   0.159322E+01   0.220994E-06  -0.323929E-02  -0.497251E-05
    19   0.300859E+04   0.606214E-02   0.000000E+00   0.164126E+01   0.222943E-06  -0.325743E-02  -0.510094E-05
    20   0.297788E+04   0.643776E-02   0.000000E+00   0.168612E+01   0.224560E-06  -0.326770E-02  -0.501503E-05
    21   0.294673E+04   0.687543E-02   0.000000E+00   0.172081E+01   0.225888E-06  -0.327200E-02  -0.466074E-05
    22   0.291574E+04   0.749299E-02   0.000000E+00   0.173929E+01   0.226966E-06  -0.327179E-02  -0.399984E-05
    23   0.288500E+04   0.835857E-02   0.000000E+00   0.175652E+01   0.227812E-06  -0.326698E-02  -0.322508E-05
    24   0.285482E+04   0.948438E-02   0.000000E+00   0.178932E+01   0.228440E-06  -0.325731E-02  -0.256234E-05
    25   0.282535E+04   0.108798E-01   0.000000E+00   0.184087E+01   0.228872E-06  -0.324335E-02  -0.214724E-05
    26   0.279661E+04   0.125081E-01   0.000000E+00   0.190753E+01   0.229130E-06  -0.322586E-02  -0.204282E-05
    27   0.276900E+04   0.143142E-01   0.000000E+00   0.196472E+01   0.229232E-06  -0.320568E-02  -0.211391E-05
    28   0.274249E+04   0.162758E-01   0.000000E+00   0.199161E+01   0.229189E-06  -0.318338E-02  -0.220801E-05
    29   0.271701E+04   0.184057E-01   0.000000E+00   0.199824E+01   0.229003E-06  -0.315866E-02  -0.229681E-05
    30   0.269235E+04   0.207265E-01   0.000000E+00   0.199896E+01   0.228679E-06  -0.313119E-02  -0.238798E-05
    31   0.266843E+04   0.232272E-01   0.000000E+00   0.200061E+01   0.228236E-06  -0.310176E-02  -0.250956E-05
    32   0.264560E+04   0.258848E-01   0.000000E+00   0.200599E+01   0.227694E-06  -0.307125E-02  -0.267164E-05
    33   0.262392E+04   0.287096E-01   0.000000E+00   0.200928E+01   0.227062E-06  -0.304002E-02  -0.279288E-05
    34   0.260326E+04   0.317300E-01   0.000000E+00   0.200482E+01   0.226342E-06  -0.300826E-02  -0.278502E-05
    35   0.258358E+04   0.349664E-01   0.000000E+00   0.199316E+01   0.225544E-06  -0.297603E-02  -0.262186E-05
    36   0.256478E+04   0.384381E-01   0.000000E+00   0.197410E+01   0.224674E-06  -0.294324E-02  -0.231920E-05
    37   0.254686E+04   0.421376E-01   0.000000E+00   0.194226E+01   0.223739E-06  -0.290935E-02  -0.199880E-05
    38   0.253013E+04   0.460612E-01   0.000000E+00   0.189463E+01   0.222745E-06  -0.287392E-02  -0.177553E-05
    39   0.251455E+04   0.502207E-01   0.000000E+00   0.183419E+01   0.221696E-06  -0.283742E-02  -0.163260E-05
    40   0.249988E+04   0.546373E-01   0.000000E+00   0.176519E+01   0.220595E-06  -0.280054E-02  -0.152057E-05
    41   0.248620E+04   0.593321E-01   0.000000E+00   0.169055E+01   0.219447E-06  -0.276381E-02  -0.140099E-05
    42   0.247329E+04   0.643061E-01   0.000000E+00   0.160853E+01   0.218255E-06  -0.272721E-02  -0.127873E-05
    43   0.246128E+04   0.695553E-01   0.000000E+00   0.151629E+01   0.217024E-06  -0.269060E-02  -0.116939E-05
    44   0.245002E+04   0.750605E-01   0.000000E+00   0.141187E+01   0.215758E-06  -0.265383E-02  -0.108854E-05
    45   0.243987E+04   0.808133E-01   0.000000E+00   0.129337E+01   0.214460E-06  -0.261674E-02  -0.105173E-05
    46   0.243076E+04   0.868098E-01   0.000000E+00   0.115767E+01   0.213136E-06  -0.257925E-02  -0.106888E-05
    47   0.242249E+04   0.930529E-01   0.000000E+00   0.100655E+01   0.211787E-06  -0.254153E-02  -0.112776E-05
    48   0.241498E+04   0.995540E-01   0.000000E+00   0.845662E+00   0.210416E-06  -0.250383E-02  -0.121064E-05
    49   0.240825E+04   0.106302E+00   0.000000E+00   0.680082E+00   0.209027E-06  -0.246637E-02  -0.129983E-05
    50   0.240252E+04   0.113279E+00   0.000000E+00   0.508096E+00   0.207623E-06  -0.242939E-02  -0.137768E-05
    51   0.239752E+04   0.120462E+00   0.000000E+00   0.326185E+00   0.206205E-06  -0.239307E-02  -0.143009E-05
    52   0.239350E+04   0.127931E+00   0.000000E+00   0.129230E+00   0.204775E-06  -0.235731E-02  -0.145694E-05
    53   0.239009E+04   0.135832E+00   0.000000E+00  -0.864319E-01   0.203335E-06  -0.232198E-02  -0.146158E-05
    54   0.238725E+04   0.144150E+00   0.000000E+00  -0.316500E+00   0.201886E-06  -0.228692E-02  -0.144736E-05
    55   0.238521E+04   0.152859E+00   0.000000E+00  -0.556555E+00   0.200430E-06  -0.225199E-02  -0.141762E-05
    56   0.238420E+04   0.161811E+00   0.000000E+00  -0.808327E+00   0.198967E-06  -0.221707E-02  -0.137562E-05
    57   0.238410E+04   0.170900E+00   0.000000E+00  -0.107184E+01   0.197500E-06  -0.218217E-02  -0.132429E-05
    58   0.238485E+04   0.180139E+00   0.000000E+00  -0.134792E+01   0.196028E-06  -0.214732E-02  -0.126649E-05
    59   0.238625E+04   0.189568E+00   0.000000E+00  -0.163741E+01   0.194553E-06  -0.211255E-02  -0.120507E-05
    60   0.238824E+04   0.199245E+00   0.000000E+00  -0.193973E+01   0.193076E-06  -0.207788E-02  -0.114287E-05
