#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.103923E+04   0.553669E-01   0.000000E+00   0.401722E+01   0.676996E-07   0.278402E-02  -0.181974E-04
     3   0.113838E+04   0.889901E-01   0.000000E+00   0.525902E+01   0.832623E-07   0.215601E-02  -0.221504E-04
     4   0.120760E+04   0.983267E-01   0.000000E+00   0.529305E+01   0.962970E-07   0.161647E-02  -0.222310E-04
     5   0.125522E+04   0.857260E-01   0.000000E+00   0.468025E+01   0.107400E-06   0.118620E-02  -0.196392E-04
     6   0.128720E+04   0.622610E-01   0.000000E+00   0.386321E+01   0.116921E-06   0.846108E-03  -0.154246E-04
     7   0.130854E+04   0.390153E-01   0.000000E+00   0.307628E+01   0.125162E-06   0.576840E-03  -0.105456E-04
     8   0.132365E+04   0.222963E-01   0.000000E+00   0.241426E+01   0.132336E-06   0.359192E-03  -0.584744E-05
     9   0.133475E+04   0.131625E-01   0.000000E+00   0.189237E+01   0.138618E-06   0.176832E-03  -0.198310E-05
    10   0.134229E+04   0.947203E-02   0.000000E+00   0.151406E+01   0.144121E-06   0.237573E-04   0.717112E-06
    11   0.134749E+04   0.834184E-02   0.000000E+00   0.126355E+01   0.148987E-06  -0.103922E-03   0.223293E-05
    12   0.135198E+04   0.778998E-02   0.000000E+00   0.112580E+01   0.153257E-06  -0.208254E-03   0.266881E-05
    13   0.135513E+04   0.696246E-02   0.000000E+00   0.107370E+01   0.157001E-06  -0.293641E-03   0.217509E-05
    14   0.135704E+04   0.605520E-02   0.000000E+00   0.107790E+01   0.160300E-06  -0.364918E-03   0.960604E-06
    15   0.135855E+04   0.536234E-02   0.000000E+00   0.112182E+01   0.163198E-06  -0.426660E-03  -0.535276E-06
    16   0.136046E+04   0.509304E-02   0.000000E+00   0.119146E+01   0.165736E-06  -0.482319E-03  -0.188188E-05
    17   0.136304E+04   0.523858E-02   0.000000E+00   0.126733E+01   0.167954E-06  -0.531549E-03  -0.287896E-05
    18   0.136563E+04   0.555336E-02   0.000000E+00   0.133412E+01   0.169891E-06  -0.573541E-03  -0.343142E-05
    19   0.136927E+04   0.591043E-02   0.000000E+00   0.139208E+01   0.171563E-06  -0.609395E-03  -0.363385E-05
    20   0.137244E+04   0.629287E-02   0.000000E+00   0.144150E+01   0.172985E-06  -0.640568E-03  -0.359218E-05
    21   0.137559E+04   0.673802E-02   0.000000E+00   0.148168E+01   0.174189E-06  -0.668169E-03  -0.327798E-05
    22   0.137906E+04   0.737078E-02   0.000000E+00   0.151255E+01   0.175203E-06  -0.692951E-03  -0.267856E-05
    23   0.138276E+04   0.825258E-02   0.000000E+00   0.154253E+01   0.176041E-06  -0.714629E-03  -0.197552E-05
    24   0.138682E+04   0.938754E-02   0.000000E+00   0.158057E+01   0.176713E-06  -0.732824E-03  -0.137735E-05
    25   0.139126E+04   0.107850E-01   0.000000E+00   0.162924E+01   0.177234E-06  -0.747811E-03  -0.101327E-05
    26   0.139597E+04   0.124109E-01   0.000000E+00   0.168798E+01   0.177622E-06  -0.760057E-03  -0.945436E-06
    27   0.140125E+04   0.142157E-01   0.000000E+00   0.174297E+01   0.177889E-06  -0.770147E-03  -0.104908E-05
    28   0.140699E+04   0.161818E-01   0.000000E+00   0.178233E+01   0.178044E-06  -0.778517E-03  -0.118198E-05
    29   0.141319E+04   0.183201E-01   0.000000E+00   0.181017E+01   0.178088E-06  -0.784877E-03  -0.131454E-05
    30   0.141970E+04   0.206505E-01   0.000000E+00   0.183216E+01   0.178023E-06  -0.788965E-03  -0.145041E-05
    31   0.142640E+04   0.231601E-01   0.000000E+00   0.185057E+01   0.177865E-06  -0.791331E-03  -0.161419E-05
    32   0.143358E+04   0.258243E-01   0.000000E+00   0.186569E+01   0.177629E-06  -0.792640E-03  -0.181347E-05
    33   0.144128E+04   0.286535E-01   0.000000E+00   0.187325E+01   0.177321E-06  -0.793208E-03  -0.196774E-05
    34   0.144935E+04   0.316770E-01   0.000000E+00   0.187002E+01   0.176944E-06  -0.793219E-03  -0.199024E-05
    35   0.145775E+04   0.349157E-01   0.000000E+00   0.185841E+01   0.176503E-06  -0.792680E-03  -0.185582E-05
    36   0.146639E+04   0.383897E-01   0.000000E+00   0.183979E+01   0.176004E-06  -0.791457E-03  -0.158092E-05
    37   0.147530E+04   0.420916E-01   0.000000E+00   0.180952E+01   0.175452E-06  -0.789025E-03  -0.128692E-05
    38   0.148477E+04   0.460177E-01   0.000000E+00   0.176499E+01   0.174852E-06  -0.784965E-03  -0.108825E-05
    39   0.149480E+04   0.501796E-01   0.000000E+00   0.170873E+01   0.174206E-06  -0.779674E-03  -0.968573E-06
    40   0.150511E+04   0.545985E-01   0.000000E+00   0.164434E+01   0.173517E-06  -0.773751E-03  -0.879062E-06
    41   0.151582E+04   0.592952E-01   0.000000E+00   0.157420E+01   0.172789E-06  -0.767674E-03  -0.781790E-06
    42   0.152670E+04   0.642709E-01   0.000000E+00   0.149651E+01   0.172023E-06  -0.761443E-03  -0.681674E-06
    43   0.153790E+04   0.695216E-01   0.000000E+00   0.140842E+01   0.171224E-06  -0.754941E-03  -0.594282E-06
    44   0.154926E+04   0.750283E-01   0.000000E+00   0.130799E+01   0.170394E-06  -0.748050E-03  -0.535137E-06
    45   0.156117E+04   0.807827E-01   0.000000E+00   0.119337E+01   0.169537E-06  -0.740656E-03  -0.519717E-06
    46   0.157354E+04   0.867810E-01   0.000000E+00   0.106143E+01   0.168655E-06  -0.732690E-03  -0.557841E-06
    47   0.158622E+04   0.930260E-01   0.000000E+00   0.913957E+00   0.167752E-06  -0.724285E-03  -0.636832E-06
    48   0.159913E+04   0.995291E-01   0.000000E+00   0.756613E+00   0.166828E-06  -0.715621E-03  -0.738441E-06
    49   0.161234E+04   0.106279E+00   0.000000E+00   0.594468E+00   0.165887E-06  -0.706878E-03  -0.844469E-06
    50   0.162606E+04   0.113258E+00   0.000000E+00   0.425807E+00   0.164929E-06  -0.698237E-03  -0.936766E-06
    51   0.164006E+04   0.120442E+00   0.000000E+00   0.247099E+00   0.163958E-06  -0.689819E-03  -0.100094E-05
    52   0.165458E+04   0.127912E+00   0.000000E+00   0.531773E-01   0.162975E-06  -0.681527E-03  -0.103752E-05
    53   0.166925E+04   0.135813E+00   0.000000E+00  -0.159684E+00   0.161980E-06  -0.673205E-03  -0.105073E-05
    54   0.168399E+04   0.144132E+00   0.000000E+00  -0.387243E+00   0.160975E-06  -0.664698E-03  -0.104478E-05
    55   0.169905E+04   0.152841E+00   0.000000E+00  -0.625143E+00   0.159961E-06  -0.655852E-03  -0.102390E-05
    56   0.171464E+04   0.161794E+00   0.000000E+00  -0.875142E+00   0.158940E-06  -0.646555E-03  -0.991984E-06
    57   0.173068E+04   0.170884E+00   0.000000E+00  -0.113717E+01   0.157911E-06  -0.636866E-03  -0.951829E-06
    58   0.174715E+04   0.180123E+00   0.000000E+00  -0.141191E+01   0.156876E-06  -0.626885E-03  -0.905932E-06
    59   0.176389E+04   0.189553E+00   0.000000E+00  -0.170010E+01   0.155835E-06  -0.616711E-03  -0.856784E-06
    60   0.178088E+04   0.199230E+00   0.000000E+00  -0.200102E+01   0.154789E-06  -0.606444E-03  -0.806874E-06
    61   0.179840E+04   0.209250E+00   0.000000E+00  -0.231382E+01   0.153739E-06  -0.596178E-03  -0.758565E-06
    62   0.181588E+04   0.219598E+00   0.000000E+00  -0.263946E+01   0.152685E-06  -0.585983E-03  -0.713723E-06
    63   0.183355E+04   0.230232E+00   0.000000E+00  -0.297897E+01   0.151630E-06  -0.575923E-03  -0.674092E-06
    64   0.185172E+04   0.241162E+00   0.000000E+00  -0.333363E+01   0.150574E-06  -0.566062E-03  -0.641410E-06
    65   0.187005E+04   0.252359E+00   0.000000E+00  -0.370411E+01   0.149519E-06  -0.556464E-03  -0.617417E-06
    66   0.188883E+04   0.263755E+00   0.000000E+00  -0.408855E+01   0.148465E-06  -0.547161E-03  -0.603805E-06
    67   0.190788E+04   0.275351E+00   0.000000E+00  -0.448407E+01   0.147413E-06  -0.538060E-03  -0.602092E-06
