#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.566767E+04   0.611728E-01   0.000000E+00   0.103766E+02   0.201324E-06  -0.644501E-02  -0.302969E-04
     3   0.890716E+04   0.949393E-01   0.000000E+00   0.131262E+02   0.250346E-06  -0.111617E-01  -0.364470E-04
     4   0.112519E+05   0.103604E+00   0.000000E+00   0.127591E+02   0.289823E-06  -0.145627E-01  -0.373303E-04
     5   0.127950E+05   0.901533E-01   0.000000E+00   0.109943E+02   0.322211E-06  -0.168916E-01  -0.347446E-04
     6   0.137545E+05   0.659470E-01   0.000000E+00   0.901777E+01   0.348951E-06  -0.184401E-01  -0.301286E-04
     7   0.143032E+05   0.421619E-01   0.000000E+00   0.735310E+01   0.371225E-06  -0.194334E-01  -0.246545E-04
     8   0.145714E+05   0.250572E-01   0.000000E+00   0.611881E+01   0.389865E-06  -0.200384E-01  -0.193011E-04
     9   0.146584E+05   0.156444E-01   0.000000E+00   0.523424E+01   0.405541E-06  -0.203842E-01  -0.148186E-04
    10   0.146152E+05   0.117340E-01   0.000000E+00   0.462950E+01   0.418698E-06  -0.205372E-01  -0.115336E-04
    11   0.144921E+05   0.104112E-01   0.000000E+00   0.420520E+01   0.429827E-06  -0.205623E-01  -0.939968E-05
    12   0.143147E+05   0.969529E-02   0.000000E+00   0.390628E+01   0.439113E-06  -0.204872E-01  -0.830956E-05
    13   0.140988E+05   0.872085E-02   0.000000E+00   0.370285E+01   0.446809E-06  -0.203372E-01  -0.820639E-05
    14   0.138592E+05   0.767216E-02   0.000000E+00   0.356906E+01   0.453185E-06  -0.201376E-01  -0.895504E-05
    15   0.136047E+05   0.685159E-02   0.000000E+00   0.349132E+01   0.458401E-06  -0.199041E-01  -0.100358E-04
    16   0.133416E+05   0.647564E-02   0.000000E+00   0.345486E+01   0.462592E-06  -0.196482E-01  -0.109265E-04
    17   0.130743E+05   0.651961E-02   0.000000E+00   0.342486E+01   0.465893E-06  -0.193754E-01  -0.114328E-04
    18   0.128058E+05   0.672460E-02   0.000000E+00   0.337535E+01   0.468423E-06  -0.190893E-01  -0.114987E-04
    19   0.125386E+05   0.698457E-02   0.000000E+00   0.332899E+01   0.470241E-06  -0.187928E-01  -0.112948E-04
    20   0.122728E+05   0.730049E-02   0.000000E+00   0.330492E+01   0.471403E-06  -0.184888E-01  -0.109745E-04
    21   0.120098E+05   0.768126E-02   0.000000E+00   0.327384E+01   0.472000E-06  -0.181815E-01  -0.104078E-04
    22   0.117512E+05   0.822456E-02   0.000000E+00   0.320832E+01   0.472119E-06  -0.178746E-01  -0.948063E-05
    23   0.114974E+05   0.901567E-02   0.000000E+00   0.314169E+01   0.471802E-06  -0.175680E-01  -0.841501E-05
    24   0.112488E+05   0.100880E-01   0.000000E+00   0.311386E+01   0.471082E-06  -0.172611E-01  -0.748488E-05
    25   0.110058E+05   0.114511E-01   0.000000E+00   0.313034E+01   0.470005E-06  -0.169551E-01  -0.684497E-05
    26   0.107687E+05   0.130611E-01   0.000000E+00   0.317940E+01   0.468621E-06  -0.166513E-01  -0.656201E-05
    27   0.105381E+05   0.148486E-01   0.000000E+00   0.320776E+01   0.466963E-06  -0.163509E-01  -0.647173E-05
    28   0.103139E+05   0.167791E-01   0.000000E+00   0.317048E+01   0.465060E-06  -0.160547E-01  -0.639259E-05
    29   0.100958E+05   0.188692E-01   0.000000E+00   0.309257E+01   0.462916E-06  -0.157616E-01  -0.629898E-05
    30   0.988305E+04   0.211487E-01   0.000000E+00   0.301047E+01   0.460540E-06  -0.154706E-01  -0.620892E-05
    31   0.967575E+04   0.236117E-01   0.000000E+00   0.294256E+01   0.457971E-06  -0.151830E-01  -0.615985E-05
    32   0.947430E+04   0.262386E-01   0.000000E+00   0.289795E+01   0.455252E-06  -0.149004E-01  -0.616861E-05
    33   0.927873E+04   0.290389E-01   0.000000E+00   0.286669E+01   0.452397E-06  -0.146230E-01  -0.615090E-05
    34   0.908881E+04   0.320396E-01   0.000000E+00   0.283674E+01   0.449416E-06  -0.143508E-01  -0.601354E-05
