#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.174025E+04   0.574016E-01   0.000000E+00   0.620160E+01   0.988008E-07   0.305382E-03  -0.217238E-04
     3   0.234679E+04   0.907494E-01   0.000000E+00   0.766997E+01   0.121710E-06  -0.118462E-02  -0.259833E-04
     4   0.275874E+04   0.996457E-01   0.000000E+00   0.728973E+01   0.140521E-06  -0.227131E-02  -0.260269E-04
     5   0.302262E+04   0.866645E-01   0.000000E+00   0.612384E+01   0.156278E-06  -0.303837E-02  -0.232637E-04
     6   0.318555E+04   0.629312E-01   0.000000E+00   0.485471E+01   0.169578E-06  -0.357924E-02  -0.188425E-04
     7   0.327994E+04   0.395238E-01   0.000000E+00   0.377246E+01   0.180917E-06  -0.395967E-02  -0.137580E-04
     8   0.332976E+04   0.227104E-01   0.000000E+00   0.294541E+01   0.190638E-06  -0.422806E-02  -0.887131E-05
     9   0.335098E+04   0.135221E-01   0.000000E+00   0.233837E+01   0.199021E-06  -0.442225E-02  -0.484732E-05
    10   0.335053E+04   0.979637E-02   0.000000E+00   0.192201E+01   0.206250E-06  -0.455858E-02  -0.200638E-05
    11   0.333673E+04   0.863810E-02   0.000000E+00   0.165072E+01   0.212540E-06  -0.465253E-02  -0.345021E-06
    12   0.331451E+04   0.806455E-02   0.000000E+00   0.149505E+01   0.217960E-06  -0.471014E-02   0.244827E-06
    13   0.328556E+04   0.721820E-02   0.000000E+00   0.142604E+01   0.222622E-06  -0.473933E-02  -0.110912E-06
    14   0.325210E+04   0.629152E-02   0.000000E+00   0.141487E+01   0.226645E-06  -0.474865E-02  -0.122279E-05
    15   0.321606E+04   0.558118E-02   0.000000E+00   0.144610E+01   0.230100E-06  -0.474455E-02  -0.262917E-05
    16   0.317904E+04   0.529868E-02   0.000000E+00   0.150596E+01   0.233045E-06  -0.473191E-02  -0.387416E-05
    17   0.314189E+04   0.543084E-02   0.000000E+00   0.157061E+01   0.235544E-06  -0.471128E-02  -0.475899E-05
    18   0.310447E+04   0.572832E-02   0.000000E+00   0.162170E+01   0.237651E-06  -0.468257E-02  -0.519918E-05
    19   0.306806E+04   0.607036E-02   0.000000E+00   0.166601E+01   0.239392E-06  -0.464709E-02  -0.531035E-05
    20   0.303137E+04   0.644534E-02   0.000000E+00   0.170938E+01   0.240791E-06  -0.460653E-02  -0.521152E-05
    21   0.299501E+04   0.688256E-02   0.000000E+00   0.174304E+01   0.241893E-06  -0.456260E-02  -0.484619E-05
    22   0.295947E+04   0.749920E-02   0.000000E+00   0.175920E+01   0.242739E-06  -0.451663E-02  -0.417363E-05
    23   0.292474E+04   0.836367E-02   0.000000E+00   0.177352E+01   0.243348E-06  -0.446830E-02  -0.338708E-05
    24   0.289103E+04   0.948859E-02   0.000000E+00   0.180394E+01   0.243738E-06  -0.441716E-02  -0.271350E-05
    25   0.285843E+04   0.108835E-01   0.000000E+00   0.185388E+01   0.243929E-06  -0.436362E-02  -0.228881E-05
    26   0.282690E+04   0.125114E-01   0.000000E+00   0.191964E+01   0.243945E-06  -0.430834E-02  -0.217608E-05
    27   0.279681E+04   0.143172E-01   0.000000E+00   0.197613E+01   0.243804E-06  -0.425205E-02  -0.223965E-05
    28   0.276808E+04   0.162786E-01   0.000000E+00   0.200205E+01   0.243520E-06  -0.419524E-02  -0.232661E-05
    29   0.274061E+04   0.184081E-01   0.000000E+00   0.200757E+01   0.243095E-06  -0.413742E-02  -0.240866E-05
    30   0.271415E+04   0.207286E-01   0.000000E+00   0.200724E+01   0.242531E-06  -0.407817E-02  -0.249363E-05
    31   0.268861E+04   0.232290E-01   0.000000E+00   0.200801E+01   0.241850E-06  -0.401822E-02  -0.260959E-05
    32   0.266431E+04   0.258865E-01   0.000000E+00   0.201271E+01   0.241073E-06  -0.395846E-02  -0.276660E-05
    33   0.264131E+04   0.287110E-01   0.000000E+00   0.201545E+01   0.240208E-06  -0.389915E-02  -0.288321E-05
    34   0.261945E+04   0.317313E-01   0.000000E+00   0.201052E+01   0.239260E-06  -0.384042E-02  -0.287101E-05
    35   0.259867E+04   0.349676E-01   0.000000E+00   0.199842E+01   0.238236E-06  -0.378225E-02  -0.270372E-05
    36   0.257887E+04   0.384392E-01   0.000000E+00   0.197898E+01   0.237144E-06  -0.372452E-02  -0.239714E-05
    37   0.256003E+04   0.421386E-01   0.000000E+00   0.194678E+01   0.235990E-06  -0.366664E-02  -0.207303E-05
    38   0.254245E+04   0.460621E-01   0.000000E+00   0.189884E+01   0.234781E-06  -0.360813E-02  -0.184627E-05
    39   0.252610E+04   0.502215E-01   0.000000E+00   0.183811E+01   0.233521E-06  -0.354941E-02  -0.170005E-05
    40   0.251071E+04   0.546380E-01   0.000000E+00   0.176884E+01   0.232213E-06  -0.349111E-02  -0.158486E-05
    41   0.249637E+04   0.593328E-01   0.000000E+00   0.169390E+01   0.230862E-06  -0.343373E-02  -0.146220E-05
    42   0.248286E+04   0.643067E-01   0.000000E+00   0.161159E+01   0.229470E-06  -0.337723E-02  -0.133693E-05
    43   0.247029E+04   0.695558E-01   0.000000E+00   0.151906E+01   0.228044E-06  -0.332143E-02  -0.122471E-05
    44   0.245851E+04   0.750610E-01   0.000000E+00   0.141435E+01   0.226585E-06  -0.326615E-02  -0.114114E-05
    45   0.244789E+04   0.808137E-01   0.000000E+00   0.129560E+01   0.225100E-06  -0.321120E-02  -0.110177E-05
    46   0.243832E+04   0.868101E-01   0.000000E+00   0.115967E+01   0.223591E-06  -0.315648E-02  -0.111657E-05
    47   0.242964E+04   0.930532E-01   0.000000E+00   0.100835E+01   0.222062E-06  -0.310213E-02  -0.117331E-05
    48   0.242173E+04   0.995542E-01   0.000000E+00   0.847311E+00   0.220516E-06  -0.304837E-02  -0.125424E-05
    49   0.241465E+04   0.106302E+00   0.000000E+00   0.681612E+00   0.218955E-06  -0.299541E-02  -0.134167E-05
    50   0.240857E+04   0.113280E+00   0.000000E+00   0.509548E+00   0.217382E-06  -0.294347E-02  -0.141796E-05
    51   0.240326E+04   0.120462E+00   0.000000E+00   0.327597E+00   0.215799E-06  -0.289269E-02  -0.146899E-05
    52   0.239894E+04   0.127932E+00   0.000000E+00   0.130633E+00   0.214208E-06  -0.284297E-02  -0.149459E-05
    53   0.239526E+04   0.135832E+00   0.000000E+00  -0.850240E-01   0.212611E-06  -0.279415E-02  -0.149805E-05
    54   0.239216E+04   0.144150E+00   0.000000E+00  -0.315085E+00   0.211008E-06  -0.274605E-02  -0.148268E-05
    55   0.238988E+04   0.152859E+00   0.000000E+00  -0.555146E+00   0.209402E-06  -0.269852E-02  -0.145176E-05
    56   0.238865E+04   0.161811E+00   0.000000E+00  -0.806949E+00   0.207792E-06  -0.265142E-02  -0.140851E-05
    57   0.238834E+04   0.170900E+00   0.000000E+00  -0.107051E+01   0.206181E-06  -0.260473E-02  -0.135587E-05
    58   0.238890E+04   0.180139E+00   0.000000E+00  -0.134666E+01   0.204569E-06  -0.255848E-02  -0.129674E-05
    59   0.239011E+04   0.189568E+00   0.000000E+00  -0.163623E+01   0.202957E-06  -0.251268E-02  -0.123400E-05
    60   0.239192E+04   0.199245E+00   0.000000E+00  -0.193864E+01   0.201346E-06  -0.246734E-02  -0.117052E-05
    61   0.239459E+04   0.209264E+00   0.000000E+00  -0.225313E+01   0.199736E-06  -0.242251E-02  -0.110901E-05
    62   0.239752E+04   0.219611E+00   0.000000E+00  -0.258064E+01   0.198130E-06  -0.237827E-02  -0.105147E-05
    63   0.240098E+04   0.230245E+00   0.000000E+00  -0.292218E+01   0.196527E-06  -0.233474E-02  -0.999733E-06
    64   0.240529E+04   0.241173E+00   0.000000E+00  -0.327898E+01   0.194931E-06  -0.229201E-02  -0.955628E-06
    65   0.241010E+04   0.252370E+00   0.000000E+00  -0.365166E+01   0.193342E-06  -0.225019E-02  -0.920982E-06
    66   0.241574E+04   0.263765E+00   0.000000E+00  -0.403832E+01   0.191761E-06  -0.220935E-02  -0.897537E-06
