#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.169131E+08   0.169131E+08   0.225373E+08   0.225369E+08   0.169154E+08   0.169131E+08   0.169131E+08   0.169191E+08  -0.458571E+00   0.992969E+07   0.992969E+07   0.626231E+01   0.112835E+07   0.489657E+00  -0.998329E+14
   0.109829E-04   0.169134E+08   0.169134E+08   0.225347E+08   0.225341E+08   0.169156E+08   0.169134E+08   0.169134E+08   0.169194E+08  -0.458578E+00   0.992978E+07   0.992978E+07   0.691453E+01   0.925464E+06   0.489666E+00  -0.904142E+14
   0.121272E-04   0.169137E+08   0.169137E+08   0.225315E+08   0.225308E+08   0.169159E+08   0.169137E+08   0.169137E+08   0.169197E+08  -0.458586E+00   0.992988E+07   0.992988E+07   0.763462E+01   0.759061E+06   0.489677E+00  -0.818842E+14
   0.133906E-04   0.169141E+08   0.169141E+08   0.225276E+08   0.225268E+08   0.169163E+08   0.169141E+08   0.169141E+08   0.169201E+08  -0.458597E+00   0.993000E+07   0.993000E+07   0.842964E+01   0.622577E+06   0.489691E+00  -0.741592E+14
   0.147857E-04   0.169146E+08   0.169146E+08   0.225229E+08   0.225219E+08   0.169168E+08   0.169146E+08   0.169146E+08   0.169206E+08  -0.458610E+00   0.993015E+07   0.993015E+07   0.930736E+01   0.510633E+06   0.489708E+00  -0.671631E+14
   0.163261E-04   0.169151E+08   0.169151E+08   0.225171E+08   0.225159E+08   0.169173E+08   0.169151E+08   0.169151E+08   0.169212E+08  -0.458625E+00   0.993034E+07   0.993034E+07   0.102763E+02   0.418818E+06   0.489729E+00  -0.608272E+14
   0.180270E-04   0.169158E+08   0.169158E+08   0.225100E+08   0.225087E+08   0.169180E+08   0.169158E+08   0.169158E+08   0.169219E+08  -0.458644E+00   0.993056E+07   0.993056E+07   0.113460E+02   0.343510E+06   0.489753E+00  -0.550892E+14
   0.199051E-04   0.169167E+08   0.169167E+08   0.225015E+08   0.224998E+08   0.169188E+08   0.169167E+08   0.169167E+08   0.169227E+08  -0.458667E+00   0.993084E+07   0.993084E+07   0.125269E+02   0.281744E+06   0.489784E+00  -0.498928E+14
   0.219788E-04   0.169177E+08   0.169177E+08   0.224910E+08   0.224889E+08   0.169198E+08   0.169178E+08   0.169177E+08   0.169238E+08  -0.458696E+00   0.993118E+07   0.993118E+07   0.138303E+02   0.231083E+06   0.489821E+00  -0.451868E+14
   0.242687E-04   0.169190E+08   0.169190E+08   0.224783E+08   0.224757E+08   0.169211E+08   0.169190E+08   0.169190E+08   0.169250E+08  -0.458730E+00   0.993158E+07   0.993158E+07   0.152690E+02   0.189531E+06   0.489866E+00  -0.409250E+14
   0.267970E-04   0.169206E+08   0.169206E+08   0.224627E+08   0.224597E+08   0.169226E+08   0.169206E+08   0.169206E+08   0.169266E+08  -0.458772E+00   0.993208E+07   0.993208E+07   0.168567E+02   0.155450E+06   0.489921E+00  -0.370655E+14
   0.295888E-04   0.169225E+08   0.169225E+08   0.224438E+08   0.224401E+08   0.169244E+08   0.169225E+08   0.169225E+08   0.169285E+08  -0.458823E+00   0.993269E+07   0.993269E+07   0.186089E+02   0.127498E+06   0.489988E+00  -0.335703E+14
   0.326714E-04   0.169248E+08   0.169248E+08   0.224208E+08   0.224162E+08   0.169266E+08   0.169248E+08   0.169248E+08   0.169308E+08  -0.458885E+00   0.993343E+07   0.993342E+07   0.205422E+02   0.104571E+06   0.490069E+00  -0.304051E+14
   0.360752E-04   0.169276E+08   0.169276E+08   0.223927E+08   0.223872E+08   0.169293E+08   0.169276E+08   0.169276E+08   0.169336E+08  -0.458961E+00   0.993433E+07   0.993432E+07   0.226750E+02   0.857661E+05   0.490168E+00  -0.275388E+14
   0.398336E-04   0.169310E+08   0.169310E+08   0.223585E+08   0.223518E+08   0.169326E+08   0.169310E+08   0.169310E+08   0.169370E+08  -0.459053E+00   0.993542E+07   0.993542E+07   0.250276E+02   0.703427E+05   0.490288E+00  -0.249432E+14
   0.439836E-04   0.169352E+08   0.169352E+08   0.223169E+08   0.223087E+08   0.169367E+08   0.169352E+08   0.169352E+08   0.169411E+08  -0.459165E+00   0.993676E+07   0.993675E+07   0.276218E+02   0.576926E+05   0.490434E+00  -0.225928E+14
   0.485659E-04   0.169402E+08   0.169402E+08   0.222663E+08   0.222563E+08   0.169416E+08   0.169402E+08   0.169402E+08   0.169462E+08  -0.459302E+00   0.993838E+07   0.993837E+07   0.304818E+02   0.473170E+05   0.490610E+00  -0.204644E+14
   0.536256E-04   0.169464E+08   0.169464E+08   0.222046E+08   0.221925E+08   0.169475E+08   0.169464E+08   0.169464E+08   0.169523E+08  -0.459468E+00   0.994035E+07   0.994034E+07   0.336335E+02   0.388070E+05   0.490824E+00  -0.185373E+14
   0.592125E-04   0.169539E+08   0.169539E+08   0.221297E+08   0.221149E+08   0.169547E+08   0.169539E+08   0.169539E+08   0.169598E+08  -0.459669E+00   0.994275E+07   0.994274E+07   0.371054E+02   0.318272E+05   0.491083E+00  -0.167923E+14
   0.653814E-04   0.169630E+08   0.169629E+08   0.220386E+08   0.220207E+08   0.169635E+08   0.169630E+08   0.169630E+08   0.169688E+08  -0.459913E+00   0.994566E+07   0.994566E+07   0.409280E+02   0.261024E+05   0.491396E+00  -0.152123E+14
   0.721930E-04   0.169740E+08   0.169739E+08   0.219281E+08   0.219062E+08   0.169741E+08   0.169740E+08   0.169740E+08   0.169798E+08  -0.460210E+00   0.994920E+07   0.994919E+07   0.451340E+02   0.214071E+05   0.491772E+00  -0.137819E+14
   0.797142E-04   0.169873E+08   0.169873E+08   0.217939E+08   0.217674E+08   0.169870E+08   0.169873E+08   0.169873E+08   0.169931E+08  -0.460569E+00   0.995349E+07   0.995348E+07   0.497582E+02   0.175561E+05   0.492225E+00  -0.124869E+14
   0.880190E-04   0.170034E+08   0.170034E+08   0.216313E+08   0.215991E+08   0.170025E+08   0.170034E+08   0.170034E+08   0.170092E+08  -0.461004E+00   0.995869E+07   0.995868E+07   0.548374E+02   0.143977E+05   0.492767E+00  -0.113147E+14
