#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.128207E+08   0.128207E+08   0.170819E+08   0.170815E+08   0.128228E+08   0.128207E+08   0.128207E+08   0.128252E+08  -0.463521E+00   0.718305E+07   0.718305E+07   0.606112E+01   0.753596E+06   0.743423E+00  -0.722183E+14
   0.109829E-04   0.128209E+08   0.128209E+08   0.170795E+08   0.170790E+08   0.128230E+08   0.128209E+08   0.128209E+08   0.128255E+08  -0.463530E+00   0.718316E+07   0.718316E+07   0.669238E+01   0.618146E+06   0.743408E+00  -0.654053E+14
   0.121272E-04   0.128212E+08   0.128212E+08   0.170767E+08   0.170760E+08   0.128233E+08   0.128212E+08   0.128212E+08   0.128258E+08  -0.463541E+00   0.718329E+07   0.718329E+07   0.738934E+01   0.507050E+06   0.743389E+00  -0.592352E+14
   0.133906E-04   0.128216E+08   0.128216E+08   0.170732E+08   0.170724E+08   0.128237E+08   0.128216E+08   0.128216E+08   0.128262E+08  -0.463555E+00   0.718345E+07   0.718345E+07   0.815882E+01   0.415929E+06   0.743367E+00  -0.536474E+14
   0.147857E-04   0.128221E+08   0.128221E+08   0.170689E+08   0.170680E+08   0.128241E+08   0.128221E+08   0.128221E+08   0.128266E+08  -0.463571E+00   0.718364E+07   0.718364E+07   0.900833E+01   0.341192E+06   0.743340E+00  -0.485869E+14
   0.163261E-04   0.128226E+08   0.128226E+08   0.170637E+08   0.170625E+08   0.128247E+08   0.128226E+08   0.128226E+08   0.128272E+08  -0.463592E+00   0.718388E+07   0.718388E+07   0.994619E+01   0.279893E+06   0.743306E+00  -0.440040E+14
   0.180270E-04   0.128233E+08   0.128233E+08   0.170573E+08   0.170559E+08   0.128254E+08   0.128233E+08   0.128233E+08   0.128279E+08  -0.463616E+00   0.718416E+07   0.718416E+07   0.109815E+02   0.229616E+06   0.743266E+00  -0.398537E+14
   0.199051E-04   0.128242E+08   0.128242E+08   0.170496E+08   0.170479E+08   0.128262E+08   0.128242E+08   0.128242E+08   0.128287E+08  -0.463647E+00   0.718451E+07   0.718451E+07   0.121244E+02   0.188379E+06   0.743217E+00  -0.360952E+14
   0.219788E-04   0.128252E+08   0.128252E+08   0.170401E+08   0.170381E+08   0.128271E+08   0.128252E+08   0.128252E+08   0.128297E+08  -0.463683E+00   0.718494E+07   0.718494E+07   0.133860E+02   0.154556E+06   0.743156E+00  -0.326914E+14
   0.242687E-04   0.128264E+08   0.128264E+08   0.170286E+08   0.170262E+08   0.128283E+08   0.128264E+08   0.128264E+08   0.128310E+08  -0.463728E+00   0.718546E+07   0.718545E+07   0.147784E+02   0.126815E+06   0.743083E+00  -0.296091E+14
   0.267970E-04   0.128280E+08   0.128279E+08   0.170146E+08   0.170116E+08   0.128298E+08   0.128280E+08   0.128280E+08   0.128325E+08  -0.463783E+00   0.718609E+07   0.718609E+07   0.163151E+02   0.104061E+06   0.742994E+00  -0.268177E+14
   0.295888E-04   0.128298E+08   0.128298E+08   0.169976E+08   0.169939E+08   0.128316E+08   0.128298E+08   0.128298E+08   0.128344E+08  -0.463849E+00   0.718686E+07   0.718686E+07   0.180110E+02   0.853990E+05   0.742885E+00  -0.242900E+14
   0.326714E-04   0.128321E+08   0.128321E+08   0.169768E+08   0.169723E+08   0.128338E+08   0.128321E+08   0.128321E+08   0.128366E+08  -0.463930E+00   0.718780E+07   0.718779E+07   0.198821E+02   0.700922E+05   0.742753E+00  -0.220011E+14
   0.360752E-04   0.128348E+08   0.128348E+08   0.169515E+08   0.169460E+08   0.128364E+08   0.128348E+08   0.128348E+08   0.128393E+08  -0.464029E+00   0.718894E+07   0.718894E+07   0.219464E+02   0.575376E+05   0.742591E+00  -0.199284E+14
   0.398336E-04   0.128382E+08   0.128381E+08   0.169207E+08   0.169140E+08   0.128397E+08   0.128382E+08   0.128381E+08   0.128427E+08  -0.464149E+00   0.719033E+07   0.719033E+07   0.242233E+02   0.472403E+05   0.742395E+00  -0.180516E+14
   0.439836E-04   0.128422E+08   0.128422E+08   0.168831E+08   0.168750E+08   0.128436E+08   0.128422E+08   0.128422E+08   0.128467E+08  -0.464295E+00   0.719203E+07   0.719202E+07   0.267342E+02   0.387944E+05   0.742156E+00  -0.163522E+14
   0.485659E-04   0.128472E+08   0.128472E+08   0.168375E+08   0.168276E+08   0.128484E+08   0.128472E+08   0.128472E+08   0.128517E+08  -0.464474E+00   0.719409E+07   0.719409E+07   0.295022E+02   0.318670E+05   0.741865E+00  -0.148136E+14
   0.536256E-04   0.128532E+08   0.128532E+08   0.167820E+08   0.167699E+08   0.128542E+08   0.128532E+08   0.128532E+08   0.128577E+08  -0.464691E+00   0.719661E+07   0.719660E+07   0.325526E+02   0.261851E+05   0.741512E+00  -0.134206E+14
   0.592125E-04   0.128606E+08   0.128606E+08   0.167145E+08   0.166998E+08   0.128613E+08   0.128606E+08   0.128606E+08   0.128650E+08  -0.464955E+00   0.719967E+07   0.719966E+07   0.359129E+02   0.215247E+05   0.741083E+00  -0.121595E+14
   0.653814E-04   0.128695E+08   0.128695E+08   0.166325E+08   0.166146E+08   0.128699E+08   0.128695E+08   0.128695E+08   0.128740E+08  -0.465276E+00   0.720340E+07   0.720339E+07   0.396124E+02   0.177021E+05   0.740561E+00  -0.110179E+14
   0.721930E-04   0.128804E+08   0.128804E+08   0.165330E+08   0.165113E+08   0.128804E+08   0.128804E+08   0.128804E+08   0.128848E+08  -0.465667E+00   0.720793E+07   0.720792E+07   0.436831E+02   0.145667E+05   0.739929E+00  -0.998462E+13
   0.797142E-04   0.128936E+08   0.128936E+08   0.164124E+08   0.163860E+08   0.128932E+08   0.128936E+08   0.128936E+08   0.128980E+08  -0.466142E+00   0.721343E+07   0.721342E+07   0.481584E+02   0.119948E+05   0.739163E+00  -0.904945E+13
   0.880190E-04   0.129097E+08   0.129096E+08   0.162662E+08   0.162343E+08   0.129086E+08   0.129096E+08   0.129096E+08   0.129140E+08  -0.466718E+00   0.722012E+07   0.722011E+07   0.530741E+02   0.988512E+04   0.738236E+00  -0.820321E+13
   0.971891E-04   0.129291E+08   0.129291E+08   0.160895E+08   0.160509E+08   0.129274E+08   0.129291E+08   0.129291E+08   0.129334E+08  -0.467417E+00   0.722824E+07   0.722822E+07   0.584671E+02   0.815449E+04   0.737117E+00  -0.743757E+13
   0.107314E-03   0.129527E+08   0.129526E+08   0.158762E+08   0.158295E+08   0.129501E+08   0.129527E+08   0.129527E+08   0.129569E+08  -0.468265E+00   0.723808E+07   0.723806E+07   0.643754E+02   0.673468E+04   0.735767E+00  -0.674498E+13
   0.118495E-03   0.129812E+08   0.129812E+08   0.156193E+08   0.155630E+08   0.129776E+08   0.129812E+08   0.129812E+08   0.129854E+08  -0.469290E+00   0.725000E+07   0.724997E+07   0.708370E+02   0.556974E+04   0.734143E+00  -0.611863E+13
   0.130840E-03   0.130157E+08   0.130156E+08   0.153107E+08   0.152429E+08   0.130108E+08   0.130157E+08   0.130157E+08   0.130198E+08  -0.470529E+00   0.726441E+07   0.726438E+07   0.778888E+02   0.461376E+04   0.732195E+00  -0.555234E+13
   0.144471E-03   0.130573E+08   0.130572E+08   0.149412E+08   0.148598E+08   0.130509E+08   0.130573E+08   0.130573E+08   0.130613E+08  -0.472023E+00   0.728180E+07   0.728176E+07   0.855644E+02   0.382908E+04   0.729867E+00  -0.504050E+13
   0.159522E-03   0.131074E+08   0.131072E+08   0.145007E+08   0.144033E+08   0.130990E+08   0.131073E+08   0.131074E+08   0.131112E+08  -0.473822E+00   0.730276E+07   0.730271E+07   0.938926E+02   0.318477E+04   0.727095E+00  -0.457805E+13
   0.176142E-03   0.131674E+08   0.131672E+08   0.139781E+08   0.138620E+08   0.131568E+08   0.131674E+08   0.131674E+08   0.131711E+08  -0.475979E+00   0.732793E+07   0.732788E+07   0.102893E+03   0.265548E+04   0.723812E+00  -0.416040E+13
   0.194493E-03   0.132393E+08   0.132390E+08   0.133619E+08   0.132244E+08   0.132258E+08   0.132392E+08   0.132392E+08   0.132427E+08  -0.478560E+00   0.735810E+07   0.735803E+07   0.112574E+03   0.222037E+04   0.719944E+00  -0.378336E+13
   0.214755E-03   0.133249E+08   0.133246E+08   0.126410E+08   0.124791E+08   0.133080E+08   0.133247E+08   0.133248E+08   0.133281E+08  -0.481635E+00   0.739409E+07   0.739401E+07   0.122923E+03   0.186233E+04   0.715418E+00  -0.344315E+13
   0.237129E-03   0.134263E+08   0.134260E+08   0.118056E+08   0.116164E+08   0.134054E+08   0.134262E+08   0.134263E+08   0.134293E+08  -0.485282E+00   0.743687E+07   0.743677E+07   0.133906E+03   0.156734E+04   0.710165E+00  -0.313632E+13
   0.261834E-03   0.135461E+08   0.135456E+08   0.108488E+08   0.106300E+08   0.135200E+08   0.135459E+08   0.135460E+08   0.135487E+08  -0.489584E+00   0.748744E+07   0.748733E+07   0.145455E+03   0.132384E+04   0.704122E+00  -0.285971E+13
   0.289112E-03   0.136864E+08   0.136858E+08   0.976936E+07   0.951908E+07   0.136542E+08   0.136861E+08   0.136863E+08   0.136887E+08  -0.494626E+00   0.754688E+07   0.754674E+07   0.157460E+03   0.112238E+04   0.697244E+00  -0.261045E+13
   0.319233E-03   0.138496E+08   0.138489E+08   0.857405E+07   0.829206E+07   0.138099E+08   0.138493E+08   0.138495E+08   0.138516E+08  -0.500492E+00   0.761622E+07   0.761606E+07   0.169758E+03   0.955184E+03   0.689507E+00  -0.238587E+13
   0.352491E-03   0.140378E+08   0.140371E+08   0.728173E+07   0.696984E+07   0.139890E+08   0.140375E+08   0.140377E+08   0.140394E+08  -0.507258E+00   0.769647E+07   0.769628E+07   0.182128E+03   0.815880E+03   0.680923E+00  -0.218352E+13
   0.389215E-03   0.142528E+08   0.142519E+08   0.592700E+07   0.558992E+07   0.141930E+08   0.142524E+08   0.142526E+08   0.142539E+08  -0.514986E+00   0.778845E+07   0.778822E+07   0.194276E+03   0.699262E+03   0.671537E+00  -0.200113E+13
   0.429764E-03   0.144956E+08   0.144945E+08   0.456327E+07   0.420946E+07   0.144223E+08   0.144950E+08   0.144954E+08   0.144962E+08  -0.523715E+00   0.789272E+07   0.789246E+07   0.205837E+03   0.601086E+03   0.661442E+00  -0.183658E+13
   0.474538E-03   0.147663E+08   0.147650E+08   0.326358E+07   0.290589E+07   0.146767E+08   0.147656E+08   0.147660E+08   0.147665E+08  -0.533451E+00   0.800947E+07   0.800916E+07   0.216377E+03   0.517914E+03   0.650772E+00  -0.168790E+13
   0.523976E-03   0.150639E+08   0.150624E+08   0.211683E+07   0.177246E+07   0.149546E+08   0.150631E+08   0.150636E+08   0.150637E+08  -0.544159E+00   0.813838E+07   0.813802E+07   0.225410E+03   0.446975E+03   0.639701E+00  -0.155324E+13
   0.578566E-03   0.153861E+08   0.153844E+08   0.121660E+07   0.906124E+06   0.152529E+08   0.153852E+08   0.153858E+08   0.153855E+08  -0.555755E+00   0.827851E+07   0.827811E+07   0.232431E+03   0.386060E+03   0.628432E+00  -0.143091E+13
   0.638842E-03   0.157290E+08   0.157270E+08   0.640644E+06   0.385504E+06   0.155669E+08   0.157279E+08   0.157287E+08   0.157281E+08  -0.568104E+00   0.842826E+07   0.842780E+07   0.236963E+03   0.333418E+03   0.617185E+00  -0.131934E+13
   0.705398E-03   0.160874E+08   0.160851E+08   0.422350E+06   0.240849E+06   0.158904E+08   0.160861E+08   0.160870E+08   0.160862E+08  -0.581014E+00   0.858534E+07   0.858484E+07   0.238623E+03   0.287679E+03   0.606176E+00  -0.121712E+13
   0.778888E-03   0.164546E+08   0.164520E+08   0.521842E+06   0.424366E+06   0.162158E+08   0.164531E+08   0.164542E+08   0.164532E+08  -0.594250E+00   0.874685E+07   0.874629E+07   0.237179E+03   0.247774E+03   0.595605E+00  -0.112302E+13
   0.860035E-03   0.168232E+08   0.168203E+08   0.813491E+06   0.798982E+06   0.165343E+08   0.168214E+08   0.168227E+08   0.168216E+08  -0.607540E+00   0.890940E+07   0.890880E+07   0.232596E+03   0.212870E+03   0.585639E+00  -0.103596E+13
   0.949635E-03   0.171852E+08   0.171819E+08   0.111152E+07   0.116826E+07   0.168364E+08   0.171830E+08   0.171846E+08   0.171833E+08  -0.620594E+00   0.906936E+07   0.906872E+07   0.225033E+03   0.182315E+03   0.576403E+00  -0.955060E+12
   0.104857E-02   0.175325E+08   0.175290E+08   0.124432E+07   0.135733E+07   0.171127E+08   0.175299E+08   0.175319E+08   0.175303E+08  -0.633121E+00   0.922302E+07   0.922234E+07   0.214796E+03   0.155586E+03   0.567977E+00  -0.879602E+12
   0.115781E-02   0.178578E+08   0.178540E+08   0.114984E+07   0.131315E+07   0.173541E+08   0.178548E+08   0.178572E+08   0.178551E+08  -0.644851E+00   0.936691E+07   0.936621E+07   0.202267E+03   0.132257E+03   0.560401E+00  -0.809037E+12
   0.127844E-02   0.181546E+08   0.181507E+08   0.914304E+06   0.113991E+07   0.175528E+08   0.181511E+08   0.181540E+08   0.181514E+08  -0.655549E+00   0.949795E+07   0.949723E+07   0.187872E+03   0.111965E+03   0.553675E+00  -0.742953E+12
   0.141163E-02   0.184178E+08   0.184138E+08   0.681660E+06   0.994472E+06   0.177027E+08   0.184138E+08   0.184172E+08   0.184140E+08  -0.665030E+00   0.961363E+07   0.961290E+07   0.172135E+03   0.943920E+02   0.547773E+00  -0.681048E+12
   0.155869E-02   0.186436E+08   0.186395E+08   0.493476E+06   0.469062E+06   0.177989E+08   0.186390E+08   0.186430E+08   0.186391E+08  -0.673155E+00   0.971211E+07   0.971138E+07   0.155761E+03   0.792511E+02   0.542648E+00  -0.623108E+12
   0.172108E-02   0.188296E+08   0.188255E+08   0.279558E+06   0.388561E+06   0.178383E+08   0.188242E+08   0.188289E+08   0.188243E+08  -0.679842E+00   0.979200E+07   0.979128E+07   0.139600E+03   0.662793E+02   0.538233E+00  -0.568958E+12
   0.190039E-02   0.189745E+08   0.189704E+08   0.638068E+05   0.321149E+06   0.178194E+08   0.189683E+08   0.189738E+08   0.189684E+08  -0.685041E+00   0.985260E+07   0.985190E+07   0.124448E+03   0.552236E+02   0.534458E+00  -0.518465E+12
   0.209838E-02   0.190779E+08   0.190738E+08  -0.511065E+04   0.264842E+06   0.177425E+08   0.190709E+08   0.190772E+08   0.190710E+08  -0.688742E+00   0.989367E+07   0.989297E+07   0.110886E+03   0.458501E+02   0.531253E+00  -0.471503E+12
   0.231699E-02   0.191405E+08   0.191363E+08   0.418542E+05   0.217935E+06   0.176088E+08   0.191325E+08   0.191398E+08   0.191326E+08  -0.690965E+00   0.991534E+07   0.991465E+07   0.992590E+02   0.379434E+02   0.528547E+00  -0.427951E+12
   0.255838E-02   0.191632E+08   0.191590E+08   0.660474E+05   0.178962E+06   0.174208E+08   0.191543E+08   0.191625E+08   0.191543E+08  -0.691747E+00   0.991799E+07   0.991730E+07   0.895712E+02   0.313054E+02   0.526272E+00  -0.387676E+12
   0.282492E-02   0.191470E+08   0.191425E+08   0.986538E+05   0.146659E+06   0.171806E+08   0.191369E+08   0.191462E+08   0.191369E+08  -0.691118E+00   0.990180E+07   0.990111E+07   0.813850E+02   0.257556E+02   0.524364E+00  -0.350525E+12
   0.311923E-02   0.190929E+08   0.190882E+08   0.683312E+05   0.119950E+06   0.168905E+08   0.190817E+08   0.190922E+08   0.190818E+08  -0.689125E+00   0.986732E+07   0.986662E+07   0.740822E+02   0.211338E+02   0.522769E+00  -0.316346E+12
   0.344419E-02   0.190024E+08   0.189974E+08   0.139189E+05   0.979154E+05   0.165521E+08   0.189899E+08   0.190015E+08   0.189900E+08  -0.685809E+00   0.981497E+07   0.981428E+07   0.671412E+02   0.172980E+02   0.521438E+00  -0.284979E+12
   0.380302E-02   0.188762E+08   0.188710E+08  -0.171135E+05   0.797765E+05   0.161667E+08   0.188625E+08   0.188753E+08   0.188625E+08  -0.681206E+00   0.974515E+07   0.974446E+07   0.604348E+02   0.141247E+02   0.520329E+00  -0.256254E+12
   0.419923E-02   0.187153E+08   0.187097E+08   0.794775E+04   0.648745E+05   0.157357E+08   0.187003E+08   0.187144E+08   0.187003E+08  -0.675345E+00   0.965812E+07   0.965743E+07   0.542186E+02   0.115070E+02   0.519406E+00  -0.230003E+12
   0.463671E-02   0.185202E+08   0.185142E+08   0.176637E+05   0.526549E+05   0.152606E+08   0.185038E+08   0.185192E+08   0.185038E+08  -0.668248E+00   0.955406E+07   0.955338E+07   0.487713E+02   0.935345E+01   0.518636E+00  -0.206058E+12
   0.511978E-02   0.182912E+08   0.182847E+08  -0.281488E+04   0.426532E+05   0.147444E+08   0.182733E+08   0.182901E+08   0.182733E+08  -0.659926E+00   0.943306E+07   0.943238E+07   0.440237E+02   0.758600E+01   0.517995E+00  -0.184252E+12
   0.565317E-02   0.180291E+08   0.180219E+08  -0.124616E+05   0.344824E+05   0.141652E+08   0.180096E+08   0.180279E+08   0.180096E+08  -0.650400E+00   0.929533E+07   0.929466E+07   0.396799E+02   0.613880E+01   0.517456E+00  -0.164431E+12
   0.624213E-02   0.177325E+08   0.177247E+08  -0.154742E+05   0.278170E+05   0.135569E+08   0.177115E+08   0.177312E+08   0.177115E+08  -0.639633E+00   0.914025E+07   0.913958E+07   0.356519E+02   0.495611E+01   0.517006E+00  -0.146432E+12
   0.689245E-02   0.174018E+08   0.173931E+08  -0.362533E+05   0.223897E+05   0.129086E+08   0.173791E+08   0.174004E+08   0.173791E+08  -0.627631E+00   0.896784E+07   0.896718E+07   0.320797E+02   0.399169E+01   0.516627E+00  -0.130114E+12
   0.761052E-02   0.170366E+08   0.170268E+08  -0.312503E+05   0.179783E+05   0.122300E+08   0.170122E+08   0.170349E+08   0.170122E+08  -0.614379E+00   0.877784E+07   0.877718E+07   0.289118E+02   0.320682E+01   0.516306E+00  -0.115341E+12
   0.840340E-02   0.166361E+08   0.166250E+08  -0.109880E+05   0.143989E+05   0.115305E+08   0.166101E+08   0.166342E+08   0.166101E+08  -0.599857E+00   0.856992E+07   0.856926E+07   0.260301E+02   0.256943E+01   0.516035E+00  -0.101984E+12
   0.927889E-02   0.161998E+08   0.161873E+08  -0.197157E+05   0.115000E+05   0.108105E+08   0.161722E+08   0.161977E+08   0.161722E+08  -0.584044E+00   0.834373E+07   0.834308E+07   0.234718E+02   0.205279E+01   0.515803E+00  -0.899238E+11
   0.102456E-01   0.157271E+08   0.157128E+08  -0.959677E+04   0.915687E+04   0.100707E+08   0.156980E+08   0.157247E+08   0.156980E+08  -0.566917E+00   0.809891E+07   0.809826E+07   0.211882E+02   0.163493E+01   0.515604E+00  -0.790496E+11
   0.113130E-01   0.152172E+08   0.152008E+08  -0.107561E+05   0.726670E+04   0.931864E+07   0.151865E+08   0.152144E+08   0.151865E+08  -0.548446E+00   0.783500E+07   0.783435E+07   0.191513E+02   0.129770E+01   0.515432E+00  -0.692582E+11
   0.124916E-01   0.146691E+08   0.146504E+08  -0.614439E+04   0.574527E+04   0.856241E+07   0.146371E+08   0.146659E+08   0.146371E+08  -0.528603E+00   0.755159E+07   0.755094E+07   0.173399E+02   0.102614E+01   0.515282E+00  -0.604546E+11
   0.137930E-01   0.140824E+08   0.140610E+08  -0.789834E+04   0.452360E+04   0.780834E+07   0.140491E+08   0.140788E+08   0.140491E+08  -0.507370E+00   0.724838E+07   0.724773E+07   0.157269E+02   0.808035E+00   0.515150E+00  -0.525522E+11
   0.152300E-01   0.134568E+08   0.134323E+08  -0.194243E+03   0.354525E+04   0.705962E+07   0.134225E+08   0.134527E+08   0.134225E+08  -0.484739E+00   0.692525E+07   0.692460E+07   0.142859E+02   0.633323E+00   0.515034E+00  -0.454720E+11
   0.168167E-01   0.128076E+08   0.127797E+08  -0.330174E+04   0.276736E+04   0.633388E+07   0.127723E+08   0.128029E+08   0.127723E+08  -0.461260E+00   0.659003E+07   0.658937E+07   0.130043E+02   0.494387E+00   0.514931E+00  -0.391882E+11
   0.185687E-01   0.121097E+08   0.120781E+08  -0.342968E+04   0.214593E+04   0.562264E+07   0.120737E+08   0.121044E+08   0.120737E+08  -0.436029E+00   0.622981E+07   0.622915E+07   0.118354E+02   0.383385E+00   0.514838E+00  -0.335506E+11
   0.205033E-01   0.113782E+08   0.113428E+08   0.102388E+04   0.165363E+04   0.494016E+07   0.113418E+08   0.113723E+08   0.113418E+08  -0.409599E+00   0.585243E+07   0.585177E+07   0.107629E+02   0.295441E+00   0.514755E+00  -0.285444E+11
   0.226393E-01   0.106075E+08   0.105683E+08  -0.485366E+03   0.126431E+04   0.428872E+07   0.105711E+08   0.106009E+08   0.105711E+08  -0.381763E+00   0.545496E+07   0.545430E+07   0.975592E+01   0.225888E+00   0.514680E+00  -0.240955E+11
   0.249980E-01   0.982530E+07   0.978248E+07  -0.454434E+03   0.960409E+03   0.368403E+07   0.978908E+07   0.981811E+07   0.978908E+07  -0.353523E+00   0.505169E+07   0.505103E+07   0.879786E+01   0.171593E+00   0.514612E+00  -0.202087E+11
