#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.144607E+08   0.144607E+08   0.192657E+08   0.192653E+08   0.144629E+08   0.144607E+08   0.144607E+08   0.144659E+08  -0.359478E+00   0.153447E+08   0.153447E+08   0.658205E+01   0.100489E+07  -0.275867E+00  -0.154275E+15
   0.109829E-04   0.144624E+08   0.144624E+08   0.192646E+08   0.192641E+08   0.144646E+08   0.144624E+08   0.144624E+08   0.144676E+08  -0.359520E+00   0.153451E+08   0.153451E+08   0.726756E+01   0.824154E+06  -0.275638E+00  -0.139723E+15
   0.121272E-04   0.144645E+08   0.144645E+08   0.192633E+08   0.192627E+08   0.144666E+08   0.144645E+08   0.144645E+08   0.144696E+08  -0.359571E+00   0.153456E+08   0.153456E+08   0.802442E+01   0.675917E+06  -0.275359E+00  -0.126544E+15
   0.133906E-04   0.144670E+08   0.144670E+08   0.192617E+08   0.192610E+08   0.144691E+08   0.144670E+08   0.144670E+08   0.144722E+08  -0.359633E+00   0.153462E+08   0.153462E+08   0.886002E+01   0.554334E+06  -0.275020E+00  -0.114609E+15
   0.147857E-04   0.144701E+08   0.144701E+08   0.192598E+08   0.192588E+08   0.144722E+08   0.144701E+08   0.144701E+08   0.144752E+08  -0.359710E+00   0.153470E+08   0.153470E+08   0.978255E+01   0.454612E+06  -0.274606E+00  -0.103800E+15
   0.163261E-04   0.144738E+08   0.144738E+08   0.192574E+08   0.192562E+08   0.144759E+08   0.144738E+08   0.144738E+08   0.144790E+08  -0.359802E+00   0.153479E+08   0.153479E+08   0.108010E+02   0.372821E+06  -0.274102E+00  -0.940121E+14
   0.180270E-04   0.144784E+08   0.144784E+08   0.192545E+08   0.192531E+08   0.144804E+08   0.144784E+08   0.144784E+08   0.144835E+08  -0.359916E+00   0.153491E+08   0.153491E+08   0.119253E+02   0.305736E+06  -0.273488E+00  -0.851481E+14
   0.199051E-04   0.144839E+08   0.144839E+08   0.192510E+08   0.192492E+08   0.144860E+08   0.144839E+08   0.144839E+08   0.144891E+08  -0.360053E+00   0.153505E+08   0.153505E+08   0.131664E+02   0.250712E+06  -0.272740E+00  -0.771211E+14
   0.219788E-04   0.144907E+08   0.144907E+08   0.192466E+08   0.192445E+08   0.144927E+08   0.144907E+08   0.144907E+08   0.144958E+08  -0.360221E+00   0.153521E+08   0.153521E+08   0.145364E+02   0.205583E+06  -0.271831E+00  -0.698522E+14
   0.242687E-04   0.144989E+08   0.144989E+08   0.192413E+08   0.192388E+08   0.145009E+08   0.144989E+08   0.144989E+08   0.145041E+08  -0.360426E+00   0.153542E+08   0.153542E+08   0.160484E+02   0.168567E+06  -0.270725E+00  -0.632700E+14
   0.267970E-04   0.145090E+08   0.145090E+08   0.192349E+08   0.192318E+08   0.145109E+08   0.145090E+08   0.145090E+08   0.145141E+08  -0.360675E+00   0.153567E+08   0.153567E+08   0.177172E+02   0.138208E+06  -0.269379E+00  -0.573096E+14
   0.295888E-04   0.145212E+08   0.145212E+08   0.192270E+08   0.192232E+08   0.145230E+08   0.145212E+08   0.145212E+08   0.145263E+08  -0.360978E+00   0.153597E+08   0.153597E+08   0.195588E+02   0.113307E+06  -0.267744E+00  -0.519126E+14
   0.326714E-04   0.145360E+08   0.145360E+08   0.192174E+08   0.192128E+08   0.145378E+08   0.145360E+08   0.145360E+08   0.145412E+08  -0.361346E+00   0.153635E+08   0.153634E+08   0.215907E+02   0.928834E+05  -0.265759E+00  -0.470258E+14
   0.360752E-04   0.145541E+08   0.145541E+08   0.192057E+08   0.192001E+08   0.145558E+08   0.145541E+08   0.145541E+08   0.145592E+08  -0.361795E+00   0.153680E+08   0.153680E+08   0.238323E+02   0.761322E+05  -0.263350E+00  -0.426013E+14
   0.398336E-04   0.145761E+08   0.145760E+08   0.191913E+08   0.191845E+08   0.145776E+08   0.145761E+08   0.145761E+08   0.145812E+08  -0.362340E+00   0.153734E+08   0.153734E+08   0.263048E+02   0.623931E+05  -0.260430E+00  -0.385955E+14
   0.439836E-04   0.146027E+08   0.146027E+08   0.191738E+08   0.191654E+08   0.146041E+08   0.146027E+08   0.146027E+08   0.146079E+08  -0.363002E+00   0.153801E+08   0.153801E+08   0.290313E+02   0.511246E+05  -0.256895E+00  -0.349690E+14
   0.485659E-04   0.146351E+08   0.146351E+08   0.191523E+08   0.191421E+08   0.146363E+08   0.146351E+08   0.146351E+08   0.146402E+08  -0.363805E+00   0.153881E+08   0.153881E+08   0.320369E+02   0.418824E+05  -0.252622E+00  -0.316862E+14
   0.536256E-04   0.146744E+08   0.146744E+08   0.191260E+08   0.191136E+08   0.146754E+08   0.146744E+08   0.146744E+08   0.146795E+08  -0.364780E+00   0.153979E+08   0.153979E+08   0.353492E+02   0.343023E+05  -0.247467E+00  -0.287147E+14
   0.592125E-04   0.147220E+08   0.147219E+08   0.190937E+08   0.190787E+08   0.147227E+08   0.147220E+08   0.147220E+08   0.147271E+08  -0.365961E+00   0.154097E+08   0.154097E+08   0.389979E+02   0.280854E+05  -0.241261E+00  -0.260253E+14
   0.653814E-04   0.147795E+08   0.147795E+08   0.190542E+08   0.190359E+08   0.147799E+08   0.147795E+08   0.147795E+08   0.147846E+08  -0.367388E+00   0.154239E+08   0.154239E+08   0.430148E+02   0.229868E+05  -0.233810E+00  -0.235915E+14
   0.721930E-04   0.148490E+08   0.148490E+08   0.190056E+08   0.189834E+08   0.148490E+08   0.148490E+08   0.148490E+08   0.148541E+08  -0.369112E+00   0.154411E+08   0.154411E+08   0.474345E+02   0.188054E+05  -0.224893E+00  -0.213894E+14
   0.797142E-04   0.149327E+08   0.149327E+08   0.189458E+08   0.189190E+08   0.149322E+08   0.149327E+08   0.149327E+08   0.149378E+08  -0.371190E+00   0.154617E+08   0.154617E+08   0.522934E+02   0.153765E+05  -0.214263E+00  -0.193971E+14
   0.880190E-04   0.150333E+08   0.150333E+08   0.188723E+08   0.188397E+08   0.150323E+08   0.150333E+08   0.150333E+08   0.150384E+08  -0.373686E+00   0.154864E+08   0.154864E+08   0.576300E+02   0.125649E+05  -0.201648E+00  -0.175951E+14
   0.971891E-04   0.151539E+08   0.151538E+08   0.187815E+08   0.187421E+08   0.151521E+08   0.151539E+08   0.151539E+08   0.151589E+08  -0.376678E+00   0.155160E+08   0.155159E+08   0.634845E+02   0.102596E+05  -0.186757E+00  -0.159653E+14
   0.107314E-03   0.152979E+08   0.152978E+08   0.186694E+08   0.186217E+08   0.152952E+08   0.152978E+08   0.152979E+08   0.153028E+08  -0.380250E+00   0.155511E+08   0.155510E+08   0.698976E+02   0.836982E+04  -0.169294E+00  -0.144916E+14
   0.118495E-03   0.154690E+08   0.154689E+08   0.185307E+08   0.184733E+08   0.154653E+08   0.154690E+08   0.154690E+08   0.154739E+08  -0.384497E+00   0.155925E+08   0.155925E+08   0.769105E+02   0.682101E+04  -0.148966E+00  -0.131593E+14
   0.130840E-03   0.156714E+08   0.156713E+08   0.183590E+08   0.182898E+08   0.156663E+08   0.156713E+08   0.156714E+08   0.156762E+08  -0.389518E+00   0.156413E+08   0.156412E+08   0.845626E+02   0.555204E+04  -0.125508E+00  -0.119549E+14
   0.144471E-03   0.159092E+08   0.159090E+08   0.181461E+08   0.180631E+08   0.159026E+08   0.159091E+08   0.159092E+08   0.159140E+08  -0.395418E+00   0.156980E+08   0.156980E+08   0.928899E+02   0.451278E+04  -0.987076E-01  -0.108663E+14
   0.159522E-03   0.161866E+08   0.161864E+08   0.178822E+08   0.177829E+08   0.161780E+08   0.161865E+08   0.161865E+08   0.161913E+08  -0.402299E+00   0.157635E+08   0.157635E+08   0.101922E+03   0.366214E+04  -0.684370E-01  -0.988207E+13
   0.176142E-03   0.165073E+08   0.165070E+08   0.175550E+08   0.174368E+08   0.164964E+08   0.165072E+08   0.165072E+08   0.165118E+08  -0.410255E+00   0.158383E+08   0.158382E+08   0.111681E+03   0.296640E+04  -0.346842E-01  -0.899211E+13
   0.194493E-03   0.168742E+08   0.168740E+08   0.171504E+08   0.170104E+08   0.168604E+08   0.168741E+08   0.168742E+08   0.168787E+08  -0.419359E+00   0.159224E+08   0.159224E+08   0.122170E+03   0.239792E+04   0.241646E-02  -0.818694E+13
   0.214755E-03   0.172890E+08   0.172887E+08   0.166518E+08   0.164871E+08   0.172718E+08   0.172889E+08   0.172890E+08   0.172933E+08  -0.429649E+00   0.160156E+08   0.160155E+08   0.133378E+03   0.193400E+04   0.425617E-01  -0.745786E+13
   0.237129E-03   0.177514E+08   0.177511E+08   0.160409E+08   0.158487E+08   0.177299E+08   0.177513E+08   0.177514E+08   0.177555E+08  -0.441118E+00   0.161168E+08   0.161167E+08   0.145261E+03   0.155601E+04   0.852719E-01  -0.679686E+13
   0.261834E-03   0.182586E+08   0.182581E+08   0.152991E+08   0.150768E+08   0.182319E+08   0.182584E+08   0.182585E+08   0.182624E+08  -0.453695E+00   0.162241E+08   0.162240E+08   0.157743E+03   0.124861E+04   0.129902E+00  -0.619657E+13
   0.289112E-03   0.188046E+08   0.188040E+08   0.144091E+08   0.141554E+08   0.187716E+08   0.188043E+08   0.188045E+08   0.188082E+08  -0.467235E+00   0.163350E+08   0.163348E+08   0.170698E+03   0.999214E+03   0.175673E+00  -0.565024E+13
   0.319233E-03   0.193803E+08   0.193797E+08   0.133592E+08   0.130739E+08   0.193397E+08   0.193800E+08   0.193802E+08   0.193836E+08  -0.481510E+00   0.164457E+08   0.164455E+08   0.183946E+03   0.797419E+03   0.221726E+00  -0.515181E+13
   0.352491E-03   0.199735E+08   0.199727E+08   0.121469E+08   0.118321E+08   0.199236E+08   0.199731E+08   0.199734E+08   0.199764E+08  -0.496215E+00   0.165520E+08   0.165518E+08   0.197240E+03   0.634650E+03   0.267181E+00  -0.469588E+13
   0.389215E-03   0.205694E+08   0.205685E+08   0.107859E+08   0.104467E+08   0.205081E+08   0.205689E+08   0.205692E+08   0.205718E+08  -0.510984E+00   0.166492E+08   0.166489E+08   0.210257E+03   0.503818E+03   0.311206E+00  -0.427778E+13
   0.429764E-03   0.211517E+08   0.211506E+08   0.931122E+07   0.895650E+07   0.210768E+08   0.211512E+08   0.211515E+08   0.211536E+08  -0.525412E+00   0.167327E+08   0.167324E+08   0.222597E+03   0.399054E+03   0.353077E+00  -0.389359E+13
   0.474538E-03   0.217044E+08   0.217031E+08   0.778355E+07   0.742675E+07   0.216129E+08   0.217038E+08   0.217042E+08   0.217058E+08  -0.539104E+00   0.167984E+08   0.167981E+08   0.233789E+03   0.315494E+03   0.392215E+00  -0.354007E+13
   0.523976E-03   0.222132E+08   0.222117E+08   0.628875E+07   0.594760E+07   0.221016E+08   0.222124E+08   0.222130E+08   0.222141E+08  -0.551702E+00   0.168436E+08   0.168432E+08   0.243312E+03   0.249107E+03   0.428213E+00  -0.321467E+13
   0.578566E-03   0.226669E+08   0.226651E+08   0.492899E+07   0.462442E+07   0.225309E+08   0.226659E+08   0.226666E+08   0.226672E+08  -0.562930E+00   0.168666E+08   0.168662E+08   0.250623E+03   0.196559E+03   0.460834E+00  -0.291535E+13
   0.638842E-03   0.230582E+08   0.230561E+08   0.380331E+07   0.355665E+07   0.228929E+08   0.230571E+08   0.230579E+08   0.230581E+08  -0.572613E+00   0.168678E+08   0.168673E+08   0.255220E+03   0.155099E+03   0.490001E+00  -0.264045E+13
   0.705398E-03   0.233843E+08   0.233820E+08   0.297812E+07   0.280673E+07   0.231837E+08   0.233830E+08   0.233840E+08   0.233838E+08  -0.580679E+00   0.168484E+08   0.168479E+08   0.256696E+03   0.122471E+03   0.515767E+00  -0.238857E+13
   0.778888E-03   0.236463E+08   0.236436E+08   0.245547E+07   0.236735E+07   0.234034E+08   0.236447E+08   0.236458E+08   0.236453E+08  -0.587154E+00   0.168111E+08   0.168105E+08   0.254812E+03   0.968368E+02   0.538287E+00  -0.215841E+13
   0.860035E-03   0.238479E+08   0.238449E+08   0.215582E+07   0.214543E+07   0.235544E+08   0.238460E+08   0.238474E+08   0.238466E+08  -0.592137E+00   0.167589E+08   0.167582E+08   0.249540E+03   0.767115E+02   0.557786E+00  -0.194869E+13
   0.949635E-03   0.239950E+08   0.239918E+08   0.193775E+07   0.198603E+07   0.236412E+08   0.239928E+08   0.239945E+08   0.239934E+08  -0.595769E+00   0.166949E+08   0.166942E+08   0.241058E+03   0.609057E+02   0.574531E+00  -0.175809E+13
   0.104857E-02   0.240943E+08   0.240908E+08   0.166568E+07   0.174691E+07   0.236688E+08   0.240917E+08   0.240937E+08   0.240922E+08  -0.598215E+00   0.166221E+08   0.166214E+08   0.229709E+03   0.484756E+02   0.588811E+00  -0.158526E+13
   0.115781E-02   0.241523E+08   0.241485E+08   0.129903E+07   0.139316E+07   0.236423E+08   0.241493E+08   0.241517E+08   0.241496E+08  -0.599635E+00   0.165427E+08   0.165419E+08   0.215922E+03   0.386794E+02   0.600912E+00  -0.142883E+13
   0.127844E-02   0.241749E+08   0.241709E+08   0.926146E+06   0.102893E+07   0.235661E+08   0.241713E+08   0.241742E+08   0.241716E+08  -0.600175E+00   0.164583E+08   0.164575E+08   0.200183E+03   0.309389E+02   0.611113E+00  -0.128741E+13
   0.141163E-02   0.241670E+08   0.241629E+08   0.671643E+06   0.792742E+06   0.234442E+08   0.241629E+08   0.241663E+08   0.241631E+08  -0.599958E+00   0.163698E+08   0.163690E+08   0.183079E+03   0.248057E+02   0.619673E+00  -0.115967E+13
   0.155869E-02   0.241324E+08   0.241283E+08   0.538498E+06   0.607161E+06   0.232794E+08   0.241277E+08   0.241317E+08   0.241279E+08  -0.599076E+00   0.162775E+08   0.162767E+08   0.165376E+03   0.199307E+02   0.626828E+00  -0.104433E+13
