#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.113130E-01   0.190462E+08   0.190298E+08  -0.729930E+04   0.909553E+04   0.130173E+08   0.190150E+08   0.190435E+08   0.190150E+08  -0.815464E+00   0.134363E+08   0.134356E+08   0.199572E+02   0.894365E+00   0.704872E+00  -0.118772E+12
   0.124916E-01   0.183639E+08   0.183451E+08  -0.253644E+04   0.719267E+04   0.121059E+08   0.183311E+08   0.183607E+08   0.183311E+08  -0.786138E+00   0.129521E+08   0.129514E+08   0.180453E+02   0.707152E+00   0.704856E+00  -0.103689E+12
   0.137930E-01   0.176322E+08   0.176107E+08  -0.622072E+04   0.566416E+04   0.111838E+08   0.175981E+08   0.176286E+08   0.175981E+08  -0.754700E+00   0.124334E+08   0.124327E+08   0.163415E+02   0.556819E+00   0.704832E+00  -0.901451E+11
   0.152300E-01   0.168510E+08   0.168264E+08   0.397865E+04   0.443972E+04   0.102543E+08   0.168156E+08   0.168468E+08   0.168156E+08  -0.721145E+00   0.118801E+08   0.118795E+08   0.148185E+02   0.436411E+00   0.704802E+00  -0.780069E+11
   0.168167E-01   0.160395E+08   0.160116E+08  -0.153521E+04   0.346592E+04   0.933871E+07   0.160031E+08   0.160348E+08   0.160031E+08  -0.686298E+00   0.113058E+08   0.113052E+08   0.134641E+02   0.340671E+00   0.704767E+00  -0.672316E+11
   0.185687E-01   0.151664E+08   0.151348E+08  -0.239377E+04   0.268785E+04   0.842296E+07   0.151292E+08   0.151611E+08   0.151292E+08  -0.648822E+00   0.106884E+08   0.106877E+08   0.122296E+02   0.264186E+00   0.704728E+00  -0.575629E+11
   0.205033E-01   0.142510E+08   0.142156E+08   0.353329E+04   0.207136E+04   0.752575E+07   0.142132E+08   0.142450E+08   0.142132E+08  -0.609540E+00   0.100413E+08   0.100407E+08   0.110985E+02   0.203591E+00   0.704686E+00  -0.489756E+11
   0.226393E-01   0.132861E+08   0.132469E+08   0.822099E+03   0.158377E+04   0.664928E+07   0.132481E+08   0.132795E+08   0.132481E+08  -0.568150E+00   0.935966E+07   0.935898E+07   0.100395E+02   0.155669E+00   0.704641E+00  -0.413435E+11
   0.249980E-01   0.123065E+08   0.122637E+08   0.494561E+03   0.120312E+04   0.581702E+07   0.122686E+08   0.122993E+08   0.122686E+08  -0.526145E+00   0.866789E+07   0.866721E+07   0.903553E+01   0.118260E+00   0.704596E+00  -0.346752E+11
   0.276023E-01   0.113241E+08   0.112782E+08   0.702017E+03   0.907935E+03   0.503701E+07   0.112867E+08   0.113164E+08   0.112867E+08  -0.484033E+00   0.797436E+07   0.797370E+07   0.806426E+01   0.892503E-01   0.704550E+00  -0.288909E+11
   0.304780E-01   0.103432E+08   0.102953E+08   0.522138E+03   0.680117E+03   0.431284E+07   0.103067E+08   0.103352E+08   0.103067E+08  -0.442006E+00   0.728226E+07   0.728161E+07   0.709874E+01   0.668611E-01   0.704503E+00  -0.238940E+11
   0.336533E-01   0.939070E+07   0.934221E+07   0.187966E+03   0.506413E+03   0.365581E+07   0.935546E+07   0.938256E+07   0.935546E+07  -0.401212E+00   0.661044E+07   0.660982E+07   0.612946E+01   0.497890E-01   0.704457E+00  -0.196432E+11
   0.371593E-01   0.850099E+07   0.845377E+07  -0.540846E+02   0.375981E+03   0.307674E+07   0.846743E+07   0.849306E+07   0.846743E+07  -0.363129E+00   0.598325E+07   0.598267E+07   0.515860E+01   0.369692E-01   0.704412E+00  -0.161019E+11
   0.410307E-01   0.769600E+07   0.765218E+07   0.384664E+02   0.279171E+03   0.257794E+07   0.766446E+07   0.768865E+07   0.766446E+07  -0.328693E+00   0.541611E+07   0.541560E+07   0.419963E+01   0.274532E-01   0.704367E+00  -0.132004E+11
   0.451338E-01   0.702457E+07   0.698602E+07   0.210598E+03   0.210598E+03   0.217463E+07   0.699517E+07   0.701810E+07   0.699517E+07  -0.299990E+00   0.494364E+07   0.494320E+07   0.325837E+01   0.207068E-01   0.704360E+00  -0.109535E+11
   0.492368E-01   0.649334E+07   0.646090E+07   0.163592E+03   0.163592E+03   0.186278E+07   0.646601E+07   0.648790E+07   0.646601E+07  -0.277297E+00   0.456987E+07   0.456950E+07   0.253277E+01   0.160868E-01   0.704323E+00  -0.928162E+10
   0.533399E-01   0.606533E+07   0.603899E+07   0.130218E+03   0.130218E+03   0.161610E+07   0.603987E+07   0.606091E+07   0.603987E+07  -0.259022E+00   0.426887E+07   0.426856E+07   0.195491E+01   0.128064E-01   0.704290E+00  -0.800335E+10
   0.574430E-01   0.570494E+07   0.568396E+07   0.105620E+03   0.105620E+03   0.141452E+07   0.568113E+07   0.570142E+07   0.568113E+07  -0.243637E+00   0.401548E+07   0.401522E+07   0.152065E+01   0.103884E-01   0.704260E+00  -0.699056E+10
   0.615460E-01   0.538440E+07   0.536752E+07   0.868452E+02   0.868452E+02   0.124428E+07   0.536198E+07   0.538156E+07   0.536198E+07  -0.229950E+00   0.379004E+07   0.378981E+07   0.121653E+01   0.854263E-02   0.704233E+00  -0.615822E+10
   0.656491E-01   0.508226E+07   0.506799E+07   0.720496E+02   0.720496E+02   0.109604E+07   0.506101E+07   0.507986E+07   0.506101E+07  -0.217043E+00   0.357742E+07   0.357722E+07   0.102129E+01   0.708792E-02   0.704209E+00  -0.544945E+10
   0.697522E-01   0.478334E+07   0.477023E+07   0.600694E+02   0.600694E+02   0.963834E+06   0.476307E+07   0.478114E+07   0.476307E+07  -0.204266E+00   0.336693E+07   0.336674E+07   0.908744E+00   0.590987E-02   0.704186E+00  -0.482712E+10
   0.738552E-01   0.449020E+07   0.447703E+07   0.502952E+02   0.502952E+02   0.846323E+06   0.447075E+07   0.448799E+07   0.447075E+07  -0.191730E+00   0.316039E+07   0.316020E+07   0.852892E+00   0.494863E-02   0.704166E+00  -0.427928E+10
   0.779583E-01   0.419339E+07   0.417937E+07   0.421536E+02   0.421536E+02   0.740189E+06   0.417471E+07   0.419104E+07   0.417471E+07  -0.179034E+00   0.295120E+07   0.295101E+07   0.826787E+00   0.414785E-02   0.704147E+00  -0.378571E+10
   0.820614E-01   0.390744E+07   0.389222E+07   0.354461E+02   0.354461E+02   0.646722E+06   0.388947E+07   0.390489E+07   0.388947E+07  -0.166801E+00   0.274963E+07   0.274943E+07   0.810765E+00   0.348805E-02   0.704130E+00  -0.335079E+10
   0.861644E-01   0.364025E+07   0.362392E+07   0.299492E+02   0.299492E+02   0.565690E+06   0.362297E+07   0.363751E+07   0.362297E+07  -0.155372E+00   0.256130E+07   0.256110E+07   0.789894E+00   0.294730E-02   0.704114E+00  -0.297264E+10
   0.912856E-01   0.334315E+07   0.332607E+07   0.245028E+02   0.245028E+02   0.481147E+06   0.332675E+07   0.334028E+07   0.332675E+07  -0.142669E+00   0.235195E+07   0.235175E+07   0.744538E+00   0.241146E-02   0.704096E+00  -0.257653E+10
   0.964067E-01   0.309543E+07   0.307861E+07   0.203398E+02   0.203398E+02   0.413506E+06   0.307993E+07   0.309261E+07   0.307993E+07  -0.132084E+00   0.217750E+07   0.217731E+07   0.674658E+00   0.200186E-02   0.704080E+00  -0.225871E+10
   0.101528E+00   0.290014E+07   0.288458E+07   0.171829E+02   0.171829E+02   0.360410E+06   0.288552E+07   0.289753E+07   0.288552E+07  -0.123747E+00   0.204011E+07   0.203993E+07   0.586799E+00   0.169122E-02   0.704065E+00  -0.200945E+10
   0.106649E+00   0.275015E+07   0.273657E+07   0.147680E+02   0.147680E+02   0.318679E+06   0.273638E+07   0.274787E+07   0.273638E+07  -0.117350E+00   0.193469E+07   0.193453E+07   0.492859E+00   0.145358E-02   0.704052E+00  -0.181411E+10
   0.111770E+00   0.263065E+07   0.261930E+07   0.128627E+02   0.128627E+02   0.284926E+06   0.261765E+07   0.262874E+07   0.261765E+07  -0.112259E+00   0.185078E+07   0.185064E+07   0.405325E+00   0.126609E-02   0.704039E+00  -0.165592E+10
   0.116891E+00   0.252565E+07   0.251633E+07   0.112922E+02   0.112922E+02   0.256363E+06   0.251335E+07   0.252408E+07   0.251335E+07  -0.107786E+00   0.177706E+07   0.177694E+07   0.333828E+00   0.111152E-02   0.704028E+00  -0.152031E+10
   0.122012E+00   0.242268E+07   0.241484E+07   0.994235E+01   0.994235E+01   0.231112E+06   0.241100E+07   0.242136E+07   0.241100E+07  -0.103396E+00   0.170471E+07   0.170461E+07   0.283211E+00   0.978673E-03   0.704018E+00  -0.139720E+10
   0.127134E+00   0.231442E+07   0.230735E+07   0.874854E+01   0.874854E+01   0.208118E+06   0.230327E+07   0.231323E+07   0.230327E+07  -0.987764E-01   0.162856E+07   0.162847E+07   0.253199E+00   0.861172E-03   0.704009E+00  -0.128102E+10
   0.132255E+00   0.219885E+07   0.219190E+07   0.768034E+01   0.768034E+01   0.186939E+06   0.218817E+07   0.219768E+07   0.218817E+07  -0.938403E-01   0.154720E+07   0.154710E+07   0.239437E+00   0.756031E-03   0.704000E+00  -0.116989E+10
