#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.439836E-04   0.156406E+08   0.156406E+08   0.205954E+08   0.205872E+08   0.156420E+08   0.156406E+08   0.156406E+08   0.156461E+08  -0.459417E+00   0.993952E+07   0.993952E+07   0.274487E+02   0.576885E+05   0.490769E+00  -0.225991E+14
   0.485659E-04   0.156471E+08   0.156471E+08   0.205477E+08   0.205378E+08   0.156484E+08   0.156471E+08   0.156471E+08   0.156526E+08  -0.459608E+00   0.994180E+07   0.994179E+07   0.302908E+02   0.473128E+05   0.491014E+00  -0.204715E+14
   0.536256E-04   0.156550E+08   0.156550E+08   0.204897E+08   0.204776E+08   0.156561E+08   0.156550E+08   0.156550E+08   0.156605E+08  -0.459839E+00   0.994456E+07   0.994456E+07   0.334230E+02   0.388027E+05   0.491311E+00  -0.185451E+14
   0.592125E-04   0.156647E+08   0.156646E+08   0.204192E+08   0.204044E+08   0.156655E+08   0.156647E+08   0.156647E+08   0.156701E+08  -0.460121E+00   0.994792E+07   0.994792E+07   0.368733E+02   0.318229E+05   0.491671E+00  -0.168010E+14
   0.653814E-04   0.156764E+08   0.156763E+08   0.203334E+08   0.203154E+08   0.156768E+08   0.156764E+08   0.156764E+08   0.156818E+08  -0.460463E+00   0.995200E+07   0.995200E+07   0.406721E+02   0.260981E+05   0.492105E+00  -0.152220E+14
   0.721930E-04   0.156906E+08   0.156905E+08   0.202293E+08   0.202074E+08   0.156906E+08   0.156906E+08   0.156906E+08   0.156960E+08  -0.460877E+00   0.995697E+07   0.995696E+07   0.448520E+02   0.214028E+05   0.492629E+00  -0.137927E+14
   0.797142E-04   0.157078E+08   0.157077E+08   0.201029E+08   0.200764E+08   0.157074E+08   0.157078E+08   0.157078E+08   0.157131E+08  -0.461380E+00   0.996298E+07   0.996297E+07   0.494477E+02   0.175519E+05   0.493259E+00  -0.124988E+14
   0.880190E-04   0.157286E+08   0.157285E+08   0.199498E+08   0.199177E+08   0.157276E+08   0.157286E+08   0.157286E+08   0.157339E+08  -0.461989E+00   0.997028E+07   0.997027E+07   0.544956E+02   0.143935E+05   0.494015E+00  -0.113278E+14
   0.971891E-04   0.157538E+08   0.157537E+08   0.197644E+08   0.197256E+08   0.157521E+08   0.157538E+08   0.157538E+08   0.157590E+08  -0.462725E+00   0.997911E+07   0.997910E+07   0.600340E+02   0.118032E+05   0.494919E+00  -0.102681E+14
   0.107314E-03   0.157842E+08   0.157841E+08   0.195404E+08   0.194935E+08   0.157816E+08   0.157841E+08   0.157842E+08   0.157894E+08  -0.463613E+00   0.998979E+07   0.998977E+07   0.661020E+02   0.967893E+04   0.495996E+00  -0.930924E+13
   0.118495E-03   0.158208E+08   0.158207E+08   0.192703E+08   0.192136E+08   0.158172E+08   0.158207E+08   0.158207E+08   0.158259E+08  -0.464682E+00   0.100027E+08   0.100026E+08   0.727386E+02   0.793684E+04   0.497271E+00  -0.844176E+13
   0.130840E-03   0.158647E+08   0.158646E+08   0.189453E+08   0.188770E+08   0.158599E+08   0.158647E+08   0.158647E+08   0.158697E+08  -0.465966E+00   0.100182E+08   0.100182E+08   0.799818E+02   0.650828E+04   0.498773E+00  -0.765711E+13
   0.144471E-03   0.159174E+08   0.159172E+08   0.185554E+08   0.184735E+08   0.159109E+08   0.159173E+08   0.159173E+08   0.159223E+08  -0.467504E+00   0.100368E+08   0.100368E+08   0.878667E+02   0.533694E+04   0.500530E+00  -0.694754E+13
   0.159522E-03   0.159802E+08   0.159800E+08   0.180895E+08   0.179915E+08   0.159718E+08   0.159801E+08   0.159801E+08   0.159849E+08  -0.469339E+00   0.100591E+08   0.100591E+08   0.964227E+02   0.437660E+04   0.502569E+00  -0.630600E+13
   0.176142E-03   0.160548E+08   0.160546E+08   0.175352E+08   0.174185E+08   0.160441E+08   0.160547E+08   0.160548E+08   0.160594E+08  -0.471519E+00   0.100857E+08   0.100857E+08   0.105671E+03   0.358938E+04   0.504912E+00  -0.572612E+13
   0.194493E-03   0.161430E+08   0.161427E+08   0.168795E+08   0.167412E+08   0.161295E+08   0.161429E+08   0.161429E+08   0.161474E+08  -0.474096E+00   0.101173E+08   0.101172E+08   0.115619E+03   0.294417E+04   0.507576E+00  -0.520208E+13
   0.214755E-03   0.162466E+08   0.162463E+08   0.161091E+08   0.159463E+08   0.162297E+08   0.162465E+08   0.162466E+08   0.162508E+08  -0.477124E+00   0.101546E+08   0.101545E+08   0.126257E+03   0.241547E+04   0.510565E+00  -0.472862E+13
   0.237129E-03   0.163676E+08   0.163672E+08   0.152120E+08   0.150218E+08   0.163465E+08   0.163674E+08   0.163675E+08   0.163714E+08  -0.480656E+00   0.101984E+08   0.101983E+08   0.137548E+03   0.198234E+04   0.513872E+00  -0.430093E+13
   0.261834E-03   0.165076E+08   0.165071E+08   0.141784E+08   0.139584E+08   0.164814E+08   0.165074E+08   0.165075E+08   0.165111E+08  -0.484746E+00   0.102494E+08   0.102493E+08   0.149424E+03   0.162760E+04   0.517470E+00  -0.391462E+13
   0.289112E-03   0.166682E+08   0.166677E+08   0.130035E+08   0.127520E+08   0.166358E+08   0.166679E+08   0.166681E+08   0.166714E+08  -0.489438E+00   0.103084E+08   0.103083E+08   0.161773E+03   0.133712E+04   0.521315E+00  -0.356566E+13
   0.319233E-03   0.168506E+08   0.168499E+08   0.116907E+08   0.114074E+08   0.168106E+08   0.168503E+08   0.168505E+08   0.168534E+08  -0.494764E+00   0.103759E+08   0.103757E+08   0.174428E+03   0.109928E+04   0.525344E+00  -0.325037E+13
   0.352491E-03   0.170553E+08   0.170545E+08   0.102549E+08   0.994165E+07   0.170061E+08   0.170549E+08   0.170551E+08   0.170576E+08  -0.500743E+00   0.104523E+08   0.104521E+08   0.187162E+03   0.904554E+03   0.529474E+00  -0.296536E+13
   0.389215E-03   0.172820E+08   0.172811E+08   0.872690E+07   0.838856E+07   0.172218E+08   0.172816E+08   0.172819E+08   0.172839E+08  -0.507366E+00   0.105376E+08   0.105374E+08   0.199674E+03   0.745078E+03   0.533614E+00  -0.270750E+13
   0.429764E-03   0.175297E+08   0.175286E+08   0.715733E+07   0.680242E+07   0.174559E+08   0.175292E+08   0.175296E+08   0.175311E+08  -0.514600E+00   0.106317E+08   0.106314E+08   0.211587E+03   0.614399E+03   0.537668E+00  -0.247392E+13
   0.474538E-03   0.177961E+08   0.177948E+08   0.561771E+07   0.525915E+07   0.177058E+08   0.177954E+08   0.177959E+08   0.177969E+08  -0.522379E+00   0.107337E+08   0.107334E+08   0.222456E+03   0.507218E+03   0.541543E+00  -0.226199E+13
   0.523976E-03   0.180777E+08   0.180762E+08   0.419777E+07   0.385281E+07   0.179675E+08   0.180769E+08   0.180774E+08   0.180780E+08  -0.530605E+00   0.108424E+08   0.108420E+08   0.231779E+03   0.419194E+03   0.545159E+00  -0.206932E+13
   0.578566E-03   0.183700E+08   0.183683E+08   0.299512E+07   0.268427E+07   0.182358E+08   0.183691E+08   0.183697E+08   0.183699E+08  -0.539147E+00   0.109561E+08   0.109557E+08   0.239032E+03   0.346783E+03   0.548457E+00  -0.189373E+13
   0.638842E-03   0.186677E+08   0.186657E+08   0.209552E+07   0.183989E+07   0.185044E+08   0.186666E+08   0.186674E+08   0.186671E+08  -0.547847E+00   0.110727E+08   0.110722E+08   0.243724E+03   0.287101E+03   0.551399E+00  -0.173329E+13
   0.705398E-03   0.189647E+08   0.189624E+08   0.154458E+07   0.136170E+07   0.187664E+08   0.189634E+08   0.189643E+08   0.189638E+08  -0.556531E+00   0.111895E+08   0.111890E+08   0.245451E+03   0.237811E+03   0.553971E+00  -0.158631E+13
   0.778888E-03   0.192547E+08   0.192521E+08   0.131857E+07   0.121726E+07   0.190143E+08   0.192531E+08   0.192542E+08   0.192535E+08  -0.565013E+00   0.113039E+08   0.113033E+08   0.243969E+03   0.197023E+03   0.556179E+00  -0.145132E+13
   0.860035E-03   0.195315E+08   0.195285E+08   0.131057E+07   0.128707E+07   0.192407E+08   0.195296E+08   0.195310E+08   0.195300E+08  -0.573113E+00   0.114131E+08   0.114125E+08   0.239235E+03   0.163213E+03   0.558043E+00  -0.132709E+13
   0.949635E-03   0.197894E+08   0.197861E+08   0.135384E+07   0.139216E+07   0.194386E+08   0.197872E+08   0.197888E+08   0.197875E+08  -0.580661E+00   0.115145E+08   0.115139E+08   0.231406E+03   0.135147E+03   0.559596E+00  -0.121256E+13
   0.104857E-02   0.200235E+08   0.200200E+08   0.129306E+07   0.137206E+07   0.196014E+08   0.200209E+08   0.200229E+08   0.200213E+08  -0.587514E+00   0.116060E+08   0.116053E+08   0.220797E+03   0.111828E+03   0.560873E+00  -0.110687E+13
   0.115781E-02   0.202300E+08   0.202263E+08   0.107616E+07   0.118182E+07   0.197238E+08   0.202270E+08   0.202294E+08   0.202273E+08  -0.593555E+00   0.116854E+08   0.116847E+08   0.207807E+03   0.924434E+02   0.561914E+00  -0.100929E+13
   0.127844E-02   0.204061E+08   0.204021E+08   0.789990E+06   0.925079E+06   0.198014E+08   0.204026E+08   0.204054E+08   0.204028E+08  -0.598701E+00   0.117515E+08   0.117507E+08   0.192886E+03   0.763303E+02   0.562754E+00  -0.919229E+12
   0.141163E-02   0.205499E+08   0.205458E+08   0.567852E+06   0.748660E+06   0.198316E+08   0.205458E+08   0.205492E+08   0.205460E+08  -0.602899E+00   0.118030E+08   0.118023E+08   0.176590E+03   0.629448E+02   0.563428E+00  -0.836150E+12
   0.155869E-02   0.206606E+08   0.206564E+08   0.430007E+06   0.519809E+06   0.198124E+08   0.206559E+08   0.206599E+08   0.206560E+08  -0.606121E+00   0.118394E+08   0.118387E+08   0.159658E+03   0.518352E+02   0.563968E+00  -0.759594E+12
   0.172108E-02   0.207378E+08   0.207337E+08   0.278193E+06   0.427940E+06   0.197427E+08   0.207324E+08   0.207371E+08   0.207325E+08  -0.608363E+00   0.118603E+08   0.118596E+08   0.142968E+03   0.426286E+02   0.564397E+00  -0.689139E+12
   0.190039E-02   0.207819E+08   0.207777E+08   0.108823E+06   0.351740E+06   0.196226E+08   0.207757E+08   0.207812E+08   0.207757E+08  -0.609629E+00   0.118655E+08   0.118648E+08   0.127339E+03   0.350075E+02   0.564737E+00  -0.624391E+12
   0.209838E-02   0.207932E+08   0.207890E+08   0.531549E+05   0.288653E+06   0.194532E+08   0.207861E+08   0.207925E+08   0.207862E+08  -0.609933E+00   0.118550E+08   0.118543E+08   0.113362E+03   0.287079E+02   0.565005E+00  -0.564977E+12
   0.231699E-02   0.207724E+08   0.207682E+08   0.808246E+05   0.236516E+06   0.192358E+08   0.207644E+08   0.207717E+08   0.207645E+08  -0.609293E+00   0.118288E+08   0.118281E+08   0.101384E+03   0.235088E+02   0.565215E+00  -0.510539E+12
   0.255838E-02   0.207202E+08   0.207159E+08   0.718974E+05   0.193502E+06   0.189724E+08   0.207112E+08   0.207195E+08   0.207112E+08  -0.607730E+00   0.117870E+08   0.117863E+08   0.913982E+02   0.192243E+02   0.565379E+00  -0.460734E+12
   0.282492E-02   0.206371E+08   0.206326E+08   0.837009E+05   0.158073E+06   0.186649E+08   0.206270E+08   0.206363E+08   0.206270E+08  -0.605257E+00   0.117296E+08   0.117289E+08   0.829549E+02   0.156982E+02   0.565506E+00  -0.415228E+12
   0.311923E-02   0.205234E+08   0.205187E+08   0.586007E+05   0.128937E+06   0.183145E+08   0.205122E+08   0.205226E+08   0.205122E+08  -0.601887E+00   0.116564E+08   0.116557E+08   0.754271E+02   0.128006E+02   0.565602E+00  -0.373706E+12
   0.344419E-02   0.203795E+08   0.203745E+08   0.236718E+05   0.105012E+06   0.179221E+08   0.203670E+08   0.203787E+08   0.203671E+08  -0.597628E+00   0.115676E+08   0.115668E+08   0.682914E+02   0.104225E+02   0.565674E+00  -0.335865E+12
   0.380302E-02   0.202054E+08   0.202001E+08   0.894419E+03   0.853943E+05   0.174879E+08   0.201917E+08   0.202045E+08   0.201917E+08  -0.592480E+00   0.114627E+08   0.114620E+08   0.614216E+02   0.847341E+01   0.565726E+00  -0.301419E+12
   0.419923E-02   0.200009E+08   0.199954E+08   0.155830E+05   0.693312E+05   0.170124E+08   0.199859E+08   0.200000E+08   0.199859E+08  -0.586441E+00   0.113417E+08   0.113410E+08   0.550701E+02   0.687811E+01   0.565762E+00  -0.270097E+12
   0.463671E-02   0.197659E+08   0.197599E+08   0.172696E+05   0.561967E+05   0.164962E+08   0.197494E+08   0.197648E+08   0.197494E+08  -0.579501E+00   0.112041E+08   0.112034E+08   0.495079E+02   0.557412E+01   0.565783E+00  -0.241645E+12
   0.511978E-02   0.194997E+08   0.194932E+08   0.362986E+04   0.454714E+05   0.159415E+08   0.194817E+08   0.194986E+08   0.194817E+08  -0.571648E+00   0.110496E+08   0.110489E+08   0.446603E+02   0.450961E+01   0.565794E+00  -0.215827E+12
   0.565317E-02   0.192023E+08   0.191952E+08  -0.162561E+04   0.367266E+05   0.153255E+08   0.191828E+08   0.192011E+08   0.191828E+08  -0.562876E+00   0.108779E+08   0.108773E+08   0.402312E+02   0.364183E+01   0.565792E+00  -0.192427E+12
   0.624213E-02   0.188720E+08   0.188641E+08  -0.456456E+04   0.296046E+05   0.146815E+08   0.188508E+08   0.188706E+08   0.188508E+08  -0.553134E+00   0.106881E+08   0.106874E+08   0.361304E+02   0.293524E+01   0.565782E+00  -0.171229E+12
   0.689245E-02   0.185082E+08   0.184995E+08  -0.157751E+05   0.238133E+05   0.139979E+08   0.184854E+08   0.185067E+08   0.184854E+08  -0.542411E+00   0.104796E+08   0.104790E+08   0.324944E+02   0.236078E+01   0.565765E+00  -0.152049E+12
   0.761052E-02   0.181101E+08   0.181003E+08  -0.144986E+05   0.191113E+05   0.132839E+08   0.180857E+08   0.181085E+08   0.180857E+08  -0.530682E+00   0.102521E+08   0.102514E+08   0.292727E+02   0.189443E+01   0.565741E+00  -0.134713E+12
   0.840340E-02   0.176767E+08   0.176656E+08  -0.424180E+04   0.152997E+05   0.125483E+08   0.176506E+08   0.176748E+08   0.176506E+08  -0.517915E+00   0.100048E+08   0.100042E+08   0.263456E+02   0.151645E+01   0.565713E+00  -0.119060E+12
   0.927889E-02   0.172069E+08   0.171944E+08  -0.882921E+04   0.122151E+05   0.117913E+08   0.171792E+08   0.172048E+08   0.171792E+08  -0.504084E+00   0.973721E+07   0.973655E+07   0.237457E+02   0.121061E+01   0.565681E+00  -0.104942E+12
   0.102456E-01   0.166999E+08   0.166855E+08  -0.428939E+04   0.972331E+04   0.110132E+08   0.166706E+08   0.166975E+08   0.166706E+08  -0.489158E+00   0.944865E+07   0.944799E+07   0.214265E+02   0.963570E+00   0.565645E+00  -0.922240E+11
   0.113130E-01   0.161543E+08   0.161380E+08  -0.489881E+04   0.771431E+04   0.102211E+08   0.161235E+08   0.161516E+08   0.161235E+08  -0.473107E+00   0.913848E+07   0.913782E+07   0.193583E+02   0.764421E+00   0.565606E+00  -0.807806E+11
   0.124916E-01   0.155693E+08   0.155506E+08  -0.268501E+04   0.609793E+04   0.942295E+07   0.155371E+08   0.155662E+08   0.155371E+08  -0.455900E+00   0.880611E+07   0.880545E+07   0.175192E+02   0.604205E+00   0.565564E+00  -0.704979E+11
   0.137930E-01   0.149441E+08   0.149226E+08  -0.371414E+04   0.480046E+04   0.862488E+07   0.149106E+08   0.149405E+08   0.149106E+08  -0.437516E+00   0.845110E+07   0.845044E+07   0.158817E+02   0.475616E+00   0.565521E+00  -0.612723E+11
   0.152300E-01   0.142782E+08   0.142537E+08   0.569181E+02   0.376171E+04   0.782987E+07   0.142436E+08   0.142741E+08   0.142436E+08  -0.417945E+00   0.807321E+07   0.807255E+07   0.144192E+02   0.372675E+00   0.565477E+00  -0.530098E+11
   0.168167E-01   0.135878E+08   0.135599E+08  -0.149801E+04   0.293598E+04   0.705631E+07   0.135522E+08   0.135831E+08   0.135522E+08  -0.397657E+00   0.768153E+07   0.768087E+07   0.131186E+02   0.290853E+00   0.565431E+00  -0.456790E+11
   0.185687E-01   0.128460E+08   0.128145E+08  -0.163952E+04   0.227648E+04   0.629426E+07   0.128097E+08   0.128407E+08   0.128097E+08  -0.375871E+00   0.726094E+07   0.726027E+07   0.119329E+02   0.225508E+00   0.565386E+00  -0.391039E+11
   0.205033E-01   0.120691E+08   0.120337E+08   0.630236E+03   0.175409E+04   0.555896E+07   0.120323E+08   0.120631E+08   0.120323E+08  -0.353060E+00   0.682055E+07   0.681988E+07   0.108456E+02   0.173753E+00   0.565341E+00  -0.332664E+11
   0.226393E-01   0.112508E+08   0.112115E+08  -0.192413E+03   0.134103E+04   0.485258E+07   0.112139E+08   0.112442E+08   0.112139E+08  -0.329046E+00   0.635691E+07   0.635624E+07   0.982557E+01   0.132833E+00   0.565296E+00  -0.280796E+11
   0.249980E-01   0.104205E+08   0.103777E+08  -0.190873E+03   0.101863E+04   0.419263E+07   0.103838E+08   0.104133E+08   0.103838E+08  -0.304689E+00   0.588662E+07   0.588596E+07   0.885606E+01   0.100896E+00   0.565252E+00  -0.235488E+11
   0.276023E-01   0.958806E+07   0.954223E+07  -0.232665E+02   0.768651E+03   0.358437E+07   0.955199E+07   0.958037E+07   0.955199E+07  -0.280280E+00   0.541531E+07   0.541466E+07   0.791430E+01   0.761342E-01   0.565209E+00  -0.196194E+11
   0.304780E-01   0.875723E+07   0.870935E+07  -0.388860E+02   0.575749E+03   0.302950E+07   0.872212E+07   0.874919E+07   0.872212E+07  -0.255930E+00   0.494508E+07   0.494445E+07   0.697458E+01   0.570270E-01   0.565167E+00  -0.162253E+11
   0.336533E-01   0.795053E+07   0.790204E+07  -0.852741E+02   0.428681E+03   0.253467E+07   0.791679E+07   0.794239E+07   0.791679E+07  -0.232299E+00   0.448873E+07   0.448812E+07   0.602728E+01   0.424601E-01   0.565128E+00  -0.133384E+11
   0.371593E-01   0.719710E+07   0.714988E+07  -0.129489E+03   0.318259E+03   0.210564E+07   0.716511E+07   0.718917E+07   0.716511E+07  -0.210243E+00   0.406274E+07   0.406218E+07   0.507477E+01   0.315231E-01   0.565090E+00  -0.109334E+11
   0.410307E-01   0.651543E+07   0.647162E+07  -0.808540E+02   0.236305E+03   0.174179E+07   0.648552E+07   0.650808E+07   0.648552E+07  -0.190302E+00   0.367759E+07   0.367708E+07   0.413086E+01   0.234059E-01   0.565054E+00  -0.896314E+10
   0.451338E-01   0.594662E+07   0.590807E+07   0.178251E+03   0.178251E+03   0.145166E+07   0.591891E+07   0.594015E+07   0.591891E+07  -0.173676E+00   0.335650E+07   0.335606E+07   0.324594E+01   0.176553E-01   0.565029E+00  -0.743688E+10
   0.492368E-01   0.549676E+07   0.546432E+07   0.138463E+03   0.138463E+03   0.123048E+07   0.547115E+07   0.549131E+07   0.547115E+07  -0.160538E+00   0.310271E+07   0.310234E+07   0.252223E+01   0.137146E-01   0.565000E+00  -0.630171E+10
   0.533399E-01   0.513429E+07   0.510795E+07   0.110215E+03   0.110215E+03   0.105785E+07   0.511059E+07   0.512986E+07   0.511059E+07  -0.149958E+00   0.289834E+07   0.289803E+07   0.194582E+01   0.109169E-01   0.564976E+00  -0.543383E+10
   0.574430E-01   0.482909E+07   0.480811E+07   0.893949E+02   0.893949E+02   0.918700E+06   0.480708E+07   0.482557E+07   0.480708E+07  -0.141052E+00   0.272630E+07   0.272604E+07   0.151271E+01   0.885483E-02   0.564955E+00  -0.474621E+10
   0.615460E-01   0.455766E+07   0.454078E+07   0.735038E+02   0.735038E+02   0.802844E+06   0.453707E+07   0.455483E+07   0.453707E+07  -0.133129E+00   0.257325E+07   0.257303E+07   0.120953E+01   0.728092E-02   0.564936E+00  -0.418111E+10
   0.656491E-01   0.430186E+07   0.428759E+07   0.609810E+02   0.609810E+02   0.703386E+06   0.428244E+07   0.429946E+07   0.428244E+07  -0.125658E+00   0.242890E+07   0.242870E+07   0.101509E+01   0.604060E-02   0.564919E+00  -0.369991E+10
   0.697522E-01   0.404883E+07   0.403572E+07   0.508412E+02   0.508412E+02   0.615850E+06   0.403039E+07   0.404663E+07   0.403039E+07  -0.118262E+00   0.228601E+07   0.228582E+07   0.903252E+00   0.503627E-02   0.564904E+00  -0.327740E+10
   0.738552E-01   0.380072E+07   0.378755E+07   0.425685E+02   0.425685E+02   0.538916E+06   0.378308E+07   0.379851E+07   0.378308E+07  -0.111005E+00   0.214579E+07   0.214560E+07   0.848021E+00   0.421686E-02   0.564890E+00  -0.290546E+10
   0.779583E-01   0.354953E+07   0.353551E+07   0.356776E+02   0.356776E+02   0.470090E+06   0.353261E+07   0.354718E+07   0.353261E+07  -0.103656E+00   0.200377E+07   0.200358E+07   0.822477E+00   0.353431E-02   0.564878E+00  -0.257036E+10
   0.820614E-01   0.330754E+07   0.329232E+07   0.300006E+02   0.300006E+02   0.409917E+06   0.329129E+07   0.330499E+07   0.329129E+07  -0.965749E-01   0.186692E+07   0.186673E+07   0.806949E+00   0.297197E-02   0.564867E+00  -0.227508E+10
   0.861644E-01   0.308143E+07   0.306510E+07   0.253482E+02   0.253482E+02   0.358038E+06   0.306582E+07   0.307869E+07   0.306582E+07  -0.899590E-01   0.173906E+07   0.173886E+07   0.786507E+00   0.251112E-02   0.564857E+00  -0.201834E+10
   0.912856E-01   0.283000E+07   0.281291E+07   0.207386E+02   0.207386E+02   0.304161E+06   0.281519E+07   0.282713E+07   0.281519E+07  -0.826049E-01   0.159693E+07   0.159673E+07   0.741601E+00   0.205449E-02   0.564846E+00  -0.174941E+10
   0.964067E-01   0.262033E+07   0.260351E+07   0.172151E+02   0.172151E+02   0.261221E+06   0.260635E+07   0.261751E+07   0.260635E+07  -0.764772E-01   0.147850E+07   0.147831E+07   0.672083E+00   0.170546E-02   0.564836E+00  -0.153363E+10
   0.101528E+00   0.245502E+07   0.243945E+07   0.145432E+02   0.145432E+02   0.227609E+06   0.244187E+07   0.245240E+07   0.244187E+07  -0.716509E-01   0.138522E+07   0.138504E+07   0.584507E+00   0.144077E-02   0.564827E+00  -0.136439E+10
   0.106649E+00   0.232802E+07   0.231443E+07   0.124993E+02   0.124993E+02   0.201244E+06   0.231568E+07   0.232574E+07   0.231568E+07  -0.679481E-01   0.131365E+07   0.131349E+07   0.490788E+00   0.123830E-02   0.564819E+00  -0.123177E+10
   0.111770E+00   0.222682E+07   0.221547E+07   0.108868E+02   0.108868E+02   0.179933E+06   0.221523E+07   0.222491E+07   0.221523E+07  -0.650007E-01   0.125668E+07   0.125655E+07   0.403434E+00   0.107856E-02   0.564811E+00  -0.112437E+10
   0.116891E+00   0.213790E+07   0.212858E+07   0.955746E+01   0.955746E+01   0.161881E+06   0.212699E+07   0.213634E+07   0.212699E+07  -0.624114E-01   0.120664E+07   0.120652E+07   0.332091E+00   0.946867E-03   0.564805E+00  -0.103229E+10
   0.122012E+00   0.205071E+07   0.204288E+07   0.841502E+01   0.841502E+01   0.145879E+06   0.204039E+07   0.204940E+07   0.204039E+07  -0.598703E-01   0.115752E+07   0.115741E+07   0.281614E+00   0.833688E-03   0.564799E+00  -0.948709E+09
   0.127134E+00   0.195906E+07   0.195200E+07   0.740462E+01   0.740462E+01   0.131254E+06   0.194923E+07   0.195788E+07   0.194923E+07  -0.571956E-01   0.110582E+07   0.110572E+07   0.251734E+00   0.733588E-03   0.564793E+00  -0.869826E+09
   0.132255E+00   0.186125E+07   0.185430E+07   0.650052E+01   0.650052E+01   0.117736E+06   0.185184E+07   0.186009E+07   0.185184E+07  -0.543378E-01   0.105057E+07   0.105048E+07   0.238098E+00   0.644020E-03   0.564789E+00  -0.794373E+09
