#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.119387E+08   0.119387E+08   0.159057E+08   0.159053E+08   0.119408E+08   0.119388E+08   0.119387E+08   0.119430E+08  -0.458643E+00   0.992926E+07   0.992926E+07   0.611132E+01   0.112840E+07   0.489809E+00  -0.998285E+14
   0.109829E-04   0.119392E+08   0.119392E+08   0.159036E+08   0.159031E+08   0.119413E+08   0.119392E+08   0.119392E+08   0.119435E+08  -0.458660E+00   0.992947E+07   0.992947E+07   0.674781E+01   0.925502E+06   0.489832E+00  -0.904114E+14
   0.121272E-04   0.119398E+08   0.119398E+08   0.159009E+08   0.159003E+08   0.119418E+08   0.119398E+08   0.119398E+08   0.119440E+08  -0.458682E+00   0.992972E+07   0.992972E+07   0.745055E+01   0.759088E+06   0.489860E+00  -0.818829E+14
   0.133906E-04   0.119405E+08   0.119405E+08   0.158978E+08   0.158970E+08   0.119425E+08   0.119405E+08   0.119405E+08   0.119447E+08  -0.458708E+00   0.993004E+07   0.993004E+07   0.822640E+01   0.622596E+06   0.489894E+00  -0.741594E+14
   0.147857E-04   0.119413E+08   0.119413E+08   0.158939E+08   0.158929E+08   0.119433E+08   0.119413E+08   0.119413E+08   0.119456E+08  -0.458740E+00   0.993042E+07   0.993042E+07   0.908296E+01   0.510646E+06   0.489936E+00  -0.671649E+14
   0.163261E-04   0.119423E+08   0.119423E+08   0.158891E+08   0.158880E+08   0.119443E+08   0.119423E+08   0.119423E+08   0.119466E+08  -0.458780E+00   0.993089E+07   0.993089E+07   0.100286E+02   0.418824E+06   0.489987E+00  -0.608306E+14
   0.180270E-04   0.119436E+08   0.119436E+08   0.158834E+08   0.158820E+08   0.119456E+08   0.119436E+08   0.119436E+08   0.119478E+08  -0.458827E+00   0.993146E+07   0.993146E+07   0.110725E+02   0.343513E+06   0.490049E+00  -0.550942E+14
   0.199051E-04   0.119451E+08   0.119451E+08   0.158763E+08   0.158746E+08   0.119470E+08   0.119451E+08   0.119451E+08   0.119493E+08  -0.458885E+00   0.993216E+07   0.993216E+07   0.122249E+02   0.281742E+06   0.490124E+00  -0.498994E+14
   0.219788E-04   0.119469E+08   0.119469E+08   0.158677E+08   0.158657E+08   0.119489E+08   0.119469E+08   0.119469E+08   0.119512E+08  -0.458956E+00   0.993300E+07   0.993300E+07   0.134969E+02   0.231078E+06   0.490216E+00  -0.451951E+14
   0.242687E-04   0.119492E+08   0.119492E+08   0.158573E+08   0.158548E+08   0.119511E+08   0.119492E+08   0.119492E+08   0.119534E+08  -0.459043E+00   0.993404E+07   0.993404E+07   0.149009E+02   0.189524E+06   0.490328E+00  -0.409351E+14
   0.267970E-04   0.119519E+08   0.119519E+08   0.158445E+08   0.158415E+08   0.119538E+08   0.119519E+08   0.119519E+08   0.119562E+08  -0.459148E+00   0.993530E+07   0.993529E+07   0.164504E+02   0.155441E+06   0.490464E+00  -0.370775E+14
   0.295888E-04   0.119553E+08   0.119553E+08   0.158290E+08   0.158253E+08   0.119571E+08   0.119553E+08   0.119553E+08   0.119595E+08  -0.459276E+00   0.993683E+07   0.993683E+07   0.181604E+02   0.127487E+06   0.490630E+00  -0.335843E+14
   0.326714E-04   0.119594E+08   0.119594E+08   0.158101E+08   0.158056E+08   0.119611E+08   0.119594E+08   0.119594E+08   0.119636E+08  -0.459432E+00   0.993870E+07   0.993870E+07   0.200471E+02   0.104558E+06   0.490832E+00  -0.304213E+14
   0.360752E-04   0.119643E+08   0.119643E+08   0.157870E+08   0.157815E+08   0.119659E+08   0.119644E+08   0.119643E+08   0.119686E+08  -0.459622E+00   0.994097E+07   0.994097E+07   0.221286E+02   0.857527E+05   0.491077E+00  -0.275573E+14
   0.398336E-04   0.119704E+08   0.119704E+08   0.157590E+08   0.157523E+08   0.119719E+08   0.119704E+08   0.119704E+08   0.119746E+08  -0.459854E+00   0.994375E+07   0.994374E+07   0.244245E+02   0.703284E+05   0.491376E+00  -0.249641E+14
   0.439836E-04   0.119778E+08   0.119778E+08   0.157249E+08   0.157167E+08   0.119791E+08   0.119778E+08   0.119778E+08   0.119820E+08  -0.460137E+00   0.994712E+07   0.994712E+07   0.269563E+02   0.576774E+05   0.491738E+00  -0.226164E+14
   0.485659E-04   0.119868E+08   0.119867E+08   0.156833E+08   0.156734E+08   0.119879E+08   0.119868E+08   0.119868E+08   0.119910E+08  -0.460480E+00   0.995124E+07   0.995124E+07   0.297475E+02   0.473013E+05   0.492178E+00  -0.204909E+14
   0.536256E-04   0.119977E+08   0.119977E+08   0.156328E+08   0.156207E+08   0.119986E+08   0.119977E+08   0.119977E+08   0.120019E+08  -0.460898E+00   0.995625E+07   0.995624E+07   0.328235E+02   0.387908E+05   0.492712E+00  -0.185669E+14
   0.592125E-04   0.120110E+08   0.120110E+08   0.155714E+08   0.155567E+08   0.120117E+08   0.120110E+08   0.120110E+08   0.120151E+08  -0.461407E+00   0.996234E+07   0.996233E+07   0.362121E+02   0.318107E+05   0.493360E+00  -0.168254E+14
   0.653814E-04   0.120271E+08   0.120271E+08   0.154968E+08   0.154789E+08   0.120275E+08   0.120271E+08   0.120271E+08   0.120313E+08  -0.462026E+00   0.996975E+07   0.996975E+07   0.399429E+02   0.260857E+05   0.494143E+00  -0.152492E+14
   0.721930E-04   0.120468E+08   0.120468E+08   0.154062E+08   0.153845E+08   0.120468E+08   0.120468E+08   0.120468E+08   0.120509E+08  -0.462778E+00   0.997877E+07   0.997876E+07   0.440481E+02   0.213902E+05   0.495089E+00  -0.138229E+14
   0.797142E-04   0.120707E+08   0.120706E+08   0.152964E+08   0.152700E+08   0.120702E+08   0.120706E+08   0.120707E+08   0.120747E+08  -0.463691E+00   0.998972E+07   0.998971E+07   0.485616E+02   0.175391E+05   0.496230E+00  -0.125324E+14
   0.880190E-04   0.120996E+08   0.120996E+08   0.151633E+08   0.151314E+08   0.120985E+08   0.120996E+08   0.120996E+08   0.121036E+08  -0.464799E+00   0.100030E+08   0.100030E+08   0.535195E+02   0.143807E+05   0.497602E+00  -0.113650E+14
   0.971891E-04   0.121347E+08   0.121346E+08   0.150025E+08   0.149637E+08   0.121329E+08   0.121347E+08   0.121347E+08   0.121387E+08  -0.466142E+00   0.100191E+08   0.100191E+08   0.589592E+02   0.117904E+05   0.499248E+00  -0.103093E+14
   0.107314E-03   0.121772E+08   0.121771E+08   0.148082E+08   0.147614E+08   0.121746E+08   0.121772E+08   0.121772E+08   0.121811E+08  -0.467768E+00   0.100387E+08   0.100387E+08   0.649191E+02   0.966606E+04   0.501216E+00  -0.935481E+13
   0.118495E-03   0.122286E+08   0.122285E+08   0.145742E+08   0.145178E+08   0.122249E+08   0.122285E+08   0.122286E+08   0.122324E+08  -0.469733E+00   0.100624E+08   0.100623E+08   0.714378E+02   0.792404E+04   0.503559E+00  -0.849213E+13
   0.130840E-03   0.122906E+08   0.122904E+08   0.142931E+08   0.142251E+08   0.122856E+08   0.122905E+08   0.122905E+08   0.122943E+08  -0.472105E+00   0.100910E+08   0.100909E+08   0.785528E+02   0.649560E+04   0.506335E+00  -0.771273E+13
   0.144471E-03   0.123652E+08   0.123650E+08   0.139564E+08   0.138749E+08   0.123587E+08   0.123651E+08   0.123652E+08   0.123689E+08  -0.474961E+00   0.101254E+08   0.101254E+08   0.862984E+02   0.532444E+04   0.509605E+00  -0.700888E+13
   0.159522E-03   0.124548E+08   0.124547E+08   0.135549E+08   0.134574E+08   0.124464E+08   0.124548E+08   0.124548E+08   0.124584E+08  -0.478392E+00   0.101669E+08   0.101669E+08   0.947040E+02   0.436435E+04   0.513430E+00  -0.637359E+13
   0.176142E-03   0.125622E+08   0.125620E+08   0.130785E+08   0.129623E+08   0.125515E+08   0.125621E+08   0.125621E+08   0.125656E+08  -0.482499E+00   0.102167E+08   0.102167E+08   0.103790E+03   0.357745E+04   0.517868E+00  -0.580050E+13
   0.194493E-03   0.126902E+08   0.126899E+08   0.125166E+08   0.123789E+08   0.126767E+08   0.126901E+08   0.126901E+08   0.126934E+08  -0.487398E+00   0.102763E+08   0.102762E+08   0.113566E+03   0.293267E+04   0.522968E+00  -0.528384E+13
   0.214755E-03   0.128423E+08   0.128420E+08   0.118591E+08   0.116970E+08   0.128254E+08   0.128421E+08   0.128422E+08   0.128453E+08  -0.493218E+00   0.103473E+08   0.103472E+08   0.124020E+03   0.240451E+04   0.528765E+00  -0.481834E+13
   0.237129E-03   0.130220E+08   0.130216E+08   0.110969E+08   0.109076E+08   0.130009E+08   0.130218E+08   0.130219E+08   0.130248E+08  -0.500095E+00   0.104315E+08   0.104314E+08   0.135119E+03   0.197206E+04   0.535272E+00  -0.439922E+13
   0.261834E-03   0.132331E+08   0.132327E+08   0.102240E+08   0.100051E+08   0.132070E+08   0.132329E+08   0.132330E+08   0.132356E+08  -0.508174E+00   0.105307E+08   0.105306E+08   0.146796E+03   0.161814E+04   0.542471E+00  -0.402206E+13
   0.289112E-03   0.134794E+08   0.134789E+08   0.923932E+07   0.898912E+07   0.134471E+08   0.134791E+08   0.134793E+08   0.134816E+08  -0.517599E+00   0.106471E+08   0.106470E+08   0.158942E+03   0.132864E+04   0.550306E+00  -0.368281E+13
   0.319233E-03   0.137644E+08   0.137638E+08   0.814950E+07   0.786785E+07   0.137246E+08   0.137641E+08   0.137643E+08   0.137663E+08  -0.528507E+00   0.107824E+08   0.107822E+08   0.171396E+03   0.109195E+04   0.558682E+00  -0.337772E+13
   0.352491E-03   0.140912E+08   0.140905E+08   0.697255E+07   0.666141E+07   0.140423E+08   0.140909E+08   0.140911E+08   0.140927E+08  -0.541016E+00   0.109384E+08   0.109382E+08   0.183936E+03   0.898533E+03   0.567464E+00  -0.310328E+13
   0.389215E-03   0.144621E+08   0.144612E+08   0.574132E+07   0.540564E+07   0.144021E+08   0.144617E+08   0.144620E+08   0.144632E+08  -0.555211E+00   0.111165E+08   0.111163E+08   0.196269E+03   0.740502E+03   0.576479E+00  -0.285623E+13
   0.429764E-03   0.148781E+08   0.148770E+08   0.450646E+07   0.415509E+07   0.148046E+08   0.148776E+08   0.148779E+08   0.148788E+08  -0.571135E+00   0.113174E+08   0.113172E+08   0.208028E+03   0.611369E+03   0.585532E+00  -0.263349E+13
   0.474538E-03   0.153386E+08   0.153373E+08   0.333716E+07   0.298346E+07   0.152488E+08   0.153380E+08   0.153384E+08   0.153388E+08  -0.588763E+00   0.115412E+08   0.115409E+08   0.218780E+03   0.505780E+03   0.594419E+00  -0.243217E+13
   0.523976E-03   0.158410E+08   0.158395E+08   0.231741E+07   0.197932E+07   0.157313E+08   0.158402E+08   0.158407E+08   0.158408E+08  -0.607998E+00   0.117868E+08   0.117865E+08   0.228034E+03   0.419329E+03   0.602946E+00  -0.224956E+13
   0.578566E-03   0.163805E+08   0.163787E+08   0.153498E+07   0.123415E+07   0.162468E+08   0.163795E+08   0.163802E+08   0.163799E+08  -0.628658E+00   0.120521E+08   0.120517E+08   0.235283E+03   0.348402E+03   0.610945E+00  -0.208316E+13
   0.638842E-03   0.169499E+08   0.169479E+08   0.106143E+07   0.820742E+06   0.167872E+08   0.169488E+08   0.169496E+08   0.169490E+08  -0.650470E+00   0.123336E+08   0.123332E+08   0.240044E+03   0.290045E+03   0.618288E+00  -0.193068E+13
   0.705398E-03   0.175400E+08   0.175377E+08   0.924068E+06   0.763758E+06   0.173424E+08   0.175387E+08   0.175396E+08   0.175389E+08  -0.673080E+00   0.126268E+08   0.126263E+08   0.241927E+03   0.241865E+03   0.624896E+00  -0.179007E+13
   0.778888E-03   0.181397E+08   0.181371E+08   0.107785E+07   0.101080E+07   0.179001E+08   0.181382E+08   0.181393E+08   0.181384E+08  -0.696065E+00   0.129259E+08   0.129253E+08   0.240691E+03   0.201934E+03   0.630733E+00  -0.165958E+13
   0.860035E-03   0.187369E+08   0.187340E+08   0.139368E+07   0.142194E+07   0.184470E+08   0.187351E+08   0.187364E+08   0.187354E+08  -0.718959E+00   0.132246E+08   0.132240E+08   0.236294E+03   0.168710E+03   0.635806E+00  -0.153773E+13
   0.949635E-03   0.193191E+08   0.193159E+08   0.168474E+07   0.180028E+07   0.189692E+08   0.193169E+08   0.193186E+08   0.193174E+08  -0.741279E+00   0.135164E+08   0.135158E+08   0.228885E+03   0.140965E+03   0.640152E+00  -0.142337E+13
   0.104857E-02   0.198743E+08   0.198708E+08   0.178134E+07   0.197323E+07   0.194531E+08   0.198717E+08   0.198737E+08   0.198722E+08  -0.762566E+00   0.137947E+08   0.137940E+08   0.218763E+03   0.117724E+03   0.643830E+00  -0.131561E+13
   0.115781E-02   0.203919E+08   0.203882E+08   0.162647E+07   0.189279E+07   0.198866E+08   0.203889E+08   0.203913E+08   0.203894E+08  -0.782406E+00   0.140537E+08   0.140530E+08   0.206302E+03   0.982132E+02   0.646911E+00  -0.121385E+13
   0.127844E-02   0.208631E+08   0.208592E+08   0.131439E+07   0.167040E+07   0.202592E+08   0.208596E+08   0.208624E+08   0.208600E+08  -0.800462E+00   0.142885E+08   0.142878E+08   0.191925E+03   0.818148E+02   0.649471E+00  -0.111768E+13
   0.141163E-02   0.212813E+08   0.212772E+08   0.999191E+06   0.147123E+07   0.205637E+08   0.212772E+08   0.212806E+08   0.212775E+08  -0.816480E+00   0.144952E+08   0.144944E+08   0.176155E+03   0.680317E+02   0.651583E+00  -0.102687E+13
   0.155869E-02   0.216421E+08   0.216380E+08   0.733473E+06   0.544504E+06   0.207945E+08   0.216374E+08   0.216414E+08   0.216376E+08  -0.830289E+00   0.146712E+08   0.146705E+08   0.159696E+03   0.564527E+02   0.653322E+00  -0.941276E+12
   0.172108E-02   0.219433E+08   0.219392E+08   0.456925E+06   0.452817E+06   0.209485E+08   0.219379E+08   0.219426E+08   0.219380E+08  -0.841814E+00   0.148149E+08   0.148141E+08   0.143404E+03   0.467496E+02   0.654745E+00  -0.860812E+12
   0.190039E-02   0.221843E+08   0.221801E+08   0.199664E+06   0.375478E+06   0.210250E+08   0.221781E+08   0.221836E+08   0.221782E+08  -0.851025E+00   0.149255E+08   0.149248E+08   0.128079E+03   0.386302E+02   0.655904E+00  -0.785415E+12
   0.209838E-02   0.223658E+08   0.223616E+08   0.110819E+06   0.310485E+06   0.210253E+08   0.223587E+08   0.223651E+08   0.223588E+08  -0.857949E+00   0.150032E+08   0.150025E+08   0.114313E+03   0.318516E+02   0.656847E+00  -0.715012E+12
   0.231699E-02   0.224894E+08   0.224852E+08   0.153174E+06   0.256067E+06   0.209518E+08   0.224815E+08   0.224887E+08   0.224815E+08  -0.862655E+00   0.150486E+08   0.150479E+08   0.102465E+03   0.262070E+02   0.657613E+00  -0.649508E+12
   0.255838E-02   0.225577E+08   0.225534E+08   0.176735E+06   0.210663E+06   0.208081E+08   0.225487E+08   0.225570E+08   0.225487E+08  -0.865232E+00   0.150626E+08   0.150619E+08   0.925467E+02   0.215185E+02   0.658234E+00  -0.588773E+12
   0.282492E-02   0.225728E+08   0.225683E+08   0.201957E+06   0.172900E+06   0.205979E+08   0.225627E+08   0.225720E+08   0.225627E+08  -0.865767E+00   0.150461E+08   0.150454E+08   0.841318E+02   0.176333E+02   0.658735E+00  -0.532637E+12
