#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.104857E-02   0.194857E+08   0.194822E+08   0.104686E+07   0.108451E+07   0.190637E+08   0.194831E+08   0.194851E+08   0.194834E+08  -0.527750E+00   0.101484E+08   0.101477E+08   0.220277E+03   0.117569E+03   0.525577E+00  -0.967856E+12
   0.115781E-02   0.195974E+08   0.195937E+08   0.839275E+06   0.888945E+06   0.190914E+08   0.195944E+08   0.195968E+08   0.195946E+08  -0.530760E+00   0.101917E+08   0.101910E+08   0.207176E+03   0.972827E+02   0.524085E+00  -0.880277E+12
   0.127844E-02   0.196886E+08   0.196846E+08   0.583783E+06   0.645290E+06   0.190841E+08   0.196850E+08   0.196879E+08   0.196852E+08  -0.533209E+00   0.102257E+08   0.102250E+08   0.192156E+03   0.803788E+02   0.522769E+00  -0.799879E+12
   0.141163E-02   0.197575E+08   0.197534E+08   0.406015E+06   0.493676E+06   0.190395E+08   0.197534E+08   0.197568E+08   0.197535E+08  -0.535055E+00   0.102496E+08   0.102488E+08   0.175777E+03   0.663115E+02   0.521618E+00  -0.726099E+12
   0.155869E-02   0.198031E+08   0.197989E+08   0.316591E+06   0.498234E+06   0.189554E+08   0.197984E+08   0.198024E+08   0.197985E+08  -0.536269E+00   0.102627E+08   0.102620E+08   0.158782E+03   0.546229E+02   0.520621E+00  -0.658435E+12
   0.172108E-02   0.198248E+08   0.198206E+08   0.207269E+06   0.409098E+06   0.188303E+08   0.198194E+08   0.198241E+08   0.198194E+08  -0.536834E+00   0.102648E+08   0.102641E+08   0.142055E+03   0.449275E+02   0.519764E+00  -0.596431E+12
   0.190039E-02   0.198222E+08   0.198180E+08   0.665765E+05   0.335497E+06   0.186639E+08   0.198160E+08   0.198215E+08   0.198160E+08  -0.536740E+00   0.102555E+08   0.102548E+08   0.126414E+03   0.368979E+02   0.519030E+00  -0.539668E+12
   0.209838E-02   0.197951E+08   0.197910E+08   0.226081E+05   0.274798E+06   0.184563E+08   0.197881E+08   0.197944E+08   0.197881E+08  -0.535981E+00   0.102347E+08   0.102340E+08   0.112449E+03   0.302586E+02   0.518404E+00  -0.487755E+12
   0.231699E-02   0.197435E+08   0.197393E+08   0.483211E+05   0.224800E+06   0.182084E+08   0.197355E+08   0.197428E+08   0.197355E+08  -0.534555E+00   0.102021E+08   0.102014E+08   0.100501E+03   0.247782E+02   0.517873E+00  -0.440330E+12
   0.255838E-02   0.196672E+08   0.196629E+08   0.327021E+05   0.183668E+06   0.179213E+08   0.196582E+08   0.196665E+08   0.196583E+08  -0.532461E+00   0.101577E+08   0.101570E+08   0.905573E+02   0.202615E+02   0.517423E+00  -0.397048E+12
   0.282492E-02   0.195662E+08   0.195617E+08   0.430061E+05   0.149870E+06   0.175963E+08   0.195561E+08   0.195654E+08   0.195561E+08  -0.529693E+00   0.101013E+08   0.101006E+08   0.821614E+02   0.165445E+02   0.517043E+00  -0.357586E+12
   0.311923E-02   0.194401E+08   0.194354E+08   0.257989E+05   0.122131E+06   0.172340E+08   0.194289E+08   0.194393E+08   0.194289E+08  -0.526246E+00   0.100325E+08   0.100318E+08   0.746829E+02   0.134899E+02   0.516721E+00  -0.321643E+12
   0.344419E-02   0.192887E+08   0.192837E+08   0.299368E+04   0.993907E+05   0.168347E+08   0.192762E+08   0.192878E+08   0.192762E+08  -0.522110E+00   0.995123E+07   0.995053E+07   0.675977E+02   0.109832E+02   0.516448E+00  -0.288935E+12
   0.380302E-02   0.191115E+08   0.191062E+08  -0.127828E+05   0.807708E+05   0.163983E+08   0.190978E+08   0.191106E+08   0.190978E+08  -0.517276E+00   0.985712E+07   0.985642E+07   0.607802E+02   0.892892E+01   0.516217E+00  -0.259198E+12
   0.419923E-02   0.189079E+08   0.189024E+08   0.156652E+04   0.655423E+05   0.159247E+08   0.188929E+08   0.189070E+08   0.188929E+08  -0.511726E+00   0.974981E+07   0.974913E+07   0.544820E+02   0.724758E+01   0.516019E+00  -0.232187E+12
   0.463671E-02   0.186774E+08   0.186715E+08   0.333635E+04   0.531020E+05   0.154142E+08   0.186610E+08   0.186764E+08   0.186610E+08  -0.505445E+00   0.962892E+07   0.962824E+07   0.489716E+02   0.587332E+01   0.515850E+00  -0.207672E+12
   0.511978E-02   0.184192E+08   0.184127E+08  -0.542521E+04   0.429517E+05   0.148688E+08   0.184013E+08   0.184181E+08   0.184013E+08  -0.498411E+00   0.949399E+07   0.949331E+07   0.441729E+02   0.475152E+01   0.515703E+00  -0.185442E+12
   0.565317E-02   0.181329E+08   0.181258E+08  -0.708775E+04   0.346811E+05   0.142655E+08   0.181134E+08   0.181317E+08   0.181134E+08  -0.490613E+00   0.934478E+07   0.934411E+07   0.397903E+02   0.383708E+01   0.515573E+00  -0.165306E+12
   0.624213E-02   0.178166E+08   0.178087E+08  -0.824137E+04   0.279489E+05   0.136375E+08   0.177955E+08   0.178153E+08   0.177955E+08  -0.482001E+00   0.918027E+07   0.917960E+07   0.357334E+02   0.309253E+01   0.515458E+00  -0.147073E+12
   0.689245E-02   0.174697E+08   0.174609E+08  -0.146228E+05   0.224770E+05   0.129730E+08   0.174469E+08   0.174682E+08   0.174469E+08  -0.472560E+00   0.900013E+07   0.899947E+07   0.321380E+02   0.248723E+01   0.515356E+00  -0.130583E+12
   0.761052E-02   0.170911E+08   0.170813E+08  -0.132602E+05   0.180359E+05   0.122812E+08   0.170667E+08   0.170895E+08   0.170667E+08  -0.462262E+00   0.880382E+07   0.880316E+07   0.289543E+02   0.199586E+01   0.515262E+00  -0.115682E+12
   0.840340E-02   0.166799E+08   0.166688E+08  -0.591141E+04   0.144368E+05   0.115710E+08   0.166538E+08   0.166780E+08   0.166538E+08  -0.451078E+00   0.859076E+07   0.859010E+07   0.260628E+02   0.159762E+01   0.515178E+00  -0.102232E+12
   0.927889E-02   0.162349E+08   0.162223E+08  -0.824002E+04   0.115249E+05   0.108423E+08   0.162072E+08   0.162327E+08   0.162072E+08  -0.438982E+00   0.836040E+07   0.835975E+07   0.234949E+02   0.127538E+01   0.515100E+00  -0.901034E+11
   0.102456E-01   0.157550E+08   0.157407E+08  -0.484435E+04   0.917312E+04   0.100956E+08   0.157259E+08   0.157526E+08   0.157259E+08  -0.425943E+00   0.811219E+07   0.811154E+07   0.212052E+02   0.101511E+01   0.515027E+00  -0.791793E+11
   0.113130E-01   0.152393E+08   0.152230E+08  -0.493247E+04   0.727728E+04   0.933798E+07   0.152087E+08   0.152366E+08   0.152087E+08  -0.411934E+00   0.784555E+07   0.784490E+07   0.191637E+02   0.805299E+00   0.514958E+00  -0.693514E+11
   0.124916E-01   0.146866E+08   0.146679E+08  -0.304483E+04   0.575214E+04   0.857730E+07   0.146546E+08   0.146835E+08   0.146546E+08  -0.396927E+00   0.755993E+07   0.755928E+07   0.173489E+02   0.636506E+00   0.514893E+00  -0.605214E+11
   0.137930E-01   0.140962E+08   0.140748E+08  -0.356662E+04   0.452804E+04   0.781968E+07   0.140629E+08   0.140926E+08   0.140629E+08  -0.380901E+00   0.725496E+07   0.725430E+07   0.157333E+02   0.501035E+00   0.514831E+00  -0.525999E+11
   0.152300E-01   0.134677E+08   0.134432E+08  -0.806051E+03   0.354811E+04   0.706815E+07   0.134333E+08   0.134635E+08   0.134333E+08  -0.363847E+00   0.693040E+07   0.692975E+07   0.142906E+02   0.392587E+00   0.514772E+00  -0.455058E+11
   0.168167E-01   0.128161E+08   0.127882E+08  -0.165669E+04   0.276918E+04   0.634022E+07   0.127808E+08   0.128114E+08   0.127808E+08  -0.346173E+00   0.659405E+07   0.659339E+07   0.130076E+02   0.306388E+00   0.514716E+00  -0.392121E+11
   0.185687E-01   0.121162E+08   0.120847E+08  -0.164288E+04   0.214709E+04   0.562728E+07   0.120802E+08   0.121109E+08   0.120802E+08  -0.327199E+00   0.623292E+07   0.623226E+07   0.118377E+02   0.237549E+00   0.514662E+00  -0.335674E+11
   0.205033E-01   0.113833E+08   0.113479E+08   0.478085E+02   0.165437E+04   0.494350E+07   0.113469E+08   0.113773E+08   0.113469E+08  -0.307336E+00   0.585483E+07   0.585416E+07   0.107646E+02   0.183028E+00   0.514611E+00  -0.285561E+11
   0.226393E-01   0.106114E+08   0.105722E+08  -0.436022E+03   0.126477E+04   0.429107E+07   0.105749E+08   0.106048E+08   0.105749E+08  -0.286427E+00   0.545679E+07   0.545613E+07   0.975707E+01   0.139921E+00   0.514561E+00  -0.241036E+11
   0.249980E-01   0.982823E+07   0.978542E+07  -0.361637E+03   0.960696E+03   0.368565E+07   0.979200E+07   0.982104E+07   0.979200E+07  -0.265221E+00   0.505308E+07   0.505242E+07   0.879865E+01   0.106278E+00   0.514515E+00  -0.202143E+11
   0.276023E-01   0.904312E+07   0.899729E+07  -0.186905E+03   0.724929E+03   0.313165E+07   0.900749E+07   0.903543E+07   0.900749E+07  -0.243972E+00   0.464849E+07   0.464784E+07   0.786636E+01   0.801936E-01   0.514470E+00  -0.168412E+11
   0.304780E-01   0.825952E+07   0.821164E+07  -0.164531E+03   0.542997E+03   0.263016E+07   0.822488E+07   0.825148E+07   0.822488E+07  -0.222775E+00   0.424485E+07   0.424421E+07   0.693491E+01   0.600664E-01   0.514428E+00  -0.139277E+11
   0.336533E-01   0.749868E+07   0.745020E+07  -0.154801E+03   0.404293E+03   0.218640E+07   0.746544E+07   0.749054E+07   0.746544E+07  -0.202205E+00   0.385311E+07   0.385251E+07   0.599466E+01   0.447222E-01   0.514389E+00  -0.114496E+11
   0.371593E-01   0.678809E+07   0.674087E+07  -0.159759E+03   0.300152E+03   0.180453E+07   0.675661E+07   0.678016E+07   0.675661E+07  -0.183006E+00   0.348745E+07   0.348689E+07   0.504802E+01   0.332018E-01   0.514352E+00  -0.938523E+10
   0.410307E-01   0.614516E+07   0.610135E+07  -0.113830E+03   0.222861E+03   0.148307E+07   0.611578E+07   0.613781E+07   0.611578E+07  -0.165649E+00   0.315685E+07   0.315634E+07   0.410892E+01   0.246518E-01   0.514318E+00  -0.769394E+10
   0.451338E-01   0.560861E+07   0.557006E+07   0.168108E+03   0.168108E+03   0.122847E+07   0.558144E+07   0.560214E+07   0.558144E+07  -0.151176E+00   0.288117E+07   0.288073E+07   0.324192E+01   0.185953E-01   0.514288E+00  -0.638370E+10
   0.492368E-01   0.518429E+07   0.515185E+07   0.130584E+03   0.130584E+03   0.103572E+07   0.515924E+07   0.517884E+07   0.515924E+07  -0.139740E+00   0.266333E+07   0.266296E+07   0.251883E+01   0.144446E-01   0.514262E+00  -0.540930E+10
   0.533399E-01   0.484239E+07   0.481605E+07   0.103943E+03   0.103943E+03   0.886290E+06   0.481926E+07   0.483797E+07   0.481926E+07  -0.130532E+00   0.248792E+07   0.248761E+07   0.194288E+01   0.114977E-01   0.514240E+00  -0.466435E+10
   0.574430E-01   0.455451E+07   0.453353E+07   0.843082E+02   0.843082E+02   0.766691E+06   0.453308E+07   0.455099E+07   0.453308E+07  -0.122781E+00   0.234025E+07   0.233999E+07   0.151014E+01   0.932580E-02   0.514221E+00  -0.407411E+10
   0.615460E-01   0.429849E+07   0.428161E+07   0.693214E+02   0.693214E+02   0.667844E+06   0.427849E+07   0.429566E+07   0.427849E+07  -0.115885E+00   0.220887E+07   0.220865E+07   0.120727E+01   0.766806E-02   0.514204E+00  -0.358905E+10
   0.656491E-01   0.405722E+07   0.404295E+07   0.575112E+02   0.575112E+02   0.583611E+06   0.403840E+07   0.405482E+07   0.403840E+07  -0.109382E+00   0.208498E+07   0.208478E+07   0.101308E+01   0.636170E-02   0.514189E+00  -0.317600E+10
   0.697522E-01   0.381858E+07   0.380547E+07   0.479484E+02   0.479484E+02   0.509986E+06   0.380073E+07   0.381638E+07   0.380073E+07  -0.102945E+00   0.196232E+07   0.196213E+07   0.901477E+00   0.530392E-02   0.514176E+00  -0.281333E+10
   0.738552E-01   0.358459E+07   0.357142E+07   0.401464E+02   0.401464E+02   0.445653E+06   0.356754E+07   0.358238E+07   0.356754E+07  -0.966284E-01   0.184196E+07   0.184177E+07   0.846448E+00   0.444092E-02   0.514165E+00  -0.249406E+10
   0.779583E-01   0.334771E+07   0.333368E+07   0.336477E+02   0.336477E+02   0.388378E+06   0.333136E+07   0.334535E+07   0.333136E+07  -0.902314E-01   0.172006E+07   0.171987E+07   0.821084E+00   0.372206E-02   0.514154E+00  -0.220642E+10
   0.820614E-01   0.311950E+07   0.310428E+07   0.282937E+02   0.282937E+02   0.338483E+06   0.310380E+07   0.311695E+07   0.310380E+07  -0.840678E-01   0.160259E+07   0.160240E+07   0.805716E+00   0.312983E-02   0.514145E+00  -0.195295E+10
   0.861644E-01   0.290627E+07   0.288994E+07   0.239060E+02   0.239060E+02   0.295579E+06   0.289119E+07   0.290353E+07   0.289119E+07  -0.783091E-01   0.149284E+07   0.149264E+07   0.785413E+00   0.264448E-02   0.514137E+00  -0.173257E+10
   0.912856E-01   0.266915E+07   0.265207E+07   0.195587E+02   0.195587E+02   0.251117E+06   0.265485E+07   0.266628E+07   0.265485E+07  -0.719079E-01   0.137084E+07   0.137064E+07   0.740653E+00   0.216359E-02   0.514128E+00  -0.150172E+10
   0.964067E-01   0.247141E+07   0.245459E+07   0.162357E+02   0.162357E+02   0.215741E+06   0.245793E+07   0.246859E+07   0.245793E+07  -0.665741E-01   0.126918E+07   0.126899E+07   0.671251E+00   0.179602E-02   0.514119E+00  -0.131650E+10
   0.101528E+00   0.231549E+07   0.229993E+07   0.137158E+02   0.137158E+02   0.188086E+06   0.230282E+07   0.231288E+07   0.230282E+07  -0.623731E-01   0.118911E+07   0.118893E+07   0.583767E+00   0.151726E-02   0.514112E+00  -0.117123E+10
   0.106649E+00   0.219570E+07   0.218212E+07   0.117882E+02   0.117882E+02   0.166410E+06   0.218383E+07   0.219342E+07   0.218383E+07  -0.591500E-01   0.112768E+07   0.112752E+07   0.490120E+00   0.130404E-02   0.514105E+00  -0.105739E+10
   0.111770E+00   0.210024E+07   0.208889E+07   0.102674E+02   0.102674E+02   0.148889E+06   0.208911E+07   0.209833E+07   0.208911E+07  -0.565845E-01   0.107877E+07   0.107864E+07   0.402824E+00   0.113581E-02   0.514100E+00  -0.965188E+09
   0.116891E+00   0.201636E+07   0.200705E+07   0.901374E+01   0.901374E+01   0.134026E+06   0.200590E+07   0.201480E+07   0.200590E+07  -0.543307E-01   0.103582E+07   0.103570E+07   0.331530E+00   0.997132E-03   0.514094E+00  -0.886151E+09
   0.122012E+00   0.193412E+07   0.192629E+07   0.793630E+01   0.793630E+01   0.120814E+06   0.192423E+07   0.193281E+07   0.192423E+07  -0.521187E-01   0.993653E+06   0.993550E+06   0.281099E+00   0.877945E-03   0.514089E+00  -0.814402E+09
   0.127134E+00   0.184768E+07   0.184062E+07   0.698338E+01   0.698338E+01   0.108698E+06   0.183827E+07   0.184650E+07   0.183827E+07  -0.497905E-01   0.949272E+06   0.949177E+06   0.251261E+00   0.772532E-03   0.514085E+00  -0.746688E+09
   0.132255E+00   0.175544E+07   0.174848E+07   0.613072E+01   0.613072E+01   0.974620E+05   0.174643E+07   0.175427E+07   0.174643E+07  -0.473028E-01   0.901852E+06   0.901758E+06   0.237666E+00   0.678209E-03   0.514081E+00  -0.681918E+09
