#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.146785E+08   0.146785E+08   0.195586E+08   0.195582E+08   0.146807E+08   0.146785E+08   0.146785E+08   0.146838E+08  -0.464329E+00   0.799959E+07   0.799959E+07   0.613122E+01   0.887080E+06   0.673910E+00  -0.804277E+14
   0.109829E-04   0.146787E+08   0.146787E+08   0.195561E+08   0.195556E+08   0.146809E+08   0.146788E+08   0.146787E+08   0.146840E+08  -0.464336E+00   0.799969E+07   0.799969E+07   0.676979E+01   0.727620E+06   0.673898E+00  -0.728400E+14
   0.121272E-04   0.146790E+08   0.146790E+08   0.195531E+08   0.195524E+08   0.146812E+08   0.146790E+08   0.146790E+08   0.146842E+08  -0.464345E+00   0.799980E+07   0.799980E+07   0.747481E+01   0.596832E+06   0.673882E+00  -0.659683E+14
   0.133906E-04   0.146793E+08   0.146793E+08   0.195494E+08   0.195486E+08   0.146815E+08   0.146794E+08   0.146793E+08   0.146846E+08  -0.464355E+00   0.799995E+07   0.799995E+07   0.825319E+01   0.489559E+06   0.673863E+00  -0.597451E+14
   0.147857E-04   0.146797E+08   0.146797E+08   0.195448E+08   0.195439E+08   0.146819E+08   0.146798E+08   0.146797E+08   0.146850E+08  -0.464368E+00   0.800012E+07   0.800012E+07   0.911253E+01   0.401574E+06   0.673840E+00  -0.541092E+14
   0.163261E-04   0.146802E+08   0.146802E+08   0.195393E+08   0.195382E+08   0.146823E+08   0.146802E+08   0.146802E+08   0.146855E+08  -0.464383E+00   0.800033E+07   0.800033E+07   0.100612E+02   0.329410E+06   0.673811E+00  -0.490052E+14
   0.180270E-04   0.146808E+08   0.146808E+08   0.195326E+08   0.195312E+08   0.146829E+08   0.146808E+08   0.146808E+08   0.146860E+08  -0.464402E+00   0.800059E+07   0.800059E+07   0.111086E+02   0.270220E+06   0.673777E+00  -0.443828E+14
   0.199051E-04   0.146815E+08   0.146815E+08   0.195244E+08   0.195227E+08   0.146836E+08   0.146816E+08   0.146815E+08   0.146868E+08  -0.464424E+00   0.800091E+07   0.800090E+07   0.122647E+02   0.221673E+06   0.673734E+00  -0.401968E+14
   0.219788E-04   0.146824E+08   0.146824E+08   0.195144E+08   0.195123E+08   0.146844E+08   0.146824E+08   0.146824E+08   0.146876E+08  -0.464452E+00   0.800129E+07   0.800129E+07   0.135408E+02   0.181855E+06   0.673683E+00  -0.364058E+14
   0.242687E-04   0.146835E+08   0.146835E+08   0.195022E+08   0.194997E+08   0.146855E+08   0.146835E+08   0.146835E+08   0.146887E+08  -0.464486E+00   0.800176E+07   0.800176E+07   0.149494E+02   0.149196E+06   0.673621E+00  -0.329728E+14
