#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.135307E+08   0.135307E+08   0.180280E+08   0.180275E+08   0.135328E+08   0.135307E+08   0.135307E+08   0.135355E+08  -0.458618E+00   0.992948E+07   0.992948E+07   0.615986E+01   0.112838E+07   0.489753E+00  -0.998307E+14
   0.109829E-04   0.135311E+08   0.135311E+08   0.180257E+08   0.180252E+08   0.135332E+08   0.135311E+08   0.135311E+08   0.135359E+08  -0.458632E+00   0.992965E+07   0.992965E+07   0.680141E+01   0.925486E+06   0.489772E+00  -0.904130E+14
   0.121272E-04   0.135316E+08   0.135316E+08   0.180229E+08   0.180223E+08   0.135337E+08   0.135316E+08   0.135316E+08   0.135364E+08  -0.458650E+00   0.992986E+07   0.992986E+07   0.750973E+01   0.759076E+06   0.489794E+00  -0.818840E+14
   0.133906E-04   0.135322E+08   0.135322E+08   0.180196E+08   0.180188E+08   0.135343E+08   0.135322E+08   0.135322E+08   0.135370E+08  -0.458671E+00   0.993011E+07   0.993011E+07   0.829175E+01   0.622587E+06   0.489822E+00  -0.741600E+14
   0.147857E-04   0.135330E+08   0.135330E+08   0.180155E+08   0.180145E+08   0.135351E+08   0.135330E+08   0.135330E+08   0.135378E+08  -0.458697E+00   0.993042E+07   0.993042E+07   0.915511E+01   0.510639E+06   0.489856E+00  -0.671649E+14
   0.163261E-04   0.135339E+08   0.135339E+08   0.180105E+08   0.180093E+08   0.135360E+08   0.135339E+08   0.135339E+08   0.135387E+08  -0.458728E+00   0.993080E+07   0.993080E+07   0.101083E+02   0.418820E+06   0.489897E+00  -0.608300E+14
   0.180270E-04   0.135351E+08   0.135351E+08   0.180044E+08   0.180030E+08   0.135371E+08   0.135351E+08   0.135351E+08   0.135399E+08  -0.458767E+00   0.993126E+07   0.993126E+07   0.111605E+02   0.343510E+06   0.489947E+00  -0.550931E+14
   0.199051E-04   0.135365E+08   0.135365E+08   0.179970E+08   0.179953E+08   0.135385E+08   0.135365E+08   0.135365E+08   0.135413E+08  -0.458814E+00   0.993182E+07   0.993182E+07   0.123220E+02   0.281741E+06   0.490008E+00  -0.498977E+14
   0.219788E-04   0.135382E+08   0.135381E+08   0.179879E+08   0.179859E+08   0.135401E+08   0.135382E+08   0.135382E+08   0.135430E+08  -0.458871E+00   0.993250E+07   0.993250E+07   0.136041E+02   0.231079E+06   0.490082E+00  -0.451929E+14
   0.242687E-04   0.135402E+08   0.135402E+08   0.179769E+08   0.179744E+08   0.135422E+08   0.135402E+08   0.135402E+08   0.135450E+08  -0.458941E+00   0.993333E+07   0.993333E+07   0.150193E+02   0.189525E+06   0.490173E+00  -0.409322E+14
   0.267970E-04   0.135427E+08   0.135427E+08   0.179635E+08   0.179604E+08   0.135446E+08   0.135427E+08   0.135427E+08   0.135475E+08  -0.459026E+00   0.993435E+07   0.993434E+07   0.165811E+02   0.155443E+06   0.490283E+00  -0.370739E+14
   0.295888E-04   0.135458E+08   0.135458E+08   0.179471E+08   0.179434E+08   0.135476E+08   0.135458E+08   0.135458E+08   0.135506E+08  -0.459129E+00   0.993558E+07   0.993558E+07   0.183046E+02   0.127490E+06   0.490417E+00  -0.335801E+14
   0.326714E-04   0.135495E+08   0.135495E+08   0.179271E+08   0.179226E+08   0.135513E+08   0.135495E+08   0.135495E+08   0.135543E+08  -0.459255E+00   0.993709E+07   0.993709E+07   0.202063E+02   0.104562E+06   0.490580E+00  -0.304163E+14
   0.360752E-04   0.135541E+08   0.135541E+08   0.179028E+08   0.178973E+08   0.135557E+08   0.135541E+08   0.135541E+08   0.135589E+08  -0.459409E+00   0.993892E+07   0.993892E+07   0.223044E+02   0.857566E+05   0.490779E+00  -0.275516E+14
   0.398336E-04   0.135596E+08   0.135596E+08   0.178733E+08   0.178665E+08   0.135612E+08   0.135596E+08   0.135596E+08   0.135644E+08  -0.459596E+00   0.994116E+07   0.994116E+07   0.246185E+02   0.703327E+05   0.491020E+00  -0.249576E+14
   0.439836E-04   0.135664E+08   0.135664E+08   0.178373E+08   0.178291E+08   0.135678E+08   0.135664E+08   0.135664E+08   0.135711E+08  -0.459823E+00   0.994388E+07   0.994388E+07   0.271705E+02   0.576821E+05   0.491313E+00  -0.226090E+14
   0.485659E-04   0.135746E+08   0.135746E+08   0.177934E+08   0.177835E+08   0.135758E+08   0.135746E+08   0.135746E+08   0.135793E+08  -0.460101E+00   0.994720E+07   0.994719E+07   0.299838E+02   0.473062E+05   0.491668E+00  -0.204826E+14
   0.536256E-04   0.135846E+08   0.135846E+08   0.177401E+08   0.177280E+08   0.135856E+08   0.135846E+08   0.135846E+08   0.135893E+08  -0.460438E+00   0.995123E+07   0.995122E+07   0.330843E+02   0.387960E+05   0.492099E+00  -0.185575E+14
   0.592125E-04   0.135967E+08   0.135967E+08   0.176753E+08   0.176606E+08   0.135974E+08   0.135967E+08   0.135967E+08   0.136014E+08  -0.460848E+00   0.995614E+07   0.995613E+07   0.364997E+02   0.318160E+05   0.492621E+00  -0.168149E+14
   0.653814E-04   0.136115E+08   0.136114E+08   0.175966E+08   0.175787E+08   0.136119E+08   0.136115E+08   0.136115E+08   0.136162E+08  -0.461346E+00   0.996210E+07   0.996209E+07   0.402602E+02   0.260911E+05   0.493253E+00  -0.152375E+14
   0.721930E-04   0.136294E+08   0.136294E+08   0.175010E+08   0.174792E+08   0.136294E+08   0.136294E+08   0.136294E+08   0.136341E+08  -0.461951E+00   0.996935E+07   0.996934E+07   0.443980E+02   0.213958E+05   0.494015E+00  -0.138098E+14
   0.797142E-04   0.136512E+08   0.136511E+08   0.173850E+08   0.173586E+08   0.136507E+08   0.136512E+08   0.136512E+08   0.136558E+08  -0.462685E+00   0.997816E+07   0.997814E+07   0.489474E+02   0.175448E+05   0.494933E+00  -0.125179E+14
   0.880190E-04   0.136775E+08   0.136775E+08   0.172445E+08   0.172125E+08   0.136765E+08   0.136775E+08   0.136775E+08   0.136821E+08  -0.463575E+00   0.998884E+07   0.998883E+07   0.539446E+02   0.143864E+05   0.496035E+00  -0.113489E+14
