#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.112754E+08   0.112754E+08   0.150214E+08   0.150210E+08   0.112775E+08   0.112754E+08   0.112754E+08   0.112794E+08  -0.458654E+00   0.992913E+07   0.992913E+07   0.609101E+01   0.112841E+07   0.489835E+00  -0.998272E+14
   0.109829E-04   0.112759E+08   0.112759E+08   0.150193E+08   0.150188E+08   0.112779E+08   0.112759E+08   0.112759E+08   0.112799E+08  -0.458673E+00   0.992936E+07   0.992936E+07   0.672539E+01   0.925511E+06   0.489860E+00  -0.904104E+14
   0.121272E-04   0.112765E+08   0.112765E+08   0.150167E+08   0.150161E+08   0.112785E+08   0.112765E+08   0.112765E+08   0.112805E+08  -0.458696E+00   0.992964E+07   0.992964E+07   0.742579E+01   0.759095E+06   0.489890E+00  -0.818822E+14
   0.133906E-04   0.112772E+08   0.112772E+08   0.150136E+08   0.150128E+08   0.112792E+08   0.112772E+08   0.112772E+08   0.112812E+08  -0.458725E+00   0.992998E+07   0.992998E+07   0.819907E+01   0.622601E+06   0.489927E+00  -0.741590E+14
   0.147857E-04   0.112780E+08   0.112780E+08   0.150098E+08   0.150088E+08   0.112800E+08   0.112780E+08   0.112780E+08   0.112820E+08  -0.458759E+00   0.993039E+07   0.993039E+07   0.905278E+01   0.510650E+06   0.489972E+00  -0.671647E+14
   0.163261E-04   0.112791E+08   0.112791E+08   0.150051E+08   0.150040E+08   0.112811E+08   0.112791E+08   0.112791E+08   0.112831E+08  -0.458802E+00   0.993090E+07   0.993090E+07   0.999527E+01   0.418827E+06   0.490027E+00  -0.608306E+14
   0.180270E-04   0.112803E+08   0.112803E+08   0.149994E+08   0.149981E+08   0.112823E+08   0.112803E+08   0.112803E+08   0.112844E+08  -0.458853E+00   0.993151E+07   0.993151E+07   0.110357E+02   0.343514E+06   0.490094E+00  -0.550945E+14
   0.199051E-04   0.112819E+08   0.112819E+08   0.149925E+08   0.149908E+08   0.112838E+08   0.112819E+08   0.112819E+08   0.112859E+08  -0.458916E+00   0.993226E+07   0.993226E+07   0.121843E+02   0.281743E+06   0.490175E+00  -0.499000E+14
   0.219788E-04   0.112838E+08   0.112838E+08   0.149841E+08   0.149821E+08   0.112857E+08   0.112838E+08   0.112838E+08   0.112878E+08  -0.458992E+00   0.993318E+07   0.993318E+07   0.134521E+02   0.231079E+06   0.490275E+00  -0.451959E+14
   0.242687E-04   0.112861E+08   0.112861E+08   0.149738E+08   0.149713E+08   0.112879E+08   0.112861E+08   0.112861E+08   0.112901E+08  -0.459086E+00   0.993430E+07   0.993430E+07   0.148514E+02   0.189524E+06   0.490395E+00  -0.409362E+14
   0.267970E-04   0.112889E+08   0.112889E+08   0.149613E+08   0.149583E+08   0.112907E+08   0.112889E+08   0.112889E+08   0.112929E+08  -0.459199E+00   0.993566E+07   0.993566E+07   0.163957E+02   0.155441E+06   0.490542E+00  -0.370788E+14
   0.295888E-04   0.112923E+08   0.112923E+08   0.149461E+08   0.149424E+08   0.112940E+08   0.112923E+08   0.112923E+08   0.112963E+08  -0.459338E+00   0.993731E+07   0.993731E+07   0.181000E+02   0.127486E+06   0.490721E+00  -0.335860E+14
   0.326714E-04   0.112965E+08   0.112965E+08   0.149275E+08   0.149230E+08   0.112981E+08   0.112965E+08   0.112965E+08   0.113005E+08  -0.459507E+00   0.993933E+07   0.993933E+07   0.199805E+02   0.104557E+06   0.490939E+00  -0.304232E+14
   0.360752E-04   0.113015E+08   0.113015E+08   0.149049E+08   0.148994E+08   0.113031E+08   0.113015E+08   0.113015E+08   0.113055E+08  -0.459712E+00   0.994179E+07   0.994179E+07   0.220550E+02   0.857512E+05   0.491205E+00  -0.275595E+14
   0.398336E-04   0.113077E+08   0.113077E+08   0.148774E+08   0.148707E+08   0.113092E+08   0.113077E+08   0.113077E+08   0.113117E+08  -0.459963E+00   0.994479E+07   0.994479E+07   0.243433E+02   0.703267E+05   0.491527E+00  -0.249667E+14
   0.439836E-04   0.113152E+08   0.113152E+08   0.148439E+08   0.148357E+08   0.113165E+08   0.113152E+08   0.113152E+08   0.113192E+08  -0.460268E+00   0.994844E+07   0.994844E+07   0.268667E+02   0.576756E+05   0.491919E+00  -0.226194E+14
   0.485659E-04   0.113244E+08   0.113244E+08   0.148031E+08   0.147932E+08   0.113255E+08   0.113244E+08   0.113244E+08   0.113284E+08  -0.460639E+00   0.995289E+07   0.995289E+07   0.296486E+02   0.472993E+05   0.492394E+00  -0.204943E+14
   0.536256E-04   0.113356E+08   0.113355E+08   0.147535E+08   0.147414E+08   0.113365E+08   0.113356E+08   0.113356E+08   0.113395E+08  -0.461091E+00   0.995831E+07   0.995830E+07   0.327144E+02   0.387887E+05   0.492971E+00  -0.185707E+14
   0.592125E-04   0.113491E+08   0.113491E+08   0.146933E+08   0.146785E+08   0.113498E+08   0.113491E+08   0.113491E+08   0.113531E+08  -0.461641E+00   0.996490E+07   0.996489E+07   0.360916E+02   0.318085E+05   0.493671E+00  -0.168297E+14
   0.653814E-04   0.113657E+08   0.113656E+08   0.146200E+08   0.146022E+08   0.113660E+08   0.113656E+08   0.113656E+08   0.113696E+08  -0.462310E+00   0.997291E+07   0.997291E+07   0.398100E+02   0.260834E+05   0.494518E+00  -0.152540E+14
   0.721930E-04   0.113857E+08   0.113857E+08   0.145312E+08   0.145095E+08   0.113857E+08   0.113857E+08   0.113857E+08   0.113896E+08  -0.463124E+00   0.998266E+07   0.998266E+07   0.439015E+02   0.213878E+05   0.495541E+00  -0.138283E+14
   0.797142E-04   0.114101E+08   0.114101E+08   0.144235E+08   0.143971E+08   0.114096E+08   0.114101E+08   0.114101E+08   0.114139E+08  -0.464112E+00   0.999452E+07   0.999450E+07   0.483999E+02   0.175367E+05   0.496775E+00  -0.125384E+14
   0.880190E-04   0.114397E+08   0.114397E+08   0.142930E+08   0.142610E+08   0.114386E+08   0.114397E+08   0.114397E+08   0.114435E+08  -0.465311E+00   0.100089E+08   0.100089E+08   0.533412E+02   0.143782E+05   0.498261E+00  -0.113717E+14
   0.971891E-04   0.114756E+08   0.114755E+08   0.141352E+08   0.140965E+08   0.114738E+08   0.114756E+08   0.114756E+08   0.114794E+08  -0.466766E+00   0.100264E+08   0.100264E+08   0.587627E+02   0.117878E+05   0.500044E+00  -0.103167E+14
   0.107314E-03   0.115191E+08   0.115190E+08   0.139448E+08   0.138980E+08   0.115164E+08   0.115191E+08   0.115191E+08   0.115228E+08  -0.468528E+00   0.100476E+08   0.100475E+08   0.647027E+02   0.966348E+04   0.502178E+00  -0.936307E+13
