#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.260093E+08   0.260093E+08   0.346548E+08   0.346543E+08   0.260121E+08   0.260093E+08   0.260093E+08   0.260186E+08  -0.279594E+00   0.176092E+08   0.176092E+08   0.943088E+01   0.582101E+06  -0.107056E+01  -0.177043E+15
   0.109829E-04   0.260174E+08   0.260174E+08   0.346602E+08   0.346596E+08   0.260202E+08   0.260174E+08   0.260174E+08   0.260266E+08  -0.279680E+00   0.176095E+08   0.176095E+08   0.104130E+02   0.477414E+06  -0.106948E+01  -0.160341E+15
   0.121272E-04   0.260271E+08   0.260271E+08   0.346668E+08   0.346660E+08   0.260299E+08   0.260272E+08   0.260271E+08   0.260364E+08  -0.279785E+00   0.176098E+08   0.176098E+08   0.114973E+02   0.391549E+06  -0.106815E+01  -0.145215E+15
   0.133906E-04   0.260391E+08   0.260391E+08   0.346748E+08   0.346738E+08   0.260418E+08   0.260391E+08   0.260391E+08   0.260483E+08  -0.279913E+00   0.176102E+08   0.176102E+08   0.126943E+02   0.321123E+06  -0.106654E+01  -0.131516E+15
   0.147857E-04   0.260536E+08   0.260536E+08   0.346845E+08   0.346833E+08   0.260563E+08   0.260536E+08   0.260536E+08   0.260628E+08  -0.280069E+00   0.176107E+08   0.176107E+08   0.140158E+02   0.263360E+06  -0.106457E+01  -0.119111E+15
   0.163261E-04   0.260712E+08   0.260712E+08   0.346963E+08   0.346949E+08   0.260739E+08   0.260712E+08   0.260712E+08   0.260805E+08  -0.280259E+00   0.176112E+08   0.176112E+08   0.154746E+02   0.215982E+06  -0.106219E+01  -0.107876E+15
   0.180270E-04   0.260927E+08   0.260927E+08   0.347106E+08   0.347089E+08   0.260954E+08   0.260927E+08   0.260927E+08   0.261019E+08  -0.280489E+00   0.176119E+08   0.176119E+08   0.170849E+02   0.177123E+06  -0.105928E+01  -0.977009E+14
   0.199051E-04   0.261187E+08   0.261187E+08   0.347280E+08   0.347258E+08   0.261214E+08   0.261187E+08   0.261187E+08   0.261280E+08  -0.280769E+00   0.176127E+08   0.176127E+08   0.188623E+02   0.145251E+06  -0.105576E+01  -0.884867E+14
   0.219788E-04   0.261504E+08   0.261504E+08   0.347489E+08   0.347463E+08   0.261530E+08   0.261504E+08   0.261504E+08   0.261597E+08  -0.281109E+00   0.176137E+08   0.176137E+08   0.208240E+02   0.119109E+06  -0.105148E+01  -0.801422E+14
   0.242687E-04   0.261888E+08   0.261888E+08   0.347743E+08   0.347711E+08   0.261914E+08   0.261888E+08   0.261888E+08   0.261981E+08  -0.281521E+00   0.176148E+08   0.176148E+08   0.229889E+02   0.976678E+05  -0.104629E+01  -0.725854E+14
   0.267970E-04   0.262354E+08   0.262354E+08   0.348048E+08   0.348010E+08   0.262379E+08   0.262354E+08   0.262354E+08   0.262447E+08  -0.282021E+00   0.176163E+08   0.176163E+08   0.253777E+02   0.800812E+05  -0.104000E+01  -0.657420E+14
   0.295888E-04   0.262918E+08   0.262918E+08   0.348416E+08   0.348369E+08   0.262942E+08   0.262918E+08   0.262918E+08   0.263011E+08  -0.282627E+00   0.176179E+08   0.176179E+08   0.280133E+02   0.656564E+05  -0.103240E+01  -0.595447E+14
   0.326714E-04   0.263599E+08   0.263599E+08   0.348857E+08   0.348799E+08   0.263623E+08   0.263599E+08   0.263599E+08   0.263693E+08  -0.283359E+00   0.176199E+08   0.176199E+08   0.309206E+02   0.538248E+05  -0.102322E+01  -0.539326E+14
   0.360752E-04   0.264421E+08   0.264421E+08   0.349383E+08   0.349313E+08   0.264444E+08   0.264422E+08   0.264421E+08   0.264515E+08  -0.284241E+00   0.176222E+08   0.176222E+08   0.341268E+02   0.441202E+05  -0.101216E+01  -0.488504E+14
   0.398336E-04   0.265411E+08   0.265411E+08   0.350009E+08   0.349923E+08   0.265432E+08   0.265411E+08   0.265411E+08   0.265505E+08  -0.285304E+00   0.176249E+08   0.176249E+08   0.376619E+02   0.361599E+05  -0.998865E+00  -0.442480E+14
   0.439836E-04   0.266599E+08   0.266599E+08   0.350748E+08   0.350644E+08   0.266618E+08   0.266599E+08   0.266599E+08   0.266693E+08  -0.286579E+00   0.176280E+08   0.176280E+08   0.415583E+02   0.296304E+05  -0.982942E+00  -0.400802E+14
   0.485659E-04   0.268020E+08   0.268019E+08   0.351616E+08   0.351489E+08   0.268037E+08   0.268020E+08   0.268020E+08   0.268114E+08  -0.288105E+00   0.176316E+08   0.176316E+08   0.458512E+02   0.242742E+05  -0.963941E+00  -0.363058E+14
   0.536256E-04   0.269712E+08   0.269712E+08   0.352624E+08   0.352470E+08   0.269726E+08   0.269712E+08   0.269712E+08   0.269806E+08  -0.289922E+00   0.176355E+08   0.176355E+08   0.505786E+02   0.198805E+05  -0.941372E+00  -0.328875E+14
   0.592125E-04   0.271718E+08   0.271718E+08   0.353781E+08   0.353594E+08   0.271729E+08   0.271718E+08   0.271718E+08   0.271813E+08  -0.292076E+00   0.176397E+08   0.176397E+08   0.557815E+02   0.162760E+05  -0.914714E+00  -0.297916E+14
   0.653814E-04   0.274082E+08   0.274081E+08   0.355089E+08   0.354862E+08   0.274089E+08   0.274082E+08   0.274081E+08   0.274176E+08  -0.294613E+00   0.176440E+08   0.176440E+08   0.615036E+02   0.133188E+05  -0.883438E+00  -0.269873E+14
   0.721930E-04   0.276845E+08   0.276845E+08   0.356539E+08   0.356263E+08   0.276848E+08   0.276845E+08   0.276845E+08   0.276940E+08  -0.297580E+00   0.176482E+08   0.176482E+08   0.677912E+02   0.108927E+05  -0.847036E+00  -0.244468E+14
   0.797142E-04   0.280049E+08   0.280048E+08   0.358101E+08   0.357767E+08   0.280045E+08   0.280049E+08   0.280049E+08   0.280144E+08  -0.301020E+00   0.176518E+08   0.176518E+08   0.746926E+02   0.890215E+04  -0.805065E+00  -0.221447E+14
   0.880190E-04   0.283723E+08   0.283722E+08   0.359722E+08   0.359317E+08   0.283712E+08   0.283722E+08   0.283722E+08   0.283818E+08  -0.304964E+00   0.176540E+08   0.176540E+08   0.822579E+02   0.726902E+04  -0.757205E+00  -0.200578E+14
   0.971891E-04   0.287883E+08   0.287882E+08   0.361309E+08   0.360820E+08   0.287864E+08   0.287883E+08   0.287883E+08   0.287979E+08  -0.309430E+00   0.176539E+08   0.176539E+08   0.905377E+02   0.592925E+04  -0.703319E+00  -0.181652E+14
   0.107314E-03   0.292524E+08   0.292523E+08   0.362722E+08   0.362131E+08   0.292494E+08   0.292523E+08   0.292524E+08   0.292620E+08  -0.314412E+00   0.176500E+08   0.176500E+08   0.995816E+02   0.483037E+04  -0.643520E+00  -0.164476E+14
   0.118495E-03   0.297608E+08   0.297607E+08   0.363759E+08   0.363047E+08   0.297566E+08   0.297608E+08   0.297608E+08   0.297705E+08  -0.319870E+00   0.176404E+08   0.176403E+08   0.109437E+03   0.392941E+04  -0.578222E+00  -0.148876E+14
   0.130840E-03   0.303061E+08   0.303060E+08   0.364145E+08   0.363291E+08   0.303004E+08   0.303061E+08   0.303061E+08   0.303158E+08  -0.325723E+00   0.176225E+08   0.176225E+08   0.120145E+03   0.319117E+04  -0.508170E+00  -0.134692E+14
   0.144471E-03   0.308764E+08   0.308762E+08   0.363527E+08   0.362504E+08   0.308687E+08   0.308763E+08   0.308764E+08   0.308860E+08  -0.331843E+00   0.175933E+08   0.175933E+08   0.131738E+03   0.258679E+04  -0.434432E+00  -0.121782E+14
   0.159522E-03   0.314550E+08   0.314548E+08   0.361467E+08   0.360247E+08   0.314451E+08   0.314549E+08   0.314550E+08   0.314646E+08  -0.338052E+00   0.175491E+08   0.175491E+08   0.144236E+03   0.209259E+04  -0.358348E+00  -0.110014E+14
   0.176142E-03   0.320210E+08   0.320207E+08   0.357456E+08   0.356008E+08   0.320082E+08   0.320209E+08   0.320209E+08   0.320304E+08  -0.344124E+00   0.174857E+08   0.174856E+08   0.157638E+03   0.168910E+04  -0.281435E+00  -0.992741E+13
   0.194493E-03   0.325497E+08   0.325494E+08   0.350934E+08   0.349226E+08   0.325335E+08   0.325496E+08   0.325496E+08   0.325589E+08  -0.349794E+00   0.173984E+08   0.173983E+08   0.171918E+03   0.136027E+04  -0.205269E+00  -0.894587E+13
   0.214755E-03   0.330145E+08   0.330141E+08   0.341328E+08   0.339327E+08   0.329942E+08   0.330143E+08   0.330144E+08   0.330234E+08  -0.354776E+00   0.172828E+08   0.172826E+08   0.187015E+03   0.109287E+04  -0.131353E+00  -0.804794E+13
   0.237129E-03   0.333888E+08   0.333883E+08   0.328099E+08   0.325775E+08   0.333635E+08   0.333886E+08   0.333887E+08   0.333973E+08  -0.358784E+00   0.171343E+08   0.171341E+08   0.202824E+03   0.875923E+03  -0.610002E-01  -0.722596E+13
   0.261834E-03   0.336481E+08   0.336475E+08   0.310807E+08   0.308138E+08   0.336167E+08   0.336479E+08   0.336480E+08   0.336561E+08  -0.361555E+00   0.169492E+08   0.169490E+08   0.219183E+03   0.700357E+03   0.474504E-02  -0.647350E+13
   0.289112E-03   0.337725E+08   0.337719E+08   0.289189E+08   0.286161E+08   0.337338E+08   0.337722E+08   0.337724E+08   0.337799E+08  -0.362876E+00   0.167249E+08   0.167247E+08   0.235867E+03   0.558653E+03   0.651536E-01  -0.578513E+13
   0.319233E-03   0.337484E+08   0.337475E+08   0.263232E+08   0.259851E+08   0.337007E+08   0.337480E+08   0.337482E+08   0.337550E+08  -0.362598E+00   0.164601E+08   0.164599E+08   0.252571E+03   0.444591E+03   0.119812E+00  -0.515632E+13
   0.352491E-03   0.335692E+08   0.335682E+08   0.233256E+08   0.229553E+08   0.335108E+08   0.335687E+08   0.335690E+08   0.335749E+08  -0.360653E+00   0.161549E+08   0.161546E+08   0.268907E+03   0.353030E+03   0.168594E+00  -0.458322E+13
   0.389215E-03   0.332363E+08   0.332352E+08   0.199978E+08   0.196016E+08   0.331650E+08   0.332358E+08   0.332361E+08   0.332411E+08  -0.357055E+00   0.158113E+08   0.158109E+08   0.284394E+03   0.279737E+03   0.211607E+00  -0.406249E+13
   0.429764E-03   0.327583E+08   0.327569E+08   0.164566E+08   0.160443E+08   0.326715E+08   0.327577E+08   0.327581E+08   0.327620E+08  -0.351897E+00   0.154327E+08   0.154323E+08   0.298468E+03   0.221231E+03   0.249138E+00  -0.359109E+13
   0.474538E-03   0.321498E+08   0.321482E+08   0.128626E+08   0.124476E+08   0.320443E+08   0.321491E+08   0.321496E+08   0.321525E+08  -0.345336E+00   0.150242E+08   0.150237E+08   0.310496E+03   0.174657E+03   0.281592E+00  -0.316616E+13
   0.523976E-03   0.314303E+08   0.314284E+08   0.941330E+07   0.901111E+07   0.313024E+08   0.314294E+08   0.314300E+08   0.314318E+08  -0.337582E+00   0.145916E+08   0.145911E+08   0.319806E+03   0.137684E+03   0.309443E+00  -0.278487E+13
   0.578566E-03   0.306219E+08   0.306197E+08   0.632334E+07   0.594884E+07   0.304672E+08   0.306208E+08   0.306215E+08   0.306225E+08  -0.328875E+00   0.141419E+08   0.141413E+08   0.325745E+03   0.108409E+03   0.333190E+00  -0.244437E+13
   0.638842E-03   0.297482E+08   0.297457E+08   0.379154E+07   0.345421E+07   0.295614E+08   0.297469E+08   0.297478E+08   0.297479E+08  -0.319469E+00   0.136820E+08   0.136814E+08   0.327747E+03   0.852867E+02   0.353330E+00  -0.214175E+13
   0.705398E-03   0.288326E+08   0.288298E+08   0.195531E+07   0.165323E+07   0.286076E+08   0.288311E+08   0.288321E+08   0.288316E+08  -0.309615E+00   0.132191E+08   0.132184E+08   0.325424E+03   0.670654E+02   0.370335E+00  -0.187404E+13
   0.778888E-03   0.278969E+08   0.278937E+08   0.842631E+06   0.557116E+06   0.276265E+08   0.278951E+08   0.278964E+08   0.278953E+08  -0.299549E+00   0.127599E+08   0.127591E+08   0.318640E+03   0.527336E+02   0.384641E+00  -0.163826E+13
   0.860035E-03   0.269608E+08   0.269572E+08   0.342832E+06   0.376335E+05   0.266366E+08   0.269586E+08   0.269602E+08   0.269587E+08  -0.289482E+00   0.123103E+08   0.123095E+08   0.307563E+03   0.414784E+02   0.396639E+00  -0.143141E+13
   0.949635E-03   0.260409E+08   0.260370E+08   0.225428E+06  -0.144759E+06   0.256532E+08   0.260384E+08   0.260403E+08   0.260384E+08  -0.279593E+00   0.118757E+08   0.118748E+08   0.292652E+03   0.326481E+02   0.406676E+00  -0.125058E+13
   0.104857E-02   0.251509E+08   0.251467E+08   0.225012E+06  -0.244052E+06   0.246885E+08   0.251480E+08   0.251502E+08   0.251480E+08  -0.270028E+00   0.114601E+08   0.114593E+08   0.274571E+03   0.257237E+02   0.415054E+00  -0.109295E+13
   0.115781E-02   0.243012E+08   0.242968E+08   0.167074E+06  -0.396193E+06   0.237513E+08   0.242978E+08   0.243004E+08   0.242978E+08  -0.260895E+00   0.110668E+08   0.110660E+08   0.254070E+03   0.202937E+02   0.422034E+00  -0.955863E+12
   0.127844E-02   0.234990E+08   0.234945E+08   0.473465E+05  -0.550011E+06   0.228476E+08   0.234952E+08   0.234983E+08   0.234952E+08  -0.252275E+00   0.106980E+08   0.106971E+08   0.231896E+03   0.160340E+02   0.427840E+00  -0.836820E+12
   0.141163E-02   0.227490E+08   0.227443E+08  -0.318697E+05  -0.562698E+06   0.219813E+08   0.227446E+08   0.227482E+08   0.227445E+08  -0.244213E+00   0.103546E+08   0.103538E+08   0.208816E+03   0.126902E+02   0.432662E+00  -0.733542E+12
   0.155869E-02   0.220531E+08   0.220483E+08  -0.332673E+05   0.554841E+06   0.211534E+08   0.220480E+08   0.220523E+08   0.220480E+08  -0.236733E+00   0.100371E+08   0.100362E+08   0.185692E+03   0.100632E+02   0.436661E+00  -0.643958E+12
   0.172108E-02   0.214110E+08   0.214063E+08  -0.402511E+05   0.441829E+06   0.203630E+08   0.214052E+08   0.214102E+08   0.214053E+08  -0.229831E+00   0.974481E+07   0.974397E+07   0.163476E+03   0.799568E+01   0.439972E+00  -0.566215E+12
   0.190039E-02   0.208208E+08   0.208162E+08  -0.830490E+05   0.352399E+06   0.196083E+08   0.208143E+08   0.208201E+08   0.208143E+08  -0.223485E+00   0.947653E+07   0.947572E+07   0.143035E+03   0.636534E+01   0.442710E+00  -0.498674E+12
   0.209838E-02   0.202792E+08   0.202746E+08  -0.735421E+05   0.281517E+06   0.188865E+08   0.202719E+08   0.202785E+08   0.202719E+08  -0.217660E+00   0.923051E+07   0.922972E+07   0.124984E+03   0.507703E+01   0.444970E+00  -0.439898E+12
   0.231699E-02   0.197816E+08   0.197771E+08  -0.407361E+05   0.225234E+06   0.181941E+08   0.197734E+08   0.197809E+08   0.197734E+08  -0.212307E+00   0.900456E+07   0.900380E+07   0.109641E+03   0.405677E+01   0.446832E+00  -0.388641E+12
   0.255838E-02   0.193229E+08   0.193183E+08  -0.587609E+05   0.180452E+06   0.175275E+08   0.193136E+08   0.193221E+08   0.193136E+08  -0.207370E+00   0.879624E+07   0.879550E+07   0.969361E+02   0.324664E+01   0.448365E+00  -0.343829E+12
   0.282492E-02   0.188973E+08   0.188925E+08  -0.384973E+05   0.144746E+06   0.168825E+08   0.188869E+08   0.188965E+08   0.188869E+08  -0.202788E+00   0.860292E+07   0.860219E+07   0.863447E+02   0.260182E+01   0.449624E+00  -0.304544E+12
   0.311923E-02   0.184989E+08   0.184940E+08  -0.305875E+05   0.116217E+06   0.162543E+08   0.184874E+08   0.184980E+08   0.184874E+08  -0.198498E+00   0.842189E+07   0.842116E+07   0.771654E+02   0.208743E+01   0.450656E+00  -0.270005E+12
   0.344419E-02   0.181218E+08   0.181167E+08  -0.166297E+05   0.933777E+05   0.156376E+08   0.181092E+08   0.181210E+08   0.181092E+08  -0.194437E+00   0.825045E+07   0.824974E+07   0.688010E+02   0.167610E+01   0.451501E+00  -0.239552E+12
   0.380302E-02   0.177603E+08   0.177550E+08  -0.110221E+05   0.750602E+05   0.150271E+08   0.177465E+08   0.177594E+08   0.177465E+08  -0.190543E+00   0.808599E+07   0.808529E+07   0.610583E+02   0.134657E+01   0.452191E+00  -0.212625E+12
   0.419923E-02   0.174089E+08   0.174032E+08  -0.231125E+04   0.603457E+05   0.144180E+08   0.173938E+08   0.174079E+08   0.173938E+08  -0.186756E+00   0.792599E+07   0.792531E+07   0.541216E+02   0.108208E+01   0.452752E+00  -0.188753E+12
   0.463671E-02   0.170623E+08   0.170563E+08  -0.845614E+04   0.485097E+05   0.138060E+08   0.170459E+08   0.170613E+08   0.170459E+08  -0.183020E+00   0.776810E+07   0.776743E+07   0.481914E+02   0.869488E+00   0.453208E+00  -0.167538E+12
   0.511978E-02   0.167157E+08   0.167092E+08  -0.114559E+05   0.389791E+05   0.131891E+08   0.166979E+08   0.167146E+08   0.166979E+08  -0.179284E+00   0.761012E+07   0.760946E+07   0.431342E+02   0.698418E+00   0.453576E+00  -0.148645E+12
