#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.370134E+08   0.370134E+08   0.493289E+08   0.493284E+08   0.370165E+08   0.370134E+08   0.370134E+08   0.370266E+08  -0.397779E+00   0.146150E+08   0.146150E+08   0.876456E+01   0.126341E+07  -0.750666E-01  -0.146939E+15
   0.109829E-04   0.370130E+08   0.370130E+08   0.493236E+08   0.493229E+08   0.370162E+08   0.370130E+08   0.370130E+08   0.370262E+08  -0.397775E+00   0.146144E+08   0.146144E+08   0.967726E+01   0.103604E+07  -0.748145E-01  -0.133069E+15
   0.121272E-04   0.370126E+08   0.370126E+08   0.493170E+08   0.493163E+08   0.370157E+08   0.370126E+08   0.370126E+08   0.370258E+08  -0.397770E+00   0.146137E+08   0.146137E+08   0.106849E+02   0.849542E+06  -0.745076E-01  -0.120508E+15
   0.133906E-04   0.370121E+08   0.370121E+08   0.493091E+08   0.493082E+08   0.370152E+08   0.370121E+08   0.370121E+08   0.370252E+08  -0.397765E+00   0.146128E+08   0.146128E+08   0.117974E+02   0.696580E+06  -0.741339E-01  -0.109131E+15
   0.147857E-04   0.370114E+08   0.370114E+08   0.492994E+08   0.492983E+08   0.370145E+08   0.370114E+08   0.370114E+08   0.370246E+08  -0.397758E+00   0.146117E+08   0.146117E+08   0.130254E+02   0.571122E+06  -0.736791E-01  -0.988269E+14
   0.163261E-04   0.370106E+08   0.370106E+08   0.492876E+08   0.492862E+08   0.370137E+08   0.370106E+08   0.370106E+08   0.370238E+08  -0.397749E+00   0.146104E+08   0.146104E+08   0.143811E+02   0.468222E+06  -0.731258E-01  -0.894942E+14
   0.180270E-04   0.370096E+08   0.370096E+08   0.492731E+08   0.492715E+08   0.370127E+08   0.370097E+08   0.370096E+08   0.370228E+08  -0.397738E+00   0.146088E+08   0.146088E+08   0.158776E+02   0.383824E+06  -0.724530E-01  -0.810413E+14
   0.199051E-04   0.370084E+08   0.370084E+08   0.492556E+08   0.492535E+08   0.370114E+08   0.370084E+08   0.370084E+08   0.370216E+08  -0.397725E+00   0.146068E+08   0.146068E+08   0.175293E+02   0.314602E+06  -0.716354E-01  -0.733851E+14
   0.219788E-04   0.370069E+08   0.370069E+08   0.492341E+08   0.492316E+08   0.370099E+08   0.370070E+08   0.370069E+08   0.370201E+08  -0.397709E+00   0.146044E+08   0.146044E+08   0.193523E+02   0.257827E+06  -0.706426E-01  -0.664502E+14
   0.242687E-04   0.370051E+08   0.370051E+08   0.492079E+08   0.492049E+08   0.370080E+08   0.370051E+08   0.370051E+08   0.370183E+08  -0.397689E+00   0.146015E+08   0.146015E+08   0.213640E+02   0.211260E+06  -0.694379E-01  -0.601685E+14
