#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.264585E+08   0.264585E+08   0.352621E+08   0.352616E+08   0.264611E+08   0.264585E+08   0.264585E+08   0.264679E+08  -0.458452E+00   0.992955E+07   0.992955E+07   0.690389E+01   0.112833E+07   0.510611E+00  -0.998315E+14
   0.109829E-04   0.264577E+08   0.264577E+08   0.352576E+08   0.352570E+08   0.264603E+08   0.264577E+08   0.264577E+08   0.264671E+08  -0.458439E+00   0.992939E+07   0.992939E+07   0.762290E+01   0.925466E+06   0.510589E+00  -0.904107E+14
   0.121272E-04   0.264567E+08   0.264567E+08   0.352521E+08   0.352514E+08   0.264594E+08   0.264568E+08   0.264567E+08   0.264662E+08  -0.458422E+00   0.992920E+07   0.992920E+07   0.841674E+01   0.759076E+06   0.510564E+00  -0.818786E+14
   0.133906E-04   0.264556E+08   0.264556E+08   0.352454E+08   0.352446E+08   0.264582E+08   0.264556E+08   0.264556E+08   0.264650E+08  -0.458402E+00   0.992896E+07   0.992896E+07   0.929316E+01   0.622603E+06   0.510532E+00  -0.741514E+14
   0.147857E-04   0.264542E+08   0.264542E+08   0.352372E+08   0.352362E+08   0.264568E+08   0.264542E+08   0.264542E+08   0.264636E+08  -0.458378E+00   0.992867E+07   0.992867E+07   0.102607E+02   0.510668E+06   0.510494E+00  -0.671530E+14
   0.163261E-04   0.264525E+08   0.264525E+08   0.352272E+08   0.352260E+08   0.264551E+08   0.264525E+08   0.264525E+08   0.264619E+08  -0.458348E+00   0.992832E+07   0.992832E+07   0.113289E+02   0.418860E+06   0.510447E+00  -0.608148E+14
   0.180270E-04   0.264504E+08   0.264504E+08   0.352151E+08   0.352136E+08   0.264529E+08   0.264504E+08   0.264504E+08   0.264598E+08  -0.458312E+00   0.992789E+07   0.992789E+07   0.125081E+02   0.343559E+06   0.510391E+00  -0.550744E+14
   0.199051E-04   0.264479E+08   0.264479E+08   0.352003E+08   0.351985E+08   0.264504E+08   0.264479E+08   0.264479E+08   0.264573E+08  -0.458268E+00   0.992736E+07   0.992736E+07   0.138097E+02   0.281797E+06   0.510321E+00  -0.498754E+14
   0.219788E-04   0.264448E+08   0.264448E+08   0.351823E+08   0.351801E+08   0.264472E+08   0.264448E+08   0.264448E+08   0.264542E+08  -0.458214E+00   0.992673E+07   0.992673E+07   0.152464E+02   0.231140E+06   0.510237E+00  -0.451666E+14
   0.242687E-04   0.264410E+08   0.264410E+08   0.351603E+08   0.351577E+08   0.264434E+08   0.264410E+08   0.264410E+08   0.264504E+08  -0.458149E+00   0.992595E+07   0.992595E+07   0.168321E+02   0.189591E+06   0.510135E+00  -0.409018E+14
