#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.326714E-04   0.215442E+08   0.215442E+08   0.285694E+08   0.285648E+08   0.215462E+08   0.215442E+08   0.215442E+08   0.215518E+08  -0.458385E+00   0.992813E+07   0.992813E+07   0.212596E+02   0.104591E+06   0.493675E+00  -0.303889E+14
   0.360752E-04   0.215427E+08   0.215427E+08   0.285334E+08   0.285277E+08   0.215447E+08   0.215428E+08   0.215427E+08   0.215504E+08  -0.458354E+00   0.992775E+07   0.992775E+07   0.234667E+02   0.857866E+05   0.493630E+00  -0.275206E+14
   0.398336E-04   0.215410E+08   0.215410E+08   0.284895E+08   0.284826E+08   0.215428E+08   0.215410E+08   0.215410E+08   0.215486E+08  -0.458317E+00   0.992729E+07   0.992729E+07   0.259010E+02   0.703637E+05   0.493576E+00  -0.249228E+14
   0.439836E-04   0.215389E+08   0.215389E+08   0.284361E+08   0.284278E+08   0.215406E+08   0.215389E+08   0.215389E+08   0.215465E+08  -0.458271E+00   0.992674E+07   0.992673E+07   0.285853E+02   0.577138E+05   0.493511E+00  -0.225700E+14
   0.485659E-04   0.215363E+08   0.215363E+08   0.283711E+08   0.283610E+08   0.215378E+08   0.215364E+08   0.215363E+08   0.215439E+08  -0.458216E+00   0.992606E+07   0.992605E+07   0.315444E+02   0.473383E+05   0.493432E+00  -0.204391E+14
   0.536256E-04   0.215332E+08   0.215332E+08   0.282921E+08   0.282798E+08   0.215345E+08   0.215332E+08   0.215332E+08   0.215408E+08  -0.458149E+00   0.992523E+07   0.992522E+07   0.348053E+02   0.388284E+05   0.493336E+00  -0.185090E+14
   0.592125E-04   0.215295E+08   0.215294E+08   0.281960E+08   0.281810E+08   0.215304E+08   0.215295E+08   0.215295E+08   0.215370E+08  -0.458068E+00   0.992422E+07   0.992422E+07   0.383970E+02   0.318485E+05   0.493220E+00  -0.167610E+14
   0.653814E-04   0.215249E+08   0.215249E+08   0.280793E+08   0.280611E+08   0.215255E+08   0.215249E+08   0.215249E+08   0.215324E+08  -0.457969E+00   0.992300E+07   0.992299E+07   0.423512E+02   0.261236E+05   0.493080E+00  -0.151777E+14
   0.721930E-04   0.215193E+08   0.215193E+08   0.279376E+08   0.279155E+08   0.215196E+08   0.215193E+08   0.215193E+08   0.215268E+08  -0.457850E+00   0.992152E+07   0.992151E+07   0.467014E+02   0.214280E+05   0.492912E+00  -0.137436E+14
   0.797142E-04   0.215126E+08   0.215126E+08   0.277658E+08   0.277390E+08   0.215124E+08   0.215126E+08   0.215126E+08   0.215200E+08  -0.457705E+00   0.991972E+07   0.991971E+07   0.514835E+02   0.175765E+05   0.492710E+00  -0.124446E+14
   0.880190E-04   0.215045E+08   0.215045E+08   0.275576E+08   0.275251E+08   0.215037E+08   0.215045E+08   0.215045E+08   0.215119E+08  -0.457531E+00   0.991754E+07   0.991753E+07   0.567353E+02   0.144175E+05   0.492469E+00  -0.112679E+14
   0.971891E-04   0.214948E+08   0.214947E+08   0.273059E+08   0.272665E+08   0.214932E+08   0.214947E+08   0.214948E+08   0.215020E+08  -0.457320E+00   0.991491E+07   0.991489E+07   0.624960E+02   0.118264E+05   0.492182E+00  -0.102020E+14
   0.107314E-03   0.214830E+08   0.214829E+08   0.270018E+08   0.269542E+08   0.214806E+08   0.214830E+08   0.214830E+08   0.214902E+08  -0.457067E+00   0.991173E+07   0.991171E+07   0.688056E+02   0.970106E+04   0.491842E+00  -0.923649E+13
   0.118495E-03   0.214689E+08   0.214688E+08   0.266354E+08   0.265780E+08   0.214655E+08   0.214689E+08   0.214689E+08   0.214760E+08  -0.456764E+00   0.990790E+07   0.990787E+07   0.757041E+02   0.795771E+04   0.491442E+00  -0.836177E+13
   0.130840E-03   0.214521E+08   0.214520E+08   0.261950E+08   0.261259E+08   0.214473E+08   0.214521E+08   0.214521E+08   0.214591E+08  -0.456401E+00   0.990329E+07   0.990326E+07   0.832300E+02   0.652766E+04   0.490974E+00  -0.756929E+13
   0.144471E-03   0.214321E+08   0.214319E+08   0.256674E+08   0.255844E+08   0.214257E+08   0.214320E+08   0.214321E+08   0.214389E+08  -0.455969E+00   0.989776E+07   0.989772E+07   0.914183E+02   0.535456E+04   0.490432E+00  -0.685128E+13
   0.159522E-03   0.214084E+08   0.214082E+08   0.250375E+08   0.249383E+08   0.214000E+08   0.214083E+08   0.214083E+08   0.214150E+08  -0.455458E+00   0.989116E+07   0.989111E+07   0.100298E+03   0.439219E+04   0.489808E+00  -0.620071E+13
   0.176142E-03   0.213804E+08   0.213802E+08   0.242893E+08   0.241710E+08   0.213697E+08   0.213803E+08   0.213803E+08   0.213868E+08  -0.454854E+00   0.988330E+07   0.988324E+07   0.109889E+03   0.360265E+04   0.489099E+00  -0.561119E+13
   0.194493E-03   0.213476E+08   0.213473E+08   0.234053E+08   0.232652E+08   0.213340E+08   0.213475E+08   0.213475E+08   0.213537E+08  -0.454147E+00   0.987398E+07   0.987390E+07   0.120196E+03   0.295484E+04   0.488303E+00  -0.507696E+13
   0.214755E-03   0.213094E+08   0.213091E+08   0.223684E+08   0.222033E+08   0.212924E+08   0.213093E+08   0.213094E+08   0.213152E+08  -0.453324E+00   0.986298E+07   0.986290E+07   0.131204E+03   0.242328E+04   0.487422E+00  -0.459282E+13
   0.237129E-03   0.212653E+08   0.212650E+08   0.211624E+08   0.209695E+08   0.212441E+08   0.212652E+08   0.212653E+08   0.212708E+08  -0.452372E+00   0.985009E+07   0.984999E+07   0.142874E+03   0.198708E+04   0.486462E+00  -0.415404E+13
   0.261834E-03   0.212148E+08   0.212144E+08   0.197744E+08   0.195512E+08   0.211884E+08   0.212146E+08   0.212148E+08   0.212199E+08  -0.451282E+00   0.983507E+07   0.983495E+07   0.155127E+03   0.162908E+04   0.485434E+00  -0.375636E+13
   0.289112E-03   0.211575E+08   0.211570E+08   0.181976E+08   0.179422E+08   0.211248E+08   0.211573E+08   0.211574E+08   0.211621E+08  -0.450044E+00   0.981770E+07   0.981755E+07   0.167841E+03   0.133527E+04   0.484354E+00  -0.339592E+13
   0.319233E-03   0.210931E+08   0.210924E+08   0.164348E+08   0.161469E+08   0.210527E+08   0.210928E+08   0.210930E+08   0.210972E+08  -0.448653E+00   0.979776E+07   0.979759E+07   0.180837E+03   0.109412E+04   0.483241E+00  -0.306926E+13
   0.352491E-03   0.210214E+08   0.210206E+08   0.145031E+08   0.141842E+08   0.209717E+08   0.210210E+08   0.210213E+08   0.210249E+08  -0.447104E+00   0.977507E+07   0.977487E+07   0.193872E+03   0.896200E+03   0.482119E+00  -0.277323E+13
   0.389215E-03   0.209424E+08   0.209415E+08   0.124385E+08   0.120932E+08   0.208815E+08   0.209420E+08   0.209423E+08   0.209453E+08  -0.445398E+00   0.974949E+07   0.974924E+07   0.206626E+03   0.733787E+03   0.481012E+00  -0.250499E+13
   0.429764E-03   0.208565E+08   0.208554E+08   0.103003E+08   0.993660E+07   0.207818E+08   0.208559E+08   0.208563E+08   0.208586E+08  -0.443540E+00   0.972090E+07   0.972062E+07   0.218703E+03   0.600539E+03   0.479942E+00  -0.226199E+13
   0.474538E-03   0.207638E+08   0.207625E+08   0.817313E+07   0.780298E+07   0.206725E+08   0.207631E+08   0.207636E+08   0.207653E+08  -0.441538E+00   0.968929E+07   0.968896E+07   0.229635E+03   0.491254E+03   0.478932E+00  -0.204190E+13
   0.523976E-03   0.206649E+08   0.206634E+08   0.616350E+07   0.580284E+07   0.205536E+08   0.206641E+08   0.206646E+08   0.206657E+08  -0.439403E+00   0.965465E+07   0.965428E+07   0.238901E+03   0.401661E+03   0.477998E+00  -0.184263E+13
   0.578566E-03   0.205605E+08   0.205587E+08   0.438939E+07   0.405660E+07   0.204249E+08   0.205595E+08   0.205602E+08   0.205607E+08  -0.437151E+00   0.961709E+07   0.961666E+07   0.245960E+03   0.328251E+03   0.477151E+00  -0.166228E+13
   0.638842E-03   0.204512E+08   0.204491E+08   0.295889E+07   0.267196E+07   0.202863E+08   0.204501E+08   0.204508E+08   0.204508E+08  -0.434797E+00   0.957673E+07   0.957625E+07   0.250308E+03   0.268136E+03   0.476399E+00  -0.149912E+13
   0.705398E-03   0.203378E+08   0.203354E+08   0.193982E+07   0.171185E+07   0.201377E+08   0.203364E+08   0.203374E+08   0.203369E+08  -0.432358E+00   0.953377E+07   0.953324E+07   0.251539E+03   0.218940E+03   0.475742E+00  -0.135158E+13
   0.778888E-03   0.202209E+08   0.202183E+08   0.132771E+07   0.116169E+07   0.199787E+08   0.202193E+08   0.202205E+08   0.202197E+08  -0.429851E+00   0.948843E+07   0.948785E+07   0.249418E+03   0.178706E+03   0.475179E+00  -0.121823E+13
   0.860035E-03   0.201014E+08   0.200984E+08   0.102912E+07   0.914201E+06   0.198086E+08   0.200995E+08   0.201009E+08   0.200997E+08  -0.427289E+00   0.944093E+07   0.944030E+07   0.243920E+03   0.145820E+03   0.474702E+00  -0.109777E+13
   0.949635E-03   0.199796E+08   0.199763E+08   0.882648E+06   0.795148E+06   0.196267E+08   0.199773E+08   0.199790E+08   0.199776E+08  -0.424683E+00   0.939150E+07   0.939083E+07   0.235235E+03   0.118955E+03   0.474304E+00  -0.988983E+12
   0.104857E-02   0.198559E+08   0.198524E+08   0.729209E+06   0.640940E+06   0.194318E+08   0.198533E+08   0.198553E+08   0.198535E+08  -0.422040E+00   0.934030E+07   0.933960E+07   0.223718E+03   0.970165E+02   0.473974E+00  -0.890787E+12
   0.115781E-02   0.197307E+08   0.197269E+08   0.504840E+06   0.397003E+06   0.192225E+08   0.197276E+08   0.197300E+08   0.197278E+08  -0.419362E+00   0.928747E+07   0.928674E+07   0.209809E+03   0.791064E+02   0.473701E+00  -0.802175E+12
   0.127844E-02   0.196037E+08   0.195998E+08   0.278502E+06   0.152783E+06   0.189974E+08   0.196002E+08   0.196031E+08   0.196003E+08  -0.416649E+00   0.923301E+07   0.923227E+07   0.194005E+03   0.644880E+02   0.473476E+00  -0.722228E+12
   0.141163E-02   0.194749E+08   0.194708E+08   0.161665E+06   0.376183E+05   0.187553E+08   0.194708E+08   0.194742E+08   0.194708E+08  -0.413894E+00   0.917686E+07   0.917611E+07   0.176896E+03   0.525591E+02   0.473291E+00  -0.650106E+12
   0.155869E-02   0.193436E+08   0.193394E+08   0.149347E+06   0.486673E+06   0.184948E+08   0.193389E+08   0.193429E+08   0.193390E+08  -0.411087E+00   0.911882E+07   0.911807E+07   0.159250E+03   0.428276E+02   0.473137E+00  -0.585043E+12
   0.172108E-02   0.192091E+08   0.192049E+08   0.114930E+06   0.396393E+06   0.182143E+08   0.192037E+08   0.192084E+08   0.192038E+08  -0.408212E+00   0.905864E+07   0.905790E+07   0.141966E+03   0.348887E+02   0.473010E+00  -0.526346E+12
   0.190039E-02   0.190705E+08   0.190663E+08   0.277988E+05   0.322773E+06   0.179128E+08   0.190643E+08   0.190698E+08   0.190643E+08  -0.405246E+00   0.899590E+07   0.899518E+07   0.125874E+03   0.284125E+02   0.472904E+00  -0.473382E+12
   0.209838E-02   0.189264E+08   0.189223E+08   0.450074E+04   0.262738E+06   0.175896E+08   0.189194E+08   0.189257E+08   0.189194E+08  -0.402164E+00   0.893011E+07   0.892941E+07   0.111564E+03   0.231297E+02   0.472813E+00  -0.425582E+12
   0.231699E-02   0.187756E+08   0.187715E+08   0.228351E+05   0.213780E+06   0.172442E+08   0.187677E+08   0.187749E+08   0.187677E+08  -0.398938E+00   0.886068E+07   0.885999E+07   0.993696E+02   0.188209E+02   0.472735E+00  -0.382431E+12
   0.255838E-02   0.186165E+08   0.186123E+08  -0.949466E+04   0.173856E+06   0.168764E+08   0.186076E+08   0.186158E+08   0.186076E+08  -0.395534E+00   0.878694E+07   0.878626E+07   0.892600E+02   0.153066E+02   0.472667E+00  -0.343465E+12
   0.282492E-02   0.184475E+08   0.184431E+08  -0.586719E+04   0.141301E+06   0.164862E+08   0.184375E+08   0.184468E+08   0.184375E+08  -0.391917E+00   0.870819E+07   0.870750E+07   0.807628E+02   0.124406E+02   0.472607E+00  -0.308271E+12
   0.311923E-02   0.182669E+08   0.182622E+08  -0.114344E+05   0.114760E+06   0.160727E+08   0.182557E+08   0.182661E+08   0.182557E+08  -0.388053E+00   0.862366E+07   0.862298E+07   0.732343E+02   0.101038E+02   0.472553E+00  -0.276474E+12
   0.344419E-02   0.180729E+08   0.180679E+08  -0.131161E+05   0.931257E+05   0.156348E+08   0.180605E+08   0.180720E+08   0.180605E+08  -0.383903E+00   0.853259E+07   0.853191E+07   0.661418E+02   0.819899E+01   0.472504E+00  -0.247744E+12
   0.380302E-02   0.178638E+08   0.178586E+08  -0.176514E+05   0.754976E+05   0.151712E+08   0.178502E+08   0.178629E+08   0.178502E+08  -0.379432E+00   0.843420E+07   0.843353E+07   0.593539E+02   0.664684E+01   0.472458E+00  -0.221782E+12
   0.419923E-02   0.176379E+08   0.176324E+08  -0.743264E+04   0.611397E+05   0.146808E+08   0.176230E+08   0.176370E+08   0.176230E+08  -0.374602E+00   0.832771E+07   0.832704E+07   0.531142E+02   0.538259E+01   0.472415E+00  -0.198320E+12
   0.463671E-02   0.173935E+08   0.173876E+08  -0.903281E+04   0.494515E+05   0.141629E+08   0.173772E+08   0.173925E+08   0.173772E+08  -0.369378E+00   0.821232E+07   0.821166E+07   0.476800E+02   0.435342E+01   0.472373E+00  -0.177119E+12
   0.511978E-02   0.171289E+08   0.171225E+08  -0.109165E+05   0.399428E+05   0.136186E+08   0.171112E+08   0.171278E+08   0.171112E+08  -0.363723E+00   0.808728E+07   0.808662E+07   0.429670E+02   0.351617E+01   0.472332E+00  -0.157965E+12
   0.565317E-02   0.168430E+08   0.168360E+08  -0.779669E+04   0.322139E+05   0.130245E+08   0.168238E+08   0.168418E+08   0.168238E+08  -0.357613E+00   0.795202E+07   0.795137E+07   0.386761E+02   0.283563E+01   0.472290E+00  -0.140668E+12
   0.624213E-02   0.165332E+08   0.165254E+08  -0.729070E+04   0.259355E+05   0.124125E+08   0.165124E+08   0.165319E+08   0.165124E+08  -0.350993E+00   0.780539E+07   0.780474E+07   0.347132E+02   0.228284E+01   0.472248E+00  -0.125047E+12
   0.689245E-02   0.161983E+08   0.161896E+08  -0.561234E+04   0.208411E+05   0.117706E+08   0.161759E+08   0.161968E+08   0.161759E+08  -0.343841E+00   0.764685E+07   0.764620E+07   0.312099E+02   0.183431E+01   0.472206E+00  -0.110948E+12
   0.761052E-02   0.158369E+08   0.158271E+08  -0.560081E+04   0.167122E+05   0.111076E+08   0.158129E+08   0.158352E+08   0.158129E+08  -0.336124E+00   0.747571E+07   0.747507E+07   0.281165E+02   0.147080E+01   0.472163E+00  -0.982308E+11
   0.840340E-02   0.154474E+08   0.154364E+08  -0.482576E+04   0.133700E+05   0.104317E+08   0.154218E+08   0.154455E+08   0.154218E+08  -0.327811E+00   0.729129E+07   0.729065E+07   0.253123E+02   0.117657E+01   0.472120E+00  -0.867679E+11
   0.927889E-02   0.150285E+08   0.150161E+08  -0.352973E+04   0.106685E+05   0.974279E+07   0.150014E+08   0.150264E+08   0.150014E+08  -0.318876E+00   0.709298E+07   0.709235E+07   0.228247E+02   0.938765E+00   0.472077E+00  -0.764438E+11
   0.102456E-01   0.145791E+08   0.145648E+08  -0.326776E+04   0.848833E+04   0.904065E+07   0.145505E+08   0.145767E+08   0.145505E+08  -0.309290E+00   0.688017E+07   0.687954E+07   0.206103E+02   0.746866E+00   0.472034E+00  -0.671540E+11
   0.113130E-01   0.140976E+08   0.140813E+08  -0.272909E+04   0.673199E+04   0.833208E+07   0.140676E+08   0.140949E+08   0.140676E+08  -0.299026E+00   0.665226E+07   0.665163E+07   0.186384E+02   0.592283E+00   0.471990E+00  -0.588032E+11
   0.124916E-01   0.135830E+08   0.135644E+08  -0.203411E+04   0.531982E+04   0.762465E+07   0.135517E+08   0.135799E+08   0.135517E+08  -0.288060E+00   0.640870E+07   0.640807E+07   0.168873E+02   0.468002E+00   0.471946E+00  -0.513050E+11
   0.137930E-01   0.130344E+08   0.130130E+08  -0.185402E+04   0.418688E+04   0.692398E+07   0.130019E+08   0.130308E+08   0.130019E+08  -0.276373E+00   0.614908E+07   0.614844E+07   0.153299E+02   0.368304E+00   0.471902E+00  -0.445819E+11
   0.152300E-01   0.124512E+08   0.124268E+08  -0.146188E+04   0.328024E+04   0.623268E+07   0.124177E+08   0.124471E+08   0.124177E+08  -0.263955E+00   0.587315E+07   0.587252E+07   0.139401E+02   0.288528E+00   0.471859E+00  -0.385637E+11
   0.168167E-01   0.118473E+08   0.118195E+08  -0.111558E+04   0.255978E+04   0.556680E+07   0.118129E+08   0.118426E+08   0.118129E+08  -0.251099E+00   0.558746E+07   0.558682E+07   0.127043E+02   0.225140E+00   0.471816E+00  -0.332262E+11
   0.185687E-01   0.111992E+08   0.111677E+08  -0.974229E+03   0.198452E+04   0.491868E+07   0.111642E+08   0.111939E+08   0.111642E+08  -0.237310E+00   0.528097E+07   0.528032E+07   0.115773E+02   0.174531E+00   0.471774E+00  -0.284406E+11
   0.205033E-01   0.105209E+08   0.104855E+08  -0.612282E+03   0.152897E+04   0.430091E+07   0.104855E+08   0.105150E+08   0.104855E+08  -0.222884E+00   0.496025E+07   0.495960E+07   0.105425E+02   0.134458E+00   0.471733E+00  -0.241928E+11
   0.226393E-01   0.980687E+07   0.976769E+07  -0.542824E+03   0.116882E+04   0.371529E+07   0.977149E+07   0.980029E+07   0.977149E+07  -0.207706E+00   0.462276E+07   0.462211E+07   0.956925E+01   0.102780E+00   0.471693E+00  -0.204194E+11
   0.249980E-01   0.908266E+07   0.903989E+07  -0.413993E+03   0.887766E+03   0.317529E+07   0.904756E+07   0.907548E+07   0.904756E+07  -0.192318E+00   0.428054E+07   0.427990E+07   0.864093E+01   0.780612E-01   0.471655E+00  -0.171238E+11
   0.276023E-01   0.835682E+07   0.831102E+07  -0.294433E+03   0.669867E+03   0.268428E+07   0.832233E+07   0.834913E+07   0.832233E+07  -0.176902E+00   0.393767E+07   0.393703E+07   0.773471E+01   0.588984E-01   0.471619E+00  -0.142659E+11
   0.304780E-01   0.763250E+07   0.758465E+07  -0.250796E+03   0.501735E+03   0.224276E+07   0.759899E+07   0.762446E+07   0.759899E+07  -0.161526E+00   0.359564E+07   0.359502E+07   0.682590E+01   0.441133E-01   0.471584E+00  -0.117976E+11
   0.336533E-01   0.692928E+07   0.688083E+07  -0.170063E+03   0.373561E+03   0.185459E+07   0.689717E+07   0.692115E+07   0.689717E+07  -0.146608E+00   0.326375E+07   0.326315E+07   0.590496E+01   0.328428E-01   0.471551E+00  -0.969823E+10
   0.371593E-01   0.627255E+07   0.622536E+07  -0.128883E+03   0.277330E+03   0.152264E+07   0.624219E+07   0.626463E+07   0.624219E+07  -0.132686E+00   0.295397E+07   0.295342E+07   0.497443E+01   0.243815E-01   0.471521E+00  -0.794952E+10
   0.410307E-01   0.567837E+07   0.563458E+07  -0.112468E+03   0.205912E+03   0.124486E+07   0.565007E+07   0.567102E+07   0.565007E+07  -0.120100E+00   0.267391E+07   0.267341E+07   0.404856E+01   0.181022E-01   0.471492E+00  -0.651689E+10
   0.451338E-01   0.518234E+07   0.514380E+07   0.155317E+03   0.155317E+03   0.102603E+07   0.515623E+07   0.517587E+07   0.515623E+07  -0.109602E+00   0.244028E+07   0.243985E+07   0.322199E+01   0.136544E-01   0.471461E+00  -0.540682E+10
   0.492368E-01   0.479018E+07   0.475775E+07   0.120647E+03   0.120647E+03   0.861295E+06   0.476617E+07   0.478474E+07   0.476617E+07  -0.101311E+00   0.225577E+07   0.225540E+07   0.250193E+01   0.106063E-01   0.471440E+00  -0.458151E+10
   0.533399E-01   0.447419E+07   0.444786E+07   0.960325E+02   0.960325E+02   0.734237E+06   0.445209E+07   0.446977E+07   0.445209E+07  -0.946349E-01   0.210719E+07   0.210688E+07   0.192830E+01   0.844230E-02   0.471421E+00  -0.395054E+10
   0.574430E-01   0.420813E+07   0.418716E+07   0.778914E+02   0.778914E+02   0.633095E+06   0.418771E+07   0.420461E+07   0.418771E+07  -0.890151E-01   0.198211E+07   0.198186E+07   0.149740E+01   0.684744E-02   0.471405E+00  -0.345063E+10
   0.615460E-01   0.397153E+07   0.395466E+07   0.640450E+02   0.640450E+02   0.549973E+06   0.395252E+07   0.396870E+07   0.395252E+07  -0.840158E-01   0.187084E+07   0.187062E+07   0.119604E+01   0.563016E-02   0.471391E+00  -0.303980E+10
   0.656491E-01   0.374858E+07   0.373432E+07   0.531336E+02   0.531336E+02   0.479539E+06   0.373072E+07   0.374618E+07   0.373072E+07  -0.793014E-01   0.176590E+07   0.176571E+07   0.100315E+01   0.467092E-02   0.471379E+00  -0.268996E+10
   0.697522E-01   0.352808E+07   0.351497E+07   0.442986E+02   0.442986E+02   0.418304E+06   0.351117E+07   0.352588E+07   0.351117E+07  -0.746345E-01   0.166202E+07   0.166183E+07   0.892672E+00   0.389423E-02   0.471369E+00  -0.238279E+10
   0.738552E-01   0.331190E+07   0.329873E+07   0.370904E+02   0.370904E+02   0.365045E+06   0.329575E+07   0.330969E+07   0.329575E+07  -0.700554E-01   0.156008E+07   0.155989E+07   0.838640E+00   0.326057E-02   0.471359E+00  -0.211238E+10
   0.779583E-01   0.309305E+07   0.307903E+07   0.310863E+02   0.310863E+02   0.317814E+06   0.307758E+07   0.309070E+07   0.307758E+07  -0.654178E-01   0.145683E+07   0.145664E+07   0.814175E+00   0.273275E-02   0.471351E+00  -0.186876E+10
   0.820614E-01   0.288223E+07   0.286701E+07   0.261399E+02   0.261399E+02   0.276791E+06   0.286736E+07   0.287968E+07   0.286736E+07  -0.609494E-01   0.135735E+07   0.135715E+07   0.799600E+00   0.229792E-02   0.471343E+00  -0.165408E+10
   0.861644E-01   0.268524E+07   0.266892E+07   0.220862E+02   0.220862E+02   0.241595E+06   0.267095E+07   0.268250E+07   0.267095E+07  -0.567745E-01   0.126439E+07   0.126419E+07   0.779985E+00   0.194157E-02   0.471337E+00  -0.146743E+10
   0.912856E-01   0.246618E+07   0.244910E+07   0.180698E+02   0.180698E+02   0.205191E+06   0.245262E+07   0.246331E+07   0.245262E+07  -0.521337E-01   0.116106E+07   0.116086E+07   0.735947E+00   0.158849E-02   0.471329E+00  -0.127191E+10
   0.964067E-01   0.228349E+07   0.226667E+07   0.149998E+02   0.149998E+02   0.176271E+06   0.227071E+07   0.228067E+07   0.227071E+07  -0.482668E-01   0.107496E+07   0.107477E+07   0.667125E+00   0.131861E-02   0.471323E+00  -0.111503E+10
   0.101528E+00   0.213942E+07   0.212386E+07   0.126716E+02   0.126716E+02   0.153688E+06   0.212743E+07   0.213681E+07   0.212743E+07  -0.452212E-01   0.100714E+07   0.100697E+07   0.580095E+00   0.111395E-02   0.471317E+00  -0.991995E+09
   0.106649E+00   0.202873E+07   0.201514E+07   0.108908E+02   0.108908E+02   0.136002E+06   0.201750E+07   0.202645E+07   0.201750E+07  -0.428846E-01   0.955113E+06   0.954957E+06   0.486804E+00   0.957398E-03   0.471312E+00  -0.895575E+09
   0.111770E+00   0.194050E+07   0.192915E+07   0.948579E+01   0.948579E+01   0.121707E+06   0.193000E+07   0.193860E+07   0.193000E+07  -0.410246E-01   0.913696E+06   0.913562E+06   0.399797E+00   0.833888E-03   0.471307E+00  -0.817488E+09
   0.116891E+00   0.186298E+07   0.185367E+07   0.832756E+01   0.832756E+01   0.109573E+06   0.185313E+07   0.186142E+07   0.185313E+07  -0.393907E-01   0.877311E+06   0.877196E+06   0.328750E+00   0.732071E-03   0.471303E+00  -0.750547E+09
   0.122012E+00   0.178699E+07   0.177915E+07   0.733214E+01   0.733214E+01   0.987700E+05   0.177769E+07   0.178567E+07   0.177769E+07  -0.377871E-01   0.841601E+06   0.841500E+06   0.278543E+00   0.644566E-03   0.471299E+00  -0.689778E+09
   0.127134E+00   0.170712E+07   0.170006E+07   0.645177E+01   0.645177E+01   0.888434E+05   0.169828E+07   0.170593E+07   0.169828E+07  -0.360991E-01   0.804013E+06   0.803918E+06   0.248918E+00   0.567174E-03   0.471295E+00  -0.632427E+09
   0.132255E+00   0.162189E+07   0.161494E+07   0.566401E+01   0.566401E+01   0.796213E+05   0.161343E+07   0.162072E+07   0.161343E+07  -0.342955E-01   0.763850E+06   0.763757E+06   0.235525E+00   0.497923E-03   0.471292E+00  -0.577569E+09
