#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.107314E-03   0.308487E+08   0.308486E+08   0.393321E+08   0.392838E+08   0.308465E+08   0.308487E+08   0.308487E+08   0.308592E+08  -0.453281E+00   0.729809E+07   0.729806E+07   0.732750E+02   0.796312E+04   0.680538E+00  -0.680090E+13
   0.118495E-03   0.306282E+08   0.306280E+08   0.386595E+08   0.386011E+08   0.306248E+08   0.306281E+08   0.306281E+08   0.306384E+08  -0.450038E+00   0.727352E+07   0.727349E+07   0.805807E+02   0.663329E+04   0.672864E+00  -0.613849E+13
   0.130840E-03   0.303680E+08   0.303679E+08   0.378586E+08   0.377883E+08   0.303634E+08   0.303680E+08   0.303680E+08   0.303781E+08  -0.446213E+00   0.724425E+07   0.724422E+07   0.885371E+02   0.553529E+04   0.663919E+00  -0.553693E+13
   0.144471E-03   0.300631E+08   0.300630E+08   0.369094E+08   0.368250E+08   0.300568E+08   0.300631E+08   0.300631E+08   0.300729E+08  -0.441730E+00   0.720954E+07   0.720950E+07   0.971759E+02   0.462663E+04   0.653584E+00  -0.499048E+13
   0.159522E-03   0.297084E+08   0.297082E+08   0.357908E+08   0.356897E+08   0.297001E+08   0.297084E+08   0.297084E+08   0.297179E+08  -0.436514E+00   0.716860E+07   0.716855E+07   0.106521E+03   0.387254E+04   0.641760E+00  -0.449395E+13
   0.176142E-03   0.292992E+08   0.292990E+08   0.344811E+08   0.343605E+08   0.292885E+08   0.292991E+08   0.292992E+08   0.293083E+08  -0.430497E+00   0.712058E+07   0.712052E+07   0.116583E+03   0.324463E+04   0.628386E+00  -0.404267E+13
   0.194493E-03   0.288316E+08   0.288313E+08   0.329592E+08   0.328161E+08   0.288179E+08   0.288315E+08   0.288316E+08   0.288403E+08  -0.423621E+00   0.706467E+07   0.706460E+07   0.127357E+03   0.271979E+04   0.613456E+00  -0.363249E+13
   0.214755E-03   0.283030E+08   0.283026E+08   0.312065E+08   0.310377E+08   0.282857E+08   0.283028E+08   0.283029E+08   0.283111E+08  -0.415846E+00   0.700009E+07   0.700000E+07   0.138814E+03   0.227936E+04   0.597029E+00  -0.325968E+13
   0.237129E-03   0.277124E+08   0.277120E+08   0.292092E+08   0.290114E+08   0.276907E+08   0.277122E+08   0.277123E+08   0.277200E+08  -0.407161E+00   0.692615E+07   0.692604E+07   0.150894E+03   0.190832E+04   0.579244E+00  -0.292093E+13
   0.261834E-03   0.270610E+08   0.270606E+08   0.269607E+08   0.267309E+08   0.270341E+08   0.270608E+08   0.270610E+08   0.270680E+08  -0.397581E+00   0.684233E+07   0.684220E+07   0.163495E+03   0.159470E+04   0.560324E+00  -0.261332E+13
   0.289112E-03   0.263526E+08   0.263520E+08   0.244659E+08   0.242017E+08   0.263192E+08   0.263524E+08   0.263525E+08   0.263589E+08  -0.387161E+00   0.674834E+07   0.674819E+07   0.176465E+03   0.132899E+04   0.540573E+00  -0.233424E+13
   0.319233E-03   0.255933E+08   0.255926E+08   0.217449E+08   0.214450E+08   0.255521E+08   0.255930E+08   0.255932E+08   0.255988E+08  -0.375991E+00   0.664419E+07   0.664400E+07   0.189593E+03   0.110366E+04   0.520361E+00  -0.208137E+13
   0.352491E-03   0.247917E+08   0.247909E+08   0.188381E+08   0.185025E+08   0.247410E+08   0.247913E+08   0.247915E+08   0.247963E+08  -0.364198E+00   0.653019E+07   0.652998E+07   0.202596E+03   0.912724E+03   0.500099E+00  -0.185264E+13
   0.389215E-03   0.239584E+08   0.239574E+08   0.158102E+08   0.154412E+08   0.238962E+08   0.239579E+08   0.239582E+08   0.239621E+08  -0.351938E+00   0.640705E+07   0.640680E+07   0.215115E+03   0.751340E+03   0.480207E+00  -0.164620E+13
   0.429764E-03   0.231054E+08   0.231042E+08   0.127533E+08   0.123558E+08   0.230294E+08   0.231048E+08   0.231052E+08   0.231082E+08  -0.339387E+00   0.627583E+07   0.627553E+07   0.226713E+03   0.615501E+03   0.461084E+00  -0.146034E+13
   0.474538E-03   0.222453E+08   0.222440E+08   0.978712E+07   0.936852E+07   0.221527E+08   0.222447E+08   0.222451E+08   0.222472E+08  -0.326731E+00   0.613789E+07   0.613756E+07   0.236890E+03   0.501791E+03   0.443072E+00  -0.129348E+13
   0.523976E-03   0.213908E+08   0.213892E+08   0.705260E+07   0.662231E+07   0.212780E+08   0.213900E+08   0.213905E+08   0.213919E+08  -0.314157E+00   0.599490E+07   0.599451E+07   0.245097E+03   0.407217E+03   0.426438E+00  -0.114415E+13
   0.578566E-03   0.205535E+08   0.205516E+08   0.469707E+07   0.426479E+07   0.204164E+08   0.205525E+08   0.205532E+08   0.205537E+08  -0.301836E+00   0.584867E+07   0.584823E+07   0.250789E+03   0.329099E+03   0.411359E+00  -0.101092E+13
   0.638842E-03   0.197436E+08   0.197414E+08   0.284812E+07   0.242081E+07   0.195773E+08   0.197424E+08   0.197432E+08   0.197431E+08  -0.289920E+00   0.570112E+07   0.570064E+07   0.253473E+03   0.265019E+03   0.397924E+00  -0.892435E+12
   0.705398E-03   0.189696E+08   0.189672E+08   0.157793E+07   0.115598E+07   0.187684E+08   0.189682E+08   0.189692E+08   0.189686E+08  -0.278534E+00   0.555414E+07   0.555361E+07   0.252790E+03   0.212801E+03   0.386140E+00  -0.787394E+12
   0.778888E-03   0.182379E+08   0.182352E+08   0.867171E+06   0.440978E+06   0.179950E+08   0.182363E+08   0.182375E+08   0.182365E+08  -0.267774E+00   0.540953E+07   0.540895E+07   0.248575E+03   0.170501E+03   0.375948E+00  -0.694532E+12
   0.860035E-03   0.175531E+08   0.175501E+08   0.587378E+06   0.137285E+06   0.172606E+08   0.175512E+08   0.175526E+08   0.175513E+08  -0.257705E+00   0.526886E+07   0.526824E+07   0.240901E+03   0.136409E+03   0.367242E+00  -0.612644E+12
   0.949635E-03   0.169177E+08   0.169144E+08   0.526700E+06   0.295120E+05   0.165662E+08   0.169155E+08   0.169171E+08   0.169156E+08  -0.248365E+00   0.513350E+07   0.513284E+07   0.230072E+03   0.109046E+03   0.359883E+00  -0.540584E+12
   0.104857E-02   0.163326E+08   0.163290E+08   0.471961E+06  -0.844170E+05   0.159115E+08   0.163300E+08   0.163320E+08   0.163301E+08  -0.239765E+00   0.500448E+07   0.500380E+07   0.216552E+03   0.871525E+02   0.353718E+00  -0.477273E+12
   0.115781E-02   0.157972E+08   0.157935E+08   0.318310E+06  -0.280249E+06   0.152944E+08   0.157942E+08   0.157966E+08   0.157943E+08  -0.231896E+00   0.488255E+07   0.488185E+07   0.200874E+03   0.696714E+02   0.348589E+00  -0.421710E+12
   0.127844E-02   0.153099E+08   0.153059E+08   0.121803E+06  -0.464562E+06   0.147120E+08   0.153064E+08   0.153092E+08   0.153064E+08  -0.224731E+00   0.476813E+07   0.476742E+07   0.183585E+03   0.557305E+02   0.344346E+00  -0.372970E+12
   0.141163E-02   0.148679E+08   0.148639E+08   0.107413E+05  -0.487885E+06   0.141609E+08   0.148639E+08   0.148672E+08   0.148638E+08  -0.218232E+00   0.466135E+07   0.466065E+07   0.165295E+03   0.446183E+02   0.340851E+00  -0.330215E+12
   0.155869E-02   0.144678E+08   0.144638E+08   0.894378E+04   0.363998E+06   0.136369E+08   0.144632E+08   0.144672E+08   0.144633E+08  -0.212350E+00   0.456202E+07   0.456133E+07   0.146763E+03   0.357614E+02   0.337979E+00  -0.292685E+12
   0.172108E-02   0.141059E+08   0.141018E+08   0.303319E+04   0.291080E+06   0.131357E+08   0.141006E+08   0.141052E+08   0.141006E+08  -0.207025E+00   0.446983E+07   0.446917E+07   0.128876E+03   0.286947E+02   0.335625E+00  -0.259713E+12
   0.190039E-02   0.137777E+08   0.137737E+08  -0.507695E+05   0.233189E+06   0.126532E+08   0.137717E+08   0.137770E+08   0.137717E+08  -0.202196E+00   0.438420E+07   0.438356E+07   0.112453E+03   0.230511E+02   0.333699E+00  -0.230703E+12
   0.209838E-02   0.134790E+08   0.134751E+08  -0.541089E+05   0.187115E+06   0.121860E+08   0.134723E+08   0.134784E+08   0.134723E+08  -0.197798E+00   0.430440E+07   0.430379E+07   0.980706E+02   0.185376E+02   0.332123E+00  -0.205133E+12
   0.231699E-02   0.132053E+08   0.132014E+08  -0.263728E+05   0.150355E+06   0.117309E+08   0.131977E+08   0.132047E+08   0.131977E+08  -0.193767E+00   0.422961E+07   0.422901E+07   0.860323E+02   0.149225E+02   0.330833E+00  -0.182550E+12
   0.255838E-02   0.129522E+08   0.129482E+08  -0.469462E+05   0.120956E+06   0.112851E+08   0.129437E+08   0.129515E+08   0.129437E+08  -0.190036E+00   0.415891E+07   0.415833E+07   0.762696E+02   0.120221E+02   0.329776E+00  -0.162563E+12
   0.282492E-02   0.127154E+08   0.127113E+08  -0.306273E+05   0.973938E+05   0.108464E+08   0.127059E+08   0.127147E+08   0.127059E+08  -0.186545E+00   0.409137E+07   0.409079E+07   0.682746E+02   0.969130E+01   0.328910E+00  -0.144833E+12
   0.311923E-02   0.124908E+08   0.124864E+08  -0.256958E+05   0.784708E+05   0.104121E+08   0.124802E+08   0.124900E+08   0.124802E+08  -0.183232E+00   0.402602E+07   0.402545E+07   0.613692E+02   0.781556E+01   0.328199E+00  -0.129073E+12
   0.344419E-02   0.122745E+08   0.122700E+08  -0.150452E+05   0.632470E+05   0.997951E+07   0.122629E+08   0.122738E+08   0.122629E+08  -0.180041E+00   0.396194E+07   0.396137E+07   0.549856E+02   0.630392E+01   0.327613E+00  -0.115034E+12
   0.380302E-02   0.120631E+08   0.120583E+08  -0.113390E+05   0.509812E+05   0.954580E+07   0.120504E+08   0.120623E+08   0.120504E+08  -0.176921E+00   0.389823E+07   0.389767E+07   0.489625E+02   0.508433E+01   0.327131E+00  -0.102505E+12
   0.419923E-02   0.118532E+08   0.118480E+08  -0.153951E+04   0.410867E+05   0.910884E+07   0.118393E+08   0.118523E+08   0.118393E+08  -0.173822E+00   0.383402E+07   0.383347E+07   0.435166E+02   0.409942E+01   0.326731E+00  -0.913041E+11
   0.463671E-02   0.116417E+08   0.116362E+08  -0.624903E+04   0.330977E+05   0.866700E+07   0.116267E+08   0.116408E+08   0.116267E+08  -0.170700E+00   0.376851E+07   0.376797E+07   0.388809E+02   0.330348E+01   0.326400E+00  -0.812764E+11
   0.511978E-02   0.114259E+08   0.114199E+08  -0.916489E+04   0.266433E+05   0.822043E+07   0.114097E+08   0.114249E+08   0.114097E+08  -0.167515E+00   0.370094E+07   0.370040E+07   0.349511E+02   0.265997E+01   0.326123E+00  -0.722880E+11
   0.565317E-02   0.112037E+08   0.111971E+08  -0.679362E+04   0.214276E+05   0.774793E+07   0.111863E+08   0.112026E+08   0.111863E+08  -0.164233E+00   0.363072E+07   0.363018E+07   0.314141E+02   0.213966E+01   0.325890E+00  -0.642252E+11
   0.624213E-02   0.109721E+08   0.109647E+08  -0.620881E+04   0.172112E+05   0.727619E+07   0.109533E+08   0.109708E+08   0.109533E+08  -0.160813E+00   0.355698E+07   0.355646E+07   0.281667E+02   0.171886E+01   0.325693E+00  -0.569842E+11
   0.689245E-02   0.107292E+08   0.107209E+08  -0.359719E+04   0.138039E+05   0.679442E+07   0.107092E+08   0.107278E+08   0.107092E+08  -0.157229E+00   0.347924E+07   0.347872E+07   0.253349E+02   0.137869E+01   0.325526E+00  -0.504797E+11
   0.761052E-02   0.104732E+08   0.104639E+08  -0.363909E+04   0.110516E+05   0.631055E+07   0.104520E+08   0.104717E+08   0.104520E+08  -0.153452E+00   0.339696E+07   0.339643E+07   0.228663E+02   0.110385E+01   0.325383E+00  -0.446355E+11
   0.840340E-02   0.102024E+08   0.101918E+08  -0.436849E+04   0.882988E+04   0.583229E+07   0.101800E+08   0.102006E+08   0.101800E+08  -0.149459E+00   0.330961E+07   0.330909E+07   0.206417E+02   0.881959E+00   0.325260E+00  -0.393846E+11
   0.927889E-02   0.991528E+07   0.990320E+07  -0.268729E+04   0.703820E+04   0.535832E+07   0.989169E+07   0.991325E+07   0.989169E+07  -0.145226E+00   0.321677E+07   0.321625E+07   0.186841E+02   0.702995E+00   0.325154E+00  -0.346680E+11
   0.102456E-01   0.961044E+07   0.959660E+07  -0.257613E+04   0.559502E+04   0.488736E+07   0.958577E+07   0.960811E+07   0.958577E+07  -0.140735E+00   0.311803E+07   0.311751E+07   0.169543E+02   0.558831E+00   0.325061E+00  -0.304332E+11
   0.113130E-01   0.928660E+07   0.927070E+07  -0.234933E+04   0.443418E+04   0.442484E+07   0.926093E+07   0.928393E+07   0.926093E+07  -0.135966E+00   0.301299E+07   0.301247E+07   0.154242E+02   0.442867E+00   0.324980E+00  -0.266332E+11
   0.124916E-01   0.894262E+07   0.892433E+07  -0.169143E+04   0.350200E+04   0.397686E+07   0.891606E+07   0.893955E+07   0.891606E+07  -0.130902E+00   0.290131E+07   0.290079E+07   0.140734E+02   0.349745E+00   0.324908E+00  -0.232262E+11
   0.137930E-01   0.857760E+07   0.855659E+07  -0.165112E+04   0.275490E+04   0.354644E+07   0.855028E+07   0.857407E+07   0.855028E+07  -0.125532E+00   0.278273E+07   0.278220E+07   0.128780E+02   0.275115E+00   0.324845E+00  -0.201750E+11
   0.152300E-01   0.819096E+07   0.816687E+07  -0.129985E+04   0.215753E+04   0.313373E+07   0.816300E+07   0.818692E+07   0.816300E+07  -0.119846E+00   0.265707E+07   0.265653E+07   0.118143E+02   0.215445E+00   0.324789E+00  -0.174463E+11
   0.168167E-01   0.779158E+07   0.776409E+07  -0.100510E+04   0.168315E+04   0.274828E+07   0.776312E+07   0.778697E+07   0.776312E+07  -0.113975E+00   0.252723E+07   0.252668E+07   0.108693E+02   0.168063E+00   0.324739E+00  -0.150281E+11
   0.185687E-01   0.736388E+07   0.733270E+07  -0.905489E+03   0.130458E+04   0.238468E+07   0.733511E+07   0.735865E+07   0.733511E+07  -0.107691E+00   0.238817E+07   0.238761E+07   0.100041E+02   0.130254E+00   0.324694E+00  -0.128612E+11
   0.205033E-01   0.691686E+07   0.688183E+07  -0.563853E+03   0.100492E+04   0.204851E+07   0.688797E+07   0.691098E+07   0.688797E+07  -0.101127E+00   0.224282E+07   0.224226E+07   0.920260E+01   0.100328E+00   0.324654E+00  -0.109388E+11
   0.226393E-01   0.644683E+07   0.640794E+07  -0.514539E+03   0.768098E+03   0.173911E+07   0.641805E+07   0.644030E+07   0.641805E+07  -0.942276E-01   0.209001E+07   0.208944E+07   0.843709E+01   0.766792E-01   0.324618E+00  -0.923168E+10
   0.249980E-01   0.597043E+07   0.592793E+07  -0.388143E+03   0.583331E+03   0.146160E+07   0.594199E+07   0.596330E+07   0.594199E+07  -0.872382E-01   0.193515E+07   0.193457E+07   0.769090E+01   0.582303E-01   0.324586E+00  -0.774113E+10
   0.276023E-01   0.549318E+07   0.544763E+07  -0.269328E+03   0.440115E+03   0.121568E+07   0.546533E+07   0.548554E+07   0.546533E+07  -0.802400E-01   0.178005E+07   0.177948E+07   0.694246E+01   0.439314E-01   0.324558E+00  -0.644882E+10
   0.304780E-01   0.501706E+07   0.496944E+07  -0.234400E+03   0.329626E+03   0.999918E+06   0.499009E+07   0.500907E+07   0.499009E+07  -0.732628E-01   0.162539E+07   0.162482E+07   0.617033E+01   0.329010E-01   0.324532E+00  -0.533287E+10
   0.336533E-01   0.455488E+07   0.450663E+07  -0.156836E+03   0.245407E+03   0.814441E+06   0.452911E+07   0.454678E+07   0.452911E+07  -0.664948E-01   0.147533E+07   0.147479E+07   0.536577E+01   0.244936E-01   0.324509E+00  -0.438381E+10
   0.371593E-01   0.412322E+07   0.407621E+07  -0.118356E+03   0.182182E+03   0.659004E+06   0.409897E+07   0.411533E+07   0.409897E+07  -0.601796E-01   0.133529E+07   0.133479E+07   0.453227E+01   0.181825E-01   0.324489E+00  -0.359333E+10
   0.410307E-01   0.373260E+07   0.368898E+07  -0.104859E+03   0.135263E+03   0.531256E+06   0.371016E+07   0.372527E+07   0.371016E+07  -0.544712E-01   0.120869E+07   0.120824E+07   0.368595E+01   0.134992E-01   0.324471E+00  -0.294575E+10
   0.451338E-01   0.340565E+07   0.336716E+07   0.102002E+03   0.102002E+03   0.432036E+06   0.338514E+07   0.339919E+07   0.338514E+07  -0.496995E-01   0.110273E+07   0.110231E+07   0.308762E+01   0.101807E-01   0.324418E+00  -0.244319E+10
   0.492368E-01   0.314772E+07   0.311534E+07   0.792323E+02   0.792323E+02   0.358516E+06   0.312910E+07   0.314228E+07   0.312910E+07  -0.459404E-01   0.101936E+07   0.101900E+07   0.238803E+01   0.790787E-02   0.324406E+00  -0.207027E+10
   0.533399E-01   0.293982E+07   0.291354E+07   0.630669E+02   0.630669E+02   0.302499E+06   0.292295E+07   0.293541E+07   0.292295E+07  -0.429136E-01   0.952221E+06   0.951929E+06   0.183007E+01   0.629432E-02   0.324395E+00  -0.178517E+10
   0.574430E-01   0.276477E+07   0.274384E+07   0.511530E+02   0.511530E+02   0.258429E+06   0.274941E+07   0.276126E+07   0.274941E+07  -0.403659E-01   0.895707E+06   0.895464E+06   0.141157E+01   0.510517E-02   0.324386E+00  -0.155929E+10
   0.615460E-01   0.260915E+07   0.259232E+07   0.420596E+02   0.420596E+02   0.222634E+06   0.259504E+07   0.260632E+07   0.259504E+07  -0.380994E-01   0.845431E+06   0.845224E+06   0.112042E+01   0.419757E-02   0.324379E+00  -0.137365E+10
   0.656491E-01   0.246258E+07   0.244836E+07   0.348938E+02   0.348938E+02   0.192653E+06   0.244946E+07   0.246019E+07   0.244946E+07  -0.359620E-01   0.798016E+06   0.797832E+06   0.936214E+00   0.348237E-02   0.324373E+00  -0.121558E+10
   0.697522E-01   0.231770E+07   0.230464E+07   0.290917E+02   0.290917E+02   0.166885E+06   0.230534E+07   0.231551E+07   0.230534E+07  -0.338462E-01   0.751077E+06   0.750903E+06   0.833372E+00   0.290329E-02   0.324367E+00  -0.107678E+10
   0.738552E-01   0.217574E+07   0.216261E+07   0.243580E+02   0.243580E+02   0.144713E+06   0.216393E+07   0.217353E+07   0.216393E+07  -0.317700E-01   0.705018E+06   0.704844E+06   0.786061E+00   0.243085E-02   0.324362E+00  -0.954590E+09
   0.779583E-01   0.203207E+07   0.201808E+07   0.204150E+02   0.204150E+02   0.125249E+06   0.202071E+07   0.202972E+07   0.202071E+07  -0.296673E-01   0.658367E+06   0.658188E+06   0.767653E+00   0.203734E-02   0.324358E+00  -0.844504E+09
   0.820614E-01   0.189369E+07   0.187850E+07   0.171666E+02   0.171666E+02   0.108490E+06   0.188270E+07   0.189114E+07   0.188270E+07  -0.276411E-01   0.613414E+06   0.613228E+06   0.758416E+00   0.171315E-02   0.324355E+00  -0.747496E+09
   0.861644E-01   0.176439E+07   0.174809E+07   0.145045E+02   0.145045E+02   0.942166E+05   0.175376E+07   0.176165E+07   0.175376E+07  -0.257481E-01   0.571412E+06   0.571220E+06   0.743444E+00   0.144747E-02   0.324351E+00  -0.663152E+09
   0.912856E-01   0.162057E+07   0.160352E+07   0.118668E+02   0.118668E+02   0.795538E+05   0.161043E+07   0.161771E+07   0.161043E+07  -0.236437E-01   0.524721E+06   0.524528E+06   0.704269E+00   0.118424E-02   0.324348E+00  -0.574798E+09
   0.964067E-01   0.150058E+07   0.148379E+07   0.985067E+01   0.985067E+01   0.679758E+05   0.149100E+07   0.149776E+07   0.149100E+07  -0.218902E-01   0.485813E+06   0.485628E+06   0.639349E+00   0.983034E-03   0.324345E+00  -0.503906E+09
   0.101528E+00   0.140590E+07   0.139036E+07   0.832175E+01   0.832175E+01   0.589739E+05   0.139693E+07   0.140329E+07   0.139693E+07  -0.205092E-01   0.455166E+06   0.454997E+06   0.555380E+00   0.830454E-03   0.324342E+00  -0.448305E+09
   0.106649E+00   0.133309E+07   0.131953E+07   0.715223E+01   0.715223E+01   0.519478E+05   0.132476E+07   0.133081E+07   0.132476E+07  -0.194497E-01   0.431654E+06   0.431505E+06   0.464487E+00   0.713741E-03   0.324339E+00  -0.404734E+09
   0.111770E+00   0.127502E+07   0.126370E+07   0.622955E+01   0.622955E+01   0.462891E+05   0.126732E+07   0.127312E+07   0.126732E+07  -0.186063E-01   0.412937E+06   0.412810E+06   0.379422E+00   0.621662E-03   0.324337E+00  -0.369446E+09
   0.116891E+00   0.122400E+07   0.121471E+07   0.546891E+01   0.546891E+01   0.415081E+05   0.121685E+07   0.122244E+07   0.121685E+07  -0.178654E-01   0.396494E+06   0.396385E+06   0.310040E+00   0.545755E-03   0.324335E+00  -0.339196E+09
   0.122012E+00   0.117401E+07   0.116619E+07   0.481520E+01   0.481520E+01   0.372761E+05   0.116732E+07   0.117270E+07   0.116732E+07  -0.171382E-01   0.380356E+06   0.380261E+06   0.261345E+00   0.480519E-03   0.324334E+00  -0.311734E+09
   0.127134E+00   0.112151E+07   0.111447E+07   0.423704E+01   0.423704E+01   0.334121E+05   0.111519E+07   0.112033E+07   0.111519E+07  -0.163727E-01   0.363370E+06   0.363281E+06   0.233146E+00   0.422822E-03   0.324332E+00  -0.285816E+09
   0.132255E+00   0.106554E+07   0.105860E+07   0.371971E+01   0.371971E+01   0.298450E+05   0.105948E+07   0.106437E+07   0.105948E+07  -0.155548E-01   0.345220E+06   0.345132E+06   0.221119E+00   0.371195E-03   0.324331E+00  -0.261025E+09
