#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.223672E+08   0.223672E+08   0.298103E+08   0.298099E+08   0.223696E+08   0.223672E+08   0.223672E+08   0.223752E+08  -0.475859E+00   0.529086E+07   0.529086E+07   0.587284E+01   0.583225E+06   0.810117E+00  -0.531942E+14
   0.109829E-04   0.223663E+08   0.223663E+08   0.298064E+08   0.298059E+08   0.223687E+08   0.223663E+08   0.223663E+08   0.223743E+08  -0.475841E+00   0.529078E+07   0.529078E+07   0.648448E+01   0.478508E+06   0.810058E+00  -0.481745E+14
   0.121272E-04   0.223653E+08   0.223653E+08   0.298016E+08   0.298010E+08   0.223676E+08   0.223653E+08   0.223653E+08   0.223732E+08  -0.475818E+00   0.529069E+07   0.529069E+07   0.715976E+01   0.392620E+06   0.809985E+00  -0.436283E+14
   0.133906E-04   0.223640E+08   0.223640E+08   0.297958E+08   0.297950E+08   0.223663E+08   0.223640E+08   0.223640E+08   0.223719E+08  -0.475790E+00   0.529057E+07   0.529057E+07   0.790530E+01   0.322175E+06   0.809896E+00  -0.395110E+14
   0.147857E-04   0.223624E+08   0.223624E+08   0.297886E+08   0.297878E+08   0.223647E+08   0.223624E+08   0.223624E+08   0.223703E+08  -0.475756E+00   0.529043E+07   0.529043E+07   0.872838E+01   0.264396E+06   0.809788E+00  -0.357821E+14
   0.163261E-04   0.223604E+08   0.223604E+08   0.297800E+08   0.297789E+08   0.223628E+08   0.223605E+08   0.223604E+08   0.223684E+08  -0.475715E+00   0.529026E+07   0.529026E+07   0.963704E+01   0.217006E+06   0.809656E+00  -0.324049E+14
   0.180270E-04   0.223581E+08   0.223581E+08   0.297694E+08   0.297681E+08   0.223604E+08   0.223581E+08   0.223581E+08   0.223661E+08  -0.475665E+00   0.529006E+07   0.529006E+07   0.106401E+02   0.178136E+06   0.809495E+00  -0.293463E+14
   0.199051E-04   0.223552E+08   0.223552E+08   0.297565E+08   0.297549E+08   0.223575E+08   0.223552E+08   0.223552E+08   0.223632E+08  -0.475604E+00   0.528980E+07   0.528980E+07   0.117474E+02   0.146255E+06   0.809300E+00  -0.265761E+14
   0.219788E-04   0.223517E+08   0.223517E+08   0.297408E+08   0.297389E+08   0.223540E+08   0.223517E+08   0.223517E+08   0.223597E+08  -0.475530E+00   0.528950E+07   0.528950E+07   0.129696E+02   0.120107E+06   0.809061E+00  -0.240672E+14
   0.242687E-04   0.223475E+08   0.223475E+08   0.297217E+08   0.297193E+08   0.223497E+08   0.223475E+08   0.223475E+08   0.223554E+08  -0.475439E+00   0.528912E+07   0.528912E+07   0.143185E+02   0.986593E+05   0.808771E+00  -0.217949E+14
