#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.176142E-03   0.272565E+08   0.272563E+08   0.320001E+08   0.318820E+08   0.272459E+08   0.272564E+08   0.272564E+08   0.272649E+08  -0.436353E+00   0.661998E+07   0.661992E+07   0.112284E+03   0.308398E+04   0.658454E+00  -0.375846E+13
   0.194493E-03   0.268647E+08   0.268644E+08   0.306249E+08   0.304847E+08   0.268512E+08   0.268646E+08   0.268646E+08   0.268728E+08  -0.430074E+00   0.657528E+07   0.657521E+07   0.122691E+03   0.259998E+04   0.643602E+00  -0.338085E+13
   0.214755E-03   0.264195E+08   0.264191E+08   0.290360E+08   0.288705E+08   0.264024E+08   0.264193E+08   0.264194E+08   0.264271E+08  -0.422939E+00   0.652347E+07   0.652338E+07   0.133767E+03   0.219288E+04   0.627108E+00  -0.303773E+13
   0.237129E-03   0.259192E+08   0.259189E+08   0.272187E+08   0.270247E+08   0.258979E+08   0.259191E+08   0.259192E+08   0.259263E+08  -0.414923E+00   0.646391E+07   0.646381E+07   0.145456E+03   0.184879E+04   0.609064E+00  -0.272600E+13
   0.261834E-03   0.253643E+08   0.253638E+08   0.251654E+08   0.249399E+08   0.253377E+08   0.253641E+08   0.253642E+08   0.253708E+08  -0.406028E+00   0.639610E+07   0.639598E+07   0.157665E+03   0.155665E+04   0.589654E+00  -0.244289E+13
   0.289112E-03   0.247569E+08   0.247563E+08   0.228785E+08   0.226191E+08   0.247240E+08   0.247566E+08   0.247568E+08   0.247627E+08  -0.396292E+00   0.631972E+07   0.631957E+07   0.170248E+03   0.130770E+04   0.569146E+00  -0.218597E+13
   0.319233E-03   0.241017E+08   0.241010E+08   0.203750E+08   0.200802E+08   0.240612E+08   0.241014E+08   0.241016E+08   0.241068E+08  -0.385790E+00   0.623465E+07   0.623447E+07   0.183006E+03   0.109508E+04   0.547894E+00  -0.195307E+13
   0.352491E-03   0.234056E+08   0.234049E+08   0.176909E+08   0.173609E+08   0.233558E+08   0.234053E+08   0.234055E+08   0.234100E+08  -0.374631E+00   0.614107E+07   0.614086E+07   0.195669E+03   0.913397E+03   0.526310E+00  -0.174225E+13
   0.389215E-03   0.226776E+08   0.226767E+08   0.148857E+08   0.145225E+08   0.226165E+08   0.226772E+08   0.226775E+08   0.226811E+08  -0.362959E+00   0.603948E+07   0.603923E+07   0.207891E+03   0.758384E+03   0.504840E+00  -0.155176E+13
   0.429764E-03   0.219281E+08   0.219270E+08   0.120454E+08   0.116538E+08   0.218533E+08   0.219276E+08   0.219279E+08   0.219308E+08  -0.350941E+00   0.593066E+07   0.593038E+07   0.219253E+03   0.626578E+03   0.483925E+00  -0.138002E+13
   0.474538E-03   0.211685E+08   0.211671E+08   0.928268E+07   0.887009E+07   0.210772E+08   0.211678E+08   0.211682E+08   0.211703E+08  -0.338760E+00   0.581573E+07   0.581540E+07   0.229269E+03   0.515072E+03   0.463968E+00  -0.122559E+13
   0.523976E-03   0.204102E+08   0.204087E+08   0.673117E+07   0.630716E+07   0.202990E+08   0.204094E+08   0.204100E+08   0.204112E+08  -0.326601E+00   0.569602E+07   0.569565E+07   0.237409E+03   0.421335E+03   0.445305E+00  -0.108710E+13
   0.578566E-03   0.196643E+08   0.196625E+08   0.453099E+07   0.410568E+07   0.195292E+08   0.196634E+08   0.196640E+08   0.196646E+08  -0.314642E+00   0.557308E+07   0.557266E+07   0.243138E+03   0.343093E+03   0.428183E+00  -0.963282E+12
   0.638842E-03   0.189407E+08   0.189386E+08   0.280354E+07   0.238484E+07   0.187766E+08   0.189395E+08   0.189403E+08   0.189402E+08  -0.303039E+00   0.544854E+07   0.544807E+07   0.245975E+03   0.278260E+03   0.412752E+00  -0.852897E+12
   0.705398E-03   0.182474E+08   0.182451E+08   0.161712E+07   0.120693E+07   0.180488E+08   0.182461E+08   0.182470E+08   0.182465E+08  -0.291927E+00   0.532405E+07   0.532353E+07   0.245559E+03   0.224921E+03   0.399071E+00  -0.754774E+12
   0.778888E-03   0.175911E+08   0.175884E+08   0.952164E+06   0.543042E+06   0.173511E+08   0.175895E+08   0.175907E+08   0.175897E+08  -0.281409E+00   0.520118E+07   0.520062E+07   0.241722E+03   0.181327E+03   0.387120E+00  -0.667782E+12
   0.860035E-03   0.169762E+08   0.169732E+08   0.684754E+06   0.259459E+06   0.166869E+08   0.169743E+08   0.169757E+08   0.169745E+08  -0.271557E+00   0.508134E+07   0.508073E+07   0.234521E+03   0.145901E+03   0.376816E+00  -0.590839E+12
   0.949635E-03   0.164054E+08   0.164021E+08   0.612460E+06   0.149682E+06   0.160576E+08   0.164032E+08   0.164048E+08   0.164033E+08  -0.262414E+00   0.496572E+07   0.496508E+07   0.224236E+03   0.117251E+03   0.368029E+00  -0.522916E+12
   0.104857E-02   0.158797E+08   0.158762E+08   0.534781E+06   0.224680E+05   0.154628E+08   0.158772E+08   0.158791E+08   0.158773E+08  -0.253995E+00   0.485528E+07   0.485461E+07   0.211304E+03   0.941659E+02   0.360607E+00  -0.463044E+12
   0.115781E-02   0.153989E+08   0.153952E+08   0.359224E+06  -0.188797E+06   0.149006E+08   0.153959E+08   0.153982E+08   0.153959E+08  -0.246293E+00   0.475066E+07   0.474998E+07   0.196229E+03   0.756151E+02   0.354387E+00  -0.410319E+12
   0.127844E-02   0.149612E+08   0.149574E+08   0.149432E+06  -0.386840E+06   0.143683E+08   0.149578E+08   0.149606E+08   0.149578E+08  -0.239283E+00   0.465226E+07   0.465157E+07   0.179534E+03   0.607333E+02   0.349204E+00  -0.363906E+12
   0.141163E-02   0.145643E+08   0.145604E+08   0.338015E+05  -0.424275E+06   0.138628E+08   0.145604E+08   0.145637E+08   0.145603E+08  -0.232923E+00   0.456016E+07   0.455948E+07   0.161811E+03   0.488060E+02   0.344907E+00  -0.323046E+12
   0.155869E-02   0.142050E+08   0.142010E+08   0.305496E+05   0.357384E+06   0.133799E+08   0.142004E+08   0.142043E+08   0.142004E+08  -0.227165E+00   0.447418E+07   0.447351E+07   0.143811E+03   0.392514E+02   0.341355E+00  -0.287050E+12
   0.172108E-02   0.138795E+08   0.138755E+08   0.210601E+05   0.286408E+06   0.129155E+08   0.138742E+08   0.138788E+08   0.138743E+08  -0.221946E+00   0.439404E+07   0.439339E+07   0.126414E+03   0.315925E+02   0.338429E+00  -0.255310E+12
   0.190039E-02   0.135838E+08   0.135799E+08  -0.382857E+05   0.229907E+06   0.124659E+08   0.135779E+08   0.135832E+08   0.135779E+08  -0.217204E+00   0.431918E+07   0.431856E+07   0.110433E+03   0.254497E+02   0.336022E+00  -0.227282E+12
   0.209838E-02   0.133138E+08   0.133100E+08  -0.455707E+05   0.184822E+06   0.120278E+08   0.133071E+08   0.133132E+08   0.133071E+08  -0.212872E+00   0.424895E+07   0.424835E+07   0.964395E+02   0.205175E+02   0.334044E+00  -0.202490E+12
   0.231699E-02   0.130654E+08   0.130615E+08  -0.194495E+05   0.148761E+06   0.115981E+08   0.130578E+08   0.130647E+08   0.130578E+08  -0.208882E+00   0.418258E+07   0.418199E+07   0.847351E+02   0.165527E+02   0.332419E+00  -0.180520E+12
   0.255838E-02   0.128342E+08   0.128303E+08  -0.416419E+05   0.119854E+06   0.111745E+08   0.128257E+08   0.128335E+08   0.128257E+08  -0.205170E+00   0.411923E+07   0.411866E+07   0.752536E+02   0.133614E+02   0.331085E+00  -0.161012E+12
   0.282492E-02   0.126164E+08   0.126123E+08  -0.272412E+05   0.966356E+05   0.107549E+08   0.126069E+08   0.126157E+08   0.126069E+08  -0.201669E+00   0.405806E+07   0.405749E+07   0.674907E+02   0.107893E+02   0.329988E+00  -0.143654E+12
   0.311923E-02   0.124081E+08   0.124038E+08  -0.238182E+05   0.779516E+05   0.103370E+08   0.123976E+08   0.124074E+08   0.123976E+08  -0.198321E+00   0.399820E+07   0.399763E+07   0.607725E+02   0.871391E+01   0.329086E+00  -0.128181E+12
   0.344419E-02   0.122058E+08   0.122013E+08  -0.149263E+05   0.628931E+05   0.991825E+07   0.121943E+08   0.122051E+08   0.121943E+08  -0.195068E+00   0.393881E+07   0.393825E+07   0.545372E+02   0.703748E+01   0.328343E+00  -0.114362E+12
   0.380302E-02   0.120062E+08   0.120014E+08  -0.122759E+05   0.507410E+05   0.949623E+07   0.119936E+08   0.120054E+08   0.119936E+08  -0.191857E+00   0.387907E+07   0.387852E+07   0.486289E+02   0.568216E+01   0.327730E+00  -0.102001E+12
   0.419923E-02   0.118063E+08   0.118012E+08  -0.211167E+04   0.409243E+05   0.906903E+07   0.117925E+08   0.118054E+08   0.117925E+08  -0.188640E+00   0.381822E+07   0.381768E+07   0.432702E+02   0.458571E+01   0.327224E+00  -0.909280E+11
   0.463671E-02   0.116032E+08   0.115977E+08  -0.616701E+04   0.329883E+05   0.863529E+07   0.115882E+08   0.116023E+08   0.115882E+08  -0.185373E+00   0.375553E+07   0.375499E+07   0.386997E+02   0.369827E+01   0.326804E+00  -0.809966E+11
   0.511978E-02   0.113944E+08   0.113884E+08  -0.893268E+04   0.265699E+05   0.819535E+07   0.113783E+08   0.113934E+08   0.113783E+08  -0.182014E+00   0.369032E+07   0.368978E+07   0.348183E+02   0.297984E+01   0.326455E+00  -0.720806E+11
   0.565317E-02   0.111780E+08   0.111714E+08  -0.650697E+04   0.213784E+05   0.772826E+07   0.111606E+08   0.111769E+08   0.111606E+08  -0.178532E+00   0.362205E+07   0.362152E+07   0.313170E+02   0.239829E+01   0.326162E+00  -0.640719E+11
   0.624213E-02   0.109512E+08   0.109438E+08  -0.605006E+04   0.171784E+05   0.726089E+07   0.109325E+08   0.109499E+08   0.109325E+08  -0.174883E+00   0.354994E+07   0.354941E+07   0.280961E+02   0.192753E+01   0.325916E+00  -0.568713E+11
   0.689245E-02   0.107123E+08   0.107040E+08  -0.366420E+04   0.137821E+05   0.678262E+07   0.106923E+08   0.107109E+08   0.106923E+08  -0.171040E+00   0.347353E+07   0.347301E+07   0.252836E+02   0.154667E+01   0.325709E+00  -0.503968E+11
   0.761052E-02   0.104596E+08   0.104502E+08  -0.371306E+04   0.110372E+05   0.630153E+07   0.104383E+08   0.104580E+08   0.104383E+08  -0.166978E+00   0.339234E+07   0.339182E+07   0.228291E+02   0.123874E+01   0.325532E+00  -0.445748E+11
   0.840340E-02   0.101914E+08   0.101808E+08  -0.432541E+04   0.882035E+04   0.582546E+07   0.101690E+08   0.101896E+08   0.101690E+08  -0.162669E+00   0.330589E+07   0.330537E+07   0.206146E+02   0.990003E+00   0.325382E+00  -0.393403E+11
   0.927889E-02   0.990645E+07   0.989438E+07  -0.272924E+04   0.703193E+04   0.535319E+07   0.988288E+07   0.990442E+07   0.988288E+07  -0.158093E+00   0.321378E+07   0.321327E+07   0.186645E+02   0.789292E+00   0.325254E+00  -0.346358E+11
   0.102456E-01   0.960338E+07   0.958954E+07  -0.259620E+04   0.559091E+04   0.488355E+07   0.957873E+07   0.960105E+07   0.957873E+07  -0.153227E+00   0.311564E+07   0.311512E+07   0.169403E+02   0.627547E+00   0.325143E+00  -0.304098E+11
   0.113130E-01   0.928097E+07   0.926507E+07  -0.236784E+04   0.443150E+04   0.442204E+07   0.925532E+07   0.927830E+07   0.925532E+07  -0.148054E+00   0.301108E+07   0.301056E+07   0.154141E+02   0.497399E+00   0.325047E+00  -0.266163E+11
   0.124916E-01   0.893814E+07   0.891986E+07  -0.170406E+04   0.350025E+04   0.397482E+07   0.891160E+07   0.893507E+07   0.891160E+07  -0.142555E+00   0.289979E+07   0.289927E+07   0.140661E+02   0.392860E+00   0.324963E+00  -0.232141E+11
   0.137930E-01   0.857406E+07   0.855305E+07  -0.166232E+04   0.275376E+04   0.354497E+07   0.854675E+07   0.857054E+07   0.854675E+07  -0.136719E+00   0.278153E+07   0.278099E+07   0.128728E+02   0.309063E+00   0.324889E+00  -0.201663E+11
   0.152300E-01   0.818817E+07   0.816409E+07  -0.130492E+04   0.215680E+04   0.313268E+07   0.816022E+07   0.818413E+07   0.816022E+07  -0.130536E+00   0.265612E+07   0.265558E+07   0.118106E+02   0.242050E+00   0.324825E+00  -0.174401E+11
   0.168167E-01   0.778939E+07   0.776190E+07  -0.101062E+04   0.168268E+04   0.274753E+07   0.776094E+07   0.778478E+07   0.776094E+07  -0.124148E+00   0.252648E+07   0.252593E+07   0.108667E+02   0.188830E+00   0.324768E+00  -0.150236E+11
   0.185687E-01   0.736217E+07   0.733099E+07  -0.909579E+03   0.130428E+04   0.238415E+07   0.733340E+07   0.735693E+07   0.733340E+07  -0.117309E+00   0.238758E+07   0.238702E+07   0.100023E+02   0.146357E+00   0.324717E+00  -0.128580E+11
   0.205033E-01   0.691553E+07   0.688050E+07  -0.565207E+03   0.100473E+04   0.204813E+07   0.688664E+07   0.690965E+07   0.688664E+07  -0.110163E+00   0.224236E+07   0.224180E+07   0.920132E+01   0.112737E+00   0.324673E+00  -0.109366E+11
   0.226393E-01   0.644580E+07   0.640692E+07  -0.513517E+03   0.767975E+03   0.173885E+07   0.641703E+07   0.643927E+07   0.641703E+07  -0.102650E+00   0.208965E+07   0.208908E+07   0.843621E+01   0.861668E-01   0.324633E+00  -0.923009E+10
   0.249980E-01   0.596964E+07   0.592714E+07  -0.388206E+03   0.583253E+03   0.146142E+07   0.594120E+07   0.596251E+07   0.594120E+07  -0.950389E-01   0.193487E+07   0.193430E+07   0.769029E+01   0.654374E-01   0.324598E+00  -0.774002E+10
   0.276023E-01   0.549258E+07   0.544702E+07  -0.270133E+03   0.440066E+03   0.121555E+07   0.546472E+07   0.548493E+07   0.546472E+07  -0.874169E-01   0.177984E+07   0.177926E+07   0.694204E+01   0.493701E-01   0.324567E+00  -0.644804E+10
   0.304780E-01   0.501660E+07   0.496898E+07  -0.234483E+03   0.329596E+03   0.999828E+06   0.498964E+07   0.500861E+07   0.498964E+07  -0.798170E-01   0.162522E+07   0.162466E+07   0.617004E+01   0.369749E-01   0.324540E+00  -0.533233E+10
   0.336533E-01   0.455453E+07   0.450628E+07  -0.157073E+03   0.245388E+03   0.814378E+06   0.452876E+07   0.454643E+07   0.452876E+07  -0.724447E-01   0.147520E+07   0.147466E+07   0.536557E+01   0.275270E-01   0.324515E+00  -0.438343E+10
   0.371593E-01   0.412295E+07   0.407595E+07  -0.118564E+03   0.182170E+03   0.658961E+06   0.409870E+07   0.411506E+07   0.409870E+07  -0.655652E-01   0.133519E+07   0.133469E+07   0.453214E+01   0.204345E-01   0.324494E+00  -0.359306E+10
   0.410307E-01   0.373239E+07   0.368877E+07  -0.104984E+03   0.135255E+03   0.531226E+06   0.370995E+07   0.372507E+07   0.370995E+07  -0.593465E-01   0.120862E+07   0.120816E+07   0.368587E+01   0.151714E-01   0.324474E+00  -0.294556E+10
   0.451338E-01   0.340542E+07   0.336694E+07   0.101995E+03   0.101995E+03   0.431998E+06   0.338492E+07   0.339896E+07   0.338492E+07  -0.541471E-01   0.110264E+07   0.110222E+07   0.308756E+01   0.114418E-01   0.324416E+00  -0.244297E+10
   0.492368E-01   0.314753E+07   0.311515E+07   0.792275E+02   0.792275E+02   0.358486E+06   0.312892E+07   0.314209E+07   0.312892E+07  -0.500519E-01   0.101927E+07   0.101892E+07   0.238798E+01   0.888751E-02   0.324403E+00  -0.207010E+10
   0.533399E-01   0.293966E+07   0.291338E+07   0.630634E+02   0.630634E+02   0.302475E+06   0.292278E+07   0.293524E+07   0.292278E+07  -0.467545E-01   0.952148E+06   0.951856E+06   0.183003E+01   0.707412E-02   0.324392E+00  -0.178503E+10
   0.574430E-01   0.276463E+07   0.274370E+07   0.511504E+02   0.511504E+02   0.258410E+06   0.274927E+07   0.276112E+07   0.274927E+07  -0.439789E-01   0.895642E+06   0.895399E+06   0.141155E+01   0.573767E-02   0.324383E+00  -0.155917E+10
   0.615460E-01   0.260902E+07   0.259219E+07   0.420576E+02   0.420576E+02   0.222617E+06   0.259491E+07   0.260619E+07   0.259491E+07  -0.415097E-01   0.845372E+06   0.845165E+06   0.112040E+01   0.471764E-02   0.324375E+00  -0.137355E+10
   0.656491E-01   0.246246E+07   0.244824E+07   0.348922E+02   0.348922E+02   0.192639E+06   0.244934E+07   0.246008E+07   0.244934E+07  -0.391811E-01   0.797962E+06   0.797778E+06   0.936197E+00   0.391384E-02   0.324368E+00  -0.121549E+10
   0.697522E-01   0.231760E+07   0.230453E+07   0.290904E+02   0.290904E+02   0.166874E+06   0.230524E+07   0.231541E+07   0.230524E+07  -0.368759E-01   0.751028E+06   0.750854E+06   0.833358E+00   0.326302E-02   0.324362E+00  -0.107671E+10
   0.738552E-01   0.217564E+07   0.216252E+07   0.243569E+02   0.243569E+02   0.144704E+06   0.216384E+07   0.217344E+07   0.216384E+07  -0.346140E-01   0.704974E+06   0.704800E+06   0.786050E+00   0.273205E-02   0.324357E+00  -0.954530E+09
   0.779583E-01   0.203198E+07   0.201800E+07   0.204141E+02   0.204141E+02   0.125241E+06   0.202062E+07   0.202964E+07   0.202062E+07  -0.323230E-01   0.658326E+06   0.658147E+06   0.767644E+00   0.228978E-02   0.324353E+00  -0.844452E+09
   0.820614E-01   0.189361E+07   0.187843E+07   0.171659E+02   0.171659E+02   0.108483E+06   0.188263E+07   0.189106E+07   0.188263E+07  -0.301156E-01   0.613377E+06   0.613191E+06   0.758408E+00   0.192542E-02   0.324349E+00  -0.747451E+09
   0.861644E-01   0.176432E+07   0.174802E+07   0.145039E+02   0.145039E+02   0.942106E+05   0.175369E+07   0.176158E+07   0.175369E+07  -0.280530E-01   0.571378E+06   0.571186E+06   0.743438E+00   0.162683E-02   0.324346E+00  -0.663113E+09
   0.912856E-01   0.162051E+07   0.160346E+07   0.118663E+02   0.118663E+02   0.795489E+05   0.161037E+07   0.161765E+07   0.161037E+07  -0.257603E-01   0.524690E+06   0.524498E+06   0.704264E+00   0.133098E-02   0.324342E+00  -0.574765E+09
   0.964067E-01   0.150053E+07   0.148373E+07   0.985031E+01   0.985031E+01   0.679716E+05   0.149094E+07   0.149771E+07   0.149094E+07  -0.238499E-01   0.485785E+06   0.485600E+06   0.639345E+00   0.110485E-02   0.324339E+00  -0.503878E+09
   0.101528E+00   0.140585E+07   0.139031E+07   0.832146E+01   0.832146E+01   0.589703E+05   0.139688E+07   0.140324E+07   0.139688E+07  -0.223453E-01   0.455141E+06   0.454972E+06   0.555376E+00   0.933362E-03   0.324336E+00  -0.448280E+09
   0.106649E+00   0.133304E+07   0.131948E+07   0.715198E+01   0.715198E+01   0.519447E+05   0.132472E+07   0.133077E+07   0.132472E+07  -0.211909E-01   0.431630E+06   0.431481E+06   0.464484E+00   0.802187E-03   0.324334E+00  -0.404711E+09
   0.111770E+00   0.127498E+07   0.126365E+07   0.622933E+01   0.622933E+01   0.462864E+05   0.126727E+07   0.127308E+07   0.126727E+07  -0.202720E-01   0.412914E+06   0.412787E+06   0.379419E+00   0.698698E-03   0.324331E+00  -0.369426E+09
   0.116891E+00   0.122396E+07   0.121467E+07   0.546873E+01   0.546873E+01   0.415056E+05   0.121681E+07   0.122240E+07   0.121681E+07  -0.194648E-01   0.396472E+06   0.396364E+06   0.310038E+00   0.613385E-03   0.324329E+00  -0.339177E+09
   0.122012E+00   0.117397E+07   0.116616E+07   0.481504E+01   0.481504E+01   0.372739E+05   0.116728E+07   0.117266E+07   0.116728E+07  -0.186725E-01   0.380336E+06   0.380240E+06   0.261343E+00   0.540065E-03   0.324328E+00  -0.311717E+09
   0.127134E+00   0.112148E+07   0.111444E+07   0.423690E+01   0.423690E+01   0.334102E+05   0.111515E+07   0.112029E+07   0.111515E+07  -0.178386E-01   0.363350E+06   0.363262E+06   0.233145E+00   0.475219E-03   0.324326E+00  -0.285801E+09
   0.132255E+00   0.106550E+07   0.105857E+07   0.371959E+01   0.371959E+01   0.298433E+05   0.105944E+07   0.106434E+07   0.105944E+07  -0.169474E-01   0.345202E+06   0.345114E+06   0.221118E+00   0.417195E-03   0.324325E+00  -0.261011E+09
