#           k/h    P           
 0.99999997E-04 0.98020977E+04
 0.10202013E-03 0.98824629E+04
 0.10408108E-03 0.99600586E+04
 0.10618366E-03 0.10034736E+05
 0.10832871E-03 0.10106346E+05
 0.11051710E-03 0.10174742E+05
 0.11274968E-03 0.10239781E+05
 0.11502737E-03 0.10301322E+05
 0.11735109E-03 0.10359226E+05
 0.11972173E-03 0.10413353E+05
 0.12214028E-03 0.10463574E+05
 0.12460767E-03 0.10509766E+05
 0.12712492E-03 0.10551810E+05
 0.12969300E-03 0.10589588E+05
 0.13231297E-03 0.10622991E+05
 0.13498588E-03 0.10651920E+05
 0.13771278E-03 0.10676287E+05
 0.14049475E-03 0.10696009E+05
 0.14333293E-03 0.10711011E+05
 0.14622846E-03 0.10721223E+05
 0.14918247E-03 0.10726593E+05
 0.15219615E-03 0.10727082E+05
 0.15527071E-03 0.10722659E+05
 0.15840739E-03 0.10713300E+05
 0.16160744E-03 0.10698988E+05
 0.16487212E-03 0.10679730E+05
 0.16820275E-03 0.10655547E+05
 0.17160067E-03 0.10626467E+05
 0.17506724E-03 0.10592526E+05
 0.17860383E-03 0.10553770E+05
 0.18221186E-03 0.10510265E+05
 0.18589280E-03 0.10462097E+05
 0.18964807E-03 0.10409356E+05
 0.19347922E-03 0.10352140E+05
 0.19738778E-03 0.10290550E+05
 0.20137527E-03 0.10224716E+05
 0.20544330E-03 0.10154779E+05
 0.20959355E-03 0.10080888E+05
 0.21382760E-03 0.10003188E+05
 0.21814722E-03 0.99218379E+04
 0.22255408E-03 0.98370107E+04
 0.22704997E-03 0.97488965E+04
 0.23163669E-03 0.96576816E+04
 0.23631606E-03 0.95635527E+04
 0.24108996E-03 0.94667002E+04
 0.24596031E-03 0.93673320E+04
 0.25092901E-03 0.92656611E+04
 0.25599814E-03 0.91618965E+04
 0.26116965E-03 0.90562451E+04
 0.26644560E-03 0.89489111E+04
 0.27182818E-03 0.88401133E+04
 0.27731949E-03 0.87300684E+04
 0.28292168E-03 0.86189873E+04
 0.28863709E-03 0.85070762E+04
 0.29446793E-03 0.83945332E+04
 0.30041661E-03 0.82815674E+04
 0.30648540E-03 0.81683809E+04
 0.31267683E-03 0.80551670E+04
 0.31899329E-03 0.79421118E+04
 0.32543740E-03 0.78293945E+04
 0.33201167E-03 0.77171943E+04
 0.33871876E-03 0.76056836E+04
 0.34556136E-03 0.74950264E+04
 0.35254212E-03 0.73853765E+04
 0.35966394E-03 0.72768804E+04
 0.36692963E-03 0.71696797E+04
 0.37434211E-03 0.70639092E+04
 0.38190430E-03 0.69596934E+04
 0.38961932E-03 0.68571499E+04
 0.39749016E-03 0.67563877E+04
 0.40552000E-03 0.66575073E+04
 0.41371203E-03 0.65606011E+04
 0.42206954E-03 0.64657554E+04
 0.43059592E-03 0.63730498E+04
 0.43929456E-03 0.62825566E+04
 0.44816890E-03 0.61943369E+04
 0.45722249E-03 0.61084458E+04
 0.46645897E-03 0.60249341E+04
 0.47588209E-03 0.59438486E+04
 0.48549555E-03 0.58652290E+04
 0.49530319E-03 0.57891030E+04
 0.50530903E-03 0.57154951E+04
 0.51551696E-03 0.56444272E+04
 0.52593107E-03 0.55759194E+04
 0.53655554E-03 0.55099858E+04
 0.54739468E-03 0.54466294E+04
 0.55845280E-03 0.53858506E+04
 0.56973431E-03 0.53276514E+04
 0.58124372E-03 0.52720322E+04
 0.59298560E-03 0.52189902E+04
 0.60496473E-03 0.51685103E+04
 0.61718578E-03 0.51205776E+04
 0.62965375E-03 0.50751807E+04
 0.64237369E-03 0.50323076E+04
 0.65535045E-03 0.49919438E+04
 0.66858943E-03 0.49540649E+04
 0.68209582E-03 0.49186479E+04
 0.69587503E-03 0.48856733E+04
 0.70993265E-03 0.48551235E+04
 0.72427420E-03 0.48269775E+04
 0.73890563E-03 0.48012065E+04
 0.75383246E-03 0.47777852E+04
 0.76906086E-03 0.47566895E+04
 0.78459689E-03 0.47379004E+04
 0.80044678E-03 0.47213950E+04
 0.81661687E-03 0.47071445E+04
 0.83311368E-03 0.46951230E+04
 0.84994361E-03 0.46853076E+04
 0.86711359E-03 0.46776797E+04
 0.88463066E-03 0.46722168E+04
 0.90250134E-03 0.46688926E+04
 0.92073303E-03 0.46676841E+04
 0.93933311E-03 0.46685708E+04
 0.95830887E-03 0.46715352E+04
 0.97766798E-03 0.46765571E+04
 0.99741819E-03 0.46836147E+04
 0.10175674E-02 0.46926885E+04
 0.10381236E-02 0.47037607E+04
 0.10590950E-02 0.47168154E+04
 0.10804901E-02 0.47318369E+04
 0.11023175E-02 0.47488076E+04
 0.11245857E-02 0.47677114E+04
 0.11473041E-02 0.47885337E+04
 0.11704812E-02 0.48112627E+04
 0.11941264E-02 0.48358853E+04
 0.12182494E-02 0.48623882E+04
 0.12428596E-02 0.48907583E+04
 0.12679670E-02 0.49209849E+04
 0.12935817E-02 0.49530586E+04
 0.13197137E-02 0.49869683E+04
 0.13463736E-02 0.50227051E+04
 0.13735722E-02 0.50602593E+04
 0.14013201E-02 0.50996226E+04
 0.14296286E-02 0.51407871E+04
 0.14585090E-02 0.51837451E+04
 0.14879731E-02 0.52284893E+04
 0.15180323E-02 0.52750132E+04
 0.15486985E-02 0.53233101E+04
 0.15799842E-02 0.53733735E+04
 0.16119020E-02 0.54251978E+04
 0.16444647E-02 0.54787773E+04
 0.16776850E-02 0.55341074E+04
 0.17115764E-02 0.55911821E+04
 0.17461524E-02 0.56499956E+04
 0.17814270E-02 0.57105430E+04
 0.18174142E-02 0.57728208E+04
 0.18541284E-02 0.58368232E+04
 0.18915841E-02 0.59025454E+04
 0.19297971E-02 0.59699810E+04
 0.19687817E-02 0.60391260E+04
 0.20085536E-02 0.61099746E+04
 0.20491290E-02 0.61825220E+04
 0.20905242E-02 0.62567607E+04
 0.21327557E-02 0.63326841E+04
 0.21758399E-02 0.64102871E+04
 0.22197948E-02 0.64895640E+04
 0.22646377E-02 0.65705098E+04
 0.23103864E-02 0.66531162E+04
 0.23570592E-02 0.67373760E+04
 0.24046749E-02 0.68232803E+04
 0.24532524E-02 0.69108203E+04
 0.25028118E-02 0.69999858E+04
 0.25533722E-02 0.70907646E+04
 0.26049537E-02 0.71831440E+04
 0.26575772E-02 0.72771143E+04
 0.27112637E-02 0.73726655E+04
 0.27660348E-02 0.74697856E+04
 0.28219123E-02 0.75684629E+04
 0.28789188E-02 0.76686821E+04
 0.29370766E-02 0.77704292E+04
 0.29964095E-02 0.78736895E+04
 0.30569409E-02 0.79784453E+04
 0.31186952E-02 0.80846787E+04
 0.31816978E-02 0.81923682E+04
 0.32459723E-02 0.83014961E+04
 0.33115451E-02 0.84120410E+04
 0.33784427E-02 0.85239814E+04
 0.34466919E-02 0.86372920E+04
 0.35163197E-02 0.87519473E+04
 0.35873537E-02 0.88679229E+04
 0.36598232E-02 0.89851904E+04
 0.37337563E-02 0.91037197E+04
 0.38091831E-02 0.92234824E+04
 0.38861334E-02 0.93444424E+04
 0.39646388E-02 0.94665693E+04
 0.40447293E-02 0.95898271E+04
 0.41264393E-02 0.97141797E+04
 0.42097992E-02 0.98395889E+04
 0.42948425E-02 0.99660137E+04
 0.43816040E-02 0.10093407E+05
 0.44701183E-02 0.10221726E+05
 0.45604203E-02 0.10350917E+05
 0.46525472E-02 0.10480930E+05
 0.47465344E-02 0.10611715E+05
 0.48424210E-02 0.10743229E+05
 0.49402444E-02 0.10875430E+05
 0.50400435E-02 0.11008272E+05
 0.51418589E-02 0.11141710E+05
 0.52457317E-02 0.11275687E+05
 0.53517036E-02 0.11410119E+05
 0.54598148E-02 0.11544922E+05
 0.55701104E-02 0.11680005E+05
 0.56826337E-02 0.11815273E+05
 0.57974309E-02 0.11950641E+05
 0.59145465E-02 0.12086040E+05
 0.60340283E-02 0.12221401E+05
 0.61559235E-02 0.12356655E+05
 0.62802811E-02 0.12491729E+05
 0.64071510E-02 0.12626542E+05
 0.65365843E-02 0.12761002E+05
 0.66686315E-02 0.12895012E+05
 0.68033468E-02 0.13028472E+05
 0.69407835E-02 0.13161279E+05
 0.70809964E-02 0.13293332E+05
 0.72240415E-02 0.13424521E+05
 0.73699774E-02 0.13554734E+05
 0.75188605E-02 0.13683862E+05
 0.76707508E-02 0.13811789E+05
 0.78257136E-02 0.13938396E+05
 0.79838037E-02 0.14063562E+05
 0.81450874E-02 0.14187162E+05
 0.83096288E-02 0.14309070E+05
 0.84774951E-02 0.14429159E+05
 0.86487513E-02 0.14547294E+05
 0.88234674E-02 0.14663337E+05
 0.90017123E-02 0.14777146E+05
 0.91835596E-02 0.14888580E+05
 0.93690790E-02 0.14997493E+05
 0.95583471E-02 0.15103737E+05
 0.97514391E-02 0.15207159E+05
 0.99484306E-02 0.15307604E+05
 0.10149402E-01 0.15404920E+05
 0.10354433E-01 0.15498948E+05
 0.10563606E-01 0.15589519E+05
 0.10777006E-01 0.15676444E+05
 0.10994715E-01 0.15759540E+05
 0.11216822E-01 0.15838620E+05
 0.11443418E-01 0.15913499E+05
 0.11674589E-01 0.15984027E+05
 0.11910431E-01 0.16050085E+05
 0.12151038E-01 0.16111552E+05
 0.12396505E-01 0.16168314E+05
 0.12646930E-01 0.16220250E+05
 0.12902415E-01 0.16267074E+05
 0.13163067E-01 0.16308384E+05
 0.13428980E-01 0.16343775E+05
 0.13700262E-01 0.16372849E+05
 0.13977026E-01 0.16395256E+05
 0.14259379E-01 0.16411258E+05
 0.14547437E-01 0.16421510E+05
 0.14841316E-01 0.16426688E+05
 0.15141129E-01 0.16427465E+05
 0.15447001E-01 0.16424404E+05
 0.15759049E-01 0.16416824E+05
 0.16077405E-01 0.16403338E+05
 0.16402189E-01 0.16382551E+05
 0.16733535E-01 0.16353092E+05
 0.17071573E-01 0.16313762E+05
 0.17416442E-01 0.16264687E+05
 0.17768279E-01 0.16206677E+05
 0.18127220E-01 0.16140553E+05
 0.18493414E-01 0.16067134E+05
 0.18867005E-01 0.15987094E+05
 0.19248145E-01 0.15900023E+05
 0.19636983E-01 0.15805046E+05
 0.20033674E-01 0.15701319E+05
 0.20438381E-01 0.15588039E+05
 0.20851264E-01 0.15464625E+05
 0.21272486E-01 0.15331674E+05
 0.21702228E-01 0.15190238E+05
 0.22140643E-01 0.15041355E+05
 0.22587912E-01 0.14886047E+05
 0.23044219E-01 0.14725199E+05
 0.23509743E-01 0.14559084E+05
 0.23984671E-01 0.14387767E+05
 0.24469191E-01 0.14211325E+05
 0.24963502E-01 0.14029852E+05
 0.25467798E-01 0.13843424E+05
 0.25982281E-01 0.13652022E+05
 0.26507158E-01 0.13455613E+05
 0.27042639E-01 0.13254183E+05
 0.27588934E-01 0.13047741E+05
 0.28146267E-01 0.12836418E+05
 0.28714858E-01 0.12620759E+05
 0.29294936E-01 0.12401401E+05
 0.29886734E-01 0.12178967E+05
 0.30490484E-01 0.11954054E+05
 0.31106433E-01 0.11727313E+05
 0.31734824E-01 0.11499657E+05
 0.32375909E-01 0.11272011E+05
 0.33029947E-01 0.11045237E+05
 0.33697195E-01 0.10820141E+05
 0.34377921E-01 0.10597400E+05
 0.35072401E-01 0.10377438E+05
 0.35780910E-01 0.10160597E+05
 0.36503751E-01 0.99471943E+04
 0.37241172E-01 0.97375166E+04
 0.37993494E-01 0.95319805E+04
 0.38761012E-01 0.93314053E+04
 0.39544035E-01 0.91366143E+04
 0.40342879E-01 0.89483525E+04
 0.41157857E-01 0.87672988E+04
 0.41989300E-01 0.85938408E+04
 0.42837542E-01 0.84277686E+04
 0.43702915E-01 0.82687939E+04
 0.44585772E-01 0.81166450E+04
 0.45486465E-01 0.79710635E+04
 0.46405349E-01 0.78318672E+04
 0.47342800E-01 0.76989648E+04
 0.48299186E-01 0.75722725E+04
 0.49274895E-01 0.74517095E+04
 0.50270312E-01 0.73370752E+04
 0.51285837E-01 0.72277446E+04
 0.52321881E-01 0.71230327E+04
 0.53378850E-01 0.70222939E+04
 0.54457176E-01 0.69248667E+04
 0.55557281E-01 0.68299453E+04
 0.56679614E-01 0.67367275E+04
 0.57824615E-01 0.66444526E+04
 0.58992747E-01 0.65523252E+04
 0.60184479E-01 0.64594800E+04
 0.61400317E-01 0.63650923E+04
 0.62640682E-01 0.62682705E+04
 0.63906111E-01 0.61675044E+04
 0.65197095E-01 0.60611602E+04
 0.66514164E-01 0.59478770E+04
 0.67857832E-01 0.58280166E+04
 0.69228657E-01 0.57029932E+04
 0.70627168E-01 0.55740015E+04
 0.72053924E-01 0.54399150E+04
 0.73509507E-01 0.52981729E+04
