#           k/h    P           
 0.99999997E-04 0.46344388E+03
 0.10202013E-03 0.47234680E+03
 0.10408108E-03 0.48141760E+03
 0.10618366E-03 0.49065924E+03
 0.10832871E-03 0.50007480E+03
 0.11051710E-03 0.50966736E+03
 0.11274968E-03 0.51944000E+03
 0.11502737E-03 0.52939587E+03
 0.11735109E-03 0.53953827E+03
 0.11972173E-03 0.54987042E+03
 0.12214028E-03 0.56039563E+03
 0.12460767E-03 0.57111719E+03
 0.12712492E-03 0.58203851E+03
 0.12969300E-03 0.59316315E+03
 0.13231297E-03 0.60449445E+03
 0.13498588E-03 0.61603601E+03
 0.13771278E-03 0.62779138E+03
 0.14049475E-03 0.63976422E+03
 0.14333293E-03 0.65195813E+03
 0.14622846E-03 0.66437695E+03
 0.14918247E-03 0.67702429E+03
 0.15219615E-03 0.68990411E+03
 0.15527071E-03 0.70302014E+03
 0.15840739E-03 0.71637640E+03
 0.16160744E-03 0.72997668E+03
 0.16487212E-03 0.74382513E+03
 0.16820275E-03 0.75792572E+03
 0.17160067E-03 0.77228259E+03
 0.17506724E-03 0.78689984E+03
 0.17860383E-03 0.80178162E+03
 0.18221186E-03 0.81693231E+03
 0.18589280E-03 0.83235602E+03
 0.18964807E-03 0.84805719E+03
 0.19347922E-03 0.86404016E+03
 0.19738778E-03 0.88030933E+03
 0.20137527E-03 0.89686926E+03
 0.20544330E-03 0.91372443E+03
 0.20959355E-03 0.93087946E+03
 0.21382760E-03 0.94833893E+03
 0.21814722E-03 0.96610767E+03
 0.22255408E-03 0.98419031E+03
 0.22704997E-03 0.10025917E+04
 0.23163669E-03 0.10213168E+04
 0.23631606E-03 0.10403706E+04
 0.24108996E-03 0.10597579E+04
 0.24596031E-03 0.10794839E+04
 0.25092901E-03 0.10995537E+04
 0.25599814E-03 0.11199727E+04
 0.26116965E-03 0.11407460E+04
 0.26644560E-03 0.11618789E+04
 0.27182818E-03 0.11833770E+04
 0.27731949E-03 0.12052458E+04
 0.28292168E-03 0.12274911E+04
 0.28863709E-03 0.12501183E+04
 0.29446793E-03 0.12731335E+04
 0.30041661E-03 0.12965425E+04
 0.30648540E-03 0.13203513E+04
 0.31267683E-03 0.13445663E+04
 0.31899329E-03 0.13691936E+04
 0.32543740E-03 0.13942395E+04
 0.33201167E-03 0.14197107E+04
 0.33871876E-03 0.14456138E+04
 0.34556136E-03 0.14719557E+04
 0.35254212E-03 0.14987432E+04
 0.35966394E-03 0.15259834E+04
 0.36692963E-03 0.15536836E+04
 0.37434211E-03 0.15818514E+04
 0.38190430E-03 0.16104945E+04
 0.38961932E-03 0.16396206E+04
 0.39749016E-03 0.16692378E+04
 0.40552000E-03 0.16993541E+04
 0.41371203E-03 0.17299781E+04
 0.42206954E-03 0.17611184E+04
 0.43059592E-03 0.17927837E+04
 0.43929456E-03 0.18249830E+04
 0.44816890E-03 0.18577257E+04
 0.45722249E-03 0.18910212E+04
 0.46645897E-03 0.19248795E+04
 0.47588209E-03 0.19593105E+04
 0.48549555E-03 0.19943246E+04
 0.49530319E-03 0.20299320E+04
 0.50530903E-03 0.20661438E+04
 0.51551696E-03 0.21029709E+04
 0.52593107E-03 0.21404246E+04
 0.53655554E-03 0.21785164E+04
 0.54739468E-03 0.22172581E+04
 0.55845280E-03 0.22566619E+04
 0.56973431E-03 0.22967400E+04
 0.58124372E-03 0.23375051E+04
 0.59298560E-03 0.23789702E+04
 0.60496473E-03 0.24211482E+04
 0.61718578E-03 0.24640527E+04
 0.62965375E-03 0.25076975E+04
 0.64237369E-03 0.25520964E+04
 0.65535045E-03 0.25972639E+04
 0.66858943E-03 0.26432144E+04
 0.68209582E-03 0.26899622E+04
 0.69587503E-03 0.27375225E+04
 0.70993265E-03 0.27859102E+04
 0.72427420E-03 0.28351414E+04
 0.73890563E-03 0.28852310E+04
 0.75383246E-03 0.29361948E+04
 0.76906086E-03 0.29880493E+04
 0.78459689E-03 0.30408105E+04
 0.80044678E-03 0.30944951E+04
 0.81661687E-03 0.31491191E+04
 0.83311368E-03 0.32046997E+04
 0.84994361E-03 0.32612532E+04
 0.86711359E-03 0.33187971E+04
 0.88463066E-03 0.33773486E+04
 0.90250134E-03 0.34369246E+04
 0.92073303E-03 0.34975425E+04
 0.93933311E-03 0.35592197E+04
 0.95830887E-03 0.36219744E+04
 0.97766798E-03 0.36858235E+04
 0.99741819E-03 0.37507849E+04
 0.10175674E-02 0.38168757E+04
 0.10381236E-02 0.38841140E+04
 0.10590950E-02 0.39525176E+04
 0.10804901E-02 0.40221038E+04
 0.11023175E-02 0.40928906E+04
 0.11245857E-02 0.41648950E+04
 0.11473041E-02 0.42381348E+04
 0.11704812E-02 0.43126279E+04
 0.11941264E-02 0.43883916E+04
 0.12182494E-02 0.44654434E+04
 0.12428596E-02 0.45437993E+04
 0.12679670E-02 0.46234775E+04
 0.12935817E-02 0.47044941E+04
 0.13197137E-02 0.47868672E+04
 0.13463736E-02 0.48706118E+04
 0.13735722E-02 0.49557446E+04
 0.14013201E-02 0.50422822E+04
 0.14296286E-02 0.51302402E+04
 0.14585090E-02 0.52196348E+04
 0.14879731E-02 0.53104800E+04
 0.15180323E-02 0.54027905E+04
 0.15486985E-02 0.54965806E+04
 0.15799842E-02 0.55918652E+04
 0.16119020E-02 0.56886572E+04
 0.16444647E-02 0.57869707E+04
 0.16776850E-02 0.58868184E+04
 0.17115764E-02 0.59882134E+04
 0.17461524E-02 0.60911685E+04
 0.17814270E-02 0.61956953E+04
 0.18174142E-02 0.63018062E+04
 0.18541284E-02 0.64095132E+04
 0.18915841E-02 0.65188271E+04
 0.19297971E-02 0.66297588E+04
 0.19687817E-02 0.67423169E+04
 0.20085536E-02 0.68565078E+04
 0.20491290E-02 0.69723384E+04
 0.20905242E-02 0.70898130E+04
 0.21327557E-02 0.72089375E+04
 0.21758399E-02 0.73297168E+04
 0.22197948E-02 0.74521548E+04
 0.22646377E-02 0.75762554E+04
 0.23103864E-02 0.77020220E+04
 0.23570592E-02 0.78294565E+04
 0.24046749E-02 0.79585596E+04
 0.24532524E-02 0.80893311E+04
 0.25028118E-02 0.82217695E+04
 0.25533722E-02 0.83558721E+04
 0.26049537E-02 0.84916357E+04
 0.26575772E-02 0.86290566E+04
 0.27112637E-02 0.87681270E+04
 0.27660348E-02 0.89088398E+04
 0.28219123E-02 0.90511885E+04
 0.28789188E-02 0.91951621E+04
 0.29370766E-02 0.93407500E+04
 0.29964095E-02 0.94879395E+04
 0.30569409E-02 0.96367168E+04
 0.31186952E-02 0.97870664E+04
 0.31816978E-02 0.99389717E+04
 0.32459723E-02 0.10092414E+05
 0.33115451E-02 0.10247373E+05
 0.33784427E-02 0.10403826E+05
 0.34466919E-02 0.10561750E+05
 0.35163197E-02 0.10721120E+05
 0.35873537E-02 0.10881907E+05
 0.36598232E-02 0.11044081E+05
 0.37337563E-02 0.11207611E+05
 0.38091831E-02 0.11372464E+05
 0.38861334E-02 0.11538604E+05
 0.39646388E-02 0.11705991E+05
 0.40447293E-02 0.11874588E+05
 0.41264393E-02 0.12044352E+05
 0.42097992E-02 0.12215239E+05
 0.42948425E-02 0.12387203E+05
 0.43816040E-02 0.12560189E+05
 0.44701183E-02 0.12734143E+05
 0.45604203E-02 0.12909004E+05
 0.46525472E-02 0.13084711E+05
 0.47465344E-02 0.13261206E+05
 0.48424210E-02 0.13438437E+05
 0.49402444E-02 0.13616351E+05
 0.50400435E-02 0.13794896E+05
 0.51418589E-02 0.13974018E+05
 0.52457317E-02 0.14153645E+05
 0.53517036E-02 0.14333679E+05
 0.54598148E-02 0.14514011E+05
 0.55701104E-02 0.14694530E+05
 0.56826337E-02 0.14875121E+05
 0.57974309E-02 0.15055677E+05
 0.59145465E-02 0.15236112E+05
 0.60340283E-02 0.15416342E+05
 0.61559235E-02 0.15596277E+05
 0.62802811E-02 0.15775832E+05
 0.64071510E-02 0.15954904E+05
 0.65365843E-02 0.16133379E+05
 0.66686315E-02 0.16311136E+05
 0.68033468E-02 0.16488053E+05
 0.69407835E-02 0.16664004E+05
 0.70809964E-02 0.16838857E+05
 0.72240415E-02 0.17012479E+05
 0.73699774E-02 0.17184729E+05
 0.75188605E-02 0.17355463E+05
 0.76707508E-02 0.17524543E+05
 0.78257136E-02 0.17691820E+05
 0.79838037E-02 0.17857162E+05
 0.81450874E-02 0.18020428E+05
 0.83096288E-02 0.18181475E+05
 0.84774951E-02 0.18340162E+05
 0.86487513E-02 0.18496330E+05
 0.88234674E-02 0.18649799E+05
 0.90017123E-02 0.18800393E+05
 0.91835596E-02 0.18947924E+05
 0.93690790E-02 0.19092215E+05
 0.95583471E-02 0.19233223E+05
 0.97514391E-02 0.19371049E+05
 0.99484306E-02 0.19505811E+05
 0.10149402E-01 0.19637631E+05
 0.10354433E-01 0.19766639E+05
 0.10563606E-01 0.19892943E+05
 0.10777006E-01 0.20016646E+05
 0.10994715E-01 0.20137846E+05
 0.11216822E-01 0.20256650E+05
 0.11443418E-01 0.20373369E+05
 0.11674589E-01 0.20491707E+05
 0.11910431E-01 0.20618270E+05
 0.12151038E-01 0.20759912E+05
 0.12396505E-01 0.20923703E+05
 0.12646930E-01 0.21116889E+05
 0.12902415E-01 0.21345816E+05
 0.13163067E-01 0.21616305E+05
 0.13428980E-01 0.21934613E+05
 0.13700262E-01 0.22307570E+05
 0.13977026E-01 0.22740975E+05
 0.14259379E-01 0.23220406E+05
 0.14547437E-01 0.23716393E+05
 0.14841316E-01 0.24196650E+05
 0.15141129E-01 0.24626316E+05
 0.15447001E-01 0.24971199E+05
 0.15759049E-01 0.25224373E+05
 0.16077405E-01 0.25396244E+05
 0.16402189E-01 0.25498648E+05
 0.16733535E-01 0.25544295E+05
 0.17071573E-01 0.25545875E+05
 0.17416442E-01 0.25511547E+05
 0.17768279E-01 0.25447145E+05
 0.18127220E-01 0.25358543E+05
 0.18493414E-01 0.25251621E+05
 0.18867005E-01 0.25131623E+05
 0.19248145E-01 0.24999336E+05
 0.19636983E-01 0.24853582E+05
 0.20033674E-01 0.24693225E+05
 0.20438381E-01 0.24517189E+05
 0.20851264E-01 0.24324738E+05
 0.21272486E-01 0.24116924E+05
 0.21702228E-01 0.23895488E+05
 0.22140643E-01 0.23662150E+05
 0.22587912E-01 0.23418598E+05
 0.23044219E-01 0.23166297E+05
 0.23509743E-01 0.22905686E+05
 0.23984671E-01 0.22636852E+05
 0.24469191E-01 0.22359912E+05
 0.24963502E-01 0.22074998E+05
 0.25467798E-01 0.21782227E+05
 0.25982281E-01 0.21481568E+05
 0.26507158E-01 0.21172975E+05
 0.27042639E-01 0.20856434E+05
 0.27588934E-01 0.20531963E+05
 0.28146267E-01 0.20199773E+05
 0.28714858E-01 0.19860723E+05
 0.29294936E-01 0.19515818E+05
 0.29886734E-01 0.19166035E+05
 0.30490484E-01 0.18812318E+05
 0.31106433E-01 0.18455693E+05
 0.31734824E-01 0.18097600E+05
 0.32375909E-01 0.17739492E+05
 0.33029947E-01 0.17382732E+05
 0.33697195E-01 0.17028588E+05
 0.34377921E-01 0.16678129E+05
 0.35072401E-01 0.16332022E+05
 0.35780910E-01 0.15990809E+05
 0.36503751E-01 0.15654987E+05
 0.37241172E-01 0.15325012E+05
 0.37993494E-01 0.15001539E+05
 0.38761012E-01 0.14685860E+05
 0.39544035E-01 0.14379273E+05
 0.40342879E-01 0.14082957E+05
 0.41157857E-01 0.13797979E+05
 0.41989300E-01 0.13524951E+05
 0.42837542E-01 0.13263542E+05
 0.43702915E-01 0.13013296E+05
 0.44585772E-01 0.12773782E+05
 0.45486465E-01 0.12544593E+05
 0.46405349E-01 0.12325441E+05
 0.47342800E-01 0.12116188E+05
 0.48299186E-01 0.11916699E+05
 0.49274895E-01 0.11726854E+05
 0.50270312E-01 0.11546335E+05
 0.51285837E-01 0.11374161E+05
 0.52321881E-01 0.11209254E+05
 0.53378850E-01 0.11050597E+05
 0.54457176E-01 0.10897146E+05
 0.55557281E-01 0.10747639E+05
 0.56679614E-01 0.10600810E+05
 0.57824615E-01 0.10455463E+05
 0.58992747E-01 0.10310347E+05
 0.60184479E-01 0.10164101E+05
 0.61400317E-01 0.10015428E+05
 0.62640682E-01 0.98629268E+04
 0.63906111E-01 0.97042207E+04
 0.65197095E-01 0.95367373E+04
 0.66514164E-01 0.93583398E+04
 0.67857832E-01 0.91695947E+04
 0.69228657E-01 0.89727305E+04
 0.70627168E-01 0.87696289E+04
 0.72053924E-01 0.85585176E+04
 0.73509507E-01 0.83353672E+04
 0.74994497E-01 0.80972773E+04
 0.76509491E-01 0.78469507E+04
 0.78055084E-01 0.75894204E+04
 0.79631895E-01 0.73287456E+04
 0.81240565E-01 0.70668726E+04
 0.82881734E-01 0.68052666E+04
 0.84556051E-01 0.65460264E+04
 0.86264193E-01 0.62917363E+04
 0.88006847E-01 0.60448120E+04
 0.89784704E-01 0.58078203E+04
 0.91598473E-01 0.55830112E+04
 0.93448877E-01 0.53723682E+04
 0.95336676E-01 0.51778174E+04
 0.97262599E-01 0.50009771E+04
 0.99227436E-01 0.48425415E+04
 0.10123201E+00 0.47023530E+04
 0.10327702E+00 0.45799897E+04
 0.10536335E+00 0.44735112E+04
 0.10749183E+00 0.43805913E+04
