#           k/h    P           
 0.99999997E-04 0.65198236E+03
 0.10202013E-03 0.66437109E+03
 0.10408108E-03 0.67698572E+03
 0.10618366E-03 0.68982977E+03
 0.10832871E-03 0.70290692E+03
 0.11051710E-03 0.71622076E+03
 0.11274968E-03 0.72977509E+03
 0.11502737E-03 0.74357349E+03
 0.11735109E-03 0.75761975E+03
 0.11972173E-03 0.77191766E+03
 0.12214028E-03 0.78647101E+03
 0.12460767E-03 0.80128363E+03
 0.12712492E-03 0.81635925E+03
 0.12969300E-03 0.83170184E+03
 0.13231297E-03 0.84731525E+03
 0.13498588E-03 0.86320337E+03
 0.13771278E-03 0.87937006E+03
 0.14049475E-03 0.89581934E+03
 0.14333293E-03 0.91255505E+03
 0.14622846E-03 0.92958118E+03
 0.14918247E-03 0.94690173E+03
 0.15219615E-03 0.96452069E+03
 0.15527071E-03 0.98244189E+03
 0.15840739E-03 0.10006695E+04
 0.16160744E-03 0.10192073E+04
 0.16487212E-03 0.10380594E+04
 0.16820275E-03 0.10572299E+04
 0.17160067E-03 0.10767227E+04
 0.17506724E-03 0.10965417E+04
 0.17860383E-03 0.11166913E+04
 0.18221186E-03 0.11371750E+04
 0.18589280E-03 0.11579974E+04
 0.18964807E-03 0.11791621E+04
 0.19347922E-03 0.12006733E+04
 0.19738778E-03 0.12225352E+04
 0.20137527E-03 0.12447515E+04
 0.20544330E-03 0.12673264E+04
 0.20959355E-03 0.12902642E+04
 0.21382760E-03 0.13135686E+04
 0.21814722E-03 0.13372439E+04
 0.22255408E-03 0.13612943E+04
 0.22704997E-03 0.13857238E+04
 0.23163669E-03 0.14105367E+04
 0.23631606E-03 0.14357372E+04
 0.24108996E-03 0.14613295E+04
 0.24596031E-03 0.14873177E+04
 0.25092901E-03 0.15137067E+04
 0.25599814E-03 0.15405005E+04
 0.26116965E-03 0.15677035E+04
 0.26644560E-03 0.15953203E+04
 0.27182818E-03 0.16233556E+04
 0.27731949E-03 0.16518142E+04
 0.28292168E-03 0.16807008E+04
 0.28863709E-03 0.17100204E+04
 0.29446793E-03 0.17397778E+04
 0.30041661E-03 0.17699784E+04
 0.30648540E-03 0.18006276E+04
 0.31267683E-03 0.18317310E+04
 0.31899329E-03 0.18632938E+04
 0.32543740E-03 0.18953220E+04
 0.33201167E-03 0.19278218E+04
 0.33871876E-03 0.19607994E+04
 0.34556136E-03 0.19942615E+04
 0.35254212E-03 0.20282145E+04
 0.35966394E-03 0.20626653E+04
 0.36692963E-03 0.20976213E+04
 0.37434211E-03 0.21330901E+04
 0.38190430E-03 0.21690796E+04
 0.38961932E-03 0.22055979E+04
 0.39749016E-03 0.22426528E+04
 0.40552000E-03 0.22802537E+04
 0.41371203E-03 0.23184099E+04
 0.42206954E-03 0.23571306E+04
 0.43059592E-03 0.23964260E+04
 0.43929456E-03 0.24363059E+04
 0.44816890E-03 0.24767815E+04
 0.45722249E-03 0.25178638E+04
 0.46645897E-03 0.25595642E+04
 0.47588209E-03 0.26018948E+04
 0.48549555E-03 0.26448677E+04
 0.49530319E-03 0.26884961E+04
 0.50530903E-03 0.27327930E+04
 0.51551696E-03 0.27777725E+04
 0.52593107E-03 0.28234487E+04
 0.53655554E-03 0.28698359E+04
 0.54739468E-03 0.29169497E+04
 0.55845280E-03 0.29648054E+04
 0.56973431E-03 0.30134189E+04
 0.58124372E-03 0.30628071E+04
 0.59298560E-03 0.31129868E+04
 0.60496473E-03 0.31639753E+04
 0.61718578E-03 0.32157903E+04
 0.62965375E-03 0.32684502E+04
 0.64237369E-03 0.33219736E+04
 0.65535045E-03 0.33763801E+04
 0.66858943E-03 0.34316885E+04
 0.68209582E-03 0.34879189E+04
 0.69587503E-03 0.35450913E+04
 0.70993265E-03 0.36032268E+04
 0.72427420E-03 0.36623464E+04
 0.73890563E-03 0.37224709E+04
 0.75383246E-03 0.37836218E+04
 0.76906086E-03 0.38458208E+04
 0.78459689E-03 0.39090908E+04
 0.80044678E-03 0.39734539E+04
 0.81661687E-03 0.40389321E+04
 0.83311368E-03 0.41055483E+04
 0.84994361E-03 0.41733262E+04
 0.86711359E-03 0.42422881E+04
 0.88463066E-03 0.43124590E+04
 0.90250134E-03 0.43838604E+04
 0.92073303E-03 0.44565166E+04
 0.93933311E-03 0.45304507E+04
 0.95830887E-03 0.46056875E+04
 0.97766798E-03 0.46822505E+04
 0.99741819E-03 0.47601631E+04
 0.10175674E-02 0.48394482E+04
 0.10381236E-02 0.49201309E+04
 0.10590950E-02 0.50022349E+04
 0.10804901E-02 0.50857837E+04
 0.11023175E-02 0.51708003E+04
 0.11245857E-02 0.52573086E+04
 0.11473041E-02 0.53453315E+04
 0.11704812E-02 0.54348926E+04
 0.11941264E-02 0.55260151E+04
 0.12182494E-02 0.56187212E+04
 0.12428596E-02 0.57130337E+04
 0.12679670E-02 0.58089751E+04
 0.12935817E-02 0.59065679E+04
 0.13197137E-02 0.60058340E+04
 0.13463736E-02 0.61067949E+04
 0.13735722E-02 0.62094717E+04
 0.14013201E-02 0.63138853E+04
 0.14296286E-02 0.64200566E+04
 0.14585090E-02 0.65280059E+04
 0.14879731E-02 0.66377524E+04
 0.15180323E-02 0.67493154E+04
 0.15486985E-02 0.68627144E+04
 0.15799842E-02 0.69779673E+04
 0.16119020E-02 0.70950923E+04
 0.16444647E-02 0.72141069E+04
 0.16776850E-02 0.73350273E+04
 0.17115764E-02 0.74578706E+04
 0.17461524E-02 0.75826523E+04
 0.17814270E-02 0.77093872E+04
 0.18174142E-02 0.78380894E+04
 0.18541284E-02 0.79687720E+04
 0.18915841E-02 0.81014482E+04
 0.19297971E-02 0.82361299E+04
 0.19687817E-02 0.83728281E+04
 0.20085536E-02 0.85115537E+04
 0.20491290E-02 0.86523145E+04
 0.20905242E-02 0.87951201E+04
 0.21327557E-02 0.89399775E+04
 0.21758399E-02 0.90868936E+04
 0.22197948E-02 0.92358730E+04
 0.22646377E-02 0.93869209E+04
