#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.253671E+08   0.253671E+08   0.338077E+08   0.338073E+08   0.253697E+08   0.253671E+08   0.253671E+08   0.253762E+08  -0.458469E+00   0.992952E+07   0.992952E+07   0.651559E+01   0.112832E+07   0.489478E+00  -0.998311E+14
   0.109829E-04   0.253665E+08   0.253665E+08   0.338036E+08   0.338031E+08   0.253690E+08   0.253665E+08   0.253665E+08   0.253755E+08  -0.458458E+00   0.992938E+07   0.992938E+07   0.719418E+01   0.925451E+06   0.489464E+00  -0.904106E+14
   0.121272E-04   0.253658E+08   0.253658E+08   0.337986E+08   0.337980E+08   0.253683E+08   0.253658E+08   0.253658E+08   0.253748E+08  -0.458445E+00   0.992922E+07   0.992922E+07   0.794338E+01   0.759055E+06   0.489447E+00  -0.818788E+14
   0.133906E-04   0.253648E+08   0.253648E+08   0.337925E+08   0.337917E+08   0.253674E+08   0.253649E+08   0.253648E+08   0.253739E+08  -0.458428E+00   0.992902E+07   0.992902E+07   0.877052E+01   0.622578E+06   0.489426E+00  -0.741518E+14
   0.147857E-04   0.253637E+08   0.253637E+08   0.337850E+08   0.337841E+08   0.253662E+08   0.253638E+08   0.253637E+08   0.253728E+08  -0.458408E+00   0.992878E+07   0.992878E+07   0.968370E+01   0.510640E+06   0.489401E+00  -0.671538E+14
   0.163261E-04   0.253624E+08   0.253624E+08   0.337760E+08   0.337748E+08   0.253649E+08   0.253624E+08   0.253624E+08   0.253714E+08  -0.458384E+00   0.992849E+07   0.992849E+07   0.106918E+02   0.418829E+06   0.489370E+00  -0.608159E+14
   0.180270E-04   0.253608E+08   0.253608E+08   0.337649E+08   0.337635E+08   0.253632E+08   0.253608E+08   0.253608E+08   0.253698E+08  -0.458354E+00   0.992813E+07   0.992813E+07   0.118047E+02   0.343525E+06   0.489333E+00  -0.550757E+14
   0.199051E-04   0.253588E+08   0.253588E+08   0.337514E+08   0.337497E+08   0.253612E+08   0.253588E+08   0.253588E+08   0.253678E+08  -0.458318E+00   0.992769E+07   0.992769E+07   0.130332E+02   0.281761E+06   0.489287E+00  -0.498770E+14
   0.219788E-04   0.253563E+08   0.253563E+08   0.337349E+08   0.337329E+08   0.253587E+08   0.253564E+08   0.253563E+08   0.253654E+08  -0.458274E+00   0.992716E+07   0.992716E+07   0.143892E+02   0.231103E+06   0.489231E+00  -0.451686E+14
   0.242687E-04   0.253534E+08   0.253534E+08   0.337149E+08   0.337124E+08   0.253557E+08   0.253534E+08   0.253534E+08   0.253624E+08  -0.458221E+00   0.992651E+07   0.992651E+07   0.158859E+02   0.189553E+06   0.489163E+00  -0.409041E+14
   0.267970E-04   0.253498E+08   0.253498E+08   0.336905E+08   0.336874E+08   0.253521E+08   0.253498E+08   0.253498E+08   0.253588E+08  -0.458155E+00   0.992572E+07   0.992572E+07   0.175376E+02   0.155474E+06   0.489081E+00  -0.370418E+14
   0.295888E-04   0.253454E+08   0.253454E+08   0.336608E+08   0.336570E+08   0.253476E+08   0.253454E+08   0.253454E+08   0.253544E+08  -0.458076E+00   0.992476E+07   0.992476E+07   0.193602E+02   0.127522E+06   0.488981E+00  -0.335435E+14
   0.326714E-04   0.253400E+08   0.253400E+08   0.336245E+08   0.336200E+08   0.253422E+08   0.253401E+08   0.253400E+08   0.253490E+08  -0.457979E+00   0.992359E+07   0.992359E+07   0.213712E+02   0.104596E+06   0.488859E+00  -0.303750E+14
   0.360752E-04   0.253335E+08   0.253335E+08   0.335804E+08   0.335749E+08   0.253356E+08   0.253336E+08   0.253335E+08   0.253425E+08  -0.457861E+00   0.992216E+07   0.992216E+07   0.235897E+02   0.857921E+05   0.488711E+00  -0.275051E+14
   0.398336E-04   0.253256E+08   0.253256E+08   0.335268E+08   0.335200E+08   0.253276E+08   0.253256E+08   0.253256E+08   0.253346E+08  -0.457718E+00   0.992043E+07   0.992042E+07   0.260365E+02   0.703692E+05   0.488531E+00  -0.249056E+14
   0.439836E-04   0.253160E+08   0.253160E+08   0.334614E+08   0.334532E+08   0.253178E+08   0.253160E+08   0.253160E+08   0.253250E+08  -0.457544E+00   0.991832E+07   0.991831E+07   0.287344E+02   0.577192E+05   0.488314E+00  -0.225509E+14
   0.485659E-04   0.253044E+08   0.253044E+08   0.333820E+08   0.333719E+08   0.253060E+08   0.253044E+08   0.253044E+08   0.253133E+08  -0.457333E+00   0.991575E+07   0.991575E+07   0.317084E+02   0.473436E+05   0.488050E+00  -0.204179E+14
   0.536256E-04   0.252902E+08   0.252902E+08   0.332854E+08   0.332731E+08   0.252916E+08   0.252902E+08   0.252902E+08   0.252991E+08  -0.457076E+00   0.991264E+07   0.991263E+07   0.349855E+02   0.388334E+05   0.487732E+00  -0.184856E+14
   0.592125E-04   0.252731E+08   0.252730E+08   0.331680E+08   0.331531E+08   0.252742E+08   0.252731E+08   0.252730E+08   0.252819E+08  -0.456765E+00   0.990886E+07   0.990885E+07   0.385949E+02   0.318532E+05   0.487349E+00  -0.167350E+14
   0.653814E-04   0.252523E+08   0.252522E+08   0.330255E+08   0.330074E+08   0.252530E+08   0.252523E+08   0.252523E+08   0.252611E+08  -0.456389E+00   0.990427E+07   0.990426E+07   0.425682E+02   0.261279E+05   0.486887E+00  -0.151490E+14
   0.721930E-04   0.252272E+08   0.252271E+08   0.328527E+08   0.328306E+08   0.252275E+08   0.252271E+08   0.252271E+08   0.252359E+08  -0.455933E+00   0.989872E+07   0.989871E+07   0.469390E+02   0.214318E+05   0.486333E+00  -0.137120E+14
   0.797142E-04   0.251968E+08   0.251968E+08   0.326433E+08   0.326165E+08   0.251967E+08   0.251968E+08   0.251968E+08   0.252055E+08  -0.455384E+00   0.989200E+07   0.989199E+07   0.517432E+02   0.175797E+05   0.485671E+00  -0.124098E+14
   0.880190E-04   0.251603E+08   0.251603E+08   0.323899E+08   0.323574E+08   0.251596E+08   0.251603E+08   0.251603E+08   0.251690E+08  -0.454722E+00   0.988389E+07   0.988387E+07   0.570184E+02   0.144200E+05   0.484882E+00  -0.112297E+14
