#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.405766E+08   0.405766E+08   0.540844E+08   0.540839E+08   0.405797E+08   0.405767E+08   0.405766E+08   0.405911E+08  -0.458307E+00   0.992835E+07   0.992835E+07   0.696562E+01   0.112834E+07   0.489233E+00  -0.998194E+14
   0.109829E-04   0.405728E+08   0.405728E+08   0.540753E+08   0.540748E+08   0.405758E+08   0.405728E+08   0.405728E+08   0.405872E+08  -0.458263E+00   0.992782E+07   0.992782E+07   0.769101E+01   0.925473E+06   0.489177E+00  -0.903964E+14
   0.121272E-04   0.405681E+08   0.405681E+08   0.540643E+08   0.540636E+08   0.405711E+08   0.405681E+08   0.405681E+08   0.405825E+08  -0.458210E+00   0.992719E+07   0.992719E+07   0.849187E+01   0.759083E+06   0.489109E+00  -0.818620E+14
   0.133906E-04   0.405624E+08   0.405624E+08   0.540508E+08   0.540501E+08   0.405654E+08   0.405624E+08   0.405624E+08   0.405768E+08  -0.458145E+00   0.992641E+07   0.992641E+07   0.937603E+01   0.622611E+06   0.489026E+00  -0.741323E+14
   0.147857E-04   0.405554E+08   0.405554E+08   0.540345E+08   0.540335E+08   0.405584E+08   0.405554E+08   0.405554E+08   0.405698E+08  -0.458066E+00   0.992546E+07   0.992546E+07   0.103521E+02   0.510677E+06   0.488925E+00  -0.671313E+14
   0.163261E-04   0.405469E+08   0.405469E+08   0.540145E+08   0.540133E+08   0.405499E+08   0.405469E+08   0.405469E+08   0.405613E+08  -0.457970E+00   0.992431E+07   0.992431E+07   0.114296E+02   0.418868E+06   0.488802E+00  -0.607902E+14
   0.180270E-04   0.405365E+08   0.405365E+08   0.539902E+08   0.539888E+08   0.405395E+08   0.405365E+08   0.405365E+08   0.405509E+08  -0.457853E+00   0.992290E+07   0.992290E+07   0.126191E+02   0.343567E+06   0.488652E+00  -0.550467E+14
   0.199051E-04   0.405239E+08   0.405239E+08   0.539605E+08   0.539588E+08   0.405268E+08   0.405239E+08   0.405239E+08   0.405383E+08  -0.457710E+00   0.992119E+07   0.992119E+07   0.139320E+02   0.281806E+06   0.488470E+00  -0.498443E+14
   0.219788E-04   0.405085E+08   0.405085E+08   0.539245E+08   0.539223E+08   0.405114E+08   0.405085E+08   0.405085E+08   0.405229E+08  -0.457537E+00   0.991910E+07   0.991910E+07   0.153810E+02   0.231148E+06   0.488249E+00  -0.451319E+14
   0.242687E-04   0.404898E+08   0.404898E+08   0.538805E+08   0.538779E+08   0.404927E+08   0.404898E+08   0.404898E+08   0.405042E+08  -0.457326E+00   0.991656E+07   0.991656E+07   0.169802E+02   0.189599E+06   0.487979E+00  -0.408631E+14
