#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.226334E+08   0.226334E+08   0.301626E+08   0.301622E+08   0.226359E+08   0.226334E+08   0.226334E+08   0.226415E+08  -0.357944E+00   0.614766E+07   0.614766E+07   0.662341E+01  -0.420810E+06   0.113206E+01  -0.618085E+14
   0.109829E-04   0.226333E+08   0.226333E+08   0.301591E+08   0.301585E+08   0.226357E+08   0.226333E+08   0.226333E+08   0.226413E+08  -0.357941E+00   0.614756E+07   0.614756E+07   0.731321E+01  -0.344867E+06   0.113195E+01  -0.559758E+14
   0.121272E-04   0.226331E+08   0.226331E+08   0.301547E+08   0.301541E+08   0.226355E+08   0.226331E+08   0.226331E+08   0.226411E+08  -0.357938E+00   0.614744E+07   0.614744E+07   0.807479E+01  -0.282579E+06   0.113182E+01  -0.506933E+14
   0.133906E-04   0.226328E+08   0.226328E+08   0.301494E+08   0.301487E+08   0.226353E+08   0.226329E+08   0.226328E+08   0.226409E+08  -0.357934E+00   0.614729E+07   0.614729E+07   0.891561E+01  -0.231491E+06   0.113167E+01  -0.459091E+14
   0.147857E-04   0.226326E+08   0.226326E+08   0.301430E+08   0.301420E+08   0.226350E+08   0.226326E+08   0.226326E+08   0.226406E+08  -0.357930E+00   0.614711E+07   0.614711E+07   0.984387E+01  -0.189589E+06   0.113148E+01  -0.415762E+14
   0.163261E-04   0.226322E+08   0.226322E+08   0.301351E+08   0.301340E+08   0.226346E+08   0.226322E+08   0.226322E+08   0.226403E+08  -0.357924E+00   0.614688E+07   0.614688E+07   0.108686E+02  -0.155221E+06   0.113124E+01  -0.376521E+14
   0.180270E-04   0.226318E+08   0.226318E+08   0.301255E+08   0.301241E+08   0.226341E+08   0.226318E+08   0.226318E+08   0.226398E+08  -0.357917E+00   0.614661E+07   0.614661E+07   0.119999E+02  -0.127032E+06   0.113096E+01  -0.340980E+14
   0.199051E-04   0.226313E+08   0.226313E+08   0.301139E+08   0.301121E+08   0.226336E+08   0.226313E+08   0.226313E+08   0.226393E+08  -0.357909E+00   0.614628E+07   0.614628E+07   0.132486E+02  -0.103912E+06   0.113061E+01  -0.308791E+14
   0.219788E-04   0.226306E+08   0.226306E+08   0.300996E+08   0.300975E+08   0.226329E+08   0.226306E+08   0.226306E+08   0.226387E+08  -0.357899E+00   0.614588E+07   0.614588E+07   0.146270E+02  -0.849498E+05   0.113019E+01  -0.279637E+14
   0.242687E-04   0.226298E+08   0.226298E+08   0.300823E+08   0.300797E+08   0.226321E+08   0.226298E+08   0.226298E+08   0.226379E+08  -0.357886E+00   0.614539E+07   0.614539E+07   0.161483E+02  -0.693970E+05   0.112968E+01  -0.253233E+14
   0.267970E-04   0.226289E+08   0.226289E+08   0.300611E+08   0.300580E+08   0.226311E+08   0.226289E+08   0.226289E+08   0.226369E+08  -0.357871E+00   0.614479E+07   0.614479E+07   0.178271E+02  -0.566411E+05   0.112905E+01  -0.229317E+14
   0.295888E-04   0.226277E+08   0.226277E+08   0.300354E+08   0.300316E+08   0.226298E+08   0.226277E+08   0.226277E+08   0.226358E+08  -0.357853E+00   0.614406E+07   0.614406E+07   0.196797E+02  -0.461792E+05   0.112829E+01  -0.207656E+14
   0.326714E-04   0.226263E+08   0.226263E+08   0.300040E+08   0.299993E+08   0.226284E+08   0.226263E+08   0.226263E+08   0.226343E+08  -0.357830E+00   0.614318E+07   0.614317E+07   0.217236E+02  -0.375989E+05   0.112736E+01  -0.188036E+14
   0.360752E-04   0.226246E+08   0.226246E+08   0.299657E+08   0.299601E+08   0.226265E+08   0.226246E+08   0.226246E+08   0.226326E+08  -0.357802E+00   0.614210E+07   0.614209E+07   0.239783E+02  -0.305621E+05   0.112623E+01  -0.170264E+14
   0.398336E-04   0.226225E+08   0.226225E+08   0.299192E+08   0.299123E+08   0.226243E+08   0.226225E+08   0.226225E+08   0.226305E+08  -0.357769E+00   0.614078E+07   0.614078E+07   0.264650E+02  -0.247913E+05   0.112486E+01  -0.154166E+14
   0.439836E-04   0.226199E+08   0.226199E+08   0.298625E+08   0.298541E+08   0.226215E+08   0.226199E+08   0.226199E+08   0.226279E+08  -0.357727E+00   0.613918E+07   0.613918E+07   0.292068E+02  -0.200592E+05   0.112320E+01  -0.139584E+14
   0.485659E-04   0.226167E+08   0.226167E+08   0.297935E+08   0.297833E+08   0.226182E+08   0.226167E+08   0.226167E+08   0.226247E+08  -0.357677E+00   0.613724E+07   0.613724E+07   0.322289E+02  -0.161791E+05   0.112118E+01  -0.126374E+14
   0.536256E-04   0.226128E+08   0.226128E+08   0.297095E+08   0.296971E+08   0.226141E+08   0.226128E+08   0.226128E+08   0.226208E+08  -0.357615E+00   0.613488E+07   0.613487E+07   0.355587E+02  -0.129982E+05   0.111873E+01  -0.114406E+14
   0.592125E-04   0.226081E+08   0.226081E+08   0.296074E+08   0.295923E+08   0.226091E+08   0.226081E+08   0.226081E+08   0.226160E+08  -0.357539E+00   0.613201E+07   0.613200E+07   0.392258E+02  -0.103910E+05   0.111576E+01  -0.103563E+14
   0.653814E-04   0.226023E+08   0.226022E+08   0.294832E+08   0.294650E+08   0.226029E+08   0.226023E+08   0.226022E+08   0.226101E+08  -0.357446E+00   0.612853E+07   0.612852E+07   0.432621E+02  -0.825473E+04   0.111216E+01  -0.937386E+13
   0.721930E-04   0.225951E+08   0.225951E+08   0.293324E+08   0.293102E+08   0.225954E+08   0.225951E+08   0.225951E+08   0.226029E+08  -0.357331E+00   0.612431E+07   0.612430E+07   0.477017E+02  -0.650518E+04   0.110782E+01  -0.848356E+13
   0.797142E-04   0.225863E+08   0.225863E+08   0.291494E+08   0.291225E+08   0.225861E+08   0.225863E+08   0.225863E+08   0.225941E+08  -0.357191E+00   0.611921E+07   0.611919E+07   0.525805E+02  -0.507335E+04   0.110259E+01  -0.767671E+13
   0.880190E-04   0.225755E+08   0.225754E+08   0.289275E+08   0.288949E+08   0.225747E+08   0.225755E+08   0.225755E+08   0.225832E+08  -0.357018E+00   0.611304E+07   0.611302E+07   0.579367E+02  -0.390271E+04   0.109630E+01  -0.694538E+13
