#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.338181E+08   0.338181E+08   0.450742E+08   0.450737E+08   0.338209E+08   0.338181E+08   0.338181E+08   0.338301E+08  -0.458377E+00   0.992894E+07   0.992894E+07   0.676630E+01   0.112833E+07   0.489336E+00  -0.998253E+14
   0.109829E-04   0.338159E+08   0.338159E+08   0.450677E+08   0.450671E+08   0.338187E+08   0.338159E+08   0.338159E+08   0.338280E+08  -0.458348E+00   0.992858E+07   0.992858E+07   0.747097E+01   0.925459E+06   0.489299E+00  -0.904033E+14
   0.121272E-04   0.338133E+08   0.338133E+08   0.450597E+08   0.450591E+08   0.338161E+08   0.338133E+08   0.338133E+08   0.338254E+08  -0.458313E+00   0.992816E+07   0.992816E+07   0.824896E+01   0.759068E+06   0.489253E+00  -0.818700E+14
   0.133906E-04   0.338101E+08   0.338101E+08   0.450501E+08   0.450493E+08   0.338129E+08   0.338101E+08   0.338101E+08   0.338222E+08  -0.458269E+00   0.992764E+07   0.992764E+07   0.910788E+01   0.622594E+06   0.489198E+00  -0.741415E+14
   0.147857E-04   0.338062E+08   0.338062E+08   0.450383E+08   0.450373E+08   0.338090E+08   0.338062E+08   0.338062E+08   0.338183E+08  -0.458217E+00   0.992700E+07   0.992700E+07   0.100561E+02   0.510658E+06   0.489130E+00  -0.671418E+14
   0.163261E-04   0.338015E+08   0.338015E+08   0.450239E+08   0.450228E+08   0.338043E+08   0.338015E+08   0.338015E+08   0.338135E+08  -0.458153E+00   0.992623E+07   0.992623E+07   0.111029E+02   0.418849E+06   0.489048E+00  -0.608020E+14
   0.180270E-04   0.337957E+08   0.337957E+08   0.450065E+08   0.450050E+08   0.337985E+08   0.337957E+08   0.337957E+08   0.338078E+08  -0.458074E+00   0.992529E+07   0.992529E+07   0.122585E+02   0.343547E+06   0.488948E+00  -0.550600E+14
   0.199051E-04   0.337887E+08   0.337887E+08   0.449852E+08   0.449834E+08   0.337914E+08   0.337887E+08   0.337887E+08   0.338007E+08  -0.457979E+00   0.992414E+07   0.992414E+07   0.135340E+02   0.281785E+06   0.488827E+00  -0.498592E+14
   0.219788E-04   0.337801E+08   0.337801E+08   0.449592E+08   0.449571E+08   0.337828E+08   0.337801E+08   0.337801E+08   0.337922E+08  -0.457863E+00   0.992275E+07   0.992275E+07   0.149419E+02   0.231128E+06   0.488679E+00  -0.451485E+14
   0.242687E-04   0.337697E+08   0.337697E+08   0.449276E+08   0.449250E+08   0.337723E+08   0.337697E+08   0.337697E+08   0.337817E+08  -0.457721E+00   0.992105E+07   0.992104E+07   0.164958E+02   0.189578E+06   0.488499E+00  -0.408816E+14
   0.267970E-04   0.337570E+08   0.337570E+08   0.448891E+08   0.448860E+08   0.337596E+08   0.337570E+08   0.337570E+08   0.337690E+08  -0.457549E+00   0.991897E+07   0.991897E+07   0.182105E+02   0.155500E+06   0.488280E+00  -0.370166E+14
   0.295888E-04   0.337416E+08   0.337416E+08   0.448422E+08   0.448384E+08   0.337441E+08   0.337416E+08   0.337416E+08   0.337536E+08  -0.457340E+00   0.991645E+07   0.991645E+07   0.201026E+02   0.127548E+06   0.488014E+00  -0.335154E+14
   0.326714E-04   0.337228E+08   0.337228E+08   0.447851E+08   0.447805E+08   0.337252E+08   0.337228E+08   0.337228E+08   0.337348E+08  -0.457085E+00   0.991338E+07   0.991338E+07   0.221901E+02   0.104622E+06   0.487691E+00  -0.303438E+14
   0.360752E-04   0.337000E+08   0.337000E+08   0.447157E+08   0.447101E+08   0.337023E+08   0.337000E+08   0.337000E+08   0.337119E+08  -0.456776E+00   0.990965E+07   0.990965E+07   0.244926E+02   0.858184E+05   0.487300E+00  -0.274704E+14
   0.398336E-04   0.336723E+08   0.336723E+08   0.446313E+08   0.446244E+08   0.336745E+08   0.336723E+08   0.336723E+08   0.336842E+08  -0.456400E+00   0.990511E+07   0.990511E+07   0.270318E+02   0.703951E+05   0.486825E+00  -0.248671E+14
   0.439836E-04   0.336386E+08   0.336386E+08   0.445286E+08   0.445202E+08   0.336407E+08   0.336386E+08   0.336386E+08   0.336505E+08  -0.455944E+00   0.989960E+07   0.989960E+07   0.298312E+02   0.577446E+05   0.486251E+00  -0.225083E+14
   0.485659E-04   0.335978E+08   0.335978E+08   0.444039E+08   0.443937E+08   0.335997E+08   0.335978E+08   0.335978E+08   0.336097E+08  -0.455390E+00   0.989291E+07   0.989290E+07   0.329164E+02   0.473683E+05   0.485558E+00  -0.203708E+14
   0.536256E-04   0.335484E+08   0.335484E+08   0.442525E+08   0.442401E+08   0.335500E+08   0.335484E+08   0.335484E+08   0.335602E+08  -0.454720E+00   0.988478E+07   0.988478E+07   0.363153E+02   0.388571E+05   0.484723E+00  -0.184336E+14
   0.592125E-04   0.334886E+08   0.334886E+08   0.440690E+08   0.440539E+08   0.334900E+08   0.334886E+08   0.334886E+08   0.335004E+08  -0.453909E+00   0.987494E+07   0.987494E+07   0.400579E+02   0.318756E+05   0.483718E+00  -0.166777E+14
   0.653814E-04   0.334164E+08   0.334164E+08   0.438466E+08   0.438283E+08   0.334175E+08   0.334164E+08   0.334164E+08   0.334281E+08  -0.452930E+00   0.986304E+07   0.986303E+07   0.441764E+02   0.261488E+05   0.482514E+00  -0.150859E+14
   0.721930E-04   0.333294E+08   0.333294E+08   0.435776E+08   0.435553E+08   0.333301E+08   0.333294E+08   0.333294E+08   0.333411E+08  -0.451750E+00   0.984865E+07   0.984864E+07   0.487051E+02   0.214507E+05   0.481074E+00  -0.136426E+14
   0.797142E-04   0.332249E+08   0.332248E+08   0.432527E+08   0.432257E+08   0.332250E+08   0.332249E+08   0.332249E+08   0.332364E+08  -0.450332E+00   0.983130E+07   0.983128E+07   0.536805E+02   0.175964E+05   0.479362E+00  -0.123336E+14
   0.880190E-04   0.330995E+08   0.330994E+08   0.428611E+08   0.428284E+08   0.330990E+08   0.330995E+08   0.330995E+08   0.331109E+08  -0.448632E+00   0.981042E+07   0.981041E+07   0.591406E+02   0.144340E+05   0.477334E+00  -0.111462E+14
   0.971891E-04   0.329498E+08   0.329497E+08   0.423902E+08   0.423506E+08   0.329485E+08   0.329497E+08   0.329497E+08   0.329611E+08  -0.446601E+00   0.978538E+07   0.978536E+07   0.651245E+02   0.118389E+05   0.474948E+00  -0.100688E+14
   0.107314E-03   0.327716E+08   0.327715E+08   0.418255E+08   0.417776E+08   0.327695E+08   0.327716E+08   0.327716E+08   0.327828E+08  -0.444184E+00   0.975542E+07   0.975540E+07   0.716719E+02   0.970898E+04   0.472160E+00  -0.909083E+13
   0.118495E-03   0.325607E+08   0.325606E+08   0.411506E+08   0.410929E+08   0.325575E+08   0.325606E+08   0.325607E+08   0.325716E+08  -0.441323E+00   0.971974E+07   0.971971E+07   0.788215E+02   0.796041E+04   0.468928E+00  -0.820297E+13
   0.130840E-03   0.323124E+08   0.323123E+08   0.403472E+08   0.402777E+08   0.323079E+08   0.323123E+08   0.323124E+08   0.323231E+08  -0.437955E+00   0.967743E+07   0.967740E+07   0.866099E+02   0.652452E+04   0.465217E+00  -0.739666E+13
   0.144471E-03   0.320220E+08   0.320218E+08   0.393953E+08   0.393119E+08   0.320158E+08   0.320219E+08   0.320219E+08   0.320324E+08  -0.434016E+00   0.962754E+07   0.962750E+07   0.950691E+02   0.534502E+04   0.461005E+00  -0.666423E+13
   0.159522E-03   0.316849E+08   0.316847E+08   0.382734E+08   0.381737E+08   0.316768E+08   0.316848E+08   0.316849E+08   0.316951E+08  -0.429444E+00   0.956907E+07   0.956902E+07   0.104224E+03   0.437577E+04   0.456283E+00  -0.599879E+13
   0.176142E-03   0.312971E+08   0.312969E+08   0.369598E+08   0.368409E+08   0.312866E+08   0.312970E+08   0.312970E+08   0.313068E+08  -0.424183E+00   0.950105E+07   0.950099E+07   0.114088E+03   0.357902E+04   0.451067E+00  -0.539417E+13
   0.194493E-03   0.308552E+08   0.308549E+08   0.354327E+08   0.352919E+08   0.308418E+08   0.308551E+08   0.308551E+08   0.308645E+08  -0.418188E+00   0.942261E+07   0.942253E+07   0.124661E+03   0.292390E+04   0.445398E+00  -0.484488E+13
   0.214755E-03   0.303572E+08   0.303569E+08   0.336729E+08   0.335070E+08   0.303403E+08   0.303571E+08   0.303572E+08   0.303661E+08  -0.411432E+00   0.933300E+07   0.933291E+07   0.135918E+03   0.238517E+04   0.439346E+00  -0.434603E+13
   0.237129E-03   0.298029E+08   0.298025E+08   0.316650E+08   0.314711E+08   0.297817E+08   0.298028E+08   0.298029E+08   0.298112E+08  -0.403911E+00   0.923176E+07   0.923165E+07   0.147807E+03   0.194224E+04   0.433012E+00  -0.389327E+13
   0.261834E-03   0.291940E+08   0.291936E+08   0.294004E+08   0.291759E+08   0.291676E+08   0.291938E+08   0.291940E+08   0.292017E+08  -0.395650E+00   0.911876E+07   0.911863E+07   0.160242E+03   0.157829E+04   0.426524E+00  -0.348277E+13
   0.289112E-03   0.285348E+08   0.285343E+08   0.268806E+08   0.266238E+08   0.285020E+08   0.285346E+08   0.285348E+08   0.285418E+08  -0.386704E+00   0.899432E+07   0.899417E+07   0.173086E+03   0.127957E+04   0.420028E+00  -0.311112E+13
   0.319233E-03   0.278320E+08   0.278314E+08   0.241215E+08   0.238319E+08   0.277915E+08   0.278317E+08   0.278319E+08   0.278381E+08  -0.377166E+00   0.885928E+07   0.885910E+07   0.186151E+03   0.103481E+04   0.413680E+00  -0.277527E+13
   0.352491E-03   0.270948E+08   0.270940E+08   0.211571E+08   0.208362E+08   0.270449E+08   0.270944E+08   0.270946E+08   0.271000E+08  -0.367159E+00   0.871503E+07   0.871482E+07   0.199181E+03   0.834748E+03   0.407630E+00  -0.247249E+13
   0.389215E-03   0.263342E+08   0.263333E+08   0.180444E+08   0.176965E+08   0.262730E+08   0.263338E+08   0.263340E+08   0.263385E+08  -0.356835E+00   0.856347E+07   0.856322E+07   0.211851E+03   0.671709E+03   0.402011E+00  -0.220026E+13
   0.429764E-03   0.255630E+08   0.255619E+08   0.148662E+08   0.144990E+08   0.254880E+08   0.255624E+08   0.255628E+08   0.255664E+08  -0.346365E+00   0.840697E+07   0.840668E+07   0.223763E+03   0.539301E+03   0.396931E+00  -0.195624E+13
   0.474538E-03   0.247944E+08   0.247931E+08   0.117317E+08   0.113571E+08   0.247028E+08   0.247937E+08   0.247941E+08   0.247968E+08  -0.335928E+00   0.824819E+07   0.824786E+07   0.234449E+03   0.432173E+03   0.392460E+00  -0.173820E+13
   0.523976E-03   0.240413E+08   0.240398E+08   0.877230E+07   0.840570E+07   0.239297E+08   0.240406E+08   0.240411E+08   0.240429E+08  -0.325703E+00   0.808991E+07   0.808953E+07   0.243395E+03   0.345829E+03   0.388631E+00  -0.154399E+13
   0.578566E-03   0.233158E+08   0.233140E+08   0.612899E+07   0.578812E+07   0.231799E+08   0.233148E+08   0.233155E+08   0.233165E+08  -0.315851E+00   0.793483E+07   0.793440E+07   0.250076E+03   0.276486E+03   0.385443E+00  -0.137150E+13
   0.638842E-03   0.226277E+08   0.226257E+08   0.393017E+07   0.363196E+07   0.224626E+08   0.226266E+08   0.226274E+08   0.226276E+08  -0.306508E+00   0.778536E+07   0.778487E+07   0.254000E+03   0.220973E+03   0.382862E+00  -0.121870E+13
   0.705398E-03   0.219848E+08   0.219825E+08   0.226053E+07   0.201643E+07   0.217845E+08   0.219835E+08   0.219844E+08   0.219840E+08  -0.297778E+00   0.764347E+07   0.764293E+07   0.254781E+03   0.176645E+03   0.380831E+00  -0.108359E+13
   0.778888E-03   0.213920E+08   0.213894E+08   0.112880E+07   0.939022E+06   0.211496E+08   0.213904E+08   0.213916E+08   0.213907E+08  -0.289730E+00   0.751058E+07   0.750999E+07   0.252199E+03   0.141309E+03   0.379280E+00  -0.964292E+12
   0.860035E-03   0.208518E+08   0.208488E+08   0.450695E+06   0.299716E+06   0.205589E+08   0.208499E+08   0.208513E+08   0.208500E+08  -0.282398E+00   0.738754E+07   0.738690E+07   0.246243E+03   0.113168E+03   0.378132E+00  -0.859001E+12
   0.949635E-03   0.203641E+08   0.203608E+08   0.689838E+05  -0.744690E+05   0.200111E+08   0.203618E+08   0.203635E+08   0.203618E+08  -0.275779E+00   0.727461E+07   0.727393E+07   0.237114E+03   0.907588E+02   0.377311E+00  -0.766059E+12
   0.104857E-02   0.199269E+08   0.199233E+08  -0.178304E+06  -0.354046E+06   0.195027E+08   0.199243E+08   0.199263E+08   0.199242E+08  -0.269847E+00   0.717156E+07   0.717086E+07   0.225174E+03   0.729017E+02   0.376744E+00  -0.683951E+12
   0.115781E-02   0.195367E+08   0.195330E+08  -0.368398E+06  -0.611275E+06   0.190285E+08   0.195337E+08   0.195361E+08   0.195336E+08  -0.264553E+00   0.707776E+07   0.707703E+07   0.210876E+03   0.586533E+02   0.376371E+00  -0.611316E+12
   0.127844E-02   0.191890E+08   0.191850E+08  -0.459116E+06  -0.786323E+06   0.185825E+08   0.191854E+08   0.191883E+08   0.191853E+08  -0.259832E+00   0.699224E+07   0.699149E+07   0.194724E+03   0.472644E+02   0.376137E+00  -0.546947E+12
   0.141163E-02   0.188783E+08   0.188742E+08  -0.379552E+06  -0.788309E+06   0.181585E+08   0.188742E+08   0.188776E+08   0.188740E+08  -0.255614E+00   0.691384E+07   0.691308E+07   0.177325E+03   0.381432E+02   0.376003E+00  -0.489787E+12
   0.155869E-02   0.185991E+08   0.185949E+08  -0.183584E+06   0.467941E+06   0.177498E+08   0.185944E+08   0.185984E+08   0.185944E+08  -0.251825E+00   0.684123E+07   0.684048E+07   0.159460E+03   0.308245E+02   0.375935E+00  -0.438916E+12
   0.172108E-02   0.183457E+08   0.183416E+08  -0.438035E+05   0.378575E+06   0.173500E+08   0.183403E+08   0.183450E+08   0.183404E+08  -0.248384E+00   0.677315E+07   0.677242E+07   0.142034E+03   0.249372E+02   0.375912E+00  -0.393547E+12
   0.190039E-02   0.181127E+08   0.181086E+08  -0.214699E+05   0.306563E+06   0.169537E+08   0.181066E+08   0.181121E+08   0.181066E+08  -0.245217E+00   0.670824E+07   0.670752E+07   0.125874E+03   0.201923E+02   0.375916E+00  -0.353000E+12
