#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.289112E-03   0.594738E+08   0.594733E+08   0.619237E+08   0.616497E+08   0.594394E+08   0.594736E+08   0.594737E+08   0.594901E+08  -0.134332E+00   0.515591E+07   0.515572E+07   0.209688E+03   0.614883E+03   0.197458E+00  -0.178341E+13
   0.319233E-03   0.532401E+08   0.532395E+08   0.516788E+08   0.513705E+08   0.531977E+08   0.532398E+08   0.532400E+08   0.532536E+08  -0.120249E+00   0.490330E+07   0.490309E+07   0.220165E+03   0.455016E+03   0.191140E+00  -0.153601E+13
   0.352491E-03   0.476695E+08   0.476687E+08   0.422478E+08   0.419064E+08   0.476175E+08   0.476692E+08   0.476694E+08   0.476804E+08  -0.107664E+00   0.467380E+07   0.467356E+07   0.230388E+03   0.336098E+03   0.186424E+00  -0.132597E+13
   0.389215E-03   0.427495E+08   0.427485E+08   0.336592E+08   0.332885E+08   0.426859E+08   0.427490E+08   0.427493E+08   0.427580E+08  -0.965479E-01   0.446797E+07   0.446769E+07   0.240118E+03   0.248188E+03   0.183202E+00  -0.114797E+13
   0.429764E-03   0.384492E+08   0.384480E+08   0.259387E+08   0.255456E+08   0.383718E+08   0.384486E+08   0.384490E+08   0.384555E+08  -0.868315E-01   0.428546E+07   0.428514E+07   0.249039E+03   0.183499E+03   0.181334E+00  -0.997191E+12
   0.474538E-03   0.347249E+08   0.347236E+08   0.191183E+08   0.187131E+08   0.346308E+08   0.347243E+08   0.347247E+08   0.347294E+08  -0.784162E-01   0.412524E+07   0.412487E+07   0.256757E+03   0.136032E+03   0.180657E+00  -0.869336E+12
   0.523976E-03   0.315253E+08   0.315237E+08   0.132402E+08   0.128365E+08   0.314111E+08   0.315245E+08   0.315250E+08   0.315280E+08  -0.711858E-01   0.398574E+07   0.398532E+07   0.262818E+03   0.101244E+03   0.180993E+00  -0.760686E+12
   0.578566E-03   0.287950E+08   0.287932E+08   0.835225E+07   0.796469E+07   0.286565E+08   0.287940E+08   0.287947E+08   0.287962E+08  -0.650156E-01   0.386510E+07   0.386463E+07   0.266741E+03   0.757335E+02   0.182153E+00  -0.668059E+12
   0.638842E-03   0.264785E+08   0.264764E+08   0.449084E+07   0.413237E+07   0.263107E+08   0.264773E+08   0.264781E+08   0.264785E+08  -0.597803E-01   0.376130E+07   0.376078E+07   0.268070E+03   0.569874E+02   0.183947E+00  -0.588776E+12
   0.705398E-03   0.245222E+08   0.245198E+08   0.165407E+07   0.133062E+07   0.243194E+08   0.245209E+08   0.245218E+08   0.245213E+08  -0.553591E-01   0.367228E+07   0.367172E+07   0.266438E+03   0.431627E+02   0.186193E+00  -0.520603E+12
   0.778888E-03   0.228762E+08   0.228735E+08  -0.228726E+06  -0.524258E+06   0.226313E+08   0.228746E+08   0.228757E+08   0.228745E+08  -0.516392E-01   0.359606E+07   0.359544E+07   0.261639E+03   0.329183E+02   0.188721E+00  -0.461695E+12
   0.860035E-03   0.214948E+08   0.214918E+08  -0.131380E+07  -0.160627E+07   0.211996E+08   0.214929E+08   0.214943E+08   0.214925E+08  -0.485175E-01   0.353073E+07   0.353007E+07   0.253668E+03   0.252823E+02   0.191386E+00  -0.410536E+12
   0.949635E-03   0.203374E+08   0.203341E+08  -0.182412E+07  -0.215622E+07   0.199823E+08   0.203352E+08   0.203368E+08   0.203346E+08  -0.459022E-01   0.347456E+07   0.347387E+07   0.242730E+03   0.195524E+02   0.194063E+00  -0.365885E+12
   0.104857E-02   0.193680E+08   0.193645E+08  -0.198337E+07  -0.240806E+07   0.189419E+08   0.193654E+08   0.193674E+08   0.193648E+08  -0.437119E-01   0.342598E+07   0.342526E+07   0.229189E+03   0.152215E+02   0.196658E+00  -0.326729E+12
   0.115781E-02   0.185555E+08   0.185517E+08  -0.192898E+07  -0.249472E+07   0.180455E+08   0.185524E+08   0.185549E+08   0.185519E+08  -0.418760E-01   0.338358E+07   0.338283E+07   0.213498E+03   0.119232E+02   0.199102E+00  -0.292239E+12
   0.127844E-02   0.178729E+08   0.178689E+08  -0.167938E+07  -0.241498E+07   0.172649E+08   0.178693E+08   0.178722E+08   0.178688E+08  -0.403334E-01   0.334609E+07   0.334533E+07   0.196166E+03   0.939223E+01   0.201350E+00  -0.261732E+12
   0.141163E-02   0.172970E+08   0.172929E+08  -0.122495E+07  -0.213307E+07   0.165760E+08   0.172929E+08   0.172963E+08   0.172925E+08  -0.390321E-01   0.331241E+07   0.331166E+07   0.177801E+03   0.743567E+01   0.203377E+00  -0.234651E+12
   0.155869E-02   0.168084E+08   0.168042E+08  -0.678879E+06   0.422886E+06   0.159582E+08   0.168036E+08   0.168077E+08   0.168035E+08  -0.379283E-01   0.328155E+07   0.328081E+07   0.159180E+03   0.591306E+01   0.205177E+00  -0.210532E+12
   0.172108E-02   0.163901E+08   0.163859E+08  -0.264689E+06   0.338218E+06   0.153940E+08   0.163847E+08   0.163894E+08   0.163847E+08  -0.369827E-01   0.325267E+07   0.325195E+07   0.141203E+03   0.471959E+01   0.206753E+00  -0.188990E+12
   0.190039E-02   0.160281E+08   0.160239E+08  -0.763400E+05   0.271278E+06   0.148691E+08   0.160219E+08   0.160274E+08   0.160219E+08  -0.361638E-01   0.322500E+07   0.322429E+07   0.124677E+03   0.377881E+01   0.208117E+00  -0.169702E+12
   0.209838E-02   0.157102E+08   0.157061E+08  -0.913140E+04   0.218089E+06   0.143720E+08   0.157032E+08   0.157095E+08   0.157032E+08  -0.354444E-01   0.319783E+07   0.319714E+07   0.110149E+03   0.303327E+01   0.209287E+00  -0.152396E+12
   0.231699E-02   0.154263E+08   0.154222E+08  -0.392180E+05   0.175643E+06   0.138934E+08   0.154184E+08   0.154256E+08   0.154184E+08  -0.348016E-01   0.317054E+07   0.316986E+07   0.978923E+02   0.243972E+01   0.210282E+00  -0.136839E+12
   0.255838E-02   0.151678E+08   0.151635E+08  -0.166581E+06   0.141648E+06   0.134259E+08   0.151589E+08   0.151671E+08   0.151588E+08  -0.342158E-01   0.314261E+07   0.314193E+07   0.878083E+02   0.196527E+01   0.211122E+00  -0.122836E+12
   0.282492E-02   0.149272E+08   0.149227E+08  -0.206575E+06   0.114335E+06   0.129635E+08   0.149171E+08   0.149264E+08   0.149171E+08  -0.336701E-01   0.311346E+07   0.311279E+07   0.793689E+02   0.158476E+01   0.211827E+00  -0.110214E+12
   0.311923E-02   0.146982E+08   0.146935E+08  -0.164389E+06   0.923387E+05   0.125010E+08   0.146870E+08   0.146974E+08   0.146870E+08  -0.331506E-01   0.308269E+07   0.308201E+07   0.719018E+02   0.127880E+01   0.212415E+00  -0.988286E+11
   0.344419E-02   0.144755E+08   0.144705E+08  -0.772310E+05   0.745883E+05   0.120337E+08   0.144631E+08   0.144747E+08   0.144631E+08  -0.326452E-01   0.304987E+07   0.304920E+07   0.648755E+02   0.103223E+01   0.212904E+00  -0.885510E+11
   0.380302E-02   0.142546E+08   0.142493E+08  -0.381036E+05   0.602431E+05   0.115574E+08   0.142409E+08   0.142537E+08   0.142409E+08  -0.321437E-01   0.301463E+07   0.301397E+07   0.581702E+02   0.833207E+00   0.213309E+00  -0.792694E+11
   0.419923E-02   0.140314E+08   0.140258E+08  -0.484045E+05   0.486374E+05   0.110688E+08   0.140164E+08   0.140304E+08   0.140164E+08  -0.316369E-01   0.297662E+07   0.297596E+07   0.520276E+02   0.672342E+00   0.213643E+00  -0.708849E+11
   0.463671E-02   0.138025E+08   0.137965E+08  -0.637225E+05   0.392413E+05   0.105655E+08   0.137862E+08   0.138015E+08   0.137862E+08  -0.311173E-01   0.293551E+07   0.293486E+07   0.466882E+02   0.542207E+00   0.213917E+00  -0.633100E+11
   0.511978E-02   0.135650E+08   0.135585E+08  -0.335023E+05   0.316315E+05   0.100475E+08   0.135472E+08   0.135639E+08   0.135472E+08  -0.305779E-01   0.289098E+07   0.289034E+07   0.420598E+02   0.436886E+00   0.214142E+00  -0.564669E+11
   0.565317E-02   0.133165E+08   0.133094E+08  -0.832654E+04   0.254687E+05   0.948989E+07   0.132972E+08   0.133153E+08   0.132972E+08  -0.300136E-01   0.284284E+07   0.284219E+07   0.378507E+02   0.351643E+00   0.214324E+00  -0.502874E+11
   0.624213E-02   0.130540E+08   0.130461E+08  -0.115405E+04   0.204772E+05   0.892504E+07   0.130331E+08   0.130527E+08   0.130331E+08  -0.294175E-01   0.279062E+07   0.278999E+07   0.339670E+02   0.282638E+00   0.214471E+00  -0.447062E+11
   0.689245E-02   0.127756E+08   0.127669E+08   0.355984E+05   0.164370E+05   0.834012E+07   0.127531E+08   0.127741E+08   0.127531E+08  -0.287855E-01   0.273415E+07   0.273352E+07   0.305349E+02   0.226807E+00   0.214590E+00  -0.396687E+11
   0.761052E-02   0.124794E+08   0.124697E+08   0.286980E+05   0.131688E+05   0.774372E+07   0.124554E+08   0.124778E+08   0.124554E+08  -0.281135E-01   0.267316E+07   0.267253E+07   0.275120E+02   0.181666E+00   0.214685E+00  -0.351244E+11
   0.840340E-02   0.121638E+08   0.121527E+08   0.134314E+04   0.105276E+05   0.714440E+07   0.121382E+08   0.121619E+08   0.121382E+08  -0.273974E-01   0.260741E+07   0.260679E+07   0.247773E+02   0.145194E+00   0.214760E+00  -0.310279E+11
   0.927889E-02   0.118271E+08   0.118146E+08   0.182554E+05   0.839548E+04   0.654201E+07   0.118000E+08   0.118250E+08   0.118000E+08  -0.266341E-01   0.253668E+07   0.253606E+07   0.223481E+02   0.115763E+00   0.214820E+00  -0.273381E+11
   0.102456E-01   0.114680E+08   0.114537E+08   0.403209E+04   0.667667E+04   0.593625E+07   0.114394E+08   0.114656E+08   0.114394E+08  -0.258202E-01   0.246075E+07   0.246013E+07   0.201897E+02   0.920436E-01   0.214866E+00  -0.240176E+11
   0.113130E-01   0.110851E+08   0.110688E+08   0.774615E+04   0.529316E+04   0.533396E+07   0.110552E+08   0.110824E+08   0.110552E+08  -0.249529E-01   0.237941E+07   0.237879E+07   0.182682E+02   0.729557E-01   0.214902E+00  -0.210324E+11
   0.124916E-01   0.106773E+08   0.106586E+08   0.281767E+04   0.418152E+04   0.474305E+07   0.106461E+08   0.106742E+08   0.106461E+08  -0.240296E-01   0.229245E+07   0.229183E+07   0.165630E+02   0.576232E-01   0.214928E+00  -0.183518E+11
   0.137930E-01   0.102436E+08   0.102222E+08   0.625314E+04   0.329019E+04   0.416941E+07   0.102113E+08   0.102400E+08   0.102113E+08  -0.230482E-01   0.219974E+07   0.219911E+07   0.150470E+02   0.453316E-01   0.214947E+00  -0.159480E+11
   0.152300E-01   0.978353E+07   0.975906E+07  -0.418275E+04   0.257721E+04   0.361615E+07   0.975026E+07   0.977942E+07   0.975026E+07  -0.220075E-01   0.210117E+07   0.210055E+07   0.136950E+02   0.355022E-01   0.214961E+00  -0.137961E+11
   0.168167E-01   0.930771E+07   0.927984E+07   0.156638E+04   0.201085E+04   0.309670E+07   0.927366E+07   0.930303E+07   0.927366E+07  -0.209318E-01   0.199910E+07   0.199847E+07   0.124924E+02   0.276955E-01   0.214970E+00  -0.118874E+11
   0.185687E-01   0.879765E+07   0.876612E+07   0.226070E+04   0.155876E+04   0.260837E+07   0.876309E+07   0.879235E+07   0.876309E+07  -0.197794E-01   0.188956E+07   0.188893E+07   0.113955E+02   0.214653E-01   0.214975E+00  -0.101759E+11
   0.205033E-01   0.826418E+07   0.822883E+07  -0.343375E+04   0.120083E+04   0.216045E+07   0.822939E+07   0.825825E+07   0.822939E+07  -0.185748E-01   0.177492E+07   0.177428E+07   0.103878E+02   0.165336E-01   0.214978E+00  -0.865658E+10
   0.226393E-01   0.770297E+07   0.766377E+07  -0.901377E+03   0.917904E+03   0.175503E+07   0.766827E+07   0.769639E+07   0.766827E+07  -0.173082E-01   0.165426E+07   0.165362E+07   0.943839E+01   0.126363E-01   0.214978E+00  -0.730683E+10
   0.249980E-01   0.713395E+07   0.709116E+07  -0.562844E+03   0.697142E+03   0.139926E+07   0.709966E+07   0.712677E+07   0.709966E+07  -0.160248E-01   0.153190E+07   0.153126E+07   0.853133E+01   0.959579E-02   0.214977E+00  -0.612788E+10
   0.276023E-01   0.656379E+07   0.651797E+07  -0.718341E+03   0.526008E+03   0.109350E+07   0.653024E+07   0.655610E+07   0.653024E+07  -0.147396E-01   0.140927E+07   0.140864E+07   0.764308E+01   0.723921E-02   0.214975E+00  -0.510544E+10
   0.304780E-01   0.599489E+07   0.594703E+07  -0.590973E+03   0.393971E+03   0.836064E+06   0.596248E+07   0.598686E+07   0.596248E+07  -0.134581E-01   0.128694E+07   0.128632E+07   0.675006E+01   0.542132E-02   0.214972E+00  -0.422234E+10
   0.336533E-01   0.544261E+07   0.539415E+07  -0.203161E+03   0.293320E+03   0.625506E+06   0.541172E+07   0.543447E+07   0.541172E+07  -0.122149E-01   0.116821E+07   0.116762E+07   0.584256E+01   0.403579E-02   0.214969E+00  -0.347116E+10
   0.371593E-01   0.492682E+07   0.487961E+07   0.355432E+02   0.217755E+03   0.458806E+06   0.489778E+07   0.491889E+07   0.489778E+07  -0.110549E-01   0.105739E+07   0.105684E+07   0.492325E+01   0.299576E-02   0.214965E+00  -0.284541E+10
   0.410307E-01   0.446010E+07   0.441630E+07  -0.880152E+02   0.161677E+03   0.330458E+06   0.443324E+07   0.445274E+07   0.443324E+07  -0.100064E-01   0.957180E+06   0.956688E+06   0.400658E+01   0.222403E-02   0.214961E+00  -0.233272E+10
   0.451338E-01   0.407050E+07   0.403195E+07   0.121953E+03   0.121953E+03   0.237793E+06   0.404592E+07   0.406403E+07   0.404592E+07  -0.913214E-02   0.873597E+06   0.873161E+06   0.322279E+01   0.167760E-02   0.214954E+00  -0.193548E+10
   0.492368E-01   0.376235E+07   0.372991E+07   0.947300E+02   0.947300E+02   0.174381E+06   0.373995E+07   0.375690E+07   0.373995E+07  -0.844152E-02   0.807568E+06   0.807199E+06   0.250261E+01   0.130302E-02   0.214951E+00  -0.164011E+10
   0.533399E-01   0.351401E+07   0.348767E+07   0.754031E+02   0.754031E+02   0.130401E+06   0.349359E+07   0.350959E+07   0.349359E+07  -0.788547E-02   0.754397E+06   0.754089E+06   0.192889E+01   0.103711E-02   0.214948E+00  -0.141428E+10
   0.574430E-01   0.330491E+07   0.328393E+07   0.611590E+02   0.611590E+02   0.995570E+05   0.328623E+07   0.330139E+07   0.328623E+07  -0.741743E-02   0.709636E+06   0.709378E+06   0.149791E+01   0.841141E-03   0.214946E+00  -0.123534E+10
   0.615460E-01   0.311898E+07   0.310211E+07   0.502870E+02   0.502870E+02   0.777946E+05   0.310177E+07   0.311615E+07   0.310177E+07  -0.700108E-02   0.669812E+06   0.669592E+06   0.119649E+01   0.691581E-03   0.214944E+00  -0.108829E+10
   0.656491E-01   0.294384E+07   0.292957E+07   0.417196E+02   0.417196E+02   0.623718E+05   0.292782E+07   0.294144E+07   0.292782E+07  -0.660844E-02   0.632255E+06   0.632057E+06   0.100355E+01   0.573731E-03   0.214942E+00  -0.963067E+09
   0.697522E-01   0.277067E+07   0.275756E+07   0.347825E+02   0.347825E+02   0.513730E+05   0.275561E+07   0.276846E+07   0.275561E+07  -0.621974E-02   0.595072E+06   0.594885E+06   0.893026E+00   0.478315E-03   0.214941E+00  -0.853110E+09
   0.738552E-01   0.260093E+07   0.258776E+07   0.291229E+02   0.291229E+02   0.435457E+05   0.258662E+07   0.259872E+07   0.258662E+07  -0.583833E-02   0.558586E+06   0.558400E+06   0.838953E+00   0.400475E-03   0.214940E+00  -0.756311E+09
   0.779583E-01   0.242913E+07   0.241511E+07   0.244086E+02   0.244086E+02   0.377923E+05   0.241547E+07   0.242677E+07   0.241547E+07  -0.545201E-02   0.521628E+06   0.521438E+06   0.814452E+00   0.335640E-03   0.214939E+00  -0.669096E+09
   0.820614E-01   0.226364E+07   0.224842E+07   0.205247E+02   0.205247E+02   0.335241E+05   0.225054E+07   0.226108E+07   0.225054E+07  -0.507975E-02   0.486016E+06   0.485820E+06   0.799844E+00   0.282229E-03   0.214938E+00  -0.592241E+09
   0.861644E-01   0.210901E+07   0.209268E+07   0.173418E+02   0.173418E+02   0.302820E+05   0.209644E+07   0.210627E+07   0.209644E+07  -0.473193E-02   0.452741E+06   0.452540E+06   0.780202E+00   0.238460E-03   0.214937E+00  -0.525419E+09
   0.912856E-01   0.193703E+07   0.191995E+07   0.141882E+02   0.141882E+02   0.272368E+05   0.192514E+07   0.193417E+07   0.192514E+07  -0.434528E-02   0.415750E+06   0.415548E+06   0.736134E+00   0.195094E-03   0.214936E+00  -0.455418E+09
   0.964067E-01   0.179358E+07   0.177676E+07   0.117777E+02   0.117777E+02   0.249983E+05   0.178240E+07   0.179076E+07   0.178240E+07  -0.402310E-02   0.384925E+06   0.384732E+06   0.667288E+00   0.161948E-03   0.214935E+00  -0.399253E+09
   0.101528E+00   0.168042E+07   0.166486E+07   0.994968E+01   0.994968E+01   0.233535E+05   0.166998E+07   0.167781E+07   0.166998E+07  -0.376934E-02   0.360644E+06   0.360468E+06   0.580240E+00   0.136812E-03   0.214935E+00  -0.355201E+09
   0.106649E+00   0.159343E+07   0.157985E+07   0.855137E+01   0.855137E+01   0.221012E+05   0.158373E+07   0.159115E+07   0.158373E+07  -0.357466E-02   0.342016E+06   0.341860E+06   0.486934E+00   0.117585E-03   0.214934E+00  -0.320680E+09
   0.111770E+00   0.152408E+07   0.151273E+07   0.744819E+01   0.744819E+01   0.210163E+05   0.151507E+07   0.152218E+07   0.151507E+07  -0.341970E-02   0.327186E+06   0.327052E+06   0.399915E+00   0.102417E-03   0.214934E+00  -0.292722E+09
   0.116891E+00   0.146314E+07   0.145383E+07   0.653876E+01   0.653876E+01   0.198943E+05   0.145476E+07   0.146158E+07   0.145476E+07  -0.328356E-02   0.314159E+06   0.314043E+06   0.328858E+00   0.899125E-04   0.214933E+00  -0.268755E+09
   0.122012E+00   0.140342E+07   0.139558E+07   0.575717E+01   0.575717E+01   0.185924E+05   0.139555E+07   0.140210E+07   0.139555E+07  -0.314994E-02   0.301373E+06   0.301271E+06   0.278642E+00   0.791661E-04   0.214933E+00  -0.246997E+09
   0.127134E+00   0.134068E+07   0.133362E+07   0.506591E+01   0.506591E+01   0.170603E+05   0.133323E+07   0.133949E+07   0.133323E+07  -0.300927E-02   0.287915E+06   0.287820E+06   0.249007E+00   0.696616E-04   0.214933E+00  -0.226462E+09
   0.132255E+00   0.127376E+07   0.126680E+07   0.444737E+01   0.444737E+01   0.153392E+05   0.126664E+07   0.127259E+07   0.126664E+07  -0.285896E-02   0.273534E+06   0.273441E+06   0.235607E+00   0.611568E-04   0.214932E+00  -0.206820E+09
