#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.721930E-04   0.242119E+08   0.242119E+08   0.314144E+08   0.313920E+08   0.242122E+08   0.242119E+08   0.242119E+08   0.242203E+08  -0.328205E+00   0.726504E+07   0.726503E+07   0.497877E+02  -0.839015E+04   0.115316E+01  -0.100637E+14
   0.797142E-04   0.242195E+08   0.242195E+08   0.312378E+08   0.312105E+08   0.242193E+08   0.242195E+08   0.242195E+08   0.242279E+08  -0.328307E+00   0.725230E+07   0.725229E+07   0.548666E+02  -0.658065E+04   0.114644E+01  -0.909821E+13
   0.880190E-04   0.242279E+08   0.242278E+08   0.310227E+08   0.309897E+08   0.242271E+08   0.242279E+08   0.242279E+08   0.242362E+08  -0.328418E+00   0.723693E+07   0.723691E+07   0.604380E+02  -0.510110E+04   0.113839E+01  -0.822230E+13
   0.971891E-04   0.242367E+08   0.242366E+08   0.307612E+08   0.307212E+08   0.242352E+08   0.242367E+08   0.242367E+08   0.242449E+08  -0.328536E+00   0.721842E+07   0.721840E+07   0.665409E+02  -0.389307E+04   0.112876E+01  -0.742747E+13
   0.107314E-03   0.242456E+08   0.242455E+08   0.304434E+08   0.303950E+08   0.242431E+08   0.242455E+08   0.242456E+08   0.242537E+08  -0.328654E+00   0.719621E+07   0.719618E+07   0.732144E+02  -0.290879E+04   0.111730E+01  -0.670596E+13
   0.118495E-03   0.242537E+08   0.242536E+08   0.300577E+08   0.299993E+08   0.242502E+08   0.242537E+08   0.242537E+08   0.242617E+08  -0.328761E+00   0.716962E+07   0.716960E+07   0.804965E+02  -0.210923E+04   0.110373E+01  -0.605080E+13
   0.130840E-03   0.242600E+08   0.242599E+08   0.295902E+08   0.295200E+08   0.242551E+08   0.242599E+08   0.242600E+08   0.242678E+08  -0.328842E+00   0.713795E+07   0.713792E+07   0.884226E+02  -0.146255E+04   0.108776E+01  -0.545568E+13
   0.144471E-03   0.242627E+08   0.242625E+08   0.290248E+08   0.289406E+08   0.242562E+08   0.242626E+08   0.242626E+08   0.242704E+08  -0.328875E+00   0.710039E+07   0.710035E+07   0.970228E+02  -0.942790E+03   0.106908E+01  -0.491493E+13
   0.159522E-03   0.242593E+08   0.242592E+08   0.283430E+08   0.282423E+08   0.242509E+08   0.242593E+08   0.242593E+08   0.242668E+08  -0.328824E+00   0.705612E+07   0.705607E+07   0.106320E+03  -0.528796E+03   0.104742E+01  -0.442344E+13
   0.176142E-03   0.242467E+08   0.242465E+08   0.275238E+08   0.274039E+08   0.242358E+08   0.242466E+08   0.242467E+08   0.242540E+08  -0.328647E+00   0.700430E+07   0.700424E+07   0.116324E+03  -0.203306E+03   0.102254E+01  -0.397665E+13
   0.194493E-03   0.242205E+08   0.242203E+08   0.265445E+08   0.264025E+08   0.242068E+08   0.242204E+08   0.242205E+08   0.242275E+08  -0.328285E+00   0.694415E+07   0.694407E+07   0.127029E+03   0.478157E+02   0.994242E+00  -0.357051E+13
   0.214755E-03   0.241756E+08   0.241753E+08   0.253813E+08   0.252141E+08   0.241583E+08   0.241755E+08   0.241756E+08   0.241823E+08  -0.327668E+00   0.687501E+07   0.687492E+07   0.138408E+03   0.236238E+03   0.962469E+00  -0.320143E+13
   0.237129E-03   0.241059E+08   0.241056E+08   0.240112E+08   0.238161E+08   0.240843E+08   0.241058E+08   0.241059E+08   0.241122E+08  -0.326714E+00   0.679644E+07   0.679633E+07   0.150404E+03   0.371737E+03   0.927277E+00  -0.286623E+13
   0.261834E-03   0.240050E+08   0.240045E+08   0.224150E+08   0.221893E+08   0.239781E+08   0.240047E+08   0.240049E+08   0.240107E+08  -0.325334E+00   0.670830E+07   0.670818E+07   0.162924E+03   0.462686E+03   0.888886E+00  -0.256213E+13
   0.289112E-03   0.238663E+08   0.238657E+08   0.205801E+08   0.203222E+08   0.238330E+08   0.238660E+08   0.238662E+08   0.238715E+08  -0.323442E+00   0.661087E+07   0.661072E+07   0.175827E+03   0.516454E+03   0.847700E+00  -0.228669E+13
   0.319233E-03   0.236844E+08   0.236837E+08   0.185065E+08   0.182160E+08   0.236434E+08   0.236841E+08   0.236843E+08   0.236890E+08  -0.320962E+00   0.650489E+07   0.650471E+07   0.188921E+03   0.539710E+03   0.804298E+00  -0.203773E+13
   0.352491E-03   0.234557E+08   0.234549E+08   0.162118E+08   0.158903E+08   0.234054E+08   0.234553E+08   0.234555E+08   0.234596E+08  -0.317846E+00   0.639161E+07   0.639140E+07   0.201947E+03   0.538619E+03   0.759423E+00  -0.181332E+13
   0.389215E-03   0.231792E+08   0.231783E+08   0.137372E+08   0.133892E+08   0.231176E+08   0.231788E+08   0.231791E+08   0.231824E+08  -0.314082E+00   0.627274E+07   0.627249E+07   0.214579E+03   0.518913E+03   0.713928E+00  -0.161169E+13
   0.429764E-03   0.228574E+08   0.228563E+08   0.111525E+08   0.107860E+08   0.227820E+08   0.228568E+08   0.228572E+08   0.228598E+08  -0.309701E+00   0.615038E+07   0.615009E+07   0.226419E+03   0.485871E+03   0.668720E+00  -0.143115E+13
   0.474538E-03   0.224958E+08   0.224945E+08   0.855732E+07   0.818442E+07   0.224038E+08   0.224952E+08   0.224956E+08   0.224974E+08  -0.304781E+00   0.602685E+07   0.602651E+07   0.237005E+03   0.444218E+03   0.624689E+00  -0.127008E+13
   0.523976E-03   0.221032E+08   0.221017E+08   0.607773E+07   0.571409E+07   0.219910E+08   0.221024E+08   0.221030E+08   0.221040E+08  -0.299439E+00   0.590450E+07   0.590411E+07   0.245826E+03   0.398006E+03   0.582637E+00  -0.112689E+13
   0.578566E-03   0.216902E+08   0.216884E+08   0.385335E+07   0.351699E+07   0.215537E+08   0.216892E+08   0.216899E+08   0.216902E+08  -0.293821E+00   0.578553E+07   0.578509E+07   0.252362E+03   0.350520E+03   0.543225E+00  -0.100000E+13
   0.638842E-03   0.212682E+08   0.212661E+08   0.201472E+07   0.172288E+07   0.211024E+08   0.212670E+08   0.212678E+08   0.212675E+08  -0.288083E+00   0.567181E+07   0.567132E+07   0.256128E+03   0.304238E+03   0.506935E+00  -0.887847E+12
   0.705398E-03   0.208482E+08   0.208459E+08   0.651200E+06   0.415597E+06   0.206473E+08   0.208469E+08   0.208478E+08   0.208470E+08  -0.282376E+00   0.556479E+07   0.556425E+07   0.256744E+03   0.260867E+03   0.474064E+00  -0.788903E+12
   0.778888E-03   0.204400E+08   0.204373E+08  -0.222308E+06  -0.401214E+06   0.201969E+08   0.204384E+08   0.204396E+08   0.204383E+08  -0.276829E+00   0.546543E+07   0.546483E+07   0.253995E+03   0.221437E+03   0.444728E+00  -0.701709E+12
   0.860035E-03   0.200510E+08   0.200481E+08  -0.683315E+06  -0.820854E+06   0.197575E+08   0.200492E+08   0.200505E+08   0.200490E+08  -0.271547E+00   0.537417E+07   0.537353E+07   0.247873E+03   0.186428E+03   0.418893E+00  -0.624889E+12
   0.949635E-03   0.196865E+08   0.196832E+08  -0.882342E+06  -0.100971E+07   0.193328E+08   0.196842E+08   0.196859E+08   0.196840E+08  -0.266597E+00   0.529104E+07   0.529036E+07   0.238585E+03   0.155919E+03   0.396403E+00  -0.557174E+12
   0.104857E-02   0.193490E+08   0.193455E+08  -0.975234E+06  -0.113232E+07   0.189240E+08   0.193464E+08   0.193485E+08   0.193462E+08  -0.262017E+00   0.521568E+07   0.521497E+07   0.226493E+03   0.129717E+03   0.377019E+00  -0.497416E+12
   0.115781E-02   0.190395E+08   0.190357E+08  -0.103395E+07  -0.125589E+07   0.185303E+08   0.190364E+08   0.190388E+08   0.190361E+08  -0.257814E+00   0.514747E+07   0.514673E+07   0.212053E+03   0.107466E+03   0.360454E+00  -0.444591E+12
   0.127844E-02   0.187568E+08   0.187528E+08  -0.101203E+07  -0.131658E+07   0.181492E+08   0.187532E+08   0.187561E+08   0.187529E+08  -0.253976E+00   0.508557E+07   0.508482E+07   0.195770E+03   0.887363E+02   0.346399E+00  -0.397801E+12
   0.141163E-02   0.184986E+08   0.184945E+08  -0.835319E+06  -0.122057E+07   0.177777E+08   0.184945E+08   0.184979E+08   0.184943E+08  -0.250470E+00   0.502903E+07   0.502828E+07   0.178251E+03   0.730756E+02   0.334545E+00  -0.356262E+12
   0.155869E-02   0.182619E+08   0.182578E+08  -0.555429E+06   0.459458E+06   0.174114E+08   0.182572E+08   0.182612E+08   0.182572E+08  -0.247258E+00   0.497671E+07   0.497596E+07   0.160276E+03   0.600529E+02   0.324592E+00  -0.319291E+12
   0.172108E-02   0.180430E+08   0.180388E+08  -0.343530E+06   0.372329E+06   0.170459E+08   0.180376E+08   0.180423E+08   0.180376E+08  -0.244283E+00   0.492777E+07   0.492704E+07   0.142753E+03   0.492610E+02   0.316277E+00  -0.286322E+12
   0.190039E-02   0.178381E+08   0.178339E+08  -0.260059E+06   0.301914E+06   0.166773E+08   0.178319E+08   0.178374E+08   0.178318E+08  -0.241496E+00   0.488116E+07   0.488044E+07   0.126507E+03   0.403471E+02   0.309352E+00  -0.256854E+12
   0.209838E-02   0.176431E+08   0.176390E+08  -0.196077E+06   0.244922E+06   0.163022E+08   0.176361E+08   0.176424E+08   0.176361E+08  -0.238844E+00   0.483585E+07   0.483514E+07   0.112115E+03   0.330016E+02   0.303598E+00  -0.230459E+12
   0.231699E-02   0.174543E+08   0.174501E+08  -0.157393E+06   0.198735E+06   0.159176E+08   0.174464E+08   0.174536E+08   0.174463E+08  -0.236274E+00   0.479091E+07   0.479022E+07   0.998864E+02   0.269599E+02   0.298828E+00  -0.206776E+12
   0.255838E-02   0.172681E+08   0.172637E+08  -0.199159E+06   0.161262E+06   0.155210E+08   0.172591E+08   0.172673E+08   0.172590E+08  -0.233737E+00   0.474551E+07   0.474482E+07   0.897659E+02   0.219982E+02   0.294881E+00  -0.185491E+12
   0.282492E-02   0.170808E+08   0.170763E+08  -0.191433E+06   0.130832E+06   0.151105E+08   0.170707E+08   0.170800E+08   0.170707E+08  -0.231186E+00   0.469880E+07   0.469812E+07   0.812587E+02   0.179284E+02   0.291619E+00  -0.166336E+12
   0.311923E-02   0.168894E+08   0.168847E+08  -0.159269E+06   0.106106E+06   0.146837E+08   0.168782E+08   0.168886E+08   0.168782E+08  -0.228579E+00   0.465008E+07   0.464939E+07   0.737105E+02   0.145941E+02   0.288926E+00  -0.149080E+12
   0.344419E-02   0.166910E+08   0.166860E+08  -0.109237E+06   0.860049E+05   0.142384E+08   0.166786E+08   0.166902E+08   0.166786E+08  -0.225875E+00   0.459866E+07   0.459798E+07   0.665913E+02   0.118654E+02   0.286705E+00  -0.133521E+12
   0.380302E-02   0.164829E+08   0.164777E+08  -0.835035E+05   0.696613E+05   0.137722E+08   0.164692E+08   0.164820E+08   0.164692E+08  -0.223039E+00   0.454393E+07   0.454325E+07   0.597770E+02   0.963443E+01   0.284873E+00  -0.119484E+12
   0.419923E-02   0.162627E+08   0.162571E+08  -0.719562E+05   0.563723E+05   0.132834E+08   0.162476E+08   0.162617E+08   0.162476E+08  -0.220039E+00   0.448531E+07   0.448463E+07   0.535127E+02   0.781227E+01   0.283364E+00  -0.106814E+12
   0.463671E-02   0.160280E+08   0.160220E+08  -0.707306E+05   0.455690E+05   0.127704E+08   0.160116E+08   0.160270E+08   0.160116E+08  -0.216842E+00   0.442225E+07   0.442158E+07   0.480510E+02   0.632549E+01   0.282120E+00  -0.953757E+11
   0.511978E-02   0.157769E+08   0.157704E+08  -0.513977E+05   0.367897E+05   0.122342E+08   0.157590E+08   0.157758E+08   0.157590E+08  -0.213421E+00   0.435426E+07   0.435360E+07   0.433062E+02   0.511361E+01   0.281096E+00  -0.850488E+11
   0.565317E-02   0.155078E+08   0.155007E+08  -0.327066E+05   0.296600E+05   0.116505E+08   0.154884E+08   0.155066E+08   0.154884E+08  -0.209756E+00   0.428099E+07   0.428033E+07   0.389840E+02   0.412699E+01   0.280250E+00  -0.757281E+11
   0.624213E-02   0.152180E+08   0.152102E+08  -0.245696E+05   0.238722E+05   0.110519E+08   0.151970E+08   0.152167E+08   0.151970E+08  -0.205810E+00   0.420175E+07   0.420109E+07   0.349914E+02   0.332448E+01   0.279553E+00  -0.673135E+11
   0.689245E-02   0.149063E+08   0.148975E+08  -0.369884E+04   0.191786E+05   0.104260E+08   0.148836E+08   0.149048E+08   0.148836E+08  -0.201565E+00   0.411625E+07   0.411560E+07   0.314584E+02   0.267261E+01   0.278979E+00  -0.597218E+11
   0.761052E-02   0.145710E+08   0.145612E+08  -0.355575E+04   0.153762E+05   0.978144E+07   0.145467E+08   0.145694E+08   0.145467E+08  -0.197003E+00   0.402417E+07   0.402353E+07   0.283389E+02   0.214378E+01   0.278512E+00  -0.528770E+11
   0.840340E-02   0.142108E+08   0.141997E+08  -0.124974E+05   0.122995E+05   0.912696E+07   0.141849E+08   0.142089E+08   0.141849E+08  -0.192102E+00   0.392539E+07   0.392475E+07   0.255120E+02   0.171524E+01   0.278151E+00  -0.467124E+11
   0.927889E-02   0.138248E+08   0.138122E+08  -0.225779E+04   0.981379E+04   0.846290E+07   0.137973E+08   0.138226E+08   0.137973E+08  -0.186853E+00   0.382058E+07   0.381994E+07   0.230014E+02   0.136816E+01   0.277946E+00  -0.411753E+11
   0.102456E-01   0.134137E+08   0.133994E+08  -0.669095E+04   0.780970E+04   0.779123E+07   0.133847E+08   0.134113E+08   0.133847E+08  -0.181266E+00   0.371375E+07   0.371311E+07   0.207673E+02   0.108624E+01   0.278174E+00  -0.362476E+11
   0.113130E-01   0.129861E+08   0.129698E+08  -0.330661E+04   0.620112E+04   0.712866E+07   0.129557E+08   0.129834E+08   0.129557E+08  -0.175456E+00   0.362539E+07   0.362475E+07   0.187790E+02   0.852467E+00   0.280248E+00  -0.320464E+11
   0.124916E-01   0.125908E+08   0.125721E+08  -0.378493E+04   0.493112E+04   0.653215E+07   0.125590E+08   0.125877E+08   0.125590E+08  -0.170083E+00   0.366117E+07   0.366053E+07   0.170214E+02   0.637781E+00   0.291613E+00  -0.293093E+11
   0.137930E-01   0.124147E+08   0.123932E+08  -0.470694E+03   0.398775E+04   0.619178E+07   0.123816E+08   0.124111E+08   0.123816E+08  -0.167681E+00   0.422435E+07   0.422371E+07   0.154879E+02   0.384252E+00   0.340740E+00  -0.306271E+11
   0.152300E-01   0.124271E+08   0.124026E+08  -0.303417E+04   0.327387E+04   0.607829E+07   0.123929E+08   0.124229E+08   0.123929E+08  -0.167834E+00   0.526754E+07   0.526689E+07   0.141407E+02   0.154974E+00   0.423986E+00  -0.345871E+11
   0.168167E-01   0.120433E+08   0.120154E+08   0.271413E+03   0.260215E+04   0.562060E+07   0.120083E+08   0.120386E+08   0.120083E+08  -0.162625E+00   0.549385E+07   0.549320E+07   0.128995E+02   0.800387E-01   0.456223E+00  -0.326695E+11
   0.185687E-01   0.114132E+08   0.113816E+08   0.670228E+03   0.202245E+04   0.498398E+07   0.113775E+08   0.114079E+08   0.113775E+08  -0.154082E+00   0.525693E+07   0.525627E+07   0.117471E+02   0.577650E-01   0.460697E+00  -0.283111E+11
   0.205033E-01   0.107239E+08   0.106885E+08  -0.169925E+04   0.155849E+04   0.435146E+07   0.106878E+08   0.107179E+08   0.106878E+08  -0.144742E+00   0.494298E+07   0.494233E+07   0.106873E+02   0.442015E-01   0.461088E+00  -0.241086E+11
   0.226393E-01   0.999584E+07   0.995663E+07  -0.574012E+03   0.119136E+04   0.375057E+07   0.995973E+07   0.998926E+07   0.995973E+07  -0.134882E+00   0.460688E+07   0.460622E+07   0.969147E+01   0.337697E-01   0.461098E+00  -0.203493E+11
   0.249980E-01   0.925738E+07   0.921458E+07  -0.383243E+03   0.904856E+03   0.319737E+07   0.922155E+07   0.925020E+07   0.922155E+07  -0.124885E+00   0.426575E+07   0.426509E+07   0.874346E+01   0.256455E-01   0.461080E+00  -0.170646E+11
   0.276023E-01   0.851734E+07   0.847151E+07  -0.410204E+03   0.682745E+03   0.269549E+07   0.848213E+07   0.850964E+07   0.848213E+07  -0.114871E+00   0.392397E+07   0.392333E+07   0.782015E+01   0.193487E-01   0.461058E+00  -0.142162E+11
   0.304780E-01   0.777891E+07   0.773104E+07  -0.347379E+03   0.511370E+03   0.224545E+07   0.774472E+07   0.777087E+07   0.774472E+07  -0.104885E+00   0.358308E+07   0.358245E+07   0.689658E+01   0.144909E-01   0.461036E+00  -0.117564E+11
   0.336533E-01   0.706207E+07   0.701359E+07  -0.144341E+03   0.380728E+03   0.185097E+07   0.702931E+07   0.705393E+07   0.702931E+07  -0.951961E-01   0.325229E+07   0.325169E+07   0.596306E+01   0.107882E-01   0.461014E+00  -0.966419E+10
   0.371593E-01   0.639265E+07   0.634543E+07  -0.259388E+02   0.282646E+03   0.151469E+07   0.636167E+07   0.638472E+07   0.636167E+07  -0.861544E-01   0.294357E+07   0.294301E+07   0.502206E+01   0.800854E-02   0.460991E+00  -0.792152E+10
   0.410307E-01   0.578701E+07   0.574320E+07  -0.793449E+02   0.209856E+03   0.123421E+07   0.575814E+07   0.577966E+07   0.575814E+07  -0.779810E-01   0.266446E+07   0.266396E+07   0.408761E+01   0.594581E-02   0.460970E+00  -0.649386E+10
   0.451338E-01   0.528158E+07   0.524303E+07   0.158294E+03   0.158294E+03   0.101401E+07   0.525494E+07   0.527510E+07   0.525494E+07  -0.711662E-01   0.243172E+07   0.243128E+07   0.323800E+01   0.448489E-02   0.460948E+00  -0.538785E+10
   0.492368E-01   0.488188E+07   0.484944E+07   0.122959E+03   0.122959E+03   0.848775E+06   0.485738E+07   0.487644E+07   0.485738E+07  -0.657822E-01   0.224784E+07   0.224747E+07   0.251550E+01   0.348364E-02   0.460931E+00  -0.456540E+10
   0.533399E-01   0.455983E+07   0.453349E+07   0.978724E+02   0.978724E+02   0.721790E+06   0.453726E+07   0.455540E+07   0.453726E+07  -0.614469E-01   0.209977E+07   0.209946E+07   0.194001E+01   0.277283E-02   0.460916E+00  -0.393664E+10
   0.574430E-01   0.428867E+07   0.426769E+07   0.793834E+02   0.793834E+02   0.621105E+06   0.426780E+07   0.428514E+07   0.426780E+07  -0.577978E-01   0.197513E+07   0.197487E+07   0.150763E+01   0.224897E-02   0.460903E+00  -0.343847E+10
   0.615460E-01   0.404753E+07   0.403065E+07   0.652715E+02   0.652715E+02   0.538709E+06   0.402810E+07   0.404470E+07   0.402810E+07  -0.545515E-01   0.186424E+07   0.186402E+07   0.120505E+01   0.184915E-02   0.460892E+00  -0.302908E+10
   0.656491E-01   0.382031E+07   0.380604E+07   0.541509E+02   0.541509E+02   0.469193E+06   0.380206E+07   0.381791E+07   0.380206E+07  -0.514903E-01   0.175967E+07   0.175947E+07   0.101112E+01   0.153408E-02   0.460882E+00  -0.268047E+10
   0.697522E-01   0.359558E+07   0.358247E+07   0.451466E+02   0.451466E+02   0.408998E+06   0.357831E+07   0.359338E+07   0.357831E+07  -0.484601E-01   0.165615E+07   0.165596E+07   0.899737E+00   0.127898E-02   0.460873E+00  -0.237438E+10
   0.738552E-01   0.337525E+07   0.336208E+07   0.378004E+02   0.378004E+02   0.356820E+06   0.335876E+07   0.337304E+07   0.335876E+07  -0.454869E-01   0.155457E+07   0.155438E+07   0.844904E+00   0.107086E-02   0.460865E+00  -0.210492E+10
   0.779583E-01   0.315221E+07   0.313819E+07   0.316813E+02   0.316813E+02   0.310666E+06   0.313642E+07   0.314985E+07   0.313642E+07  -0.424757E-01   0.145169E+07   0.145149E+07   0.819718E+00   0.897506E-03   0.460858E+00  -0.186216E+10
   0.820614E-01   0.293734E+07   0.292212E+07   0.266402E+02   0.266402E+02   0.270652E+06   0.292218E+07   0.293479E+07   0.292218E+07  -0.395743E-01   0.135255E+07   0.135235E+07   0.804506E+00   0.754692E-03   0.460851E+00  -0.164824E+10
   0.861644E-01   0.273658E+07   0.272025E+07   0.225089E+02   0.225089E+02   0.236365E+06   0.272202E+07   0.273384E+07   0.272202E+07  -0.368635E-01   0.125992E+07   0.125972E+07   0.784339E+00   0.637655E-03   0.460846E+00  -0.146225E+10
   0.912856E-01   0.251332E+07   0.249623E+07   0.184155E+02   0.184155E+02   0.200929E+06   0.249952E+07   0.251045E+07   0.249952E+07  -0.338503E-01   0.115696E+07   0.115676E+07   0.739721E+00   0.521694E-03   0.460839E+00  -0.126742E+10
   0.964067E-01   0.232713E+07   0.231030E+07   0.152868E+02   0.152868E+02   0.172797E+06   0.231412E+07   0.232430E+07   0.231412E+07  -0.313395E-01   0.107116E+07   0.107097E+07   0.670434E+00   0.433059E-03   0.460834E+00  -0.111109E+10
   0.101528E+00   0.218031E+07   0.216474E+07   0.129141E+02   0.129141E+02   0.150840E+06   0.216810E+07   0.217769E+07   0.216810E+07  -0.293620E-01   0.100358E+07   0.100340E+07   0.583039E+00   0.365844E-03   0.460829E+00  -0.988487E+09
   0.106649E+00   0.206750E+07   0.205391E+07   0.110991E+02   0.110991E+02   0.133647E+06   0.205608E+07   0.206522E+07   0.205608E+07  -0.278449E-01   0.951736E+06   0.951579E+06   0.489463E+00   0.314428E-03   0.460825E+00  -0.892408E+09
   0.111770E+00   0.197759E+07   0.196624E+07   0.966727E+01   0.966727E+01   0.119743E+06   0.196690E+07   0.197569E+07   0.196690E+07  -0.266372E-01   0.910465E+06   0.910330E+06   0.402224E+00   0.273865E-03   0.460821E+00  -0.814597E+09
   0.116891E+00   0.189860E+07   0.188928E+07   0.848687E+01   0.848687E+01   0.107919E+06   0.188856E+07   0.189703E+07   0.188856E+07  -0.255763E-01   0.874209E+06   0.874093E+06   0.330979E+00   0.240426E-03   0.460817E+00  -0.747893E+09
   0.122012E+00   0.182115E+07   0.181331E+07   0.747241E+01   0.747241E+01   0.973575E+05   0.181168E+07   0.181983E+07   0.181168E+07  -0.245351E-01   0.838625E+06   0.838523E+06   0.280592E+00   0.211688E-03   0.460814E+00  -0.687339E+09
   0.127134E+00   0.173975E+07   0.173269E+07   0.657519E+01   0.657519E+01   0.876147E+05   0.173075E+07   0.173857E+07   0.173075E+07  -0.234391E-01   0.801170E+06   0.801074E+06   0.250796E+00   0.186271E-03   0.460811E+00  -0.630190E+09
   0.132255E+00   0.165289E+07   0.164594E+07   0.577236E+01   0.577236E+01   0.785296E+05   0.164428E+07   0.165173E+07   0.164428E+07  -0.222681E-01   0.761149E+06   0.761055E+06   0.237241E+00   0.163528E-03   0.460808E+00  -0.575526E+09
