#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.159897E+05   0.507044E-01   0.000000E+00  -0.904979E+00   0.453931E-08   0.601167E-02  -0.953351E-05
     3   0.158496E+05   0.860624E-01   0.000000E+00   0.218030E+00   0.620180E-08   0.690630E-02  -0.138725E-04
     4   0.151303E+05   0.977059E-01   0.000000E+00   0.304942E+01   0.801343E-08   0.740453E-02  -0.151479E-04
     5   0.143276E+05   0.867425E-01   0.000000E+00   0.520479E+01   0.984143E-08   0.767057E-02  -0.136642E-04
     6   0.136097E+05   0.641851E-01   0.000000E+00   0.623489E+01   0.116424E-07   0.780154E-02  -0.102742E-04
     7   0.129900E+05   0.412695E-01   0.000000E+00   0.635665E+01   0.134033E-07   0.785520E-02  -0.596695E-05
     8   0.124409E+05   0.245619E-01   0.000000E+00   0.594486E+01   0.151202E-07   0.785427E-02  -0.165291E-05
     9   0.119574E+05   0.152800E-01   0.000000E+00   0.533690E+01   0.167931E-07   0.781394E-02   0.198755E-05
    10   0.115248E+05   0.113883E-01   0.000000E+00   0.470035E+01   0.184179E-07   0.774295E-02   0.454713E-05
    11   0.111371E+05   0.100634E-01   0.000000E+00   0.415106E+01   0.199996E-07   0.765983E-02   0.588539E-05
    12   0.107836E+05   0.932330E-02   0.000000E+00   0.374846E+01   0.215328E-07   0.756928E-02   0.608241E-05
    13   0.104566E+05   0.832579E-02   0.000000E+00   0.346793E+01   0.230179E-07   0.747328E-02   0.538739E-05
    14   0.101511E+05   0.727872E-02   0.000000E+00   0.326863E+01   0.244572E-07   0.737390E-02   0.408887E-05
    15   0.986388E+04   0.646159E-02   0.000000E+00   0.312679E+01   0.258508E-07   0.727029E-02   0.253807E-05
    16   0.959248E+04   0.607011E-02   0.000000E+00   0.302616E+01   0.271991E-07   0.716209E-02   0.106547E-05
    17   0.933554E+04   0.611330E-02   0.000000E+00   0.296056E+01   0.285050E-07   0.705293E-02  -0.121469E-06
    18   0.909112E+04   0.636021E-02   0.000000E+00   0.292230E+01   0.297712E-07   0.694625E-02  -0.883599E-06
    19   0.885863E+04   0.665495E-02   0.000000E+00   0.288107E+01   0.309976E-07   0.684064E-02  -0.122839E-05
    20   0.863501E+04   0.695534E-02   0.000000E+00   0.281161E+01   0.321844E-07   0.673383E-02  -0.120690E-05
    21   0.841993E+04   0.733194E-02   0.000000E+00   0.274595E+01   0.333329E-07   0.662456E-02  -0.903371E-06
    22   0.821315E+04   0.794152E-02   0.000000E+00   0.271547E+01   0.344449E-07   0.651277E-02  -0.417090E-06
    23   0.801404E+04   0.881368E-02   0.000000E+00   0.269646E+01   0.355201E-07   0.640183E-02   0.121972E-06
    24   0.782206E+04   0.991410E-02   0.000000E+00   0.265861E+01   0.365589E-07   0.629538E-02   0.583526E-06
    25   0.763581E+04   0.112512E-01   0.000000E+00   0.260004E+01   0.375644E-07   0.619484E-02   0.863161E-06
    26   0.745364E+04   0.128025E-01   0.000000E+00   0.253346E+01   0.385402E-07   0.609998E-02   0.898976E-06
    27   0.727461E+04   0.145430E-01   0.000000E+00   0.249423E+01   0.394880E-07   0.600622E-02   0.771386E-06
    28   0.709781E+04   0.164759E-01   0.000000E+00   0.251147E+01   0.404075E-07   0.590843E-02   0.579994E-06
    29   0.692399E+04   0.186042E-01   0.000000E+00   0.256161E+01   0.412936E-07   0.580359E-02   0.362035E-06
    30   0.675439E+04   0.209337E-01   0.000000E+00   0.261027E+01   0.421404E-07   0.569003E-02   0.132726E-06
    31   0.659131E+04   0.234420E-01   0.000000E+00   0.263878E+01   0.429450E-07   0.556943E-02  -0.118302E-06
    32   0.643743E+04   0.260982E-01   0.000000E+00   0.263583E+01   0.437052E-07   0.544444E-02  -0.388754E-06
    33   0.629410E+04   0.289130E-01   0.000000E+00   0.260404E+01   0.444192E-07   0.531823E-02  -0.600620E-06
    34   0.616174E+04   0.319181E-01   0.000000E+00   0.255105E+01   0.450860E-07   0.519398E-02  -0.672365E-06
    35   0.603891E+04   0.351374E-01   0.000000E+00   0.248750E+01   0.457078E-07   0.507438E-02  -0.582668E-06
    36   0.592368E+04   0.385941E-01   0.000000E+00   0.242149E+01   0.462876E-07   0.496164E-02  -0.350725E-06
    37   0.581419E+04   0.422811E-01   0.000000E+00   0.235165E+01   0.468295E-07   0.485674E-02  -0.976150E-07
    38   0.570915E+04   0.461947E-01   0.000000E+00   0.227688E+01   0.473376E-07   0.475992E-02   0.628207E-07
    39   0.560818E+04   0.503458E-01   0.000000E+00   0.219752E+01   0.478148E-07   0.466981E-02   0.145742E-06
    40   0.551090E+04   0.547544E-01   0.000000E+00   0.211409E+01   0.482640E-07   0.458469E-02   0.198328E-06
    41   0.541732E+04   0.594407E-01   0.000000E+00   0.202637E+01   0.486879E-07   0.450306E-02   0.257228E-06
    42   0.532705E+04   0.644063E-01   0.000000E+00   0.193201E+01   0.490880E-07   0.442433E-02   0.317628E-06
    43   0.524009E+04   0.696473E-01   0.000000E+00   0.182816E+01   0.494655E-07   0.434812E-02   0.364406E-06
