#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.143969E+05   0.510463E-01   0.000000E+00  -0.111598E+01   0.523487E-08   0.570581E-02  -0.940804E-05
     3   0.155539E+05   0.860604E-01   0.000000E+00  -0.475782E+00   0.664997E-08   0.657330E-02  -0.135063E-04
     4   0.157304E+05   0.978477E-01   0.000000E+00   0.229667E+01   0.827250E-08   0.708014E-02  -0.147985E-04
     5   0.155188E+05   0.870884E-01   0.000000E+00   0.472354E+01   0.994572E-08   0.735627E-02  -0.134563E-04
     6   0.151891E+05   0.646627E-01   0.000000E+00   0.606863E+01   0.116056E-07   0.749672E-02  -0.102129E-04
     7   0.148207E+05   0.418027E-01   0.000000E+00   0.643662E+01   0.132304E-07   0.756077E-02  -0.601766E-05
     8   0.144248E+05   0.250992E-01   0.000000E+00   0.619260E+01   0.148123E-07   0.757077E-02  -0.177867E-05
     9   0.140292E+05   0.157939E-01   0.000000E+00   0.568422E+01   0.163493E-07   0.754164E-02   0.181156E-05
    10   0.136398E+05   0.118689E-01   0.000000E+00   0.510122E+01   0.178367E-07   0.748150E-02   0.433794E-05
    11   0.132663E+05   0.105070E-01   0.000000E+00   0.458047E+01   0.192787E-07   0.740856E-02   0.566231E-05
    12   0.129080E+05   0.972693E-02   0.000000E+00   0.418301E+01   0.206701E-07   0.732672E-02   0.585852E-05
    13   0.125630E+05   0.869232E-02   0.000000E+00   0.389949E+01   0.220112E-07   0.723836E-02   0.516629E-05
    14   0.122312E+05   0.761585E-02   0.000000E+00   0.370318E+01   0.233042E-07   0.714631E-02   0.386736E-05
    15   0.119124E+05   0.677256E-02   0.000000E+00   0.355993E+01   0.245499E-07   0.705031E-02   0.231675E-05
    16   0.116064E+05   0.635333E-02   0.000000E+00   0.344202E+01   0.257493E-07   0.695015E-02   0.849199E-06
    17   0.113128E+05   0.637038E-02   0.000000E+00   0.335152E+01   0.269053E-07   0.684793E-02  -0.331529E-06
    18   0.110306E+05   0.659633E-02   0.000000E+00   0.329154E+01   0.280205E-07   0.674578E-02  -0.108953E-05
    19   0.107598E+05   0.687253E-02   0.000000E+00   0.323282E+01   0.290949E-07   0.664339E-02  -0.142630E-05
    20   0.104978E+05   0.715394E-02   0.000000E+00   0.314887E+01   0.301285E-07   0.654022E-02  -0.138832E-05
    21   0.102450E+05   0.751417E-02   0.000000E+00   0.307101E+01   0.311241E-07   0.643687E-02  -0.106980E-05
    22   0.100017E+05   0.811289E-02   0.000000E+00   0.302964E+01   0.320845E-07   0.633412E-02  -0.579664E-06
    23   0.976719E+04   0.897621E-02   0.000000E+00   0.299859E+01   0.330101E-07   0.623223E-02  -0.424010E-07
    24   0.954110E+04   0.100657E-01   0.000000E+00   0.294534E+01   0.339015E-07   0.613140E-02   0.419608E-06
    25   0.932290E+04   0.113896E-01   0.000000E+00   0.286853E+01   0.347599E-07   0.603186E-02   0.704774E-06
    26   0.911198E+04   0.129268E-01   0.000000E+00   0.278284E+01   0.355869E-07   0.593384E-02   0.751528E-06
    27   0.890819E+04   0.146548E-01   0.000000E+00   0.272876E+01   0.363840E-07   0.583732E-02   0.635742E-06
    28   0.871105E+04   0.165791E-01   0.000000E+00   0.273950E+01   0.371518E-07   0.574226E-02   0.452560E-06
    29   0.852053E+04   0.187018E-01   0.000000E+00   0.278830E+01   0.378897E-07   0.564868E-02   0.239824E-06
    30   0.833650E+04   0.210270E-01   0.000000E+00   0.283628E+01   0.385972E-07   0.555660E-02   0.145162E-07
    31   0.815872E+04   0.235313E-01   0.000000E+00   0.286225E+01   0.392765E-07   0.546606E-02  -0.232321E-06
    32   0.798724E+04   0.261830E-01   0.000000E+00   0.285349E+01   0.399300E-07   0.537701E-02  -0.497422E-06
    33   0.782174E+04   0.289929E-01   0.000000E+00   0.281340E+01   0.405585E-07   0.528910E-02  -0.703175E-06
    34   0.766171E+04   0.319927E-01   0.000000E+00   0.275090E+01   0.411620E-07   0.520197E-02  -0.768721E-06
    35   0.750696E+04   0.352070E-01   0.000000E+00   0.267759E+01   0.417413E-07   0.511575E-02  -0.673152E-06
    36   0.735731E+04   0.386591E-01   0.000000E+00   0.260230E+01   0.422971E-07   0.503071E-02  -0.435938E-06
    37   0.721261E+04   0.423419E-01   0.000000E+00   0.252408E+01   0.428304E-07   0.494738E-02  -0.178144E-06
    38   0.707302E+04   0.462518E-01   0.000000E+00   0.244200E+01   0.433415E-07   0.486616E-02  -0.135391E-07
    39   0.693832E+04   0.503995E-01   0.000000E+00   0.235619E+01   0.438310E-07   0.478673E-02   0.730474E-07
    40   0.680806E+04   0.548049E-01   0.000000E+00   0.226685E+01   0.442992E-07   0.470862E-02   0.128792E-06
    41   0.668216E+04   0.594882E-01   0.000000E+00   0.217349E+01   0.447463E-07   0.463146E-02   0.190353E-06
    42   0.656025E+04   0.644508E-01   0.000000E+00   0.207373E+01   0.451729E-07   0.455523E-02   0.252977E-06
    43   0.644232E+04   0.696891E-01   0.000000E+00   0.196471E+01   0.455797E-07   0.448002E-02   0.301614E-06
    44   0.632810E+04   0.751848E-01   0.000000E+00   0.184449E+01   0.459673E-07   0.440592E-02   0.321265E-06
    45   0.621779E+04   0.809298E-01   0.000000E+00   0.171116E+01   0.463362E-07   0.433303E-02   0.296968E-06
    46   0.611122E+04   0.869209E-01   0.000000E+00   0.156161E+01   0.466870E-07   0.426139E-02   0.219640E-06
    47   0.600818E+04   0.931604E-01   0.000000E+00   0.139753E+01   0.470203E-07   0.419094E-02   0.103558E-06
    48   0.590858E+04   0.996588E-01   0.000000E+00   0.122453E+01   0.473364E-07   0.412155E-02  -0.312123E-07
    49   0.581245E+04   0.106405E+00   0.000000E+00   0.104758E+01   0.476358E-07   0.405312E-02  -0.164663E-06
    50   0.572001E+04   0.113379E+00   0.000000E+00   0.864901E+00   0.479190E-07   0.398555E-02  -0.276835E-06
    51   0.563098E+04   0.120557E+00   0.000000E+00   0.672837E+00   0.481864E-07   0.391877E-02  -0.352317E-06
    52   0.554544E+04   0.128022E+00   0.000000E+00   0.465914E+00   0.484383E-07   0.385293E-02  -0.393725E-06
    53   0.546287E+04   0.135917E+00   0.000000E+00   0.240055E+00   0.486753E-07   0.378823E-02  -0.408164E-06
    54   0.538304E+04   0.144229E+00   0.000000E+00  -0.849917E-03   0.488978E-07   0.372488E-02  -0.402719E-06
    55   0.530601E+04   0.152932E+00   0.000000E+00  -0.252796E+00   0.491061E-07   0.366308E-02  -0.384458E-06
    56   0.523186E+04   0.161879E+00   0.000000E+00  -0.517739E+00   0.493007E-07   0.360295E-02  -0.359593E-06
    57   0.516045E+04   0.170963E+00   0.000000E+00  -0.795184E+00   0.494819E-07   0.354434E-02  -0.330968E-06
    58   0.509174E+04   0.180197E+00   0.000000E+00  -0.108525E+01   0.496499E-07   0.348699E-02  -0.300581E-06
    59   0.502550E+04   0.189622E+00   0.000000E+00  -0.138809E+01   0.498050E-07   0.343068E-02  -0.270427E-06
    60   0.496170E+04   0.199296E+00   0.000000E+00  -0.170241E+01   0.499475E-07   0.337516E-02  -0.242497E-06
    61   0.490056E+04   0.209312E+00   0.000000E+00  -0.202691E+01   0.500777E-07   0.332026E-02  -0.218547E-06
    62   0.484145E+04   0.219658E+00   0.000000E+00  -0.236262E+01   0.501958E-07   0.326591E-02  -0.199395E-06
    63   0.478450E+04   0.230289E+00   0.000000E+00  -0.271078E+01   0.503024E-07   0.321214E-02  -0.185628E-06
    64   0.472997E+04   0.241217E+00   0.000000E+00  -0.307286E+01   0.503977E-07   0.315894E-02  -0.177830E-06
    65   0.467741E+04   0.252413E+00   0.000000E+00  -0.344973E+01   0.504821E-07   0.310631E-02  -0.176585E-06
    66   0.462706E+04   0.263807E+00   0.000000E+00  -0.383975E+01   0.505561E-07   0.305428E-02  -0.182676E-06
    67   0.457872E+04   0.275402E+00   0.000000E+00  -0.424030E+01   0.506198E-07   0.300293E-02  -0.197675E-06
    68   0.453262E+04   0.287239E+00   0.000000E+00  -0.464981E+01   0.506736E-07   0.295239E-02  -0.223351E-06
    69   0.448851E+04   0.299278E+00   0.000000E+00  -0.506664E+01   0.507178E-07   0.290275E-02  -0.261471E-06
    70   0.444646E+04   0.311560E+00   0.000000E+00  -0.549256E+01   0.507525E-07   0.285412E-02  -0.313799E-06
    71   0.440629E+04   0.324074E+00   0.000000E+00  -0.593006E+01   0.507781E-07   0.280659E-02  -0.379981E-06
    72   0.436797E+04   0.336794E+00   0.000000E+00  -0.638053E+01   0.507947E-07   0.276008E-02  -0.451186E-06
    73   0.433142E+04   0.349687E+00   0.000000E+00  -0.684457E+01   0.508022E-07   0.271449E-02  -0.516476E-06
    74   0.429661E+04   0.362740E+00   0.000000E+00  -0.732131E+01   0.508010E-07   0.266972E-02  -0.564924E-06
    75   0.426360E+04   0.375965E+00   0.000000E+00  -0.780927E+01   0.507908E-07   0.262567E-02  -0.585615E-06
    76   0.423230E+04   0.389362E+00   0.000000E+00  -0.830780E+01   0.507720E-07   0.258223E-02  -0.571517E-06
    77   0.420273E+04   0.402922E+00   0.000000E+00  -0.881660E+01   0.507448E-07   0.253939E-02  -0.531084E-06
    78   0.417493E+04   0.416673E+00   0.000000E+00  -0.933694E+01   0.507093E-07   0.249712E-02  -0.476631E-06
    79   0.414868E+04   0.430559E+00   0.000000E+00  -0.986488E+01   0.506659E-07   0.245541E-02  -0.420457E-06
    80   0.412410E+04   0.444583E+00   0.000000E+00  -0.104017E+02   0.506148E-07   0.241424E-02  -0.374854E-06
    81   0.410107E+04   0.458695E+00   0.000000E+00  -0.109477E+02   0.505563E-07   0.237361E-02  -0.349732E-06
    82   0.407962E+04   0.472917E+00   0.000000E+00  -0.115022E+02   0.504907E-07   0.233355E-02  -0.345531E-06
    83   0.405965E+04   0.487224E+00   0.000000E+00  -0.120647E+02   0.504182E-07   0.229413E-02  -0.360325E-06
    84   0.404123E+04   0.501612E+00   0.000000E+00  -0.126335E+02   0.503390E-07   0.225540E-02  -0.392189E-06
    85   0.402417E+04   0.516057E+00   0.000000E+00  -0.132099E+02   0.502535E-07   0.221743E-02  -0.439203E-06
    86   0.400852E+04   0.530570E+00   0.000000E+00  -0.137929E+02   0.501619E-07   0.218025E-02  -0.498883E-06
    87   0.399446E+04   0.545122E+00   0.000000E+00  -0.143817E+02   0.500643E-07   0.214385E-02  -0.566494E-06
    88   0.398150E+04   0.559728E+00   0.000000E+00  -0.149763E+02   0.499611E-07   0.210820E-02  -0.636743E-06
    89   0.396997E+04   0.574372E+00   0.000000E+00  -0.155783E+02   0.498525E-07   0.207326E-02  -0.704339E-06
    90   0.395967E+04   0.589019E+00   0.000000E+00  -0.161849E+02   0.497387E-07   0.203901E-02  -0.763998E-06
    91   0.395049E+04   0.603660E+00   0.000000E+00  -0.167966E+02   0.496199E-07   0.200542E-02  -0.811480E-06
    92   0.394256E+04   0.618281E+00   0.000000E+00  -0.174129E+02   0.494962E-07   0.197247E-02  -0.846713E-06
    93   0.393586E+04   0.632876E+00   0.000000E+00  -0.180338E+02   0.493678E-07   0.194014E-02  -0.870670E-06
    94   0.393013E+04   0.647408E+00   0.000000E+00  -0.186579E+02   0.492349E-07   0.190843E-02  -0.884321E-06
    95   0.392560E+04   0.661878E+00   0.000000E+00  -0.192858E+02   0.490976E-07   0.187733E-02  -0.888636E-06
    96   0.392194E+04   0.676272E+00   0.000000E+00  -0.199170E+02   0.489560E-07   0.184682E-02  -0.884584E-06
    97   0.391957E+04   0.690576E+00   0.000000E+00  -0.205506E+02   0.488103E-07   0.181689E-02  -0.873133E-06
    98   0.391826E+04   0.704783E+00   0.000000E+00  -0.211846E+02   0.486606E-07   0.178753E-02  -0.855249E-06
    99   0.391784E+04   0.718857E+00   0.000000E+00  -0.218218E+02   0.485071E-07   0.175873E-02  -0.831899E-06
   100   0.391851E+04   0.732798E+00   0.000000E+00  -0.224580E+02   0.483499E-07   0.173047E-02  -0.804050E-06
   101   0.392010E+04   0.746666E+00   0.000000E+00  -0.230960E+02   0.481891E-07   0.170274E-02  -0.772666E-06
   102   0.392297E+04   0.760314E+00   0.000000E+00  -0.237338E+02   0.480250E-07   0.167554E-02  -0.738712E-06
   103   0.392650E+04   0.773817E+00   0.000000E+00  -0.243720E+02   0.478576E-07   0.164884E-02  -0.703151E-06
   104   0.393097E+04   0.787176E+00   0.000000E+00  -0.250078E+02   0.476871E-07   0.162264E-02  -0.666948E-06
   105   0.393628E+04   0.800316E+00   0.000000E+00  -0.256427E+02   0.475136E-07   0.159693E-02  -0.631064E-06
   106   0.394250E+04   0.813314E+00   0.000000E+00  -0.262759E+02   0.473373E-07   0.157169E-02  -0.596462E-06
   107   0.394931E+04   0.826020E+00   0.000000E+00  -0.269061E+02   0.471584E-07   0.154692E-02  -0.564105E-06
   108   0.395712E+04   0.838511E+00   0.000000E+00  -0.275339E+02   0.469769E-07   0.152259E-02  -0.534953E-06
   109   0.396571E+04   0.850712E+00   0.000000E+00  -0.281580E+02   0.467930E-07   0.149871E-02  -0.509967E-06
   110   0.397497E+04   0.862625E+00   0.000000E+00  -0.287768E+02   0.466069E-07   0.147525E-02  -0.490108E-06
   111   0.398497E+04   0.874324E+00   0.000000E+00  -0.293920E+02   0.464187E-07   0.145221E-02  -0.476100E-06
   112   0.399568E+04   0.885735E+00   0.000000E+00  -0.300027E+02   0.462284E-07   0.142958E-02  -0.467725E-06
   113   0.400717E+04   0.896859E+00   0.000000E+00  -0.306075E+02   0.460363E-07   0.140735E-02  -0.464530E-06
   114   0.401928E+04   0.907622E+00   0.000000E+00  -0.312056E+02   0.458424E-07   0.138554E-02  -0.466060E-06
   115   0.403215E+04   0.918172E+00   0.000000E+00  -0.317969E+02   0.456468E-07   0.136412E-02  -0.471864E-06
   116   0.404554E+04   0.928288E+00   0.000000E+00  -0.323808E+02   0.454495E-07   0.134309E-02  -0.481487E-06
   117   0.405973E+04   0.938043E+00   0.000000E+00  -0.329565E+02   0.452508E-07   0.132246E-02  -0.494479E-06
   118   0.407456E+04   0.947587E+00   0.000000E+00  -0.335247E+02   0.450506E-07   0.130222E-02  -0.510385E-06
   119   0.408987E+04   0.956771E+00   0.000000E+00  -0.340831E+02   0.448491E-07   0.128237E-02  -0.528754E-06
   120   0.410580E+04   0.965448E+00   0.000000E+00  -0.346318E+02   0.446464E-07   0.126289E-02  -0.549135E-06
   121   0.412218E+04   0.973914E+00   0.000000E+00  -0.351707E+02   0.444426E-07   0.124379E-02  -0.571075E-06
   122   0.413909E+04   0.981873E+00   0.000000E+00  -0.356990E+02   0.442377E-07   0.122506E-02  -0.594123E-06
   123   0.415649E+04   0.989399E+00   0.000000E+00  -0.362168E+02   0.440319E-07   0.120670E-02  -0.617827E-06
   124   0.417439E+04   0.996567E+00   0.000000E+00  -0.367211E+02   0.438253E-07   0.118871E-02  -0.641738E-06
   125   0.419269E+04   0.100330E+01   0.000000E+00  -0.372141E+02   0.436179E-07   0.117108E-02  -0.665403E-06
   126   0.421145E+04   0.100968E+01   0.000000E+00  -0.376950E+02   0.434099E-07   0.115381E-02  -0.688371E-06
   127   0.423060E+04   0.101556E+01   0.000000E+00  -0.381631E+02   0.432013E-07   0.113688E-02  -0.710193E-06
   128   0.425011E+04   0.102107E+01   0.000000E+00  -0.386176E+02   0.429923E-07   0.112031E-02  -0.730418E-06
   129   0.427005E+04   0.102608E+01   0.000000E+00  -0.390578E+02   0.427829E-07   0.110409E-02  -0.748596E-06
   130   0.429032E+04   0.103059E+01   0.000000E+00  -0.394828E+02   0.425733E-07   0.108821E-02  -0.764275E-06
   131   0.431093E+04   0.103474E+01   0.000000E+00  -0.398943E+02   0.423635E-07   0.107267E-02  -0.777115E-06
   132   0.433193E+04   0.103839E+01   0.000000E+00  -0.402892E+02   0.421537E-07   0.105745E-02  -0.787199E-06
   133   0.435318E+04   0.104161E+01   0.000000E+00  -0.406698E+02   0.419437E-07   0.104257E-02  -0.794721E-06
   134   0.437473E+04   0.104440E+01   0.000000E+00  -0.410316E+02   0.417338E-07   0.102800E-02  -0.799873E-06
   135   0.439658E+04   0.104668E+01   0.000000E+00  -0.413778E+02   0.415240E-07   0.101374E-02  -0.802848E-06
   136   0.441858E+04   0.104846E+01   0.000000E+00  -0.417046E+02   0.413143E-07   0.999792E-03  -0.803838E-06
   137   0.444086E+04   0.104982E+01   0.000000E+00  -0.420143E+02   0.411047E-07   0.986138E-03  -0.803036E-06
   138   0.446336E+04   0.105067E+01   0.000000E+00  -0.423054E+02   0.408954E-07   0.972775E-03  -0.800633E-06
   139   0.448591E+04   0.105117E+01   0.000000E+00  -0.425773E+02   0.406863E-07   0.959696E-03  -0.796822E-06
   140   0.450880E+04   0.105110E+01   0.000000E+00  -0.428307E+02   0.404776E-07   0.946894E-03  -0.791795E-06
   141   0.453173E+04   0.105052E+01   0.000000E+00  -0.430634E+02   0.402693E-07   0.934364E-03  -0.785744E-06
