#    L    TT             EE             BB             TE          
     2   0.144219E+05   0.504649E-01   0.945342E-06  -0.135595E+01
     3   0.156297E+05   0.858403E-01   0.189085E-05  -0.673278E+00
     4   0.158108E+05   0.977792E-01   0.315180E-05   0.220341E+01
     5   0.155908E+05   0.870774E-01   0.472839E-05   0.469498E+01
     6   0.152508E+05   0.646731E-01   0.662092E-05   0.607074E+01
     7   0.148730E+05   0.418205E-01   0.882969E-05   0.645030E+01
     8   0.144692E+05   0.251197E-01   0.113551E-04   0.620892E+01
     9   0.140671E+05   0.158159E-01   0.141975E-04   0.569968E+01
    10   0.136722E+05   0.118927E-01   0.173575E-04   0.511476E+01
    11   0.132943E+05   0.105331E-01   0.208355E-04   0.459202E+01
    12   0.129324E+05   0.975580E-02   0.246320E-04   0.419286E+01
    13   0.125844E+05   0.872455E-02   0.287476E-04   0.390792E+01
    14   0.122501E+05   0.765191E-02   0.331830E-04   0.371043E+01
    15   0.119291E+05   0.681289E-02   0.379387E-04   0.356622E+01
    16   0.116213E+05   0.639835E-02   0.430154E-04   0.344752E+01
    17   0.113262E+05   0.642050E-02   0.484137E-04   0.335637E+01
    18   0.110427E+05   0.665194E-02   0.541345E-04   0.329587E+01
    19   0.107707E+05   0.693397E-02   0.601782E-04   0.323667E+01
    20   0.105077E+05   0.722154E-02   0.665457E-04   0.315223E+01
    21   0.102541E+05   0.758827E-02   0.732376E-04   0.307393E+01
    22   0.100100E+05   0.819387E-02   0.802545E-04   0.303225E+01
    23   0.977481E+04   0.906443E-02   0.875973E-04   0.300096E+01
    24   0.954812E+04   0.101615E-01   0.952665E-04   0.294749E+01
    25   0.932938E+04   0.114933E-01   0.103263E-03   0.287045E+01
    26   0.911799E+04   0.130386E-01   0.111587E-03   0.278454E+01
    27   0.891377E+04   0.147752E-01   0.120239E-03   0.273025E+01
    28   0.871624E+04   0.167084E-01   0.129221E-03   0.274082E+01
    29   0.852536E+04   0.188402E-01   0.138531E-03   0.278948E+01
    30   0.834102E+04   0.211750E-01   0.148172E-03   0.283733E+01
    31   0.816295E+04   0.236892E-01   0.158144E-03   0.286319E+01
    32   0.799121E+04   0.263510E-01   0.168446E-03   0.285430E+01
    33   0.782547E+04   0.291713E-01   0.179079E-03   0.281410E+01
    34   0.766522E+04   0.321820E-01   0.190045E-03   0.275149E+01
    35   0.751027E+04   0.354074E-01   0.201342E-03   0.267807E+01
    36   0.736043E+04   0.388708E-01   0.212972E-03   0.260268E+01
    37   0.721557E+04   0.425653E-01   0.224935E-03   0.252437E+01
    38   0.707582E+04   0.464872E-01   0.237230E-03   0.244220E+01
    39   0.694098E+04   0.506472E-01   0.249859E-03   0.235631E+01
    40   0.681059E+04   0.550652E-01   0.262821E-03   0.226689E+01
    41   0.668457E+04   0.597614E-01   0.276116E-03   0.217346E+01
    42   0.656255E+04   0.647372E-01   0.289744E-03   0.207362E+01
    43   0.644452E+04   0.699890E-01   0.303706E-03   0.196454E+01
    44   0.633020E+04   0.754984E-01   0.318002E-03   0.184424E+01
    45   0.621981E+04   0.812574E-01   0.332630E-03   0.171086E+01
    46   0.611316E+04   0.872628E-01   0.347593E-03   0.156124E+01
    47   0.601005E+04   0.935168E-01   0.362889E-03   0.139711E+01
    48   0.591038E+04   0.100030E+00   0.378518E-03   0.122405E+01
    49   0.581420E+04   0.106791E+00   0.394480E-03   0.104705E+01
    50   0.572170E+04   0.113780E+00   0.410775E-03   0.864315E+00
    51   0.563261E+04   0.120974E+00   0.427404E-03   0.672200E+00
    52   0.554703E+04   0.128455E+00   0.444365E-03   0.465229E+00
    53   0.546442E+04   0.136366E+00   0.461660E-03   0.239326E+00
    54   0.538455E+04   0.144694E+00   0.479287E-03  -0.161930E-02
    55   0.530748E+04   0.153414E+00   0.497246E-03  -0.253600E+00
    56   0.523330E+04   0.162377E+00   0.515539E-03  -0.518573E+00
    57   0.516187E+04   0.171478E+00   0.534164E-03  -0.796042E+00
    58   0.509313E+04   0.180730E+00   0.553121E-03  -0.108613E+01
    59   0.502687E+04   0.190172E+00   0.572411E-03  -0.138898E+01
    60   0.496304E+04   0.199863E+00   0.592034E-03  -0.170330E+01
    61   0.490189E+04   0.209897E+00   0.611989E-03  -0.202780E+01
    62   0.484275E+04   0.220261E+00   0.632277E-03  -0.236350E+01
    63   0.478580E+04   0.230911E+00   0.652898E-03  -0.271164E+01
    64   0.473125E+04   0.241856E+00   0.673852E-03  -0.307370E+01
    65   0.467868E+04   0.253070E+00   0.695140E-03  -0.345054E+01
    66   0.462831E+04   0.264484E+00   0.716761E-03  -0.384052E+01
    67   0.457996E+04   0.276097E+00   0.738716E-03  -0.424101E+01
    68   0.453386E+04   0.287953E+00   0.761006E-03  -0.465047E+01
    69   0.448974E+04   0.300011E+00   0.783630E-03  -0.506723E+01
    70   0.444768E+04   0.312312E+00   0.806591E-03  -0.549307E+01
    71   0.440751E+04   0.324845E+00   0.829887E-03  -0.593049E+01
    72   0.436919E+04   0.337585E+00   0.853520E-03  -0.638086E+01
    73   0.433263E+04   0.350497E+00   0.877490E-03  -0.684480E+01
    74   0.429781E+04   0.363570E+00   0.901799E-03  -0.732142E+01
    75   0.426480E+04   0.376814E+00   0.926446E-03  -0.780925E+01
    76   0.423350E+04   0.390231E+00   0.951434E-03  -0.830763E+01
    77   0.420393E+04   0.403812E+00   0.976762E-03  -0.881628E+01
    78   0.417612E+04   0.417583E+00   0.100243E-02  -0.933645E+01
    79   0.414988E+04   0.431488E+00   0.102845E-02  -0.986421E+01
    80   0.412530E+04   0.445533E+00   0.105480E-02  -0.104008E+02
    81   0.410226E+04   0.459665E+00   0.108151E-02  -0.109467E+02
    82   0.408081E+04   0.473908E+00   0.110856E-02  -0.115009E+02
    83   0.406085E+04   0.488235E+00   0.113596E-02  -0.120631E+02
    84   0.404243E+04   0.502644E+00   0.116370E-02  -0.126317E+02
    85   0.402537E+04   0.517109E+00   0.119180E-02  -0.132078E+02
    86   0.400972E+04   0.531644E+00   0.122025E-02  -0.137905E+02
    87   0.399566E+04   0.546217E+00   0.124906E-02  -0.143790E+02
    88   0.398271E+04   0.560844E+00   0.127822E-02  -0.149733E+02
    89   0.397118E+04   0.575509E+00   0.130774E-02  -0.155750E+02
    90   0.396089E+04   0.590177E+00   0.133761E-02  -0.161811E+02
    91   0.395171E+04   0.604840E+00   0.136785E-02  -0.167925E+02
    92   0.394379E+04   0.619483E+00   0.139845E-02  -0.174084E+02
    93   0.393709E+04   0.634099E+00   0.142941E-02  -0.180289E+02
    94   0.393137E+04   0.648653E+00   0.146074E-02  -0.186525E+02
    95   0.392684E+04   0.663146E+00   0.149244E-02  -0.192800E+02
    96   0.392318E+04   0.677562E+00   0.152451E-02  -0.199107E+02
    97   0.392082E+04   0.691889E+00   0.155695E-02  -0.205438E+02
    98   0.391952E+04   0.706118E+00   0.158976E-02  -0.211773E+02
    99   0.391910E+04   0.720215E+00   0.162295E-02  -0.218140E+02
   100   0.391977E+04   0.734179E+00   0.165651E-02  -0.224496E+02
   101   0.392137E+04   0.748071E+00   0.169046E-02  -0.230870E+02
   102   0.392424E+04   0.761743E+00   0.172479E-02  -0.237242E+02
   103   0.392778E+04   0.775270E+00   0.175950E-02  -0.243618E+02
   104   0.393225E+04   0.788653E+00   0.179460E-02  -0.249970E+02
   105   0.393758E+04   0.801818E+00   0.183009E-02  -0.256312E+02
   106   0.394380E+04   0.814840E+00   0.186596E-02  -0.262637E+02
   107   0.395061E+04   0.827572E+00   0.190223E-02  -0.268931E+02
   108   0.395843E+04   0.840089E+00   0.193890E-02  -0.275202E+02
   109   0.396701E+04   0.852316E+00   0.197596E-02  -0.281435E+02
   110   0.397628E+04   0.864255E+00   0.201342E-02  -0.287616E+02
   111   0.398627E+04   0.875981E+00   0.205129E-02  -0.293760E+02
   112   0.399699E+04   0.887420E+00   0.208956E-02  -0.299859E+02
   113   0.400848E+04   0.898572E+00   0.212823E-02  -0.305898E+02
   114   0.402059E+04   0.909363E+00   0.216732E-02  -0.311870E+02
   115   0.403345E+04   0.919943E+00   0.220681E-02  -0.317775E+02
   116   0.404684E+04   0.930088E+00   0.224672E-02  -0.323605E+02
   117   0.406102E+04   0.939873E+00   0.228704E-02  -0.329352E+02
   118   0.407585E+04   0.949448E+00   0.232779E-02  -0.335024E+02
   119   0.409115E+04   0.958664E+00   0.236895E-02  -0.340598E+02
   120   0.410707E+04   0.967373E+00   0.241054E-02  -0.346075E+02
   121   0.412345E+04   0.975872E+00   0.245256E-02  -0.351454E+02
   122   0.414034E+04   0.983865E+00   0.249500E-02  -0.356727E+02
   123   0.415774E+04   0.991426E+00   0.253787E-02  -0.361894E+02
   124   0.417562E+04   0.998630E+00   0.258118E-02  -0.366926E+02
   125   0.419391E+04   0.100540E+01   0.262493E-02  -0.371845E+02
   126   0.421266E+04   0.101182E+01   0.266911E-02  -0.376643E+02
   127   0.423179E+04   0.101773E+01   0.271374E-02  -0.381312E+02
   128   0.425129E+04   0.102329E+01   0.275881E-02  -0.385846E+02
   129   0.427121E+04   0.102834E+01   0.280433E-02  -0.390236E+02
   130   0.429147E+04   0.103289E+01   0.285030E-02  -0.394474E+02
   131   0.431206E+04   0.103708E+01   0.289672E-02  -0.398577E+02
   132   0.433304E+04   0.104078E+01   0.294359E-02  -0.402513E+02
   133   0.435427E+04   0.104404E+01   0.299092E-02  -0.406307E+02
   134   0.437580E+04   0.104687E+01   0.303872E-02  -0.409913E+02
   135   0.439763E+04   0.104921E+01   0.308697E-02  -0.413362E+02
   136   0.441960E+04   0.105104E+01   0.313569E-02  -0.416617E+02
   137   0.444187E+04   0.105245E+01   0.318488E-02  -0.419701E+02
   138   0.446434E+04   0.105335E+01   0.323454E-02  -0.422600E+02
   139   0.448686E+04   0.105391E+01   0.328468E-02  -0.425305E+02
   140   0.450972E+04   0.105389E+01   0.333529E-02  -0.427826E+02
   141   0.453262E+04   0.105337E+01   0.338637E-02  -0.430140E+02
   142   0.455578E+04   0.105242E+01   0.343794E-02  -0.432255E+02
   143   0.457911E+04   0.105106E+01   0.348999E-02  -0.434172E+02
   144   0.460246E+04   0.104919E+01   0.354253E-02  -0.435883E+02
   145   0.462589E+04   0.104697E+01   0.359555E-02  -0.437382E+02
   146   0.464963E+04   0.104418E+01   0.364906E-02  -0.438668E+02
   147   0.467321E+04   0.104105E+01   0.370306E-02  -0.439727E+02
   148   0.469687E+04   0.103742E+01   0.375756E-02  -0.440576E+02
   149   0.472066E+04   0.103336E+01   0.381254E-02  -0.441198E+02
   150   0.474435E+04   0.102896E+01   0.386803E-02  -0.441573E+02
   151   0.476809E+04   0.102413E+01   0.392401E-02  -0.441730E+02
   152   0.479172E+04   0.101881E+01   0.398050E-02  -0.441654E+02
   153   0.481540E+04   0.101314E+01   0.403748E-02  -0.441324E+02
   154   0.483903E+04   0.100713E+01   0.409496E-02  -0.440760E+02
   155   0.486261E+04   0.100076E+01   0.415295E-02  -0.439957E+02
   156   0.488600E+04   0.994050E+00   0.421144E-02  -0.438913E+02
   157   0.490948E+04   0.986989E+00   0.427044E-02  -0.437615E+02
   158   0.493283E+04   0.979652E+00   0.432994E-02  -0.436068E+02
   159   0.495603E+04   0.971892E+00   0.438994E-02  -0.434274E+02
   160   0.497917E+04   0.963857E+00   0.445045E-02  -0.432216E+02
   161   0.500224E+04   0.955620E+00   0.451147E-02  -0.429911E+02
   162   0.502515E+04   0.947033E+00   0.457299E-02  -0.427358E+02
   163   0.504806E+04   0.938170E+00   0.463502E-02  -0.424542E+02
   164   0.507065E+04   0.929105E+00   0.469755E-02  -0.421477E+02
   165   0.509323E+04   0.919763E+00   0.476058E-02  -0.418142E+02
   166   0.511564E+04   0.910292E+00   0.482412E-02  -0.414551E+02
   167   0.513794E+04   0.900470E+00   0.488815E-02  -0.410712E+02
   168   0.515992E+04   0.890667E+00   0.495269E-02  -0.406602E+02
   169   0.518171E+04   0.880586E+00   0.501773E-02  -0.402221E+02
   170   0.520332E+04   0.870450E+00   0.508326E-02  -0.397585E+02
   171   0.522458E+04   0.860258E+00   0.514929E-02  -0.392670E+02
   172   0.524556E+04   0.849936E+00   0.521582E-02  -0.387491E+02
   173   0.526620E+04   0.839483E+00   0.528283E-02  -0.382049E+02
   174   0.528663E+04   0.829196E+00   0.535033E-02  -0.376342E+02
   175   0.530677E+04   0.818778E+00   0.541832E-02  -0.370365E+02
   176   0.532647E+04   0.808452E+00   0.548679E-02  -0.364117E+02
   177   0.534588E+04   0.798141E+00   0.555574E-02  -0.357612E+02
   178   0.536492E+04   0.788069E+00   0.562517E-02  -0.350836E+02
   179   0.538359E+04   0.777937E+00   0.569507E-02  -0.343789E+02
   180   0.540204E+04   0.767967E+00   0.576544E-02  -0.336486E+02
   181   0.542004E+04   0.758159E+00   0.583628E-02  -0.328927E+02
   182   0.543766E+04   0.748586E+00   0.590758E-02  -0.321098E+02
   183   0.545484E+04   0.739173E+00   0.597934E-02  -0.313012E+02
   184   0.547171E+04   0.729993E+00   0.605155E-02  -0.304663E+02
