#    L    TT             EE             BB             TE          
     2   0.111788E+05   0.509832E-01   0.969026E-06  -0.107819E+01
     3   0.121502E+05   0.860079E-01   0.193823E-05  -0.211325E+00
     4   0.123284E+05   0.974928E-01   0.323080E-05   0.221402E+01
     5   0.121799E+05   0.865207E-01   0.484695E-05   0.426288E+01
     6   0.119273E+05   0.640006E-01   0.678699E-05   0.536513E+01
     7   0.116397E+05   0.411324E-01   0.905128E-05   0.562568E+01
     8   0.113290E+05   0.244647E-01   0.116402E-04   0.536378E+01
     9   0.110182E+05   0.152141E-01   0.145542E-04   0.488219E+01
    10   0.107130E+05   0.113478E-01   0.177939E-04   0.434761E+01
    11   0.104210E+05   0.100413E-01   0.213596E-04   0.388027E+01
    12   0.101418E+05   0.931342E-02   0.252521E-04   0.353299E+01
    13   0.987375E+04   0.832636E-02   0.294720E-04   0.329429E+01
    14   0.961639E+04   0.729130E-02   0.340198E-04   0.313705E+01
    15   0.936970E+04   0.648565E-02   0.388963E-04   0.302965E+01
    16   0.913356E+04   0.610259E-02   0.441022E-04   0.294654E+01
    17   0.890773E+04   0.615240E-02   0.496382E-04   0.288768E+01
    18   0.869106E+04   0.640596E-02   0.555050E-04   0.285421E+01
    19   0.848372E+04   0.670791E-02   0.617033E-04   0.281972E+01
    20   0.828339E+04   0.701619E-02   0.682339E-04   0.276043E+01
    21   0.809037E+04   0.740098E-02   0.750976E-04   0.270484E+01
    22   0.790495E+04   0.801871E-02   0.822950E-04   0.268072E+01
    23   0.772660E+04   0.889908E-02   0.898269E-04   0.266528E+01
    24   0.755494E+04   0.100080E-01   0.976940E-04   0.263004E+01
    25   0.738953E+04   0.113538E-01   0.105897E-03   0.257403E+01
    26   0.722986E+04   0.129141E-01   0.114437E-03   0.251044E+01
    27   0.707583E+04   0.146639E-01   0.123313E-03   0.247440E+01
    28   0.692702E+04   0.166063E-01   0.132528E-03   0.249470E+01
    29   0.678344E+04   0.187444E-01   0.142081E-03   0.254774E+01
    30   0.664500E+04   0.210840E-01   0.151973E-03   0.259909E+01
    31   0.651147E+04   0.236027E-01   0.162204E-03   0.262997E+01
    32   0.638295E+04   0.262695E-01   0.172776E-03   0.262895E+01
    33   0.625915E+04   0.290953E-01   0.183687E-03   0.259870E+01
    34   0.613965E+04   0.321115E-01   0.194940E-03   0.254692E+01
    35   0.602428E+04   0.353424E-01   0.206533E-03   0.248432E+01
    36   0.591289E+04   0.388108E-01   0.218468E-03   0.241901E+01
