#    L    TT             EE             BB             TE          
     2   0.159897E+05   0.507053E-01   0.968499E-06  -0.904979E+00
     3   0.158496E+05   0.860643E-01   0.193718E-05   0.218030E+00
     4   0.151303E+05   0.977091E-01   0.322903E-05   0.304942E+01
     5   0.143276E+05   0.867473E-01   0.484429E-05   0.520479E+01
     6   0.136097E+05   0.641919E-01   0.678325E-05   0.623489E+01
     7   0.129900E+05   0.412786E-01   0.904626E-05   0.635665E+01
     8   0.124408E+05   0.245735E-01   0.116337E-04   0.594486E+01
     9   0.119574E+05   0.152945E-01   0.145461E-04   0.533690E+01
    10   0.115248E+05   0.114061E-01   0.177838E-04   0.470034E+01
    11   0.111371E+05   0.100848E-01   0.213474E-04   0.415105E+01
    12   0.107836E+05   0.934853E-02   0.252376E-04   0.374845E+01
    13   0.104566E+05   0.835524E-02   0.294548E-04   0.346791E+01
    14   0.101511E+05   0.731271E-02   0.339999E-04   0.326862E+01
    15   0.986386E+04   0.650046E-02   0.388733E-04   0.312677E+01
    16   0.959246E+04   0.611417E-02   0.440758E-04   0.302614E+01
    17   0.933552E+04   0.616289E-02   0.496081E-04   0.296053E+01
    18   0.909110E+04   0.641566E-02   0.554710E-04   0.292226E+01
    19   0.885861E+04   0.671657E-02   0.616651E-04   0.288102E+01
    20   0.863499E+04   0.702348E-02   0.681913E-04   0.281155E+01
    21   0.841991E+04   0.740692E-02   0.750501E-04   0.274589E+01
    22   0.821313E+04   0.802368E-02   0.822424E-04   0.271539E+01
    23   0.801402E+04   0.890334E-02   0.897689E-04   0.269637E+01
    24   0.782204E+04   0.100116E-01   0.976303E-04   0.265850E+01
    25   0.763580E+04   0.113568E-01   0.105827E-03   0.259991E+01
    26   0.745363E+04   0.129166E-01   0.114360E-03   0.253332E+01
    27   0.727460E+04   0.146659E-01   0.123230E-03   0.249407E+01
    28   0.709781E+04   0.166080E-01   0.132438E-03   0.251128E+01
    29   0.692399E+04   0.187458E-01   0.141984E-03   0.256140E+01
    30   0.675440E+04   0.210850E-01   0.151868E-03   0.261004E+01
    31   0.659133E+04   0.236035E-01   0.162091E-03   0.263852E+01
    32   0.643746E+04   0.262701E-01   0.172654E-03   0.263553E+01
    33   0.629414E+04   0.290957E-01   0.183557E-03   0.260372E+01
    34   0.616178E+04   0.321118E-01   0.194800E-03   0.255069E+01
    35   0.603897E+04   0.353425E-01   0.206385E-03   0.248712E+01
    36   0.592375E+04   0.388109E-01   0.218310E-03   0.242106E+01
    37   0.581427E+04   0.425099E-01   0.230576E-03   0.235119E+01
    38   0.570925E+04   0.464359E-01   0.243184E-03   0.227639E+01
    39   0.560829E+04   0.505996E-01   0.256134E-03   0.219699E+01
    40   0.551102E+04   0.550211E-01   0.269426E-03   0.211352E+01
    41   0.541745E+04   0.597207E-01   0.283060E-03   0.202576E+01
    42   0.532720E+04   0.646997E-01   0.297035E-03   0.193136E+01
    43   0.524026E+04   0.699546E-01   0.311353E-03   0.182747E+01
    44   0.515631E+04   0.754669E-01   0.326013E-03   0.171214E+01
    45   0.507556E+04   0.812285E-01   0.341015E-03   0.158347E+01
    46   0.499781E+04   0.872362E-01   0.356358E-03   0.143833E+01
    47   0.492285E+04   0.934923E-01   0.372044E-03   0.127845E+01
    48   0.485058E+04   0.100007E+00   0.388071E-03   0.110941E+01
    49   0.478107E+04   0.106770E+00   0.404440E-03   0.936246E+00
    50   0.471449E+04   0.113761E+00   0.421151E-03   0.757166E+00
    51   0.465061E+04   0.120957E+00   0.438203E-03   0.568540E+00
    52   0.458951E+04   0.128440E+00   0.455596E-03   0.364931E+00
    53   0.453071E+04   0.136352E+00   0.473330E-03   0.142304E+00
    54   0.447399E+04   0.144682E+00   0.491406E-03  -0.954101E-01
    55   0.441946E+04   0.153404E+00   0.509822E-03  -0.344165E+00
    56   0.436722E+04   0.162369E+00   0.528579E-03  -0.605892E+00
    57   0.431715E+04   0.171472E+00   0.547676E-03  -0.880133E+00
    58   0.426922E+04   0.180724E+00   0.567115E-03  -0.116706E+01
    59   0.422324E+04   0.190168E+00   0.586894E-03  -0.146688E+01
    60   0.417919E+04   0.199860E+00   0.607013E-03  -0.177834E+01
    61   0.413731E+04   0.209896E+00   0.627474E-03  -0.210019E+01
    62   0.409698E+04   0.220260E+00   0.648275E-03  -0.243346E+01
    63   0.405835E+04   0.230911E+00   0.669417E-03  -0.277937E+01
    64   0.402167E+04   0.241858E+00   0.690900E-03  -0.313936E+01
    65   0.398651E+04   0.253073E+00   0.712724E-03  -0.351428E+01
    66   0.395312E+04   0.264487E+00   0.734890E-03  -0.390247E+01
    67   0.392131E+04   0.276102E+00   0.757398E-03  -0.430129E+01
    68   0.389133E+04   0.287959E+00   0.780249E-03  -0.470913E+01
    69   0.386290E+04   0.300017E+00   0.803442E-03  -0.512432E+01
    70   0.383615E+04   0.312319E+00   0.826979E-03  -0.554861E+01
    71   0.381087E+04   0.324853E+00   0.850860E-03  -0.598446E+01
    72   0.378707E+04   0.337594E+00   0.875085E-03  -0.643326E+01
    73   0.376466E+04   0.350507E+00   0.899656E-03  -0.689561E+01
    74   0.374364E+04   0.363580E+00   0.924573E-03  -0.737066E+01
    75   0.372407E+04   0.376826E+00   0.949837E-03  -0.785693E+01
    76   0.370588E+04   0.390243E+00   0.975450E-03  -0.835379E+01
    77   0.368910E+04   0.403825E+00   0.100141E-02  -0.886095E+01
    78   0.367376E+04   0.417596E+00   0.102772E-02  -0.937969E+01
    79   0.365966E+04   0.431503E+00   0.105438E-02  -0.990610E+01
    80   0.364690E+04   0.445548E+00   0.108140E-02  -0.104414E+02
    81   0.363537E+04   0.459681E+00   0.110877E-02  -0.109861E+02
    82   0.362512E+04   0.473924E+00   0.113649E-02  -0.115392E+02
    83   0.361605E+04   0.488252E+00   0.116457E-02  -0.121005E+02
    84   0.360823E+04   0.502662E+00   0.119301E-02  -0.126681E+02
    85   0.360148E+04   0.517128E+00   0.122181E-02  -0.132432E+02
    86   0.359587E+04   0.531663E+00   0.125097E-02  -0.138249E+02
