#    L    TT             EE             BB             TE          
     2   0.143969E+05   0.510472E-01   0.945557E-06  -0.111598E+01
     3   0.155539E+05   0.860623E-01   0.189128E-05  -0.475782E+00
     4   0.157304E+05   0.978509E-01   0.315251E-05   0.229667E+01
     5   0.155188E+05   0.870931E-01   0.472947E-05   0.472354E+01
     6   0.151891E+05   0.646693E-01   0.662242E-05   0.606863E+01
     7   0.148206E+05   0.418115E-01   0.883170E-05   0.643662E+01
     8   0.144248E+05   0.251106E-01   0.113577E-04   0.619260E+01
     9   0.140292E+05   0.158081E-01   0.142008E-04   0.568422E+01
    10   0.136398E+05   0.118863E-01   0.173615E-04   0.510121E+01
    11   0.132663E+05   0.105278E-01   0.208402E-04   0.458046E+01
    12   0.129080E+05   0.975156E-02   0.246376E-04   0.418300E+01
    13   0.125630E+05   0.872107E-02   0.287542E-04   0.389948E+01
    14   0.122312E+05   0.764904E-02   0.331906E-04   0.370316E+01
    15   0.119124E+05   0.681050E-02   0.379474E-04   0.355991E+01
    16   0.116063E+05   0.639635E-02   0.430253E-04   0.344200E+01
    17   0.113128E+05   0.641878E-02   0.484250E-04   0.335148E+01
    18   0.110306E+05   0.665045E-02   0.541470E-04   0.329150E+01
    19   0.107597E+05   0.693268E-02   0.601922E-04   0.323277E+01
    20   0.104978E+05   0.722045E-02   0.665612E-04   0.314881E+01
    21   0.102449E+05   0.758736E-02   0.732547E-04   0.307094E+01
    22   0.100016E+05   0.819308E-02   0.802734E-04   0.302956E+01
    23   0.976714E+04   0.906371E-02   0.876179E-04   0.299850E+01
    24   0.954105E+04   0.101608E-01   0.952890E-04   0.294523E+01
    25   0.932285E+04   0.114927E-01   0.103287E-03   0.286840E+01
    26   0.911194E+04   0.130382E-01   0.111613E-03   0.278270E+01
    27   0.890815E+04   0.147748E-01   0.120268E-03   0.272860E+01
    28   0.871101E+04   0.167080E-01   0.129251E-03   0.273932E+01
    29   0.852049E+04   0.188399E-01   0.138564E-03   0.278809E+01
    30   0.833647E+04   0.211747E-01   0.148208E-03   0.283605E+01
    31   0.815869E+04   0.236889E-01   0.158181E-03   0.286200E+01
    32   0.798722E+04   0.263508E-01   0.168486E-03   0.285320E+01
    33   0.782173E+04   0.291711E-01   0.179122E-03   0.281309E+01
    34   0.766170E+04   0.321818E-01   0.190091E-03   0.275056E+01
    35   0.750696E+04   0.354072E-01   0.201391E-03   0.267721E+01
    36   0.735732E+04   0.388706E-01   0.213024E-03   0.260189E+01
    37   0.721263E+04   0.425652E-01   0.224989E-03   0.252364E+01
    38   0.707305E+04   0.464871E-01   0.237288E-03   0.244152E+01
    39   0.693836E+04   0.506471E-01   0.249919E-03   0.235568E+01
    40   0.680811E+04   0.550651E-01   0.262884E-03   0.226630E+01
    41   0.668223E+04   0.597614E-01   0.276183E-03   0.217291E+01
    42   0.656032E+04   0.647371E-01   0.289815E-03   0.207311E+01
    43   0.644241E+04   0.699890E-01   0.303780E-03   0.196405E+01
    44   0.632820E+04   0.754984E-01   0.318079E-03   0.184378E+01
    45   0.621791E+04   0.812574E-01   0.332712E-03   0.171042E+01
    46   0.611135E+04   0.872628E-01   0.347678E-03   0.156083E+01
    47   0.600833E+04   0.935168E-01   0.362977E-03   0.139672E+01
    48   0.590874E+04   0.100030E+00   0.378610E-03   0.122368E+01
    49   0.581264E+04   0.106791E+00   0.394577E-03   0.104670E+01
    50   0.572021E+04   0.113780E+00   0.410876E-03   0.863989E+00
    51   0.563120E+04   0.120975E+00   0.427509E-03   0.671895E+00
    52   0.554568E+04   0.128455E+00   0.444475E-03   0.464945E+00
    53   0.546312E+04   0.136366E+00   0.461773E-03   0.239061E+00
    54   0.538331E+04   0.144694E+00   0.479404E-03  -0.186577E-02
    55   0.530630E+04   0.153414E+00   0.497369E-03  -0.253830E+00
    56   0.523217E+04   0.162377E+00   0.515665E-03  -0.518788E+00
    57   0.516079E+04   0.171479E+00   0.534295E-03  -0.796243E+00
    58   0.509209E+04   0.180730E+00   0.553257E-03  -0.108632E+01
    59   0.502587E+04   0.190172E+00   0.572552E-03  -0.138916E+01
    60   0.496209E+04   0.199863E+00   0.592179E-03  -0.170347E+01
    61   0.490097E+04   0.209898E+00   0.612139E-03  -0.202796E+01
    62   0.484187E+04   0.220261E+00   0.632432E-03  -0.236365E+01
    63   0.478495E+04   0.230911E+00   0.653058E-03  -0.271179E+01
    64   0.473044E+04   0.241856E+00   0.674017E-03  -0.307385E+01
    65   0.467790E+04   0.253071E+00   0.695310E-03  -0.345068E+01
    66   0.462757E+04   0.264484E+00   0.716937E-03  -0.384065E+01
    67   0.457924E+04   0.276098E+00   0.738897E-03  -0.424115E+01
    68   0.453317E+04   0.287953E+00   0.761192E-03  -0.465059E+01
    69   0.448907E+04   0.300011E+00   0.783822E-03  -0.506735E+01
    70   0.444704E+04   0.312312E+00   0.806788E-03  -0.549319E+01
    71   0.440689E+04   0.324845E+00   0.830090E-03  -0.593060E+01
    72   0.436859E+04   0.337585E+00   0.853728E-03  -0.638097E+01
    73   0.433206E+04   0.350497E+00   0.877704E-03  -0.684490E+01
    74   0.429726E+04   0.363570E+00   0.902019E-03  -0.732151E+01
    75   0.426427E+04   0.376814E+00   0.926672E-03  -0.780934E+01
    76   0.423299E+04   0.390231E+00   0.951666E-03  -0.830772E+01
    77   0.420344E+04   0.403812E+00   0.977000E-03  -0.881636E+01
    78   0.417565E+04   0.417583E+00   0.100268E-02  -0.933653E+01
    79   0.414942E+04   0.431488E+00   0.102870E-02  -0.986428E+01
    80   0.412486E+04   0.445533E+00   0.105506E-02  -0.104009E+02
    81   0.410184E+04   0.459665E+00   0.108177E-02  -0.109467E+02
    82   0.408040E+04   0.473908E+00   0.110883E-02  -0.115009E+02
    83   0.406046E+04   0.488235E+00   0.113623E-02  -0.120632E+02
    84   0.404205E+04   0.502644E+00   0.116399E-02  -0.126318E+02
    85   0.402500E+04   0.517110E+00   0.119209E-02  -0.132079E+02
