#           k/h    P           
 0.78257136E-02 0.14122086E+05
 0.79838037E-02 0.14249052E+05
 0.81450874E-02 0.14374438E+05
 0.83096288E-02 0.14498119E+05
 0.84774951E-02 0.14619972E+05
 0.86487513E-02 0.14739861E+05
 0.88234674E-02 0.14857647E+05
 0.90017123E-02 0.14973187E+05
 0.91835596E-02 0.15086334E+05
 0.93690790E-02 0.15196944E+05
 0.95583471E-02 0.15304897E+05
 0.97514391E-02 0.15410100E+05
 0.99484306E-02 0.15512457E+05
 0.10149402E-01 0.15611879E+05
 0.10354433E-01 0.15708274E+05
 0.10563606E-01 0.15801538E+05
 0.10777006E-01 0.15891553E+05
 0.10994715E-01 0.15978202E+05
 0.11216822E-01 0.16061370E+05
 0.11443418E-01 0.16140984E+05
 0.11674589E-01 0.16217691E+05
 0.11910431E-01 0.16292748E+05
 0.12151038E-01 0.16367453E+05
 0.12396505E-01 0.16443131E+05
 0.12646930E-01 0.16521107E+05
 0.12902415E-01 0.16602424E+05
 0.13163067E-01 0.16687906E+05
 0.13428980E-01 0.16778400E+05
 0.13700262E-01 0.16874773E+05
 0.13977026E-01 0.16977598E+05
 0.14259379E-01 0.17083754E+05
 0.14547437E-01 0.17187611E+05
 0.14841316E-01 0.17283357E+05
 0.15141129E-01 0.17365061E+05
 0.15447001E-01 0.17427129E+05
 0.15759049E-01 0.17468189E+05
 0.16077405E-01 0.17489385E+05
 0.16402189E-01 0.17491967E+05
 0.16733535E-01 0.17477250E+05
 0.17071573E-01 0.17446619E+05
 0.17416442E-01 0.17401693E+05
 0.17768279E-01 0.17344213E+05
 0.18127220E-01 0.17275924E+05
 0.18493414E-01 0.17198574E+05
 0.18867005E-01 0.17113670E+05
 0.19248145E-01 0.17021041E+05
 0.19636983E-01 0.16919779E+05
 0.20033674E-01 0.16809014E+05
 0.20438381E-01 0.16687916E+05
 0.20851264E-01 0.16555889E+05
 0.21272486E-01 0.16413594E+05
 0.21702228E-01 0.16262174E+05
 0.22140643E-01 0.16102759E+05
 0.22587912E-01 0.15936455E+05
 0.23044219E-01 0.15764229E+05
 0.23509743E-01 0.15586369E+05
 0.23984671E-01 0.15402945E+05
 0.24469191E-01 0.15214039E+05
 0.24963502E-01 0.15019744E+05
 0.25467798E-01 0.14820146E+05
 0.25982281E-01 0.14615220E+05
 0.26507158E-01 0.14404931E+05
 0.27042639E-01 0.14189266E+05
 0.27588934E-01 0.13968236E+05
 0.28146267E-01 0.13741980E+05
 0.28714858E-01 0.13511082E+05
 0.29294936E-01 0.13276227E+05
 0.29886734E-01 0.13038076E+05
 0.30490484E-01 0.12797271E+05
 0.31106433E-01 0.12554513E+05
 0.31734824E-01 0.12310774E+05
 0.32375909E-01 0.12067046E+05
 0.33029947E-01 0.11824254E+05
 0.33697195E-01 0.11583257E+05
 0.34377921E-01 0.11344783E+05
 0.35072401E-01 0.11109283E+05
 0.35780910E-01 0.10877125E+05
 0.36503751E-01 0.10648647E+05
 0.37241172E-01 0.10424156E+05
 0.37993494E-01 0.10204099E+05
 0.38761012E-01 0.99893525E+04
 0.39544035E-01 0.97808008E+04
 0.40342879E-01 0.95792441E+04
 0.41157857E-01 0.93854092E+04
 0.41989300E-01 0.91997119E+04
 0.42837542E-01 0.90219248E+04
 0.43702915E-01 0.88517354E+04
 0.44585772E-01 0.86888506E+04
 0.45486465E-01 0.85329902E+04
 0.46405349E-01 0.83839609E+04
 0.47342800E-01 0.82416650E+04
 0.48299186E-01 0.81060151E+04
 0.49274895E-01 0.79769277E+04
 0.50270312E-01 0.78541885E+04
 0.51285837E-01 0.77371284E+04
 0.52321881E-01 0.76250142E+04
 0.53378850E-01 0.75171533E+04
 0.54457176E-01 0.74128364E+04
 0.55557281E-01 0.73112031E+04
 0.56679614E-01 0.72113936E+04
 0.57824615E-01 0.71125933E+04
 0.58992747E-01 0.70139507E+04
 0.60184479E-01 0.69145400E+04
 0.61400317E-01 0.68134800E+04
 0.62640682E-01 0.67098149E+04
 0.63906111E-01 0.66019292E+04
 0.65197095E-01 0.64880723E+04
 0.66514164E-01 0.63667881E+04
 0.67857832E-01 0.62384634E+04
 0.69228657E-01 0.61046128E+04
 0.70627168E-01 0.59665161E+04
 0.72053924E-01 0.58229673E+04
 0.73509507E-01 0.56712246E+04
 0.74994497E-01 0.55093135E+04
 0.76509491E-01 0.53390728E+04
 0.78055084E-01 0.51639253E+04
 0.79631895E-01 0.49866338E+04
 0.81240565E-01 0.48085220E+04
 0.82881734E-01 0.46305864E+04
 0.84556051E-01 0.44542549E+04
 0.86264193E-01 0.42812866E+04
 0.88006847E-01 0.41133247E+04
 0.89784704E-01 0.39521167E+04
 0.91598473E-01 0.37991931E+04
 0.93448877E-01 0.36559048E+04
 0.95336676E-01 0.35235627E+04
 0.97262599E-01 0.34032686E+04
 0.99227436E-01 0.32954951E+04
 0.10123201E+00 0.32001360E+04
 0.10327702E+00 0.31169045E+04
 0.10536335E+00 0.30444807E+04
 0.10749183E+00 0.29812817E+04
 0.10966332E+00 0.29254058E+04
 0.11187866E+00 0.28744900E+04
 0.11413875E+00 0.28262346E+04
 0.11644451E+00 0.27782607E+04
 0.11879683E+00 0.27283176E+04
 0.12119669E+00 0.26744482E+04
 0.12364503E+00 0.26149634E+04
 0.12614281E+00 0.25487637E+04
 0.12869108E+00 0.24752285E+04
 0.13129081E+00 0.23944685E+04
 0.13394305E+00 0.23071641E+04
 0.13664888E+00 0.22146675E+04
 0.13940936E+00 0.21187668E+04
 0.14222562E+00 0.20218243E+04
 0.14509876E+00 0.19263898E+04
 0.14802995E+00 0.18352798E+04
 0.15102035E+00 0.17510011E+04
 0.15407117E+00 0.16755430E+04
 0.15718360E+00 0.16099230E+04
 0.16035892E+00 0.15541764E+04
 0.16359837E+00 0.15073411E+04
 0.16690327E+00 0.14679205E+04
 0.17027503E+00 0.14340255E+04
 0.17371480E+00 0.14035219E+04
 0.17722408E+00 0.13740540E+04
 0.18080424E+00 0.13430486E+04
 0.18445672E+00 0.13082321E+04
 0.18818299E+00 0.12681370E+04
 0.19198453E+00 0.12225737E+04
 0.19586287E+00 0.11726340E+04
 0.19981956E+00 0.11201261E+04
 0.20385619E+00 0.10671481E+04
 0.20797436E+00 0.10158257E+04
 0.21217570E+00 0.96818665E+03
 0.21646193E+00 0.92584283E+03
 0.22083476E+00 0.88958911E+03
 0.22529592E+00 0.85918982E+03
 0.22984719E+00 0.83348627E+03
 0.23449039E+00 0.81072522E+03
 0.23922741E+00 0.78888416E+03
 0.24406013E+00 0.76603369E+03
 0.24899045E+00 0.74083020E+03
 0.25402039E+00 0.71291223E+03
 0.25915194E+00 0.68288635E+03
 0.26438716E+00 0.65198669E+03
 0.26972812E+00 0.62172473E+03
 0.27517700E+00 0.59357416E+03
 0.28073606E+00 0.56855383E+03
 0.28640729E+00 0.54687195E+03
 0.29219311E+00 0.52793787E+03
 0.29809579E+00 0.51066724E+03
 0.30411756E+00 0.49381955E+03
 0.31026131E+00 0.47635046E+03
 0.31652883E+00 0.45779892E+03
 0.32292327E+00 0.43844189E+03
 0.32944661E+00 0.41906097E+03
 0.33610201E+00 0.40054156E+03
 0.34289157E+00 0.38354715E+03
 0.34981859E+00 0.36828534E+03
 0.35688522E+00 0.35444382E+03
 0.36409497E+00 0.34139560E+03
 0.37145033E+00 0.32850928E+03
 0.37895393E+00 0.31539633E+03
 0.38660949E+00 0.30210800E+03
 0.39441931E+00 0.28905823E+03
 0.40238729E+00 0.27664841E+03
 0.41051584E+00 0.26512521E+03
 0.41880903E+00 0.25447784E+03
 0.42726934E+00 0.24440155E+03
 0.43590093E+00 0.23458940E+03
 0.44470647E+00 0.22488156E+03
 0.45369038E+00 0.21530858E+03
 0.46285531E+00 0.20607805E+03
 0.47220579E+00 0.19734784E+03
 0.48174477E+00 0.18912280E+03
 0.49147689E+00 0.18131143E+03
 0.50140512E+00 0.17375523E+03
 0.51153439E+00 0.16638850E+03
 0.52186781E+00 0.15925446E+03
 0.53241050E+00 0.15241753E+03
 0.54316562E+00 0.14592633E+03
 0.55413854E+00 0.13973627E+03
 0.56533259E+00 0.13378305E+03
 0.57675338E+00 0.12802927E+03
 0.58840430E+00 0.12249451E+03
 0.60029107E+00 0.11719579E+03
 0.61241806E+00 0.11213027E+03
 0.62478942E+00 0.10728058E+03
 0.63741130E+00 0.10263078E+03
 0.65028751E+00 0.98170334E+02
 0.66342449E+00 0.93892273E+02
 0.67682624E+00 0.89789909E+02
 0.69049937E+00 0.85856758E+02
 0.70444804E+00 0.82086533E+02
 0.71867913E+00 0.78473129E+02
 0.73319703E+00 0.75010635E+02
 0.74800897E+00 0.71693321E+02
 0.76311934E+00 0.68515648E+02
 0.77853578E+00 0.65472229E+02
 0.79426283E+00 0.62557877E+02
 0.81030840E+00 0.59767570E+02
 0.82667732E+00 0.57096443E+02
 0.84337759E+00 0.54539803E+02
 0.86041462E+00 0.52093109E+02
 0.87779653E+00 0.49751984E+02
 0.89552867E+00 0.47512184E+02
 0.91362000E+00 0.45369545E+02
 0.93207598E+00 0.43320053E+02
 0.95090556E+00 0.41359837E+02
 0.97011465E+00 0.39485188E+02
 0.98971266E+00 0.37692539E+02
 0.10097067E+01 0.35978458E+02
 0.10301036E+01 0.34339653E+02
 0.10509136E+01 0.32772961E+02
 0.10721428E+01 0.31275349E+02
 0.10938021E+01 0.29843897E+02
 0.11158978E+01 0.28475803E+02
 0.11384410E+01 0.27168383E+02
 0.11614385E+01 0.25919054E+02
 0.11849015E+01 0.24725340E+02
 0.12088375E+01 0.23584867E+02
 0.12332582E+01 0.22495354E+02
 0.12581712E+01 0.21454605E+02
 0.12835884E+01 0.20460508E+02
 0.13095180E+01 0.19511038E+02
 0.13359727E+01 0.18604250E+02
 0.13629605E+01 0.17738287E+02
 0.13904947E+01 0.16911367E+02
 0.14185839E+01 0.16121786E+02
 0.14472418E+01 0.15367909E+02
 0.14764773E+01 0.14648174E+02
 0.15063047E+01 0.13961082E+02
 0.15367334E+01 0.13305200E+02
 0.15677782E+01 0.12679153E+02
 0.15994486E+01 0.12081631E+02
 0.16317604E+01 0.11511372E+02
 0.16647232E+01 0.10967172E+02
 0.16983536E+01 0.10447880E+02
 0.17326634E+01 0.99523926E+01
 0.17676648E+01 0.94796820E+01
 0.18033748E+01 0.90287790E+01
 0.18398044E+01 0.85987501E+01
 0.18769718E+01 0.81886950E+01
 0.19148883E+01 0.77977481E+01
 0.19535724E+01 0.74250765E+01
 0.19930363E+01 0.70698781E+01
 0.20332992E+01 0.67313824E+01
 0.20743735E+01 0.64088478E+01
 0.21162796E+01 0.61015630E+01
 0.21590302E+01 0.58088446E+01
 0.22026465E+01 0.55300364E+01
 0.22471418E+01 0.52645082E+01
 0.22925382E+01 0.50116568E+01
 0.23388493E+01 0.47709026E+01
 0.23860984E+01 0.45416913E+01
