#           k/h    P           
 0.99999997E-04 0.62565076E+03
 0.10202013E-03 0.63690393E+03
 0.10408108E-03 0.64832568E+03
 0.10618366E-03 0.65991669E+03
 0.10832871E-03 0.67167749E+03
 0.11051710E-03 0.68360846E+03
 0.11274968E-03 0.69570984E+03
 0.11502737E-03 0.70798175E+03
 0.11735109E-03 0.72042413E+03
 0.11972173E-03 0.73303687E+03
 0.12214028E-03 0.74581970E+03
 0.12460767E-03 0.75877203E+03
 0.12712492E-03 0.77189331E+03
 0.12969300E-03 0.78518256E+03
 0.13231297E-03 0.79863898E+03
 0.13498588E-03 0.81226129E+03
 0.13771278E-03 0.82604797E+03
 0.14049475E-03 0.83999750E+03
 0.14333293E-03 0.85410803E+03
 0.14622846E-03 0.86837756E+03
 0.14918247E-03 0.88280377E+03
 0.15219615E-03 0.89738422E+03
 0.15527071E-03 0.91211603E+03
 0.15840739E-03 0.92699640E+03
 0.16160744E-03 0.94202197E+03
 0.16487212E-03 0.95718939E+03
 0.16820275E-03 0.97249493E+03
 0.17160067E-03 0.98793451E+03
 0.17506724E-03 0.10035040E+04
 0.17860383E-03 0.10191989E+04
 0.18221186E-03 0.10350144E+04
 0.18589280E-03 0.10509457E+04
 0.18964807E-03 0.10669874E+04
 0.19347922E-03 0.10831342E+04
 0.19738778E-03 0.10993800E+04
 0.20137527E-03 0.11157192E+04
 0.20544330E-03 0.11321456E+04
 0.20959355E-03 0.11486530E+04
 0.21382760E-03 0.11652345E+04
 0.21814722E-03 0.11818834E+04
 0.22255408E-03 0.11985930E+04
 0.22704997E-03 0.12153562E+04
 0.23163669E-03 0.12321659E+04
 0.23631606E-03 0.12490146E+04
 0.24108996E-03 0.12658948E+04
 0.24596031E-03 0.12827991E+04
 0.25092901E-03 0.12997201E+04
 0.25599814E-03 0.13166506E+04
 0.26116965E-03 0.13335828E+04
 0.26644560E-03 0.13505090E+04
 0.27182818E-03 0.13674220E+04
 0.27731949E-03 0.13843151E+04
 0.28292168E-03 0.14011810E+04
 0.28863709E-03 0.14180127E+04
 0.29446793E-03 0.14348031E+04
 0.30041661E-03 0.14515461E+04
 0.30648540E-03 0.14682362E+04
 0.31267683E-03 0.14848674E+04
 0.31899329E-03 0.15014342E+04
 0.32543740E-03 0.15179309E+04
 0.33201167E-03 0.15343536E+04
 0.33871876E-03 0.15506986E+04
 0.34556136E-03 0.15669624E+04
 0.35254212E-03 0.15831416E+04
 0.35966394E-03 0.15992332E+04
 0.36692963E-03 0.16152361E+04
 0.37434211E-03 0.16311495E+04
 0.38190430E-03 0.16469733E+04
 0.38961932E-03 0.16627069E+04
 0.39749016E-03 0.16783511E+04
 0.40552000E-03 0.16939078E+04
 0.41371203E-03 0.17093802E+04
 0.42206954E-03 0.17247715E+04
 0.43059592E-03 0.17400848E+04
 0.43929456E-03 0.17553247E+04
 0.44816890E-03 0.17704972E+04
 0.45722249E-03 0.17856090E+04
 0.46645897E-03 0.18006674E+04
 0.47588209E-03 0.18156794E+04
 0.48549555E-03 0.18306538E+04
 0.49530319E-03 0.18456000E+04
 0.50530903E-03 0.18605284E+04
 0.51551696E-03 0.18754500E+04
 0.52593107E-03 0.18903755E+04
 0.53655554E-03 0.19053171E+04
 0.54739468E-03 0.19202880E+04
 0.55845280E-03 0.19353013E+04
 0.56973431E-03 0.19503712E+04
 0.58124372E-03 0.19655123E+04
 0.59298560E-03 0.19807394E+04
 0.60496473E-03 0.19960679E+04
 0.61718578E-03 0.20115139E+04
 0.62965375E-03 0.20270939E+04
 0.64237369E-03 0.20428246E+04
 0.65535045E-03 0.20587234E+04
 0.66858943E-03 0.20748071E+04
 0.68209582E-03 0.20910935E+04
 0.69587503E-03 0.21076008E+04
 0.70993265E-03 0.21243472E+04
 0.72427420E-03 0.21413513E+04
 0.73890563E-03 0.21586309E+04
 0.75383246E-03 0.21762046E+04
 0.76906086E-03 0.21940911E+04
 0.78459689E-03 0.22123096E+04
 0.80044678E-03 0.22308794E+04
 0.81661687E-03 0.22498181E+04
 0.83311368E-03 0.22691445E+04
 0.84994361E-03 0.22888770E+04
 0.86711359E-03 0.23090354E+04
 0.88463066E-03 0.23296382E+04
 0.90250134E-03 0.23507031E+04
 0.92073303E-03 0.23722476E+04
 0.93933311E-03 0.23942903E+04
 0.95830887E-03 0.24168503E+04
 0.97766798E-03 0.24399456E+04
 0.99741819E-03 0.24635920E+04
 0.10175674E-02 0.24878069E+04
 0.10381236E-02 0.25126077E+04
 0.10590950E-02 0.25380120E+04
 0.10804901E-02 0.25640369E+04
 0.11023175E-02 0.25906970E+04
 0.11245857E-02 0.26180085E+04
 0.11473041E-02 0.26459873E+04
 0.11704812E-02 0.26746501E+04
 0.11941264E-02 0.27040117E+04
 0.12182494E-02 0.27340862E+04
 0.12428596E-02 0.27648875E+04
 0.12679670E-02 0.27964302E+04
 0.12935817E-02 0.28287290E+04
 0.13197137E-02 0.28617974E+04
 0.13463736E-02 0.28956477E+04
 0.13735722E-02 0.29302920E+04
 0.14013201E-02 0.29657434E+04
 0.14296286E-02 0.30020144E+04
 0.14585090E-02 0.30391162E+04
 0.14879731E-02 0.30770598E+04
 0.15180323E-02 0.31158552E+04
 0.15486985E-02 0.31555129E+04
 0.15799842E-02 0.31960435E+04
 0.16119020E-02 0.32374563E+04
 0.16444647E-02 0.32797600E+04
 0.16776850E-02 0.33229626E+04
 0.17115764E-02 0.33670730E+04
 0.17461524E-02 0.34120991E+04
 0.17814270E-02 0.34580479E+04
 0.18174142E-02 0.35049260E+04
 0.18541284E-02 0.35527393E+04
 0.18915841E-02 0.36014937E+04
 0.19297971E-02 0.36511948E+04
 0.19687817E-02 0.37018472E+04
 0.20085536E-02 0.37534551E+04
 0.20491290E-02 0.38060220E+04
 0.20905242E-02 0.38595513E+04
 0.21327557E-02 0.39140454E+04
 0.21758399E-02 0.39695066E+04
 0.22197948E-02 0.40259365E+04
 0.22646377E-02 0.40833362E+04
 0.23103864E-02 0.41417056E+04
 0.23570592E-02 0.42010444E+04
 0.24046749E-02 0.42613525E+04
 0.24532524E-02 0.43226284E+04
 0.25028118E-02 0.43848696E+04
 0.25533722E-02 0.44480742E+04
 0.26049537E-02 0.45122383E+04
 0.26575772E-02 0.45773579E+04
 0.27112637E-02 0.46434297E+04
 0.27660348E-02 0.47104468E+04
 0.28219123E-02 0.47784043E+04
 0.28789188E-02 0.48472944E+04
 0.29370766E-02 0.49171108E+04
 0.29964095E-02 0.49878447E+04
 0.30569409E-02 0.50594883E+04
 0.31186952E-02 0.51320312E+04
 0.31816978E-02 0.52054624E+04
 0.32459723E-02 0.52797720E+04
 0.33115451E-02 0.53549463E+04
 0.33784427E-02 0.54309736E+04
 0.34466919E-02 0.55078394E+04
 0.35163197E-02 0.55855278E+04
 0.35873537E-02 0.56640234E+04
 0.36598232E-02 0.57433101E+04
 0.37337563E-02 0.58233691E+04
 0.38091831E-02 0.59041816E+04
 0.38861334E-02 0.59857280E+04
 0.39646388E-02 0.60679868E+04
 0.40447293E-02 0.61509370E+04
 0.41264393E-02 0.62345552E+04
 0.42097992E-02 0.63188179E+04
 0.42948425E-02 0.64036992E+04
 0.43816040E-02 0.64891699E+04
 0.44701183E-02 0.65752007E+04
 0.45604203E-02 0.66617593E+04
 0.46525472E-02 0.67488135E+04
 0.47465344E-02 0.68363301E+04
 0.48424210E-02 0.69242832E+04
 0.49402444E-02 0.70126450E+04
 0.50400435E-02 0.71013877E+04
 0.51418589E-02 0.71904810E+04
 0.52457317E-02 0.72798892E+04
 0.53517036E-02 0.73695591E+04
 0.54598148E-02 0.74594346E+04
 0.55701104E-02 0.75494580E+04
 0.56826337E-02 0.76395679E+04
 0.57974309E-02 0.77297090E+04
 0.59145465E-02 0.78198369E+04
 0.60340283E-02 0.79099072E+04
 0.61559235E-02 0.79998745E+04
 0.62802811E-02 0.80896924E+04
 0.64071510E-02 0.81793091E+04
 0.65365843E-02 0.82686641E+04
 0.66686315E-02 0.83576953E+04
 0.68033468E-02 0.84463389E+04
 0.69407835E-02 0.85345283E+04
 0.70809964E-02 0.86221963E+04
 0.72240415E-02 0.87092734E+04
 0.73699774E-02 0.87956885E+04
 0.75188605E-02 0.88813682E+04
 0.76707508E-02 0.89662383E+04
 0.78257136E-02 0.90502227E+04
 0.79838037E-02 0.91332422E+04
 0.81450874E-02 0.92152148E+04
 0.83096288E-02 0.92960596E+04
 0.84774951E-02 0.93756934E+04
 0.86487513E-02 0.94540283E+04
 0.88234674E-02 0.95309756E+04
 0.90017123E-02 0.96064424E+04
 0.91835596E-02 0.96803359E+04
 0.93690790E-02 0.97525625E+04
 0.95583471E-02 0.98230264E+04
 0.97514391E-02 0.98916279E+04
 0.99484306E-02 0.99582666E+04
 0.10149402E-01 0.10022844E+05
 0.10354433E-01 0.10085257E+05
 0.10563606E-01 0.10145396E+05
 0.10777006E-01 0.10203139E+05
 0.10994715E-01 0.10258366E+05
 0.11216822E-01 0.10310955E+05
 0.11443418E-01 0.10360787E+05
 0.11674589E-01 0.10407765E+05
 0.11910431E-01 0.10451809E+05
 0.12151038E-01 0.10492842E+05
 0.12396505E-01 0.10530790E+05
 0.12646930E-01 0.10565571E+05
 0.12902415E-01 0.10597003E+05
 0.13163067E-01 0.10624820E+05
 0.13428980E-01 0.10648761E+05
 0.13700262E-01 0.10668562E+05
 0.13977026E-01 0.10684001E+05
 0.14259379E-01 0.10695243E+05
 0.14547437E-01 0.10702719E+05
 0.14841316E-01 0.10706866E+05
 0.15141129E-01 0.10708128E+05
 0.15447001E-01 0.10706870E+05
 0.15759049E-01 0.10702648E+05
 0.16077405E-01 0.10694558E+05
 0.16402189E-01 0.10681689E+05
 0.16733535E-01 0.10663148E+05
 0.17071573E-01 0.10638150E+05
 0.17416442E-01 0.10606779E+05
 0.17768279E-01 0.10569562E+05
 0.18127220E-01 0.10527033E+05
 0.18493414E-01 0.10479729E+05
 0.18867005E-01 0.10428086E+05
 0.19248145E-01 0.10371839E+05
 0.19636983E-01 0.10310416E+05
 0.20033674E-01 0.10243266E+05
 0.20438381E-01 0.10169864E+05
 0.20851264E-01 0.10089832E+05
 0.21272486E-01 0.10003558E+05
 0.21702228E-01 0.99117275E+04
 0.22140643E-01 0.98150195E+04
 0.22587912E-01 0.97140996E+04
 0.23044219E-01 0.96095459E+04
 0.23509743E-01 0.95015361E+04
 0.23984671E-01 0.93901133E+04
 0.24469191E-01 0.92753291E+04
 0.24963502E-01 0.91572412E+04
 0.25467798E-01 0.90359033E+04
 0.25982281E-01 0.89113018E+04
 0.26507158E-01 0.87834111E+04
 0.27042639E-01 0.86522246E+04
 0.27588934E-01 0.85177471E+04
 0.28146267E-01 0.83800635E+04
 0.28714858E-01 0.82395312E+04
 0.29294936E-01 0.80965713E+04
 0.29886734E-01 0.79515908E+04
 0.30490484E-01 0.78049829E+04
 0.31106433E-01 0.76571743E+04
 0.31734824E-01 0.75087529E+04
 0.32375909E-01 0.73603135E+04
 0.33029947E-01 0.72124121E+04
 0.33697195E-01 0.70655669E+04
 0.34377921E-01 0.69202236E+04
 0.35072401E-01 0.67766841E+04
 0.35780910E-01 0.66352036E+04
 0.36503751E-01 0.64960166E+04
 0.37241172E-01 0.63593350E+04
 0.37993494E-01 0.62254248E+04
 0.38761012E-01 0.60947290E+04
 0.39544035E-01 0.59676870E+04
 0.40342879E-01 0.58446958E+04
 0.41157857E-01 0.57261152E+04
 0.41989300E-01 0.56121865E+04
 0.42837542E-01 0.55029214E+04
 0.43702915E-01 0.53982915E+04
 0.44585772E-01 0.52982686E+04
 0.45486465E-01 0.52028193E+04
