#           k/h    P           
 0.99999997E-04 0.91857501E+03
 0.10202013E-03 0.93462354E+03
 0.10408108E-03 0.95088556E+03
 0.10618366E-03 0.96736029E+03
 0.10832871E-03 0.98404669E+03
 0.11051710E-03 0.10009434E+04
 0.11274968E-03 0.10180485E+04
 0.11502737E-03 0.10353604E+04
 0.11735109E-03 0.10528767E+04
 0.11972173E-03 0.10705952E+04
 0.12214028E-03 0.10885131E+04
 0.12460767E-03 0.11066271E+04
 0.12712492E-03 0.11249337E+04
 0.12969300E-03 0.11434294E+04
 0.13231297E-03 0.11621102E+04
 0.13498588E-03 0.11809716E+04
 0.13771278E-03 0.12000085E+04
 0.14049475E-03 0.12192161E+04
 0.14333293E-03 0.12385886E+04
 0.14622846E-03 0.12581204E+04
 0.14918247E-03 0.12778051E+04
 0.15219615E-03 0.12976357E+04
 0.15527071E-03 0.13176056E+04
 0.15840739E-03 0.13377072E+04
 0.16160744E-03 0.13579324E+04
 0.16487212E-03 0.13782732E+04
 0.16820275E-03 0.13987211E+04
 0.17160067E-03 0.14192668E+04
 0.17506724E-03 0.14399014E+04
 0.17860383E-03 0.14606147E+04
 0.18221186E-03 0.14813970E+04
 0.18589280E-03 0.15022379E+04
 0.18964807E-03 0.15231266E+04
 0.19347922E-03 0.15440522E+04
 0.19738778E-03 0.15650032E+04
 0.20137527E-03 0.15859680E+04
 0.20544330E-03 0.16069353E+04
 0.20959355E-03 0.16278931E+04
 0.21382760E-03 0.16488289E+04
 0.21814722E-03 0.16697303E+04
 0.22255408E-03 0.16905852E+04
 0.22704997E-03 0.17113815E+04
 0.23163669E-03 0.17321066E+04
 0.23631606E-03 0.17527480E+04
 0.24108996E-03 0.17732930E+04
 0.24596031E-03 0.17937296E+04
 0.25092901E-03 0.18140461E+04
 0.25599814E-03 0.18342306E+04
 0.26116965E-03 0.18542712E+04
 0.26644560E-03 0.18741560E+04
 0.27182818E-03 0.18938745E+04
 0.27731949E-03 0.19134167E+04
 0.28292168E-03 0.19327726E+04
 0.28863709E-03 0.19519320E+04
 0.29446793E-03 0.19708853E+04
 0.30041661E-03 0.19896248E+04
 0.30648540E-03 0.20081433E+04
 0.31267683E-03 0.20264338E+04
 0.31899329E-03 0.20444896E+04
 0.32543740E-03 0.20623044E+04
 0.33201167E-03 0.20798743E+04
 0.33871876E-03 0.20971958E+04
 0.34556136E-03 0.21142666E+04
 0.35254212E-03 0.21310835E+04
 0.35966394E-03 0.21476450E+04
 0.36692963E-03 0.21639519E+04
 0.37434211E-03 0.21800056E+04
 0.38190430E-03 0.21958081E+04
 0.38961932E-03 0.22113618E+04
 0.39749016E-03 0.22266699E+04
 0.40552000E-03 0.22417383E+04
 0.41371203E-03 0.22565730E+04
 0.42206954E-03 0.22711814E+04
 0.43059592E-03 0.22855706E+04
 0.43929456E-03 0.22997490E+04
 0.44816890E-03 0.23137268E+04
 0.45722249E-03 0.23275156E+04
 0.46645897E-03 0.23411267E+04
 0.47588209E-03 0.23545725E+04
 0.48549555E-03 0.23678655E+04
 0.49530319E-03 0.23810200E+04
 0.50530903E-03 0.23940518E+04
 0.51551696E-03 0.24069756E+04
 0.52593107E-03 0.24198074E+04
 0.53655554E-03 0.24325642E+04
 0.54739468E-03 0.24452629E+04
 0.55845280E-03 0.24579216E+04
 0.56973431E-03 0.24705588E+04
 0.58124372E-03 0.24831931E+04
 0.59298560E-03 0.24958433E+04
 0.60496473E-03 0.25085291E+04
 0.61718578E-03 0.25212700E+04
 0.62965375E-03 0.25340859E+04
 0.64237369E-03 0.25469973E+04
 0.65535045E-03 0.25600249E+04
 0.66858943E-03 0.25731885E+04
 0.68209582E-03 0.25865083E+04
 0.69587503E-03 0.26000051E+04
 0.70993265E-03 0.26137004E+04
 0.72427420E-03 0.26276147E+04
 0.73890563E-03 0.26417681E+04
 0.75383246E-03 0.26561804E+04
 0.76906086E-03 0.26708723E+04
 0.78459689E-03 0.26858652E+04
 0.80044678E-03 0.27011792E+04
 0.81661687E-03 0.27168335E+04
 0.83311368E-03 0.27328474E+04
 0.84994361E-03 0.27492410E+04
 0.86711359E-03 0.27660347E+04
 0.88463066E-03 0.27832478E+04
 0.90250134E-03 0.28008984E+04
 0.92073303E-03 0.28190049E+04
 0.93933311E-03 0.28375857E+04
 0.95830887E-03 0.28566606E+04
 0.97766798E-03 0.28762476E+04
 0.99741819E-03 0.28963633E+04
 0.10175674E-02 0.29170244E+04
 0.10381236E-02 0.29382485E+04
 0.10590950E-02 0.29600537E+04
 0.10804901E-02 0.29824565E+04
 0.11023175E-02 0.30054722E+04
 0.11245857E-02 0.30291162E+04
 0.11473041E-02 0.30534048E+04
 0.11704812E-02 0.30783542E+04
 0.11941264E-02 0.31039797E+04
 0.12182494E-02 0.31302952E+04
 0.12428596E-02 0.31573145E+04
 0.12679670E-02 0.31850522E+04
 0.12935817E-02 0.32135234E+04
 0.13197137E-02 0.32427415E+04
 0.13463736E-02 0.32727185E+04
 0.13735722E-02 0.33034673E+04
 0.14013201E-02 0.33350010E+04
 0.14296286E-02 0.33673323E+04
 0.14585090E-02 0.34004734E+04
 0.14879731E-02 0.34344348E+04
 0.15180323E-02 0.34692275E+04
 0.15486985E-02 0.35048625E+04
 0.15799842E-02 0.35413511E+04
 0.16119020E-02 0.35787034E+04
 0.16444647E-02 0.36169285E+04
 0.16776850E-02 0.36560356E+04
 0.17115764E-02 0.36960342E+04
 0.17461524E-02 0.37369333E+04
 0.17814270E-02 0.37787415E+04
 0.18174142E-02 0.38214656E+04
 0.18541284E-02 0.38651133E+04
 0.18915841E-02 0.39096914E+04
 0.19297971E-02 0.39552070E+04
 0.19687817E-02 0.40016663E+04
 0.20085536E-02 0.40490742E+04
 0.20491290E-02 0.40974360E+04
 0.20905242E-02 0.41467563E+04
 0.21327557E-02 0.41970396E+04
 0.21758399E-02 0.42482896E+04
 0.22197948E-02 0.43005093E+04
 0.22646377E-02 0.43537007E+04
 0.23103864E-02 0.44078662E+04
 0.23570592E-02 0.44630078E+04
 0.24046749E-02 0.45191255E+04
 0.24532524E-02 0.45762202E+04
 0.25028118E-02 0.46342910E+04
 0.25533722E-02 0.46933374E+04
 0.26049537E-02 0.47533579E+04
 0.26575772E-02 0.48143501E+04
 0.27112637E-02 0.48763105E+04
 0.27660348E-02 0.49392363E+04
 0.28219123E-02 0.50031221E+04
 0.28789188E-02 0.50679634E+04
 0.29370766E-02 0.51337544E+04
 0.29964095E-02 0.52004883E+04
 0.30569409E-02 0.52681577E+04
 0.31186952E-02 0.53367549E+04
 0.31816978E-02 0.54062700E+04
 0.32459723E-02 0.54766934E+04
 0.33115451E-02 0.55480146E+04
 0.33784427E-02 0.56202207E+04
 0.34466919E-02 0.56932998E+04
 0.35163197E-02 0.57672378E+04
 0.35873537E-02 0.58420195E+04
 0.36598232E-02 0.59176294E+04
 0.37337563E-02 0.59940503E+04
 0.38091831E-02 0.60712642E+04
 0.38861334E-02 0.61492520E+04
 0.39646388E-02 0.62279932E+04
 0.40447293E-02 0.63074673E+04
 0.41264393E-02 0.63876523E+04
 0.42097992E-02 0.64685249E+04
 0.42948425E-02 0.65500586E+04
 0.43816040E-02 0.66322271E+04
 0.44701183E-02 0.67149990E+04
 0.45604203E-02 0.67983447E+04
 0.46525472E-02 0.68822305E+04
 0.47465344E-02 0.69666255E+04
 0.48424210E-02 0.70515020E+04
 0.49402444E-02 0.71368345E+04
 0.50400435E-02 0.72225938E+04
 0.51418589E-02 0.73087520E+04
 0.52457317E-02 0.73952710E+04
 0.53517036E-02 0.74820991E+04
 0.54598148E-02 0.75691802E+04
 0.55701104E-02 0.76564546E+04
 0.56826337E-02 0.77438623E+04
 0.57974309E-02 0.78313472E+04
 0.59145465E-02 0.79188647E+04
 0.60340283E-02 0.80063706E+04
 0.61559235E-02 0.80938203E+04
 0.62802811E-02 0.81811665E+04
 0.64071510E-02 0.82683574E+04
 0.65365843E-02 0.83553320E+04
 0.66686315E-02 0.84420293E+04
 0.68033468E-02 0.85283818E+04
 0.69407835E-02 0.86143262E+04
 0.70809964E-02 0.86997939E+04
 0.72240415E-02 0.87847129E+04
 0.73699774E-02 0.88690137E+04
 0.75188605E-02 0.89526221E+04
 0.76707508E-02 0.90354639E+04
 0.78257136E-02 0.91174619E+04
 0.79838037E-02 0.91985361E+04
 0.81450874E-02 0.92786055E+04
 0.83096288E-02 0.93575889E+04
 0.84774951E-02 0.94354004E+04
 0.86487513E-02 0.95119541E+04
 0.88234674E-02 0.95871592E+04
 0.90017123E-02 0.96609229E+04
 0.91835596E-02 0.97331523E+04
 0.93690790E-02 0.98037520E+04
 0.95583471E-02 0.98726260E+04
 0.97514391E-02 0.99396748E+04
 0.99484306E-02 0.10004798E+05
 0.10149402E-01 0.10067894E+05
 0.10354433E-01 0.10128862E+05
 0.10563606E-01 0.10187591E+05
 0.10777006E-01 0.10243959E+05
 0.10994715E-01 0.10297844E+05
 0.11216822E-01 0.10349124E+05
 0.11443418E-01 0.10397680E+05
 0.11674589E-01 0.10443413E+05
 0.11910431E-01 0.10486243E+05
 0.12151038E-01 0.10526095E+05
 0.12396505E-01 0.10562892E+05
 0.12646930E-01 0.10596553E+05
 0.12902415E-01 0.10626893E+05
 0.13163067E-01 0.10653648E+05
 0.13428980E-01 0.10676554E+05
 0.13700262E-01 0.10695349E+05
 0.13977026E-01 0.10709806E+05
 0.14259379E-01 0.10720093E+05
 0.14547437E-01 0.10726641E+05
 0.14841316E-01 0.10729889E+05
 0.15141129E-01 0.10730279E+05
 0.15447001E-01 0.10728179E+05
 0.15759049E-01 0.10723142E+05
 0.16077405E-01 0.10714260E+05
 0.16402189E-01 0.10700624E+05
 0.16733535E-01 0.10681336E+05
 0.17071573E-01 0.10655609E+05
 0.17416442E-01 0.10623530E+05
 0.17768279E-01 0.10585625E+05
 0.18127220E-01 0.10542429E+05
 0.18493414E-01 0.10494479E+05
 0.18867005E-01 0.10442212E+05
 0.19248145E-01 0.10385362E+05
 0.19636983E-01 0.10323355E+05
 0.20033674E-01 0.10255641E+05
 0.20438381E-01 0.10181691E+05
 0.20851264E-01 0.10101129E+05
 0.21272486E-01 0.10014341E+05
 0.21702228E-01 0.99220156E+04
 0.22140643E-01 0.98248301E+04
 0.22587912E-01 0.97234492E+04
 0.23044219E-01 0.96184541E+04
 0.23509743E-01 0.95100195E+04
 0.23984671E-01 0.93981885E+04
 0.24469191E-01 0.92830127E+04
 0.24963502E-01 0.91645498E+04
 0.25467798E-01 0.90428516E+04
 0.25982281E-01 0.89179033E+04
 0.26507158E-01 0.87896816E+04
 0.27042639E-01 0.86581777E+04
 0.27588934E-01 0.85233965E+04
 0.28146267E-01 0.83854219E+04
 0.28714858E-01 0.82446113E+04
 0.29294936E-01 0.81013853E+04
 0.29886734E-01 0.79561499E+04
 0.30490484E-01 0.78092979E+04
 0.31106433E-01 0.76612554E+04
 0.31734824E-01 0.75126108E+04
 0.32375909E-01 0.73639614E+04
 0.33029947E-01 0.72158633E+04
 0.33697195E-01 0.70688364E+04
 0.34377921E-01 0.69233247E+04
 0.35072401E-01 0.67796260E+04
 0.35780910E-01 0.66379902E+04
 0.36503751E-01 0.64986460E+04
 0.37241172E-01 0.63618013E+04
 0.37993494E-01 0.62277231E+04
 0.38761012E-01 0.60968701E+04
 0.39544035E-01 0.59696973E+04
 0.40342879E-01 0.58466177E+04
 0.41157857E-01 0.57280054E+04
 0.41989300E-01 0.56141030E+04
