#           k/h    P           
 0.99999997E-04 0.14711161E+04
 0.10202013E-03 0.14955986E+04
 0.10408108E-03 0.15203394E+04
 0.10618366E-03 0.15453328E+04
 0.10832871E-03 0.15705732E+04
 0.11051710E-03 0.15960541E+04
 0.11274968E-03 0.16217684E+04
 0.11502737E-03 0.16477085E+04
 0.11735109E-03 0.16738665E+04
 0.11972173E-03 0.17002335E+04
 0.12214028E-03 0.17268007E+04
 0.12460767E-03 0.17535577E+04
 0.12712492E-03 0.17804943E+04
 0.12969300E-03 0.18075994E+04
 0.13231297E-03 0.18348615E+04
 0.13498588E-03 0.18622681E+04
 0.13771278E-03 0.18898064E+04
 0.14049475E-03 0.19174629E+04
 0.14333293E-03 0.19452233E+04
 0.14622846E-03 0.19730731E+04
 0.14918247E-03 0.20009971E+04
 0.15219615E-03 0.20289791E+04
 0.15527071E-03 0.20570029E+04
 0.15840739E-03 0.20850518E+04
 0.16160744E-03 0.21131074E+04
 0.16487212E-03 0.21411526E+04
 0.16820275E-03 0.21691685E+04
 0.17160067E-03 0.21971365E+04
 0.17506724E-03 0.22250369E+04
 0.17860383E-03 0.22528496E+04
 0.18221186E-03 0.22805554E+04
 0.18589280E-03 0.23081338E+04
 0.18964807E-03 0.23355645E+04
 0.19347922E-03 0.23628267E+04
 0.19738778E-03 0.23898994E+04
 0.20137527E-03 0.24167617E+04
 0.20544330E-03 0.24433936E+04
 0.20959355E-03 0.24697739E+04
 0.21382760E-03 0.24958821E+04
 0.21814722E-03 0.25216970E+04
 0.22255408E-03 0.25471992E+04
 0.22704997E-03 0.25723691E+04
 0.23163669E-03 0.25971882E+04
 0.23631606E-03 0.26216367E+04
 0.24108996E-03 0.26456960E+04
 0.24596031E-03 0.26693491E+04
 0.25092901E-03 0.26925798E+04
 0.25599814E-03 0.27153723E+04
 0.26116965E-03 0.27377112E+04
 0.26644560E-03 0.27595808E+04
 0.27182818E-03 0.27809690E+04
 0.27731949E-03 0.28018645E+04
 0.28292168E-03 0.28222566E+04
 0.28863709E-03 0.28421350E+04
 0.29446793E-03 0.28614897E+04
 0.30041661E-03 0.28803147E+04
 0.30648540E-03 0.28986050E+04
 0.31267683E-03 0.29163560E+04
 0.31899329E-03 0.29335637E+04
 0.32543740E-03 0.29502253E+04
 0.33201167E-03 0.29663418E+04
 0.33871876E-03 0.29819146E+04
 0.34556136E-03 0.29969468E+04
 0.35254212E-03 0.30114414E+04
 0.35966394E-03 0.30254026E+04
 0.36692963E-03 0.30388384E+04
 0.37434211E-03 0.30517576E+04
 0.38190430E-03 0.30641699E+04
 0.38961932E-03 0.30760857E+04
 0.39749016E-03 0.30875161E+04
 0.40552000E-03 0.30984753E+04
 0.41371203E-03 0.31089788E+04
 0.42206954E-03 0.31190422E+04
 0.43059592E-03 0.31286819E+04
 0.43929456E-03 0.31379153E+04
 0.44816890E-03 0.31467615E+04
 0.45722249E-03 0.31552412E+04
 0.46645897E-03 0.31633750E+04
 0.47588209E-03 0.31711836E+04
 0.48549555E-03 0.31786892E+04
 0.49530319E-03 0.31859150E+04
 0.50530903E-03 0.31928845E+04
 0.51551696E-03 0.31996218E+04
 0.52593107E-03 0.32061511E+04
 0.53655554E-03 0.32124973E+04
 0.54739468E-03 0.32186855E+04
 0.55845280E-03 0.32247415E+04
 0.56973431E-03 0.32306907E+04
 0.58124372E-03 0.32365591E+04
 0.59298560E-03 0.32423726E+04
 0.60496473E-03 0.32481572E+04
 0.61718578E-03 0.32539387E+04
 0.62965375E-03 0.32597432E+04
 0.64237369E-03 0.32655972E+04
 0.65535045E-03 0.32715264E+04
 0.66858943E-03 0.32775559E+04
 0.68209582E-03 0.32837112E+04
 0.69587503E-03 0.32900173E+04
 0.70993265E-03 0.32965005E+04
 0.72427420E-03 0.33031853E+04
 0.73890563E-03 0.33100957E+04
 0.75383246E-03 0.33172554E+04
 0.76906086E-03 0.33246885E+04
 0.78459689E-03 0.33324192E+04
 0.80044678E-03 0.33404712E+04
 0.81661687E-03 0.33488662E+04
 0.83311368E-03 0.33576265E+04
 0.84994361E-03 0.33667744E+04
 0.86711359E-03 0.33763325E+04
 0.88463066E-03 0.33863225E+04
 0.90250134E-03 0.33967644E+04
 0.92073303E-03 0.34076780E+04
 0.93933311E-03 0.34190842E+04
 0.95830887E-03 0.34310034E+04
 0.97766798E-03 0.34434558E+04
 0.99741819E-03 0.34564587E+04
 0.10175674E-02 0.34700308E+04
 0.10381236E-02 0.34841907E+04
 0.10590950E-02 0.34989573E+04
 0.10804901E-02 0.35143486E+04
 0.11023175E-02 0.35303806E+04
 0.11245857E-02 0.35470693E+04
 0.11473041E-02 0.35644324E+04
 0.11704812E-02 0.35824866E+04
 0.11941264E-02 0.36012483E+04
 0.12182494E-02 0.36207314E+04
 0.12428596E-02 0.36409509E+04
 0.12679670E-02 0.36619221E+04
 0.12935817E-02 0.36836609E+04
 0.13197137E-02 0.37061809E+04
 0.13463736E-02 0.37294954E+04
 0.13735722E-02 0.37536172E+04
 0.14013201E-02 0.37785598E+04
 0.14296286E-02 0.38043376E+04
 0.14585090E-02 0.38309626E+04
 0.14879731E-02 0.38584460E+04
 0.15180323E-02 0.38867993E+04
 0.15486985E-02 0.39160347E+04
 0.15799842E-02 0.39461638E+04
 0.16119020E-02 0.39771973E+04
 0.16444647E-02 0.40091450E+04
 0.16776850E-02 0.40420164E+04
 0.17115764E-02 0.40758218E+04
 0.17461524E-02 0.41105713E+04
 0.17814270E-02 0.41462734E+04
 0.18174142E-02 0.41829365E+04
 0.18541284E-02 0.42205674E+04
 0.18915841E-02 0.42591748E+04
 0.19297971E-02 0.42987671E+04
 0.19687817E-02 0.43393501E+04
 0.20085536E-02 0.43809292E+04
 0.20491290E-02 0.44235107E+04
 0.20905242E-02 0.44671001E+04
 0.21327557E-02 0.45117026E+04
 0.21758399E-02 0.45573228E+04
 0.22197948E-02 0.46039629E+04
 0.22646377E-02 0.46516265E+04
 0.23103864E-02 0.47003169E+04
 0.23570592E-02 0.47500361E+04
 0.24046749E-02 0.48007861E+04
 0.24532524E-02 0.48525664E+04
 0.25028118E-02 0.49053784E+04
 0.25533722E-02 0.49592212E+04
 0.26049537E-02 0.50140938E+04
 0.26575772E-02 0.50699951E+04
 0.27112637E-02 0.51269219E+04
 0.27660348E-02 0.51848711E+04
 0.28219123E-02 0.52438384E+04
 0.28789188E-02 0.53038198E+04
 0.29370766E-02 0.53648096E+04
 0.29964095E-02 0.54268013E+04
 0.30569409E-02 0.54897881E+04
 0.31186952E-02 0.55537622E+04
 0.31816978E-02 0.56187144E+04
 0.32459723E-02 0.56846353E+04
 0.33115451E-02 0.57515137E+04
 0.33784427E-02 0.58193389E+04
 0.34466919E-02 0.58880972E+04
 0.35163197E-02 0.59577754E+04
 0.35873537E-02 0.60283589E+04
 0.36598232E-02 0.60998315E+04
 0.37337563E-02 0.61721768E+04
 0.38091831E-02 0.62453755E+04
 0.38861334E-02 0.63194092E+04
 0.39646388E-02 0.63942573E+04
 0.40447293E-02 0.64698994E+04
 0.41264393E-02 0.65463135E+04
 0.42097992E-02 0.66234746E+04
 0.42948425E-02 0.67013584E+04
 0.43816040E-02 0.67799365E+04
 0.44701183E-02 0.68591782E+04
 0.45604203E-02 0.69390532E+04
 0.46525472E-02 0.70195273E+04
 0.47465344E-02 0.71005693E+04
 0.48424210E-02 0.71821519E+04
 0.49402444E-02 0.72642485E+04
 0.50400435E-02 0.73468311E+04
 0.51418589E-02 0.74298696E+04
 0.52457317E-02 0.75133267E+04
 0.53517036E-02 0.75971499E+04
 0.54598148E-02 0.76812817E+04
 0.55701104E-02 0.77656631E+04
 0.56826337E-02 0.78502319E+04
 0.57974309E-02 0.79349321E+04
 0.59145465E-02 0.80197188E+04
 0.60340283E-02 0.81045469E+04
 0.61559235E-02 0.81893711E+04
 0.62802811E-02 0.82741445E+04
 0.64071510E-02 0.83588135E+04
 0.65365843E-02 0.84433184E+04
 0.66686315E-02 0.85275957E+04
 0.68033468E-02 0.86115791E+04
 0.69407835E-02 0.86952021E+04
 0.70809964E-02 0.87783975E+04
 0.72240415E-02 0.88610938E+04
 0.73699774E-02 0.89432178E+04
 0.75188605E-02 0.90246973E+04
 0.76707508E-02 0.91054561E+04
 0.78257136E-02 0.91854170E+04
 0.79838037E-02 0.92644990E+04
 0.81450874E-02 0.93426211E+04
 0.83096288E-02 0.94197002E+04
 0.84774951E-02 0.94956504E+04
 0.86487513E-02 0.95703857E+04
 0.88234674E-02 0.96438145E+04
 0.90017123E-02 0.97158428E+04
 0.91835596E-02 0.97863770E+04
 0.93690790E-02 0.98553213E+04
 0.95583471E-02 0.99225801E+04
 0.97514391E-02 0.99880527E+04
 0.99484306E-02 0.10051637E+05
 0.10149402E-01 0.10113231E+05
 0.10354433E-01 0.10172735E+05
 0.10563606E-01 0.10230035E+05
 0.10777006E-01 0.10285010E+05
 0.10994715E-01 0.10337536E+05
 0.11216822E-01 0.10387492E+05
 0.11443418E-01 0.10434757E+05
 0.11674589E-01 0.10479231E+05
 0.11910431E-01 0.10520837E+05
 0.12151038E-01 0.10559495E+05
 0.12396505E-01 0.10595130E+05
 0.12646930E-01 0.10627661E+05
 0.12902415E-01 0.10656900E+05
 0.13163067E-01 0.10682584E+05
 0.13428980E-01 0.10704446E+05
 0.13700262E-01 0.10722226E+05
 0.13977026E-01 0.10735693E+05
 0.14259379E-01 0.10745020E+05
 0.14547437E-01 0.10750634E+05
 0.14841316E-01 0.10752977E+05
 0.15141129E-01 0.10752491E+05
 0.15447001E-01 0.10749543E+05
 0.15759049E-01 0.10743687E+05
 0.16077405E-01 0.10734010E+05
 0.16402189E-01 0.10719603E+05
 0.16733535E-01 0.10699563E+05
 0.17071573E-01 0.10673106E+05
 0.17416442E-01 0.10640316E+05
 0.17768279E-01 0.10601720E+05
 0.18127220E-01 0.10557854E+05
 0.18493414E-01 0.10509256E+05
 0.18867005E-01 0.10456364E+05
 0.19248145E-01 0.10398908E+05
 0.19636983E-01 0.10336315E+05
 0.20033674E-01 0.10268034E+05
 0.20438381E-01 0.10193536E+05
 0.20851264E-01 0.10112441E+05
 0.21272486E-01 0.10025140E+05
 0.21702228E-01 0.99323174E+04
 0.22140643E-01 0.98346523E+04
 0.22587912E-01 0.97328105E+04
 0.23044219E-01 0.96273721E+04
 0.23509743E-01 0.95185117E+04
 0.23984671E-01 0.94062725E+04
 0.24469191E-01 0.92907041E+04
 0.24963502E-01 0.91718643E+04
 0.25467798E-01 0.90498047E+04
 0.25982281E-01 0.89245107E+04
 0.26507158E-01 0.87959580E+04
 0.27042639E-01 0.86641357E+04
 0.27588934E-01 0.85290508E+04
 0.28146267E-01 0.83907861E+04
 0.28714858E-01 0.82496973E+04
 0.29294936E-01 0.81062046E+04
 0.29886734E-01 0.79607139E+04
 0.30490484E-01 0.78136167E+04
 0.31106433E-01 0.76653389E+04
 0.31734824E-01 0.75164707E+04
 0.32375909E-01 0.73676099E+04
 0.33029947E-01 0.72193149E+04
 0.33697195E-01 0.70721050E+04
 0.34377921E-01 0.69264248E+04
 0.35072401E-01 0.67825669E+04
 0.35780910E-01 0.66407759E+04
 0.36503751E-01 0.65012749E+04
 0.37241172E-01 0.63642681E+04
 0.37993494E-01 0.62300220E+04
 0.38761012E-01 0.60990117E+04
 0.39544035E-01 0.59717085E+04
 0.40342879E-01 0.58485410E+04
 0.41157857E-01 0.57298965E+04
 0.41989300E-01 0.56160205E+04
 0.42837542E-01 0.55068716E+04
 0.43702915E-01 0.54023682E+04
 0.44585772E-01 0.53024282E+04
 0.45486465E-01 0.52069736E+04
 0.46405349E-01 0.51159009E+04
 0.47342800E-01 0.50290781E+04
 0.48299186E-01 0.49463779E+04
 0.49274895E-01 0.48676802E+04
 0.50270312E-01 0.47928052E+04
 0.51285837E-01 0.47213535E+04
 0.52321881E-01 0.46528989E+04
 0.53378850E-01 0.45870381E+04
 0.54457176E-01 0.45233535E+04
 0.55557281E-01 0.44613159E+04
 0.56679614E-01 0.44003960E+04
 0.57824615E-01 0.43400908E+04
 0.58992747E-01 0.42798774E+04
 0.60184479E-01 0.42191934E+04
 0.61400317E-01 0.41575015E+04
 0.62640682E-01 0.40942209E+04
 0.63906111E-01 0.40283652E+04
 0.65197095E-01 0.39588665E+04
 0.66514164E-01 0.38848357E+04
 0.67857832E-01 0.38065093E+04
 0.69228657E-01 0.37248113E+04
 0.70627168E-01 0.36405227E+04
 0.72053924E-01 0.35529077E+04
 0.73509507E-01 0.34602944E+04
 0.74994497E-01 0.33614780E+04
 0.76509491E-01 0.32575806E+04
 0.78055084E-01 0.31506912E+04
 0.79631895E-01 0.30424951E+04
 0.81240565E-01 0.29337998E+04
 0.82881734E-01 0.28252136E+04
 0.84556051E-01 0.27176079E+04
 0.86264193E-01 0.26120559E+04
 0.88006847E-01 0.25095605E+04
 0.89784704E-01 0.24111875E+04
 0.91598473E-01 0.23178706E+04
 0.93448877E-01 0.22304336E+04
 0.95336676E-01 0.21496768E+04
 0.97262599E-01 0.20762712E+04
 0.99227436E-01 0.20105060E+04
 0.10123201E+00 0.19523157E+04
 0.10327702E+00 0.19015251E+04
 0.10536335E+00 0.18573292E+04
 0.10749183E+00 0.18187620E+04
 0.10966332E+00 0.17846633E+04
 0.11187866E+00 0.17535916E+04
 0.11413875E+00 0.17241434E+04
 0.11644451E+00 0.16948682E+04
 0.11879683E+00 0.16643925E+04
 0.12119669E+00 0.16315226E+04
 0.12364503E+00 0.15952283E+04
 0.12614281E+00 0.15548385E+04
 0.12869108E+00 0.15099750E+04
 0.13129081E+00 0.14607050E+04
 0.13394305E+00 0.14074434E+04
 0.13664888E+00 0.13510154E+04
 0.13940936E+00 0.12925116E+04
 0.14222562E+00 0.12333727E+04
 0.14509876E+00 0.11751538E+04
 0.14802995E+00 0.11195732E+04
 0.15102035E+00 0.10681604E+04
 0.15407117E+00 0.10221285E+04
 0.15718360E+00 0.98209802E+03
 0.16035892E+00 0.94809070E+03
 0.16359837E+00 0.91951953E+03
 0.16690327E+00 0.89547174E+03
 0.17027503E+00 0.87479480E+03
 0.17371480E+00 0.85618671E+03
 0.17722408E+00 0.83821039E+03
 0.18080424E+00 0.81929651E+03
 0.18445672E+00 0.79805768E+03
 0.18818299E+00 0.77359875E+03
 0.19198453E+00 0.74580420E+03
 0.19586287E+00 0.71534003E+03
 0.19981956E+00 0.68330902E+03
 0.20385619E+00 0.65099115E+03
 0.20797436E+00 0.61968329E+03
 0.21217570E+00 0.59062238E+03
 0.21646193E+00 0.56479156E+03
 0.22083476E+00 0.54267566E+03
 0.22529592E+00 0.52413092E+03
 0.22984719E+00 0.50845050E+03
 0.23449039E+00 0.49456488E+03
 0.23922741E+00 0.48124033E+03
 0.24406013E+00 0.46729993E+03
 0.24899045E+00 0.45192401E+03
 0.25402039E+00 0.43489218E+03
 0.25915194E+00 0.41657462E+03
 0.26438716E+00 0.39772412E+03
 0.26972812E+00 0.37926273E+03
 0.27517700E+00 0.36208945E+03
 0.28073606E+00 0.34682587E+03
 0.28640729E+00 0.33359894E+03
 0.29219311E+00 0.32204837E+03
 0.29809579E+00 0.31151263E+03
 0.30411756E+00 0.30123511E+03
 0.31026131E+00 0.29057867E+03
 0.31652883E+00 0.27926190E+03
 0.32292327E+00 0.26745401E+03
 0.32944661E+00 0.25563156E+03
 0.33610201E+00 0.24433461E+03
 0.34289157E+00 0.23396790E+03
 0.34981859E+00 0.22465802E+03
 0.35688522E+00 0.21621443E+03
 0.36409497E+00 0.20825479E+03
 0.37145033E+00 0.20039380E+03
 0.37895393E+00 0.19239444E+03
 0.38660949E+00 0.18428824E+03
 0.39441931E+00 0.17632748E+03
 0.40238729E+00 0.16875722E+03
