#           k/h    P           
 0.99999997E-04 0.20937844E+04
 0.10202013E-03 0.21276597E+04
 0.10408108E-03 0.21618413E+04
 0.10618366E-03 0.21963191E+04
 0.10832871E-03 0.22310828E+04
 0.11051710E-03 0.22661201E+04
 0.11274968E-03 0.23014192E+04
 0.11502737E-03 0.23369663E+04
 0.11735109E-03 0.23727480E+04
 0.11972173E-03 0.24087493E+04
 0.12214028E-03 0.24449546E+04
 0.12460767E-03 0.24813479E+04
 0.12712492E-03 0.25179116E+04
 0.12969300E-03 0.25546277E+04
 0.13231297E-03 0.25914778E+04
 0.13498588E-03 0.26284419E+04
 0.13771278E-03 0.26655000E+04
 0.14049475E-03 0.27026306E+04
 0.14333293E-03 0.27398120E+04
 0.14622846E-03 0.27770215E+04
 0.14918247E-03 0.28142358E+04
 0.15219615E-03 0.28514309E+04
 0.15527071E-03 0.28885823E+04
 0.15840739E-03 0.29256648E+04
 0.16160744E-03 0.29626521E+04
 0.16487212E-03 0.29995181E+04
 0.16820275E-03 0.30362361E+04
 0.17160067E-03 0.30727793E+04
 0.17506724E-03 0.31091196E+04
 0.17860383E-03 0.31452290E+04
 0.18221186E-03 0.31810796E+04
 0.18589280E-03 0.32166436E+04
 0.18964807E-03 0.32518928E+04
 0.19347922E-03 0.32867988E+04
 0.19738778E-03 0.33213325E+04
 0.20137527E-03 0.33554666E+04
 0.20544330E-03 0.33891736E+04
 0.20959355E-03 0.34224268E+04
 0.21382760E-03 0.34551980E+04
 0.21814722E-03 0.34874607E+04
 0.22255408E-03 0.35191890E+04
 0.22704997E-03 0.35503586E+04
 0.23163669E-03 0.35809456E+04
 0.23631606E-03 0.36109255E+04
 0.24108996E-03 0.36402749E+04
 0.24596031E-03 0.36689731E+04
 0.25092901E-03 0.36970005E+04
 0.25599814E-03 0.37243386E+04
 0.26116965E-03 0.37509685E+04
 0.26644560E-03 0.37768728E+04
 0.27182818E-03 0.38020371E+04
 0.27731949E-03 0.38264490E+04
 0.28292168E-03 0.38500964E+04
 0.28863709E-03 0.38729685E+04
 0.29446793E-03 0.38950549E+04
 0.30041661E-03 0.39163494E+04
 0.30648540E-03 0.39368479E+04
 0.31267683E-03 0.39565471E+04
 0.31899329E-03 0.39754443E+04
 0.32543740E-03 0.39935376E+04
 0.33201167E-03 0.40108303E+04
 0.33871876E-03 0.40273267E+04
 0.34556136E-03 0.40430322E+04
 0.35254212E-03 0.40579524E+04
 0.35966394E-03 0.40720952E+04
 0.36692963E-03 0.40854719E+04
 0.37434211E-03 0.40980957E+04
 0.38190430E-03 0.41099800E+04
 0.38961932E-03 0.41211392E+04
 0.39749016E-03 0.41315894E+04
 0.40552000E-03 0.41413496E+04
 0.41371203E-03 0.41504404E+04
 0.42206954E-03 0.41588828E+04
 0.43059592E-03 0.41666978E+04
 0.43929456E-03 0.41739087E+04
 0.44816890E-03 0.41805410E+04
 0.45722249E-03 0.41866206E+04
 0.46645897E-03 0.41921743E+04
 0.47588209E-03 0.41972290E+04
 0.48549555E-03 0.42018135E+04
 0.49530319E-03 0.42059565E+04
 0.50530903E-03 0.42096890E+04
 0.51551696E-03 0.42130410E+04
 0.52593107E-03 0.42160435E+04
 0.53655554E-03 0.42187275E+04
 0.54739468E-03 0.42211255E+04
 0.55845280E-03 0.42232700E+04
 0.56973431E-03 0.42251934E+04
 0.58124372E-03 0.42269287E+04
 0.59298560E-03 0.42285083E+04
 0.60496473E-03 0.42299648E+04
 0.61718578E-03 0.42313320E+04
 0.62965375E-03 0.42326426E+04
 0.64237369E-03 0.42339287E+04
 0.65535045E-03 0.42352246E+04
 0.66858943E-03 0.42365610E+04
 0.68209582E-03 0.42379717E+04
 0.69587503E-03 0.42394873E+04
 0.70993265E-03 0.42411411E+04
 0.72427420E-03 0.42429648E+04
 0.73890563E-03 0.42449883E+04
 0.75383246E-03 0.42472422E+04
 0.76906086E-03 0.42497573E+04
 0.78459689E-03 0.42525645E+04
 0.80044678E-03 0.42556929E+04
 0.81661687E-03 0.42591709E+04
 0.83311368E-03 0.42630269E+04
 0.84994361E-03 0.42672896E+04
 0.86711359E-03 0.42719868E+04
 0.88463066E-03 0.42771470E+04
 0.90250134E-03 0.42827944E+04
 0.92073303E-03 0.42889561E+04
 0.93933311E-03 0.42956572E+04
 0.95830887E-03 0.43029248E+04
 0.97766798E-03 0.43107832E+04
 0.99741819E-03 0.43192554E+04
 0.10175674E-02 0.43283647E+04
 0.10381236E-02 0.43381348E+04
 0.10590950E-02 0.43485898E+04
 0.10804901E-02 0.43597520E+04
 0.11023175E-02 0.43716416E+04
 0.11245857E-02 0.43842793E+04
 0.11473041E-02 0.43976870E+04
 0.11704812E-02 0.44118857E+04
 0.11941264E-02 0.44268955E+04
 0.12182494E-02 0.44427344E+04
 0.12428596E-02 0.44594214E+04
 0.12679670E-02 0.44769751E+04
 0.12935817E-02 0.44954155E+04
 0.13197137E-02 0.45147598E+04
 0.13463736E-02 0.45350239E+04
 0.13735722E-02 0.45562236E+04
 0.14013201E-02 0.45783765E+04
 0.14296286E-02 0.46014995E+04
 0.14585090E-02 0.46256079E+04
 0.14879731E-02 0.46507144E+04
 0.15180323E-02 0.46768340E+04
 0.15486985E-02 0.47039810E+04
 0.15799842E-02 0.47321704E+04
 0.16119020E-02 0.47614150E+04
 0.16444647E-02 0.47917261E+04
 0.16776850E-02 0.48231152E+04
 0.17115764E-02 0.48555957E+04
 0.17461524E-02 0.48891797E+04
 0.17814270E-02 0.49238774E+04
 0.18174142E-02 0.49596978E+04
 0.18541284E-02 0.49966504E+04
 0.18915841E-02 0.50347456E+04
 0.19297971E-02 0.50739922E+04
 0.19687817E-02 0.51143984E+04
 0.20085536E-02 0.51559712E+04
 0.20491290E-02 0.51987163E+04
 0.20905242E-02 0.52426411E+04
 0.21327557E-02 0.52877524E+04
 0.21758399E-02 0.53340557E+04
 0.22197948E-02 0.53815532E+04
 0.22646377E-02 0.54302495E+04
 0.23103864E-02 0.54801484E+04
 0.23570592E-02 0.55312529E+04
 0.24046749E-02 0.55835645E+04
 0.24532524E-02 0.56370840E+04
 0.25028118E-02 0.56918115E+04
 0.25533722E-02 0.57477466E+04
 0.26049537E-02 0.58048896E+04
 0.26575772E-02 0.58632378E+04
 0.27112637E-02 0.59227881E+04
 0.27660348E-02 0.59835371E+04
 0.28219123E-02 0.60454805E+04
 0.28789188E-02 0.61086133E+04
 0.29370766E-02 0.61729297E+04
 0.29964095E-02 0.62384214E+04
 0.30569409E-02 0.63050811E+04
 0.31186952E-02 0.63728994E+04
 0.31816978E-02 0.64418662E+04
 0.32459723E-02 0.65119712E+04
 0.33115451E-02 0.65832012E+04
 0.33784427E-02 0.66555439E+04
 0.34466919E-02 0.67289844E+04
 0.35163197E-02 0.68035078E+04
 0.35873537E-02 0.68790967E+04
 0.36598232E-02 0.69557334E+04
 0.37337563E-02 0.70333979E+04
 0.38091831E-02 0.71120703E+04
 0.38861334E-02 0.71917285E+04
 0.39646388E-02 0.72723496E+04
 0.40447293E-02 0.73539102E+04
 0.41264393E-02 0.74363843E+04
 0.42097992E-02 0.75197451E+04
 0.42948425E-02 0.76039639E+04
 0.43816040E-02 0.76890083E+04
 0.44701183E-02 0.77748457E+04
 0.45604203E-02 0.78614390E+04
 0.46525472E-02 0.79487520E+04
 0.47465344E-02 0.80367480E+04
 0.48424210E-02 0.81253965E+04
 0.49402444E-02 0.82146670E+04
 0.50400435E-02 0.83045273E+04
 0.51418589E-02 0.83949443E+04
 0.52457317E-02 0.84858750E+04
 0.53517036E-02 0.85772588E+04
 0.54598148E-02 0.86690332E+04
 0.55701104E-02 0.87611299E+04
 0.56826337E-02 0.88534795E+04
 0.57974309E-02 0.89460186E+04
 0.59145465E-02 0.90386963E+04
 0.60340283E-02 0.91314629E+04
 0.61559235E-02 0.92242676E+04
 0.62802811E-02 0.93170557E+04
 0.64071510E-02 0.94097676E+04
 0.65365843E-02 0.95023350E+04
 0.66686315E-02 0.95946875E+04
 0.68033468E-02 0.96867510E+04
 0.69407835E-02 0.97784492E+04
