#           k/h    P           
 0.99999997E-04 0.18983953E+04
 0.10202013E-03 0.19315905E+04
 0.10408108E-03 0.19652241E+04
 0.10618366E-03 0.19992937E+04
 0.10832871E-03 0.20337965E+04
 0.11051710E-03 0.20687292E+04
 0.11274968E-03 0.21040872E+04
 0.11502737E-03 0.21398655E+04
 0.11735109E-03 0.21760588E+04
 0.11972173E-03 0.22126616E+04
 0.12214028E-03 0.22496665E+04
 0.12460767E-03 0.22870659E+04
 0.12712492E-03 0.23248516E+04
 0.12969300E-03 0.23630146E+04
 0.13231297E-03 0.24015454E+04
 0.13498588E-03 0.24404329E+04
 0.13771278E-03 0.24796658E+04
 0.14049475E-03 0.25192312E+04
 0.14333293E-03 0.25591162E+04
 0.14622846E-03 0.25993066E+04
 0.14918247E-03 0.26397874E+04
 0.15219615E-03 0.26805427E+04
 0.15527071E-03 0.27215557E+04
 0.15840739E-03 0.27628083E+04
 0.16160744E-03 0.28042825E+04
 0.16487212E-03 0.28459585E+04
 0.16820275E-03 0.28878159E+04
 0.17160067E-03 0.29298333E+04
 0.17506724E-03 0.29719888E+04
 0.17860383E-03 0.30142593E+04
 0.18221186E-03 0.30566208E+04
 0.18589280E-03 0.30990491E+04
 0.18964807E-03 0.31415190E+04
 0.19347922E-03 0.31840044E+04
 0.19738778E-03 0.32264783E+04
 0.20137527E-03 0.32689141E+04
 0.20544330E-03 0.33112837E+04
 0.20959355E-03 0.33535596E+04
 0.21382760E-03 0.33957129E+04
 0.21814722E-03 0.34377139E+04
 0.22255408E-03 0.34795339E+04
 0.22704997E-03 0.35211443E+04
 0.23163669E-03 0.35625154E+04
 0.23631606E-03 0.36036174E+04
 0.24108996E-03 0.36444202E+04
 0.24596031E-03 0.36848953E+04
 0.25092901E-03 0.37250142E+04
 0.25599814E-03 0.37647488E+04
 0.26116965E-03 0.38040703E+04
 0.26644560E-03 0.38429504E+04
 0.27182818E-03 0.38813630E+04
 0.27731949E-03 0.39192827E+04
 0.28292168E-03 0.39566851E+04
 0.28863709E-03 0.39935442E+04
 0.29446793E-03 0.40298364E+04
 0.30041661E-03 0.40655405E+04
 0.30648540E-03 0.41006367E+04
 0.31267683E-03 0.41351060E+04
 0.31899329E-03 0.41689287E+04
 0.32543740E-03 0.42020879E+04
 0.33201167E-03 0.42345693E+04
 0.33871876E-03 0.42663608E+04
 0.34556136E-03 0.42974507E+04
 0.35254212E-03 0.43278271E+04
 0.35966394E-03 0.43574810E+04
 0.36692963E-03 0.43864072E+04
 0.37434211E-03 0.44146021E+04
 0.38190430E-03 0.44420635E+04
 0.38961932E-03 0.44687881E+04
 0.39749016E-03 0.44947769E+04
 0.40552000E-03 0.45200332E+04
 0.41371203E-03 0.45445630E+04
 0.42206954E-03 0.45683726E+04
 0.43059592E-03 0.45914692E+04
 0.43929456E-03 0.46138623E+04
 0.44816890E-03 0.46355645E+04
 0.45722249E-03 0.46565903E+04
 0.46645897E-03 0.46769556E+04
 0.47588209E-03 0.46966763E+04
 0.48549555E-03 0.47157695E+04
 0.49530319E-03 0.47342573E+04
 0.50530903E-03 0.47521611E+04
 0.51551696E-03 0.47695044E+04
 0.52593107E-03 0.47863105E+04
 0.53655554E-03 0.48026045E+04
 0.54739468E-03 0.48184141E+04
 0.55845280E-03 0.48337671E+04
 0.56973431E-03 0.48486934E+04
 0.58124372E-03 0.48632227E+04
 0.59298560E-03 0.48773843E+04
 0.60496473E-03 0.48912114E+04
 0.61718578E-03 0.49047368E+04
 0.62965375E-03 0.49179932E+04
 0.64237369E-03 0.49310142E+04
 0.65535045E-03 0.49438340E+04
 0.66858943E-03 0.49564878E+04
 0.68209582E-03 0.49690107E+04
 0.69587503E-03 0.49814385E+04
 0.70993265E-03 0.49938071E+04
 0.72427420E-03 0.50061523E+04
 0.73890563E-03 0.50185103E+04
 0.75383246E-03 0.50309175E+04
 0.76906086E-03 0.50434102E+04
 0.78459689E-03 0.50560254E+04
 0.80044678E-03 0.50687998E+04
 0.81661687E-03 0.50817690E+04
 0.83311368E-03 0.50949688E+04
 0.84994361E-03 0.51084351E+04
 0.86711359E-03 0.51222046E+04
 0.88463066E-03 0.51363135E+04
 0.90250134E-03 0.51507959E+04
 0.92073303E-03 0.51656860E+04
 0.93933311E-03 0.51810190E+04
 0.95830887E-03 0.51968301E+04
 0.97766798E-03 0.52131538E+04
 0.99741819E-03 0.52300220E+04
 0.10175674E-02 0.52474673E+04
 0.10381236E-02 0.52655229E+04
 0.10590950E-02 0.52842227E+04
 0.10804901E-02 0.53035977E+04
 0.11023175E-02 0.53236782E+04
 0.11245857E-02 0.53444946E+04
 0.11473041E-02 0.53660771E+04
 0.11704812E-02 0.53884575E+04
 0.11941264E-02 0.54116650E+04
