#           k/h    P           
 0.99999997E-04 0.17651335E+04
 0.10202013E-03 0.17938273E+04
 0.10408108E-03 0.18227858E+04
 0.10618366E-03 0.18520007E+04
 0.10832871E-03 0.18814630E+04
 0.11051710E-03 0.19111628E+04
 0.11274968E-03 0.19410898E+04
 0.11502737E-03 0.19712325E+04
 0.11735109E-03 0.20015793E+04
 0.11972173E-03 0.20321178E+04
 0.12214028E-03 0.20628347E+04
 0.12460767E-03 0.20937158E+04
 0.12712492E-03 0.21247463E+04
 0.12969300E-03 0.21559111E+04
 0.13231297E-03 0.21871936E+04
 0.13498588E-03 0.22185776E+04
 0.13771278E-03 0.22500449E+04
 0.14049475E-03 0.22815776E+04
 0.14333293E-03 0.23131562E+04
 0.14622846E-03 0.23447617E+04
 0.14918247E-03 0.23763735E+04
 0.15219615E-03 0.24079707E+04
 0.15527071E-03 0.24395317E+04
 0.15840739E-03 0.24710349E+04
 0.16160744E-03 0.25024570E+04
 0.16487212E-03 0.25337754E+04
 0.16820275E-03 0.25649666E+04
 0.17160067E-03 0.25960068E+04
 0.17506724E-03 0.26268716E+04
 0.17860383E-03 0.26575361E+04
 0.18221186E-03 0.26879761E+04
 0.18589280E-03 0.27181670E+04
 0.18964807E-03 0.27480837E+04
 0.19347922E-03 0.27777012E+04
 0.19738778E-03 0.28069941E+04
 0.20137527E-03 0.28359380E+04
 0.20544330E-03 0.28645088E+04
 0.20959355E-03 0.28926826E+04
 0.21382760E-03 0.29204348E+04
 0.21814722E-03 0.29477417E+04
 0.22255408E-03 0.29745808E+04
 0.22704997E-03 0.30009309E+04
 0.23163669E-03 0.30267705E+04
 0.23631606E-03 0.30520789E+04
 0.24108996E-03 0.30768350E+04
 0.24596031E-03 0.31010210E+04
 0.25092901E-03 0.31246201E+04
 0.25599814E-03 0.31476167E+04
 0.26116965E-03 0.31699939E+04
 0.26644560E-03 0.31917373E+04
 0.27182818E-03 0.32128347E+04
 0.27731949E-03 0.32332764E+04
 0.28292168E-03 0.32530527E+04
 0.28863709E-03 0.32721545E+04
 0.29446793E-03 0.32905737E+04
 0.30041661E-03 0.33083066E+04
 0.30648540E-03 0.33253508E+04
 0.31267683E-03 0.33417043E+04
 0.31899329E-03 0.33573662E+04
 0.32543740E-03 0.33723367E+04
 0.33201167E-03 0.33866201E+04
 0.33871876E-03 0.34002224E+04
 0.34556136E-03 0.34131499E+04
 0.35254212E-03 0.34254097E+04
 0.35966394E-03 0.34370105E+04
 0.36692963E-03 0.34479646E+04
 0.37434211E-03 0.34582854E+04
 0.38190430E-03 0.34679871E+04
 0.38961932E-03 0.34770847E+04
 0.39749016E-03 0.34855942E+04
 0.40552000E-03 0.34935347E+04
 0.41371203E-03 0.35009263E+04
 0.42206954E-03 0.35077896E+04
 0.43059592E-03 0.35141458E+04
 0.43929456E-03 0.35200171E+04
 0.44816890E-03 0.35254277E+04
 0.45722249E-03 0.35304026E+04
 0.46645897E-03 0.35349675E+04
 0.47588209E-03 0.35391479E+04
 0.48549555E-03 0.35429700E+04
 0.49530319E-03 0.35464617E+04
 0.50530903E-03 0.35496511E+04
 0.51551696E-03 0.35525662E+04
 0.52593107E-03 0.35552358E+04
 0.53655554E-03 0.35576885E+04
 0.54739468E-03 0.35599534E+04
 0.55845280E-03 0.35620598E+04
 0.56973431E-03 0.35640371E+04
 0.58124372E-03 0.35659150E+04
 0.59298560E-03 0.35677229E+04
 0.60496473E-03 0.35694895E+04
 0.61718578E-03 0.35712441E+04
 0.62965375E-03 0.35730156E+04
 0.64237369E-03 0.35748337E+04
 0.65535045E-03 0.35767266E+04
 0.66858943E-03 0.35787222E+04
 0.68209582E-03 0.35808484E+04
 0.69587503E-03 0.35831331E+04
 0.70993265E-03 0.35856040E+04
 0.72427420E-03 0.35882881E+04
 0.73890563E-03 0.35912114E+04
 0.75383246E-03 0.35943997E+04
 0.76906086E-03 0.35978787E+04
 0.78459689E-03 0.36016741E+04
 0.80044678E-03 0.36058113E+04
 0.81661687E-03 0.36103137E+04
 0.83311368E-03 0.36152043E+04
 0.84994361E-03 0.36205076E+04
 0.86711359E-03 0.36262471E+04
 0.88463066E-03 0.36324453E+04
 0.90250134E-03 0.36391235E+04
 0.92073303E-03 0.36463025E+04
 0.93933311E-03 0.36540039E+04
 0.95830887E-03 0.36622490E+04
 0.97766798E-03 0.36710586E+04
 0.99741819E-03 0.36804509E+04
 0.10175674E-02 0.36904451E+04
 0.10381236E-02 0.37010598E+04
 0.10590950E-02 0.37123154E+04
 0.10804901E-02 0.37242295E+04
 0.11023175E-02 0.37368188E+04
 0.11245857E-02 0.37500999E+04
 0.11473041E-02 0.37640898E+04
 0.11704812E-02 0.37788069E+04
 0.11941264E-02 0.37942666E+04
 0.12182494E-02 0.38104836E+04
 0.12428596E-02 0.38274729E+04
 0.12679670E-02 0.38452498E+04
 0.12935817E-02 0.38638303E+04
 0.13197137E-02 0.38832285E+04
 0.13463736E-02 0.39034570E+04
 0.13735722E-02 0.39245291E+04
 0.14013201E-02 0.39464580E+04
 0.14296286E-02 0.39692583E+04
 0.14585090E-02 0.39929419E+04
 0.14879731E-02 0.40175198E+04
 0.15180323E-02 0.40430032E+04
 0.15486985E-02 0.40694041E+04
 0.15799842E-02 0.40967344E+04
 0.16119020E-02 0.41250054E+04
 0.16444647E-02 0.41542246E+04
 0.16776850E-02 0.41844033E+04
 0.17115764E-02 0.42155508E+04
 0.17461524E-02 0.42476772E+04
 0.17814270E-02 0.42807915E+04
 0.18174142E-02 0.43149004E+04
 0.18541284E-02 0.43500117E+04
 0.18915841E-02 0.43861338E+04
 0.19297971E-02 0.44232739E+04
 0.19687817E-02 0.44614385E+04
 0.20085536E-02 0.45006333E+04
 0.20491290E-02 0.45408628E+04
 0.20905242E-02 0.45821333E+04
 0.21327557E-02 0.46244502E+04
 0.21758399E-02 0.46678164E+04
 0.22197948E-02 0.47122358E+04
 0.22646377E-02 0.47577104E+04
 0.23103864E-02 0.48042437E+04
 0.23570592E-02 0.48518374E+04
 0.24046749E-02 0.49004932E+04
 0.24532524E-02 0.49502109E+04
 0.25028118E-02 0.50009902E+04
 0.25533722E-02 0.50528315E+04
 0.26049537E-02 0.51057339E+04
 0.26575772E-02 0.51596943E+04
 0.27112637E-02 0.52147100E+04
 0.27660348E-02 0.52707783E+04
 0.28219123E-02 0.53278945E+04
 0.28789188E-02 0.53860537E+04
 0.29370766E-02 0.54452505E+04
 0.29964095E-02 0.55054785E+04
 0.30569409E-02 0.55667295E+04
 0.31186952E-02 0.56289961E+04
 0.31816978E-02 0.56922695E+04
 0.32459723E-02 0.57565391E+04
 0.33115451E-02 0.58217939E+04
 0.33784427E-02 0.58880225E+04
 0.34466919E-02 0.59552114E+04
 0.35163197E-02 0.60233477E+04
 0.35873537E-02 0.60924150E+04
 0.36598232E-02 0.61623979E+04
 0.37337563E-02 0.62332798E+04
 0.38091831E-02 0.63050410E+04
 0.38861334E-02 0.63776626E+04
 0.39646388E-02 0.64511245E+04
 0.40447293E-02 0.65254053E+04
 0.41264393E-02 0.66004819E+04
 0.42097992E-02 0.66763311E+04
 0.42948425E-02 0.67529268E+04
 0.43816040E-02 0.68302402E+04
 0.44701183E-02 0.69082417E+04
 0.45604203E-02 0.69868994E+04
