#           k/h    P           
 0.99999997E-04 0.83032843E+03
 0.10202013E-03 0.85525598E+03
 0.10408108E-03 0.88111249E+03
 0.10618366E-03 0.90793311E+03
 0.10832871E-03 0.93575427E+03
 0.11051710E-03 0.96461224E+03
 0.11274968E-03 0.99454297E+03
 0.11502737E-03 0.10255834E+04
 0.11735109E-03 0.10577712E+04
 0.11972173E-03 0.10911455E+04
 0.12214028E-03 0.11257444E+04
 0.12460767E-03 0.11616047E+04
 0.12712492E-03 0.11987640E+04
 0.12969300E-03 0.12372604E+04
 0.13231297E-03 0.12771320E+04
 0.13498588E-03 0.13184155E+04
 0.13771278E-03 0.13611458E+04
 0.14049475E-03 0.14053571E+04
 0.14333293E-03 0.14510835E+04
 0.14622846E-03 0.14983584E+04
 0.14918247E-03 0.15472124E+04
 0.15219615E-03 0.15976733E+04
 0.15527071E-03 0.16497677E+04
 0.15840739E-03 0.17035201E+04
 0.16160744E-03 0.17589532E+04
 0.16487212E-03 0.18160862E+04
 0.16820275E-03 0.18749347E+04
 0.17160067E-03 0.19355116E+04
 0.17506724E-03 0.19978263E+04
 0.17860383E-03 0.20618848E+04
 0.18221186E-03 0.21276892E+04
 0.18589280E-03 0.21952375E+04
 0.18964807E-03 0.22645234E+04
 0.19347922E-03 0.23355359E+04
 0.19738778E-03 0.24082588E+04
 0.20137527E-03 0.24826724E+04
 0.20544330E-03 0.25587534E+04
 0.20959355E-03 0.26364722E+04
 0.21382760E-03 0.27157935E+04
 0.21814722E-03 0.27966758E+04
 0.22255408E-03 0.28790764E+04
 0.22704997E-03 0.29629475E+04
 0.23163669E-03 0.30482356E+04
 0.23631606E-03 0.31348804E+04
 0.24108996E-03 0.32228162E+04
 0.24596031E-03 0.33119768E+04
 0.25092901E-03 0.34022930E+04
 0.25599814E-03 0.34936895E+04
 0.26116965E-03 0.35860840E+04
 0.26644560E-03 0.36793904E+04
 0.27182818E-03 0.37735247E+04
 0.27731949E-03 0.38684001E+04
 0.28292168E-03 0.39639260E+04
 0.28863709E-03 0.40600054E+04
 0.29446793E-03 0.41565386E+04
 0.30041661E-03 0.42534316E+04
 0.30648540E-03 0.43505894E+04
 0.31267683E-03 0.44479131E+04
 0.31899329E-03 0.45453018E+04
 0.32543740E-03 0.46426523E+04
 0.33201167E-03 0.47398696E+04
 0.33871876E-03 0.48368599E+04
 0.34556136E-03 0.49335283E+04
 0.35254212E-03 0.50297773E+04
 0.35966394E-03 0.51255122E+04
 0.36692963E-03 0.52206470E+04
 0.37434211E-03 0.53150986E+04
 0.38190430E-03 0.54087842E+04
 0.38961932E-03 0.55016211E+04
 0.39749016E-03 0.55935312E+04
 0.40552000E-03 0.56844463E+04
 0.41371203E-03 0.57743018E+04
 0.42206954E-03 0.58630352E+04
 0.43059592E-03 0.59505864E+04
 0.43929456E-03 0.60369004E+04
 0.44816890E-03 0.61219321E+04
 0.45722249E-03 0.62056401E+04
 0.46645897E-03 0.62879873E+04
 0.47588209E-03 0.63689395E+04
 0.48549555E-03 0.64484678E+04
 0.49530319E-03 0.65265522E+04
 0.50530903E-03 0.66031792E+04
 0.51551696E-03 0.66783369E+04
 0.52593107E-03 0.67520181E+04
 0.53655554E-03 0.68242207E+04
 0.54739468E-03 0.68949507E+04
 0.55845280E-03 0.69642188E+04
 0.56973431E-03 0.70320381E+04
 0.58124372E-03 0.70984263E+04
 0.59298560E-03 0.71634062E+04
 0.60496473E-03 0.72270054E+04
 0.61718578E-03 0.72892563E+04
