#           k/h    P           
 0.32292327E+00 0.26739209E+03
 0.32944661E+00 0.25557242E+03
 0.33610201E+00 0.24427814E+03
 0.34289157E+00 0.23391383E+03
 0.34981859E+00 0.22460620E+03
 0.35688522E+00 0.21616460E+03
 0.36409497E+00 0.20820682E+03
 0.37145033E+00 0.20034767E+03
 0.37895393E+00 0.19235022E+03
 0.38660949E+00 0.18424588E+03
 0.39441931E+00 0.17628699E+03
 0.40238729E+00 0.16871846E+03
 0.41051584E+00 0.16169066E+03
 0.41880903E+00 0.15519701E+03
 0.42726934E+00 0.14905168E+03
 0.43590093E+00 0.14306746E+03
 0.44470647E+00 0.13714693E+03
 0.45369038E+00 0.13130867E+03
 0.46285531E+00 0.12567930E+03
 0.47220579E+00 0.12035506E+03
 0.48174477E+00 0.11533895E+03
 0.49147689E+00 0.11057513E+03
 0.50140512E+00 0.10596690E+03
 0.51153439E+00 0.10147425E+03
 0.52186781E+00 0.97123444E+02
 0.53241050E+00 0.92953850E+02
 0.54316562E+00 0.88995056E+02
 0.55413854E+00 0.85219894E+02
 0.56533259E+00 0.81589188E+02
 0.57675338E+00 0.78080116E+02
 0.58840430E+00 0.74704643E+02
 0.60029107E+00 0.71473145E+02
 0.61241806E+00 0.68383904E+02
 0.62478942E+00 0.65426292E+02
 0.63741130E+00 0.62590588E+02
 0.65028751E+00 0.59870354E+02
 0.66342449E+00 0.57261337E+02
 0.67682624E+00 0.54759472E+02
 0.69049937E+00 0.52360798E+02
 0.70444804E+00 0.50061478E+02
 0.71867913E+00 0.47857800E+02
 0.73319703E+00 0.45746151E+02
 0.74800897E+00 0.43723038E+02
 0.76311934E+00 0.41785084E+02
 0.77853578E+00 0.39929012E+02
 0.79426283E+00 0.38151653E+02
 0.81030840E+00 0.36449940E+02
 0.82667732E+00 0.34820915E+02
 0.84337759E+00 0.33261711E+02
 0.86041462E+00 0.31769558E+02
 0.87779653E+00 0.30341791E+02
 0.89552867E+00 0.28975817E+02
 0.91362000E+00 0.27669102E+02
 0.93207598E+00 0.26419191E+02
 0.95090556E+00 0.25223730E+02
 0.97011465E+00 0.24080454E+02
 0.98971266E+00 0.22987185E+02
 0.10097067E+01 0.21941832E+02
 0.10301036E+01 0.20942389E+02
 0.10509136E+01 0.19986925E+02
 0.10721428E+01 0.19073589E+02
 0.10938021E+01 0.18200603E+02
 0.11158978E+01 0.17366257E+02
 0.11384410E+01 0.16568913E+02
 0.11614385E+01 0.15806996E+02
 0.11849015E+01 0.15078998E+02
 0.12088375E+01 0.14383468E+02
 0.12332582E+01 0.13719016E+02
 0.12581712E+01 0.13084306E+02
 0.12835884E+01 0.12478045E+02
 0.13095180E+01 0.11899000E+02
 0.13359727E+01 0.11345986E+02
 0.13629605E+01 0.10817869E+02
 0.13904947E+01 0.10313563E+02
 0.14185839E+01 0.98320293E+01
 0.14472418E+01 0.93722696E+01
 0.14764773E+01 0.89333315E+01
 0.15063047E+01 0.85143013E+01
 0.15367334E+01 0.81143045E+01
 0.15677782E+01 0.77325034E+01
 0.15994486E+01 0.73680978E+01
 0.16317604E+01 0.70203195E+01
 0.16647232E+01 0.66884341E+01
 0.16983536E+01 0.63717384E+01
 0.17326634E+01 0.60695605E+01
 0.17676648E+01 0.57812729E+01
 0.18033748E+01 0.55062852E+01
 0.18398044E+01 0.52440276E+01
 0.18769718E+01 0.49939513E+01
 0.19148883E+01 0.47555285E+01
 0.19535724E+01 0.45282512E+01
 0.19930363E+01 0.43116298E+01
 0.20332992E+01 0.41051946E+01
 0.20743735E+01 0.39084938E+01
 0.21162796E+01 0.37210932E+01
 0.21590302E+01 0.35425761E+01
 0.22026465E+01 0.33725419E+01
 0.22471418E+01 0.32106071E+01
 0.22925382E+01 0.30564032E+01
 0.23388493E+01 0.29095771E+01
 0.23860984E+01 0.27697902E+01
