#           k/h    P           
 0.99999997E-04 0.76891193E+03
 0.10202013E-03 0.78326294E+03
 0.10408108E-03 0.79786072E+03
 0.10618366E-03 0.81270831E+03
 0.10832871E-03 0.82780884E+03
 0.11051710E-03 0.84316534E+03
 0.11274968E-03 0.85878088E+03
 0.11502737E-03 0.87465839E+03
 0.11735109E-03 0.89080084E+03
 0.11972173E-03 0.90721112E+03
 0.12214028E-03 0.92389221E+03
 0.12460767E-03 0.94084692E+03
 0.12712492E-03 0.95807788E+03
 0.12969300E-03 0.97558789E+03
 0.13231297E-03 0.99337970E+03
 0.13498588E-03 0.10114558E+04
 0.13771278E-03 0.10298187E+04
 0.14049475E-03 0.10484708E+04
 0.14333293E-03 0.10674146E+04
 0.14622846E-03 0.10866522E+04
 0.14918247E-03 0.11061860E+04
 0.15219615E-03 0.11260179E+04
 0.15527071E-03 0.11461501E+04
 0.15840739E-03 0.11665846E+04
 0.16160744E-03 0.11873231E+04
 0.16487212E-03 0.12083674E+04
 0.16820275E-03 0.12297192E+04
 0.17160067E-03 0.12513799E+04
 0.17506724E-03 0.12733507E+04
 0.17860383E-03 0.12956332E+04
 0.18221186E-03 0.13182285E+04
 0.18589280E-03 0.13411376E+04
 0.18964807E-03 0.13643615E+04
 0.19347922E-03 0.13879009E+04
 0.19738778E-03 0.14117568E+04
 0.20137527E-03 0.14359297E+04
 0.20544330E-03 0.14604200E+04
 0.20959355E-03 0.14852284E+04
 0.21382760E-03 0.15103549E+04
 0.21814722E-03 0.15357997E+04
 0.22255408E-03 0.15615627E+04
 0.22704997E-03 0.15876444E+04
 0.23163669E-03 0.16140444E+04
 0.23631606E-03 0.16407626E+04
 0.24108996E-03 0.16677985E+04
 0.24596031E-03 0.16951520E+04
 0.25092901E-03 0.17228229E+04
 0.25599814E-03 0.17508105E+04
 0.26116965E-03 0.17791145E+04
 0.26644560E-03 0.18077343E+04
 0.27182818E-03 0.18366692E+04
 0.27731949E-03 0.18659191E+04
 0.28292168E-03 0.18954834E+04
 0.28863709E-03 0.19253617E+04
 0.29446793E-03 0.19555531E+04
 0.30041661E-03 0.19860576E+04
 0.30648540E-03 0.20168750E+04
 0.31267683E-03 0.20480049E+04
 0.31899329E-03 0.20794473E+04
 0.32543740E-03 0.21112014E+04
 0.33201167E-03 0.21432678E+04
 0.33871876E-03 0.21756472E+04
 0.34556136E-03 0.22083396E+04
 0.35254212E-03 0.22413455E+04
 0.35966394E-03 0.22746655E+04
 0.36692963E-03 0.23083008E+04
 0.37434211E-03 0.23422527E+04
 0.38190430E-03 0.23765229E+04
 0.38961932E-03 0.24111128E+04
 0.39749016E-03 0.24460239E+04
 0.40552000E-03 0.24812593E+04
 0.41371203E-03 0.25168210E+04
 0.42206954E-03 0.25527126E+04
 0.43059592E-03 0.25889368E+04
 0.43929456E-03 0.26254968E+04
 0.44816890E-03 0.26623970E+04
 0.45722249E-03 0.26996416E+04
 0.46645897E-03 0.27372356E+04
 0.47588209E-03 0.27751836E+04
 0.48549555E-03 0.28134915E+04
