#    L    TT             EE             BB             TE          
     2   0.147198E+05   0.498839E-01   0.945131E-06  -0.185988E+01
     3   0.158293E+05   0.856342E-01   0.189043E-05  -0.925179E+00
     4   0.159514E+05   0.977159E-01   0.315109E-05   0.211030E+01
     5   0.156943E+05   0.870656E-01   0.472733E-05   0.467597E+01
     6   0.153299E+05   0.646789E-01   0.661943E-05   0.608125E+01
     7   0.149354E+05   0.418304E-01   0.882771E-05   0.646987E+01
     8   0.145197E+05   0.251294E-01   0.113525E-04   0.622914E+01
     9   0.141087E+05   0.158241E-01   0.141943E-04   0.571767E+01
    10   0.137072E+05   0.118994E-01   0.173536E-04   0.512992E+01
    11   0.133240E+05   0.105384E-01   0.208308E-04   0.460464E+01
    12   0.129580E+05   0.976011E-02   0.246264E-04   0.420345E+01
    13   0.126067E+05   0.872808E-02   0.287411E-04   0.391690E+01
    14   0.122696E+05   0.765481E-02   0.331754E-04   0.371805E+01
    15   0.119464E+05   0.681529E-02   0.379300E-04   0.357273E+01
    16   0.116367E+05   0.640037E-02   0.430056E-04   0.345318E+01
    17   0.113400E+05   0.642223E-02   0.484027E-04   0.336137E+01
    18   0.110551E+05   0.665344E-02   0.541221E-04   0.330034E+01
    19   0.107819E+05   0.693527E-02   0.601644E-04   0.324065E+01
    20   0.105179E+05   0.722263E-02   0.665304E-04   0.315570E+01
    21   0.102633E+05   0.758919E-02   0.732207E-04   0.307696E+01
    22   0.100185E+05   0.819467E-02   0.802360E-04   0.303497E+01
    23   0.978260E+04   0.906514E-02   0.875770E-04   0.300345E+01
    24   0.955529E+04   0.101621E-01   0.952444E-04   0.294976E+01
    25   0.933600E+04   0.114939E-01   0.103239E-03   0.287252E+01
    26   0.912411E+04   0.130391E-01   0.111561E-03   0.278639E+01
    27   0.891945E+04   0.147756E-01   0.120211E-03   0.273191E+01
    28   0.872152E+04   0.167088E-01   0.129190E-03   0.274233E+01
    29   0.853028E+04   0.188406E-01   0.138499E-03   0.279087E+01
    30   0.834560E+04   0.211753E-01   0.148137E-03   0.283862E+01
    31   0.816723E+04   0.236894E-01   0.158106E-03   0.286438E+01
    32   0.799522E+04   0.263512E-01   0.168406E-03   0.285540E+01
    33   0.782923E+04   0.291715E-01   0.179037E-03   0.281511E+01
    34   0.766875E+04   0.321821E-01   0.190000E-03   0.275243E+01
    35   0.751359E+04   0.354075E-01   0.201295E-03   0.267893E+01
    36   0.736356E+04   0.388709E-01   0.212922E-03   0.260348E+01
    37   0.721852E+04   0.425654E-01   0.224881E-03   0.252511E+01
    38   0.707860E+04   0.464873E-01   0.237174E-03   0.244289E+01
    39   0.694361E+04   0.506473E-01   0.249799E-03   0.235694E+01
    40   0.681308E+04   0.550652E-01   0.262758E-03   0.226748E+01
    41   0.668693E+04   0.597614E-01   0.276049E-03   0.217401E+01
    42   0.656478E+04   0.647372E-01   0.289674E-03   0.207414E+01
    43   0.644664E+04   0.699890E-01   0.303633E-03   0.196503E+01
    44   0.633221E+04   0.754984E-01   0.317925E-03   0.184471E+01
    45   0.622173E+04   0.812574E-01   0.332550E-03   0.171130E+01
    46   0.611498E+04   0.872628E-01   0.347509E-03   0.156166E+01
    47   0.601178E+04   0.935168E-01   0.362801E-03   0.139750E+01
    48   0.591203E+04   0.100030E+00   0.378426E-03   0.122442E+01
    49   0.581577E+04   0.106791E+00   0.394384E-03   0.104739E+01
    50   0.572320E+04   0.113780E+00   0.410676E-03   0.864642E+00
    51   0.563405E+04   0.120974E+00   0.427300E-03   0.672506E+00
    52   0.554840E+04   0.128455E+00   0.444258E-03   0.465516E+00
    53   0.546573E+04   0.136366E+00   0.461548E-03   0.239593E+00
    54   0.538580E+04   0.144694E+00   0.479170E-03  -0.137052E-02
    55   0.530868E+04   0.153414E+00   0.497126E-03  -0.253368E+00
    56   0.523445E+04   0.162377E+00   0.515414E-03  -0.518356E+00
    57   0.516297E+04   0.171478E+00   0.534034E-03  -0.795838E+00
    58   0.509418E+04   0.180730E+00   0.552987E-03  -0.108594E+01
    59   0.502788E+04   0.190172E+00   0.572272E-03  -0.138879E+01
    60   0.496401E+04   0.199863E+00   0.591890E-03  -0.170313E+01
    61   0.490282E+04   0.209897E+00   0.611841E-03  -0.202763E+01
    62   0.484365E+04   0.220261E+00   0.632124E-03  -0.236333E+01
    63   0.478665E+04   0.230910E+00   0.652740E-03  -0.271148E+01
    64   0.473207E+04   0.241856E+00   0.673689E-03  -0.307355E+01
    65   0.467947E+04   0.253070E+00   0.694971E-03  -0.345039E+01
    66   0.462908E+04   0.264484E+00   0.716588E-03  -0.384037E+01
    67   0.458069E+04   0.276097E+00   0.738538E-03  -0.424088E+01
    68   0.453457E+04   0.287953E+00   0.760822E-03  -0.465033E+01
    69   0.449042E+04   0.300011E+00   0.783441E-03  -0.506710E+01
    70   0.444834E+04   0.312311E+00   0.806396E-03  -0.549295E+01
    71   0.440814E+04   0.324845E+00   0.829687E-03  -0.593038E+01
    72   0.436979E+04   0.337584E+00   0.853314E-03  -0.638075E+01
    73   0.433321E+04   0.350496E+00   0.877279E-03  -0.684470E+01
    74   0.429838E+04   0.363569E+00   0.901582E-03  -0.732132E+01
    75   0.426535E+04   0.376814E+00   0.926224E-03  -0.780916E+01
    76   0.423402E+04   0.390231E+00   0.951206E-03  -0.830754E+01
    77   0.420444E+04   0.403811E+00   0.976528E-03  -0.881619E+01
    78   0.417661E+04   0.417582E+00   0.100219E-02  -0.933637E+01
    79   0.415035E+04   0.431488E+00   0.102820E-02  -0.986413E+01
    80   0.412576E+04   0.445532E+00   0.105455E-02  -0.104007E+02
    81   0.410270E+04   0.459665E+00   0.108125E-02  -0.109466E+02
    82   0.408124E+04   0.473907E+00   0.110829E-02  -0.115008E+02
    83   0.406126E+04   0.488235E+00   0.113568E-02  -0.120631E+02
    84   0.404283E+04   0.502644E+00   0.116343E-02  -0.126316E+02
    85   0.402576E+04   0.517109E+00   0.119152E-02  -0.132078E+02
    86   0.401010E+04   0.531644E+00   0.121996E-02  -0.137904E+02
    87   0.399603E+04   0.546217E+00   0.124876E-02  -0.143789E+02
    88   0.398306E+04   0.560843E+00   0.127791E-02  -0.149732E+02
    89   0.397152E+04   0.575509E+00   0.130742E-02  -0.155749E+02
    90   0.396122E+04   0.590177E+00   0.133729E-02  -0.161811E+02
    91   0.395204E+04   0.604839E+00   0.136752E-02  -0.167925E+02
    92   0.394410E+04   0.619482E+00   0.139812E-02  -0.174084E+02
    93   0.393739E+04   0.634099E+00   0.142907E-02  -0.180289E+02
    94   0.393166E+04   0.648653E+00   0.146040E-02  -0.186525E+02
    95   0.392712E+04   0.663146E+00   0.149209E-02  -0.192799E+02
    96   0.392345E+04   0.677562E+00   0.152415E-02  -0.199106E+02
    97   0.392109E+04   0.691888E+00   0.155658E-02  -0.205438E+02
    98   0.391977E+04   0.706118E+00   0.158938E-02  -0.211772E+02
    99   0.391935E+04   0.720215E+00   0.162256E-02  -0.218139E+02
   100   0.392001E+04   0.734179E+00   0.165612E-02  -0.224495E+02
   101   0.392160E+04   0.748071E+00   0.169006E-02  -0.230870E+02
   102   0.392447E+04   0.761743E+00   0.172438E-02  -0.237242E+02
   103   0.392800E+04   0.775270E+00   0.175909E-02  -0.243618E+02
   104   0.393247E+04   0.788653E+00   0.179418E-02  -0.249969E+02
   105   0.393779E+04   0.801818E+00   0.182965E-02  -0.256311E+02
   106   0.394401E+04   0.814840E+00   0.186552E-02  -0.262637E+02
   107   0.395081E+04   0.827572E+00   0.190179E-02  -0.268931E+02
   108   0.395863E+04   0.840088E+00   0.193844E-02  -0.275202E+02
   109   0.396721E+04   0.852316E+00   0.197550E-02  -0.281435E+02
   110   0.397647E+04   0.864255E+00   0.201295E-02  -0.287616E+02
   111   0.398647E+04   0.875981E+00   0.205081E-02  -0.293759E+02
   112   0.399718E+04   0.887419E+00   0.208906E-02  -0.299858E+02
   113   0.400868E+04   0.898572E+00   0.212773E-02  -0.305898E+02
   114   0.402079E+04   0.909363E+00   0.216681E-02  -0.311870E+02
   115   0.403365E+04   0.919942E+00   0.220629E-02  -0.317774E+02
   116   0.404704E+04   0.930088E+00   0.224619E-02  -0.323604E+02
   117   0.406122E+04   0.939873E+00   0.228651E-02  -0.329352E+02
   118   0.407605E+04   0.949448E+00   0.232724E-02  -0.335024E+02
   119   0.409136E+04   0.958664E+00   0.236840E-02  -0.340598E+02
   120   0.410728E+04   0.967373E+00   0.240998E-02  -0.346075E+02
   121   0.412365E+04   0.975872E+00   0.245198E-02  -0.351453E+02
   122   0.414055E+04   0.983865E+00   0.249441E-02  -0.356726E+02
   123   0.415794E+04   0.991426E+00   0.253728E-02  -0.361894E+02
   124   0.417582E+04   0.998630E+00   0.258058E-02  -0.366926E+02
   125   0.419411E+04   0.100540E+01   0.262431E-02  -0.371845E+02
   126   0.421286E+04   0.101182E+01   0.266849E-02  -0.376643E+02
   127   0.423199E+04   0.101773E+01   0.271310E-02  -0.381312E+02
   128   0.425148E+04   0.102329E+01   0.275816E-02  -0.385846E+02
   129   0.427139E+04   0.102834E+01   0.280367E-02  -0.390235E+02
   130   0.429165E+04   0.103289E+01   0.284963E-02  -0.394474E+02
   131   0.431223E+04   0.103708E+01   0.289604E-02  -0.398576E+02
   132   0.433320E+04   0.104077E+01   0.294290E-02  -0.402513E+02
   133   0.435442E+04   0.104404E+01   0.299022E-02  -0.406307E+02
   134   0.437594E+04   0.104687E+01   0.303801E-02  -0.409913E+02
   135   0.439775E+04   0.104921E+01   0.308625E-02  -0.413362E+02
   136   0.441972E+04   0.105104E+01   0.313496E-02  -0.416617E+02
   137   0.444197E+04   0.105245E+01   0.318414E-02  -0.419701E+02
   138   0.446443E+04   0.105335E+01   0.323379E-02  -0.422600E+02
   139   0.448694E+04   0.105391E+01   0.328391E-02  -0.425305E+02
   140   0.450979E+04   0.105389E+01   0.333451E-02  -0.427826E+02
   141   0.453269E+04   0.105337E+01   0.338558E-02  -0.430140E+02
   142   0.455584E+04   0.105242E+01   0.343714E-02  -0.432256E+02
   143   0.457916E+04   0.105106E+01   0.348917E-02  -0.434172E+02
   144   0.460251E+04   0.104919E+01   0.354170E-02  -0.435883E+02
   145   0.462594E+04   0.104697E+01   0.359471E-02  -0.437382E+02
   146   0.464968E+04   0.104418E+01   0.364820E-02  -0.438668E+02
   147   0.467327E+04   0.104105E+01   0.370219E-02  -0.439728E+02
   148   0.469693E+04   0.103741E+01   0.375668E-02  -0.440576E+02
   149   0.472073E+04   0.103336E+01   0.381165E-02  -0.441198E+02
   150   0.474444E+04   0.102896E+01   0.386712E-02  -0.441573E+02
   151   0.476820E+04   0.102413E+01   0.392309E-02  -0.441730E+02
   152   0.479186E+04   0.101881E+01   0.397956E-02  -0.441654E+02
   153   0.481556E+04   0.101314E+01   0.403653E-02  -0.441324E+02
   154   0.483922E+04   0.100713E+01   0.409400E-02  -0.440761E+02
   155   0.486284E+04   0.100076E+01   0.415198E-02  -0.439957E+02
   156   0.488626E+04   0.994050E+00   0.421045E-02  -0.438914E+02
   157   0.490977E+04   0.986988E+00   0.426943E-02  -0.437615E+02
   158   0.493315E+04   0.979652E+00   0.432892E-02  -0.436068E+02
   159   0.495640E+04   0.971892E+00   0.438891E-02  -0.434274E+02
   160   0.497957E+04   0.963856E+00   0.444940E-02  -0.432217E+02
   161   0.500267E+04   0.955619E+00   0.451040E-02  -0.429912E+02
   162   0.502562E+04   0.947032E+00   0.457191E-02  -0.427358E+02
   163   0.504856E+04   0.938169E+00   0.463392E-02  -0.424542E+02
   164   0.507119E+04   0.929104E+00   0.469643E-02  -0.421478E+02
   165   0.509379E+04   0.919762E+00   0.475945E-02  -0.418143E+02
   166   0.511623E+04   0.910291E+00   0.482297E-02  -0.414552E+02
   167   0.513856E+04   0.900469E+00   0.488699E-02  -0.410713E+02
   168   0.516056E+04   0.890666E+00   0.495151E-02  -0.406603E+02
   169   0.518237E+04   0.880585E+00   0.501653E-02  -0.402222E+02
   170   0.520398E+04   0.870449E+00   0.508205E-02  -0.397586E+02
   171   0.522525E+04   0.860257E+00   0.514806E-02  -0.392671E+02
   172   0.524624E+04   0.849934E+00   0.521457E-02  -0.387492E+02
   173   0.526687E+04   0.839482E+00   0.528157E-02  -0.382050E+02
   174   0.528729E+04   0.829195E+00   0.534905E-02  -0.376344E+02
   175   0.530742E+04   0.818777E+00   0.541702E-02  -0.370367E+02
   176   0.532710E+04   0.808450E+00   0.548547E-02  -0.364118E+02
   177   0.534648E+04   0.798139E+00   0.555441E-02  -0.357614E+02
   178   0.536549E+04   0.788067E+00   0.562382E-02  -0.350838E+02
   179   0.538412E+04   0.777935E+00   0.569370E-02  -0.343791E+02
   180   0.540252E+04   0.767965E+00   0.576405E-02  -0.336488E+02
   181   0.542047E+04   0.758157E+00   0.583487E-02  -0.328929E+02
   182   0.543804E+04   0.748584E+00   0.590615E-02  -0.321100E+02
   183   0.545516E+04   0.739171E+00   0.597789E-02  -0.313015E+02
   184   0.547198E+04   0.729991E+00   0.605008E-02  -0.304666E+02
   185   0.548841E+04   0.721192E+00   0.612273E-02  -0.296077E+02
   186   0.550409E+04   0.712633E+00   0.619581E-02  -0.287217E+02
   187   0.551969E+04   0.704453E+00   0.626934E-02  -0.278102E+02
   188   0.553483E+04   0.696637E+00   0.634330E-02  -0.268747E+02
   189   0.554943E+04   0.689221E+00   0.641769E-02  -0.259136E+02
   190   0.556395E+04   0.682256E+00   0.649251E-02  -0.249292E+02
